wilcoxon,t-test,t-test_overestim_var
S100a4,S100a4,S100a4
Lgals1,Lgals1,S100a6
S100a6,S100a6,Lgals1
Gzmb,Gzmb,Gzmb
Lgals3,Lgals3,Lgals3
Nkg7,Ccl5,Ccl5
Ccl5,Nkg7,Anxa2
Sub1,Ahnak,Ahnak
Rbm3,Anxa2,Serpinb6b
Ahnak,Serpinb6b,Nkg7
Gapdh,Sub1,Plek
Tmsb4x,Rbm3,Sub1
Serpinb6b,S100a10,Tmsb4x
Anxa2,Tmsb4x,Lag3
S100a10,Gapdh,Rbm3
S100a11,S100a11,Bhlhe40
Actg1,Plek,S100a10
Crip1,Ly6a,Ifng
Ifng,Itga4,Pglyrp1
Vim,Vim,Serpinb9
Lag3,Ctsd,S100a11
Ctsd,Lag3,Gapdh
Bhlhe40,Crip1,Itga4
Plek,Bhlhe40,Vim
Itga4,Actg1,Bcl2a1b
Lsp1,Pglyrp1,Ctsd
Ly6a,Ifng,Ly6a
Abracl,Serpinb9,Il18r1
Txn1,Txn1,Ptms
Pglyrp1,Lsp1,Crip1
Serpinb9,Il18r1,Actg1
Srgn,Abracl,Klrc1
Il18r1,Bcl2a1b,Ly6c2
Bcl2a1b,Srgn,Txn1
Ccl4,Ly6c2,Ctla2a
Ptms,Reep5,Atxn1
Ly6c2,Ptms,Lsp1
Id2,Sh2d2a,Id2
Ctla2a,Id2,Ccl4
Reep5,Atxn1,Sh2d2a
Cd48,Klrc1,Srgn
Klrc1,Ctla2a,Reep5
Atxn1,Cd48,Abracl
Sh2d2a,Efhd2,Efhd2
Gimap4,Il2rb,Il18rap
Ccl3,Gimap4,Casp3
Il2rb,Ccl4,Il2rb
Myl6,S100a13,Cd48
Efhd2,Prr13,Ccl3
H2az1,Casp3,Bcl2a1d
Hmgb2,Cox5b,Slamf7
Ifi27l2a,Dusp2,Ybx3
Cox5b,Vmp1,Vmp1
Pfn1,Il18rap,Prr13
Il18rap,Ybx3,Dusp2
S100a13,Actb,S100a13
Dusp2,Pfn1,Trav14-1
Actb,Ndfip1,Gimap4
Cd52,Hmgb2,Rilpl2
Prr13,Trav14-1,Hmgb2
Casp3,Myl6,Osbpl3
Trav14-1,H2az1,Actb
Vmp1,Ccl3,Klrk1
