wilcoxon,t-test,t-test_overestim_var
Rps15a,Rps15a,Rps15a
Rpl18a,Rpl18a,Rpl18a
Tpt1,Hcst,Tpt1
Hcst,Tpt1,Hcst
Lag3,Ccl5,Lag3
Fau,Lag3,Fau
Ccl5,Fau,Ccl5
Rpl27,Trav14-1,Trav14-1
Rpl17,Rpl17,Rpl17
Trav14-1,Rps24,Rps24
Rpl34,Rpl27,Rpl27
Rps24,Ptpn18,Rps14
Rps14,Btg1,Ogt
Rps13,Rps14,Rpl34
Ogt,Rpl34,Btg1
Rbm3,Rbm3,Ptpn18
Btg1,Ogt,Rbm3
Ptpn18,Rps7,Trbv13-3
Rps7,Rps13,Rps13
Rpl24,Cd52,Rps7
Rpl30,Rpl24,Rpl24
Rps27,Rpl30,Rps27
Atxn1,Trbv13-3,Rpl30
Cd52,Rps27,Atxn1
Trbv13-3,Atxn1,Cd52
Cd3d,B2m,Foxn3
Il18r1,Il18r1,Il18r1
Rpl39,Cd3g,B2m
Cd3e,Rpl23,Rpl23
Nkg7,Cd3d,Nkg7
Rpl32,Nkg7,Rpl32
Rpl18,Foxn3,Cd3d
Rpl23,Rpl32,Rpl18
Gimap4,Rpl18,Cd3g
B2m,Rpl39,Rpl39
Rpl19,Cd3e,Rpl19
Rps23,Gimap4,Gimap4
Cd3g,Fxyd5,Gimap3
Gimap3,Gimap3,Cd3e
Fxyd5,Rpl19,Rps23
Foxn3,Rps23,Fxyd5
Shisa5,S100a4,Rps11
Sh2d2a,Sh2d2a,Sh2d2a
Rpl21,Rps11,Slfn1
Rps11,Selenow,Selenow
Rpl36,Trac,Pfdn5
Pfdn5,Pfdn5,Shisa5
Trac,Shisa5,Trac
Selenow,Rpl36,Il18rap
S100a4,Slfn1,Bcl2l11
Eif3f,Rpl21,Rpl36
Ctsw,Il18rap,S100a4
H2-T23,Bcl2l11,Tox
Slfn2,Ctsw,Rpl21
Slfn1,H2-T23,St6galnac3
Ucp2,Tox,Ctsw
Il18rap,Srgn,H2-T23
Rpl37,Eif3f,Eif3f
Srgn,Slfn2,Ankrd12
Ptprc,Ankrd12,Lyst
Dock2,Rpl11,Srgn
Arap2,Lyst,Slfn2
Bcl2l11,St6galnac3,Arap2
Gimap5,Arap2,Ifi213
Rpl11,Ptprc,Ddit4
Rpl38,Ucp2,Ucp2
Sla,Rpl37,Rnf166
Rack1,Dock2,Dock2
Rinl,Rnf166,Rpl11
Kmt2e,Gimap5,Rpl37
Ankrd12,Ifi213,Ppm1h
Rnf166,Rpl38,Ptprc
Rps21,Rinl,Gimap5
Stk24,Sla,Bcl2
Rpl37a,Kmt2e,Rinl
Tox,Ddit4,Kmt2e
Ripor2,Ppm1h,Sla
Cox7a2l,Rpl37a,Tmem163
Uqcrh,Rps21,Rpl38
Itgal,Bcl2,Rabgap1l
Rpl27a,Tmem163,Rpl37a
Lyst,Rabgap1l,Rps21
Rps9,Slc44a2,Slc44a2
Samhd1,Rpl27a,Ifit3
Bcl2a1b,Stk24,Stk24
Macf1,Rack1,Rack1
Ifi213,Ripor2,Rtp4
Slc44a2,Uqcrh,Rpl27a
Zdhhc18,Rtp4,Ripor2
H2-K1,Samhd1,Samhd1
Rpl26,H2-K1,Macf1
Laptm5,Laptm5,Uqcrh
Ahnak,Macf1,Txnip
Rsrp1,Txnip,Ifi206
Ppm1h,Ifi206,Adcy7
Ifi206,Ifit3,Laptm5
Ifi47,Itgal,Zdhhc18
Rabgap1l,Zdhhc18,Igtp
Stat1,Adcy7,Cblb
Txnip,Bcl2a1b,Itgal
Bcl2,Rpl26,H2-K1
Ddit4,Rps9,Bcl2a1b
Tmem163,Cblb,Zcchc7
Gimap1,Cox7a2l,Trim12c
Sp100,Ifi47,Rps9
Ifi27l2a,Igtp,Rpl26
Cd2,Zcchc7,Klrb1c
Zfp36l2,Stat1,Ifi47
Rps16,Ahnak,Ccnd2
Arhgap15,Trim12c,Crot
Gm8369,Gm8369,Stat1
Rpl29,Arhgap15,Cox7a2l
Rtp4,Cd160,Cd160
Irf2,Rsrp1,Arhgap15
Sp110,Crot,Irf8
Ifi203,Ccnd2,Nlrc5
St6galnac3,Sp110,Msi2
Cblb,Irf8,Pitpnm2
Ifngr1,Nlrc5,Pdcd1
Eif3e,Pdcd1,Ahnak
Cd160,Msi2,Rsrp1
Adcy7,AA467197,Sp110
Mbnl1,Sp100,AA467197
Zcchc7,Ash1l,Ash1l
Plek,Tsc22d3,Tsc22d3
Cd27,Zfp36l2,Xdh
Limd2,Gimap1,Mdfic
Crot,Pitpnm2,Gm8369
Ccnd2,Klrb1c,Utrn
Rps18,Xdh,Sp100
Trim12c,Utrn,Zfp36l2
Rplp2,Mdfic,Gimap1
Kmt2a,Rpl29,Gldc
Utrn,Mbnl1,Napsa
Casp3,Cirbp,Cirbp
Itm2b,Pdcd4,Rpl29
Cirbp,Ccl3,Irf7
Rabac1,Irf7,Pdcd4
Rpl35a,Gldc,Lax1
Ccl3,Irf2,Kmt2a
Igtp,Kmt2a,Ipcef1
Ccl4,Ipcef1,Ccl3
Pdcd4,Lax1,Irf2
Zbp1,Ifi27l2a,Rnf213
Serpinb9,Pitpnc1,Lilr4b
Ipcef1,Ccl4,Hip1
Ash1l,Hip1,Mbnl1
Ankrd44,Rnf213,Pitpnc1
Aopep,Rps16,Gbp9
Nlrc5,Clec2d,Il1rl1
Irf8,Napsa,Clec2d
Klrc1,Xaf1,Rps16
Nop53,Nfatc1,Xaf1
Prex1,Lilr4b,Nfatc1
Tmem160,Cd27,Zfp318
Tsc22d3,Gbp9,Ifi27l2a
Pdcd1,Cd2,Itih5
Klrd1,Klrd1,Trim12a
Rps5,Ifi203,Ccl4
Nsa2,Trim12a,Ifi208
Ptpn6,Itm2b,Arhgap26-1
AA467197,Smpdl3a,Sdcbp2
Vamp8,Zbp1,Tm6sf1
Ncor1,Tm6sf1,Smpdl3a
B4galnt1,Rabac1,AC149090.1
Pnisr,Il1rl1,Ifi203
Pglyrp1,Sdcbp2,Trim34a
Ikzf3,Ifi208,Cd2
Tap1,Rps18,Fut8
Ifit3,Pou2f2,Cd27
Wdr26,Nedd9,Prkca
Pitpnc1,Ifngr1,Rabac1
Xaf1,Prkca,Zbp1
Rps29,Cd44,Nrgn
Lck,Wdr26,Parp14
Itga4,Parp14,Nedd9
Cd37,AC149090.1,Pou2f2
Cnot6l,Fut8,Klrd1
Ikzf1,Itih5,Cd44
Rpl9,Limd2,Lrrk1
Crlf2,Arhgap26-1,Wdr26
Mycbp2,Casp3,Itm2b
Nfatc1,Rpl35a,Tle4
Tmem234,Mycbp2,Rps18
Smpdl3a,Crlf2,Ifngr1
Bcl2a1d,Tle4,Itm2c
Ndfip1,Itm2c,Mycbp2
Trim12a,Nrgn,Crlf2
Msi2,Zfp318,Casp3
Dusp2,Pglyrp1,Tnrc6c
Irf7,Eif3e,Ikzf3
Hsd11b1,Ikzf3,Ypel3
Clec2d,Lrrk1,Limd2
Vmp1,Klrc1,Plek
Psme1,Trim34a,Klrc1
Arglu1,Rps5,Eif3e
Cd44,Plek,Bcl2a1d
Rps3,Rplp2,Rpl35a
Hip1,Bcl2a1d,Tulp4
Plaat3,Tnrc6c,Fam102a
Xdh,Ypel3,Arid5b
Fnbp1,Pnisr,Zbtb38
Nedd9,Ptpn6,Jarid2
Pou2f2,Lck,Pnisr
Gldc,Tnrc6b,Rps5
Rps28,Cd37,Rplp2
Lgals3bp,9930111J21Rik2,Pecam1
Rpl22,Ankrd44,Slc37a2
Lax1,Zbtb38,9930111J21Rik2
Ppp1r12a,Aopep,Rab27a
Tnrc6b,Tulp4,Tnrc6b
Itm2c,Fam102a,Pglyrp1
mt-Co1,Arid5b,Aopep
Sirt2,Nop53,Maf
