wilcoxon,t-test,t-test_overestim_var
Lag3,Lag3,Lag3
Rbm3,Rbm3,Rbm3
Lgals3,Lgals3,Lgals3
Gapdh,Gapdh,Gapdh
Serpinb6b,Serpinb6b,Serpinb6b
Ptms,Lgals1,Pdcd1
Lgals1,Ptms,Ptms
Nap1l1,Anxa2,Cd160
Cd160,Nap1l1,Nrgn
Anxa2,Cd160,Lgals1
Rps26,Pdcd1,Nap1l1
Pdcd1,Gzmb,Ddit4
Dut,Serpinb9,Anxa2
Gzmb,Dut,Dut
Serpinb9,Vim,Serpinb9
Vim,Rpl28,Gldc
Nrgn,Rps26,Tox
Rps17,Nrgn,Irf8
Rpl28,Ddit4,Mt1
Rps8,Casp3,Gzmb
Ddit4,Rps17,Zbtb32
Casp3,Tox,Rps26
Tox,Rps8,Vim
Rps20,Irf8,Casp3
Rpl10,Mt1,Rpl28
Mt1,Rpl35,Havcr2
Irf8,Rps20,Rps17
Serinc3,Plek,Plek
Zbtb32,Zbtb32,Serinc3
Plek,Gldc,Fkbp5
Trbv13-3,Serinc3,Rps8
Rpl35,Trav14-1,Mcm6
Sept7,Havcr2,Tmem163
Ccl3,Rpl10,Rps20
Havcr2,Trbv13-3,Trbv13-3
Ifi27l2a,Efhd2,Ccl3
Txn1,Fkbp5,Rpl35
Mcm6,Ifi27l2a,Rgs16
Gldc,Mcm6,Rexo2
Fkbp5,Sept7,Efhd2
Efhd2,Rexo2,Sept7
Rpl31,Tmem163,Rpl10
Tmem163,Il2rb,Trav14-1
Rexo2,Txn1,Ifi27l2a
Il2rb,Ccl3,Il2rb
Trav14-1,Reep5,Il1rl1
Ptma,Ly6a,Itih5
Rpl3,Ndfip1,Txn1
Rps25,Rpl3,Reep5
Pfn1,Rpl31,Napsa
Reep5,Sh2d2a,Capg
Ly6a,Rgs16,Ptma
Ndfip1,Crlf2,Crlf2
Ywhah,Rps25,Plp2
Crlf2,Ptma,Ly6a
Bcl2l11,Pfn1,Mt2
Rgs16,Bcl2l11,Lig1
Plp2,S100a4,Bcl2l11
Sh2d2a,Plp2,Ndfip1
Rps2,Capg,Rpl31
Arap2,Itih5,Sh2d2a
Cycs,Arap2,St6galnac3
Rpl36a,Cycs,Rpl3
Rpl32,Ywhah,Mcm5
Capg,Ctsc,Stmn1
Ctsc,Il1rl1,Rps25
Rpsa,Rps29,Pfn1
Hmgb1,Pglyrp1,Arap2
Sub1,Rps2,Cycs
Rps29,Slc44a2,Ctsc
Slc44a2,Sept11,Mcm2
Rps6,Lig1,Serpinb9b
Anp32b,Mt2,Ywhah
Ran,Psme2,Hells
Ppia,Mcm5,Slc44a2
Pglyrp1,Sub1,Rab27a
Sept11,Napsa,Ehd4
Rplp0,St6galnac3,Lpgat1
Ptpn6,Stmn1,Prim1
Ldha,Anp32b,Rps2
Rpl15,Hmgb1,Pglyrp1
Rab27a,Rpl15,Gm45716
H2az1,Rps6,Mcm3
Atp5g3,Rab27a,Sept11
Nkg7,Rplp0,Ccr9
S100a4,Ran,Mdfic
Cox5b,Trac,Sub1
Apobec3,Rpl32,Timp2
Osbpl3,Ehd4,Cdca7
Rps3a1,Apobec3,Hmgb1
Ehd4,Cox5b,Eea1
AA467197,Mcm2,Ran
Stmn1,Ptpn6,Rps29
Etfb,Osbpl3,Anp32b
Vamp8,Vamp8,Tacc2
Rplp2,Rpl36a,Rfc4
Trdc,Vmp1,Dtymk
Nme1,Hells,Fignl1
Lrmp,Lpgat1,S100a4
Rpl8,Ldha,Osbpl3
Bcl2a1b,Prim1,Rpl32
Srsf3,Rps3a1,AA467197
Mcm5,H2az1,Rnaseh2b
Slc25a5,Mcm3,Mcm7
Vmp1,Rpsa,Gmnn
Baz1a,Mdfic,Ptpn6
Rap1a,Etfb,Arsb
Rpl39,Dtymk,Rplp0
Bcl2a1d,Lrmp,Rps6
Ybx3,Rap1a,Rpl15
Arsb,Dusp2,Maf
Dtymk,Arsb,H2az1
Psme2,Bcl2a1d,Apobec3
Mdfic,AA467197,Etfb
Phgdh,Gm45716,Lrmp
St6galnac3,Phgdh,Phgdh
Gimap4,Zap70,Vamp8
Snrpe,Ybx3,Psme2
Zbp1,Slc25a5,E2f1
Lig1,Eea1,Vmp1
S100a6,Baz1a,Bcl2a1d
Mcm2,Ppia,Ldha
Mt2,Bcl2a1b,Tspan32
Nucb1,Rpl39,Hmgn2
Rps15a,Atp5g3,Twsg1
Trac,Nucb1,Rpsa
Hmgn2,Rnaseh2b,Rpl36a
Dusp2,Gmnn,Mfsd10
Rpl26,Nme1,Tpi1
1500011B03Rik,1500011B03Rik,1500011B03Rik
Mcm3,Mcm7,Cox5b
Gsr,Gimap4,Ppia
Lpgat1,Hmgn2,Nucb1
Ndufb8,Rfc4,Baz1a
Itih5,Mfsd10,Ybx3
Rps18,Serpinb9b,Bcl2a1b
Set,Rplp2,Trac
Anapc16,Ndufb8,Rap1a
Dbi,Cdca7,Fkbp2
