wilcoxon,t-test,t-test_overestim_var
Cd52,Cd52,Cd52
Cd3d,Hcst,Hcst
Hcst,Lag3,B2m
B2m,B2m,Ccl5
Cd3g,Ccl5,Lag3
Ptpn18,Ptpn18,Ptpn18
Ccl5,Cd3d,Cd3d
Fxyd5,Cd3g,Cd3g
Tpt1,Fxyd5,Fxyd5
Lag3,Trav14-1,Trav14-1
S100a4,Tpt1,Tpt1
Rps15a,Rps15a,Rps15a
Fau,Fau,Fau
Cd3e,Btg1,S100a4
Trav14-1,Rbm3,Btg1
Rpl18a,Trbv13-3,Rbm3
Trac,Cd3e,Rpl18a
Nkg7,Rpl18a,Trac
Rbm3,S100a4,Nkg7
Btg1,Trac,Cd3e
Gimap4,Nkg7,Gimap4
Rpl17,Gimap4,Trbv13-3
Srgn,Ogt,Ogt
H2-T23,Il18r1,Rpl17
Rpl34,H2-T23,Srgn
Il18r1,Srgn,H2-T23
Rps13,Rpl17,Il18r1
Ogt,Gimap3,Gimap3
Gimap3,Rpl34,Rpl34
Rpl27,Shisa5,Rps13
Shisa5,Rps13,Shisa5
Selenow,Selenow,H2-K1
Gm8369,Rpl27,Selenow
Ifi27l2a,Gm8369,Rpl27
H2-K1,Slfn1,Gm8369
Rpl24,H2-K1,Laptm5
Rps27,Rpl24,Slfn1
Trbv13-3,Laptm5,Rpl24
Rpl30,Ifi27l2a,Ifi27l2a
H2-D1,H2-D1,H2-D1
S100a11,S100a11,S100a11
Laptm5,Pglyrp1,Pglyrp1
Rps14,Ctsw,Ctsw
Rps24,Rpl30,Rpl30
Pfdn5,Bcl2l11,Rps14
Ctsw,Slfn2,Pfdn5
Slfn2,Pfdn5,Slfn2
Rps7,Rps14,Bcl2l11
Pglyrp1,Atxn1,Atxn1
Atxn1,Rps7,Rps27
Rpl39,Ifi213,Rps7
Rsrp1,Il18rap,Rps24
Gmfg,Rps27,Rsrp1
Ifi203,Rsrp1,Ifi213
Uqcrh,Foxn3,Foxn3
Cd2,Rps24,Il18rap
Sh2d2a,Gimap5,Rpl39
Gimap5,Ddit4,Gimap5
Slfn1,Rpl39,Gmfg
Cox7a2l,Uqcrh,Uqcrh
Itgal,Gmfg,Sh2d2a
Rinl,Txnip,Txnip
Eif3f,Rnf166,Rinl
Ms4a4b,Rinl,Rnf166
Tspo,Sh2d2a,Ifi203
Rpl18,Ifi47,Ddit4
Itm2b,Ifi203,Ifi47
Rps11,Cd2,Cd2
Ifi47,Ifi206,Tspo
Ptprc,Tox,Ifi206
Ctsd,St6galnac3,Ms4a4b
Ptprcap,Rtp4,Itgal
Rpl21,Itgal,Tox
Bcl2a1b,Tspo,Rtp4
Foxn3,Zbp1,Ccl4
Vmp1,Ms4a4b,Itm2b
Rpl32,Ccl4,Zbp1
Ucp2,Itm2b,St6galnac3
Samhd1,Cox7a2l,Cox7a2l
Rpl19,AA467197,Ptprc
Stk24,Eif3f,Eif3f
Sla,Bcl2a1b,Rps11
Ccl4,Rps11,Bcl2a1b
Zbp1,Sdcbp2,AA467197
Rpl38,Crlf2,Rpl18
Rnf166,Zdhhc18,Samhd1
Bcl2l11,Slc44a2,Zdhhc18
Il18rap,Ptprc,Crlf2
Gimap1,Trim12c,Slc44a2
Tmem50a,Samhd1,Sdcbp2
Psme1,Crot,Sla
Trbc2,Rpl18,Trim12c
Zdhhc18,Sla,Hsd11b1
Ifi206,Hsd11b1,Ptprcap
Plek,Pdcd4,Crot
Arap2,Rpl32,Pdcd4
Hsd11b1,Stk24,Rpl32
Ndfip1,Ptprcap,Klrd1
Txnip,Adcy7,Stk24
Gimap6,Arap2,Cxcr6
Cd27,Ucp2,Ucp2
Ly6a,Cxcr6,Adcy7
Ifi213,Klrd1,Arap2
Zfp36l2,Ifi214,Trbc2
Tap1,Igtp,Ctsd
Cxcr6,Vmp1,Rpl21
Mbnl1,Gldc,Vmp1
Klrd1,Ctsd,Ifi214
Limd2,Xaf1,Igtp
Atp5l,Rpl21,Ccl3
Plaat3,Ccl3,Rpl38
Vamp8,Nlrc5,Xaf1
Arpc1b,Ipcef1,Gimap1
Tmem160,Ifit3,Gldc
S100a6,Gimap1,Rpl19
Ripor2,Trbc2,Ipcef1
Rpl37,Lyst,Nlrc5
Rac2,9930111J21Rik2,Lyst
Irf2,Lax1,9930111J21Rik2
Rpl37a,Rpl38,Ifit3
Ptms,Rpl19,Lax1
Stat1,Mbnl1,Mbnl1
Rps23,Plek,Cd27
Epsti1,Bcl2,Plek
Ets1,Cd27,Ly6a
Slc44a2,Tmem50a,Bcl2
Nop53,Trim12a,Tmem50a
Cd53,Ppm1h,Zfp36l2
Crlf2,Ly6a,Trim12a
Psme2,Plaat3,Plaat3
Sp100,Ndfip1,Ptms
Mndal,Ptms,Ndfip1
Rps21,Zfp36l2,Cd160
Ccl3,Cd160,Ppm1h
Rtp4,Pdcd1,Epsti1
Pdcd4,Xdh,Ankrd12
Cd37,Ripor2,Ripor2
Npc2,Itm2c,Pdcd1
Dock2,Cd37,Cd37
Gimap7,Psme1,Irf2
Klrc1,Ankrd12,Psme1
Sub1,Irf2,Smpdl3a
Ahnak,Smpdl3a,Xdh
Myl6,Tmem163,Itm2c
Id2,Irf7,Stat1
Lsp1,Vamp8,Vamp8
Nsa2,Lilr4b,Gimap6
Itga4,Stat1,Irf7
Ly6c2,Epsti1,Rac2
Rpl23,Mdfic,Tmem163
Dusp2,Rabgap1l,Rabgap1l
Tox,Rac2,Arpc1b
Ddit4,Bcl2a1d,Lilr4b
Rps29,Gimap6,Limd2
Kmt2e,Arpc1b,Mdfic
Eif3e,Limd2,Bcl2a1d
Ankrd12,Cblb,Cblb
Ly6e,Ifit1,Atp5l
B4galnt1,Klrb1c,Rpl37
Pnisr,Ifi208,Ifi208
St6galnac3,Clec2d,Klrc1
Abracl,Atp5l,Sub1
Rack1,Maf,Clec2d
Rpl29,Klrc1,Tsc22d3
Psmb10,Lgals3bp,Lgals3bp
Ipcef1,Il1rl1,Ifit1
Ifngr1,Tsc22d3,Klrb1c
Rpl36,Sub1,Maf
Arl6ip5,Rpl37,Tap1
AA467197,Tap1,Irf8
Cd160,Pitpnm2,Ccnd2
Xaf1,Irf8,Nop53
Prex1,Ccnd2,Pou2f2
Eif3h,Pou2f2,Ets1
Trim12c,Gbp4,Id2
S100a13,Zbtb38,Gbp4
Map1lc3b,Itih5,Rpl37a
Zap70,Nop53,Sp100
Arhgap15,Rnf114,Mndal
Bcl2a1d,Id2,Zbtb38
Aopep,Gm12216,Il1rl1
Tmsb4x,Gbp9,Rnf114
mt-Co1,Vps54,Pitpnm2
Rabac1,Ets1,Rps23
Crot,Mndal,Gimap7
Ikzf3,Il10ra,Tm6sf1
Rps10,Sp100,Rps21
Adcy7,Tm6sf1,Gbp9
Acp5,Nedd9,Itih5
Tbc1d10c,Nmb,Gm12216
Arhgap30,Nfatc1,Vps54
Ndufa13,Slfn8,Nedd9
Lgals3bp,Parp14,Tmem160
Kmt2a,Rps23,Il10ra
Arhgap45,Ikzf3,Nfatc1
Trim12a,Rpl37a,Slfn8
Arglu1,Tnfrsf18,Tnfrsf18
Lyst,Tmem160,Parp14
Micos13,Nrgn,Ikzf3
Psmb1,Gimap7,S100a6
Ms4a6b,Pnisr,Itga4
Cblb,Sirt2,Pnisr
Macf1,Lrrk1,Nmb
Tmem234,Rps21,Nrgn
Smpdl3a,Napsa,Sirt2
Rabgap1l,Kmt2e,Dusp2
Ptpn6,Trim34a,Lsp1
Serinc3,Kmt2a,Kmt2e
Igtp,Dusp2,Lrrk1
Sirt2,Cd44,Cd53
Arhgap9,Ash1l,Kmt2a
Ndufa6,Mxd4,Napsa
Bcl2,Cd80,Cd44
9930111J21Rik2,Acp5,Ash1l
Ifi214,Tcp11l2,Acp5
Gldc,Itga4,Psme2
Wdr26,Vamp5,Mxd4
Cast,Lsp1,Rpl23
Ccnd2,S100a6,Arhgap15
Cnn2,Cd53,Npc2
Ndufa1,Zfp329,Trim34a
Sp110,Dock2,Ypel3
Lgals3,Itga1,Vamp5
Efhd2,Arhgap15,Tcp11l2
Ppm1h,Psme2,Dock2
Tmem163,Cd96,Ahnak
Sdcbp2,F2r,Ly6e
Ifit3,Arhgap9,Cd96
Sept1,Heca,Ighm
Rplp2,Ypel3,Arhgap9
Mat2b,Npc2,Heca
Nlrc5,Ahnak,Cd80
Cd247,Rpl23,Tmsb4x
Psmb8,Ighm,Itga1
Bnip3l,Wdr26,mt-Co1
Ighm,Trim5,Zfp329
Nfatc1,Irf9,F2r
Itm2c,Pdgfb,Myl6
Ctsb,Ly6e,Wdr26
Sh3kbp1,Rnf213,Trim5
Slamf7,Fam102a,Irf9
Tsc22d3,mt-Co1,Rnf213
Gpsm3,Myl6,Fam102a
Ifi209,Agpat3,Prex1
Snx5,Prex1,Agpat3
Pou2f2,Tacc2,Prkca
Casp3,Tmsb4x,Arl6ip5
Mrpl52,Leng8,Ifi209
Stk17b,Zfp318,Pdgfb
1810058I24Rik,Prkca,Leng8
Chsy1,Arl6ip5,Aopep
Eif3k,Rab27a,Rab27a
Rpl11,Sytl2,Zfp318
Fnbp1,Aopep,Tacc2
Capns1,Ifi209,Sytl2
Fis1,Ildr1,Trim30a
Cd44,Slc37a2,Tnfrsf13b
Ttc14,Tnfrsf13b,Ppp1r16b
Cap1,Trim30a,Psmb10
Gabarap,Camk2n1,Cd84
Prf1,Tulp4,Tulp4
Cd8a,Ppp1r16b,Ildr1
Trim30a,Chit1,Camk2n1
Il2rg,Zfhx2,Slc37a2
Coro1a,Cd84,Bnip3l
Cst7,Psmb10,Zfhx2
Pdcd1,Vax2,Nsa2
Gimap9,Spopl,Rps29
Ppp1r18,Nsa2,Rabac1
Clec2d,Bnip3l,Spopl
Rpl26,Ifit1bl1,Zcchc7
Irf7,Zcchc7,Tbc1d10c
Higd2a,Tbc1d10c,Sp110
Cirbp,Rabac1,Zap70
Lax1,Irgm1,Chit1
Ptpn22,Zap70,B4galnt1
Rps16,B4galnt1,Irgm1
Cd8b1,Gbp8,Rpl36
Serpinb9,Sp110,Ms4a6b
Utrn,Msi2,Abracl
Prr13,Tasor,Tasor
Atp5e,Setbp1,Vax2
Selplg,Rps29,S100a13
Agpat3,Trim56,Gbp8
Arf5,Gbp6,Rpl29
Klrb1c,Tle4,Ifit1bl1
Klf13,S100a13,Msi2
Cnot6l,Rpl36,Ptpn6
Gimap8,Crebrf,Crebrf
Zcchc7,Rpl29,Tle4
Ncor1,Atxn7,Tnrc6b
Mettl23,Abracl,Trim56
Ash1l,Ms4a6b,Atxn7
Nucb1,Prag1,Dennd1c
Cr1l,Ptpn6,Setbp1
Use1,Zer1,Prag1
Lilr4b,Dennd1c,Bscl2
Arpc3,Tnrc6b,Ifngr1
Ndufv3,Bscl2,Slamf7
Gbp7,Hip1,Hip1
Tnrc6b,Slamf7,Gbp6
Esyt1,Armc3,Rack1
Tmem59,Tia1,Macf1
1110008P14Rik,Tnip3,Zer1
Mbd2,Ifngr1,Tia1
Sin3b,Zfp945,Zfp945
H2aj,Macf1,Eif3e
Cmc1,Bbc3,Dtx3l
Tm6sf1,Eva1b,Ly6c2
Serpinb6b,Cd86,Pik3ap1
Tapbp,Rack1,Eva1b
Paip2,Dtx3l,Armc3
Atp5h,Eif3e,Cirbp
Xdh,Lmbrd1,Cd86
Nedd9,Pik3ap1,Bbc3
Atp2b1,Twsg1,Eif3h
Mycbp2,Ppcdc,Trdc
Lcp2,Hivep3,Cd226
Ikzf1,Cirbp,Map1lc3b
Bscl2,Timp2,Lmbrd1
Plac8,Map1lc3b,Ppcdc
Irf8,Fam53b,Fam53b
Traf3ip3,Gpr171,Tnip3
Gbp4,Unc119,Gpr171
Pnrc1,Cx3cr1,Utrn
Tcf25,Eif3h,Unc119
Lck,Serpinb9b,Arhgap45
Adgre5,Ly6c2,Twsg1
Ech1,Utrn,Tmem234
Ifi208,Tmem234,Cx3cr1
Tnfrsf18,Cd226,Timp2
Nfkbiz,Arhgap45,Arhgap30
Lnpep,Trdc,Hivep3
Gpr171,Arhgap30,Arhgap26-1
Prkcq,Pacsin1,Serpinb9b
Rap1a,Unc119b,Unc119b
Apobec3,Arhgap26-1,Gimap8
Ndfip2,Ephx1,Sorl1
Rpl27a,Ddx28,A630001G21Rik
Lrmp,Sorl1,Ddx28
Vasp,A630001G21Rik,Pacsin1
Sdf4,Gm4070,Gm4070
Eif3m,Gimap8,Mlxip
Rnf114,Grcc10,Grcc10
Ctla2a,Mlxip,Arglu1
Btg2,Spock2,Prf1
Arpc2,Cdc37l1,Chsy1
Prrc2b,Srgap3,Cdc37l1
Zc3hav1,Chsy1,Zdhhc20
Ctsa,Pls1,Ephx1
Serf2,Arglu1,Pecam1
Ier2,Dhrs7,N4bp2l1
Vps28,Zdhhc20,Dhrs7
Trdc,Prf1,Smim14
Mdp1,Sh3bp2,AC149090.1
Pkp3,Pecam1,Serinc3
Parp14,Cdk6,Cdk6
Ypel3,N4bp2l1,Srgap3
Usp3,Zfp950,Ctsa
Leprotl1,Susd3,Nucb1
Tprgl,Smim14,Tecpr1
Rps26,AC149090.1,Use1
Prkca,Use1,Spock2
D16Ertd472e,Ctsa,Lgals3
Hectd1,Serinc3,Inpp1
Cd226,Nucb1,Susd3
Lamtor4,Fbxl20,Ndufa13
Rbms1,Arl14ep,Cast
H2-Q7,Zbtb4,Zfp950
Ifit1,Eci2,Pbxip1
Bhlhe40,Tecpr1,Wdr95
Arhgef1,Inpp1,Pld3
H13,Sigirr,Eci2
Pitpnc1,Cast,Arl14ep
Napsa,Ccr9,Fbxl20
Nabp1,Lpp,Sh3bp2
Tecr,Pbxip1,Pls1
Hip1,Pld3,Sigirr
Rps28,Ndufa13,Ccr9
Malt1,Wdr95,Isg15
Nrgn,Isg15,Dgkh
Gna15,Dgkh,Lpp
Fli1,Mmp16,Zbtb4
Nmi,Trim44,Rpl11
Arpc5l,Cd247,Pitpnc1
Pik3ap1,Itgax,Cd247
Maf,Arid5b,Trim44
Cd96,Pitpnc1,Ctss
Slfn8,Spin2c,Itgax
Sh3bgrl3,Fam49a,Arid5b
Psenen,Borcs8,Mat2b
Cd82,Zfp52,Fam49a
Srpk2,Mat2b,Borcs8
Rps9,Gdf11,Mmp16
Ifi35,Heg1,Trim14
Apbb1ip,Trim14,Zfp52
Drap1,Alcam,AB124611
Mdfic,Traf5,Rps10
Irf9,Ctss,Ddx58
Rassf5,Lgals3,Alcam
Rpl35,Rpl11,Traf5
Krit1,Ddx58,Ptpn4
Ppp1r12a,Fut8,Heg1
Cyth4,Ptpn4,Fut8
Rpl22,Rps10,Ttc14
Borcs8,AB124611,Cnn2
Peli1,Tox2,Spin2c
Sri,Ttc14,Nsmaf
Dusp11,Nsmaf,Coro1a
Unc119,Fam117a,Ppp3cc
Rnf213,Gigyf1,Ddx17
Zbtb38,Cd38,Ndfip2
Il10ra,Ppp3cc,Gdf11
Ptpn1,Cmc1,Cmc1
Gbp9,Ndfip2,Gigyf1
Kxd1,Stx16,Fam117a
Ddx17,Gbp7,Gbp7
Dennd1c,Adgrg1,Stx16
Tle4,Ddx17,Cd38
Rbm5,Ifit2,Tmem59
Nsd3,Cnn2,Arhgef3
Tasor,Tmem59,Ifi35
Prkch,Sfxn3,Mdp1
Uqcc3,Ifi35,Ifit2
Ankrd44,Pik3ip1,Cr1l
Lfng,Klra3,Pik3ip1
Il1rl1,Gvin1,Lims1
Dennd1b,Hipk2,N4bp1
Cetn2,Arhgef3,Efhd2
Plgrkt,Mdp1,Sfxn3
Cd80,N4bp1,Tox2
Phf3,Stat2,Rasa1
Tram1,Pogk,Rbl2
Clint1,Lims1,Pogk
Ubxn1,Cdc14a,Psmb8
Tln1,Rgs3,Hipk2
Bst2,Cr1l,Cd8b1
Chmp4b,Rasa1,Tyk2
Vps54,Rbl2,Cdc14a
Vamp5,Tyk2,Gvin1
Lrrk1,Trim8,Syne1
Tcp11l2,Atf7,Stat2
Mxd4,Efhd2,Rgs3
Chic2,Psmb8,Trim8
Cd47,Coro1a,Fnbp1
Csk,Paqr7,Adgrg1
Tmbim4,Syne1,Rbpj
Atox1,Rbpj,Psmb1
Tia1,Ppp1r9b,Klra3
Grk6,Samsn1,Ppp1r9b
4930453N24Rik,Fnbp1,Samsn1
Dock10,Psmb1,Jarid2
Akap13,Cysltr2,Atf7
N4bp1,Jarid2,Cst7
Msn,Cst7,Paqr7
Rab27a,Haghl,Stap1
Smim14,Crebzf,Usp3
Uhrf2,Rnf111,Ndufa6
Gm12216,Ndufa6,Rnf111
Cdk6,Usp3,Tmem135
Idnk,Stap1,Crebzf
H2-T22,Tmem135,Cysltr2
Ubl5,Slc25a20,Haghl
Brk1,Zfp787,Slc25a20
Havcr2,Pear1,Nr2c2
Rpl35a,Klhl20,Hdac7
Camk2n1,Nr2c2,Phc3
Dnajc1,Csf1,Casp3
Trim34a,Phc3,Fchsd2
Fam102a,Fchsd2,Pkp3
Heca,Hdac7,Zfp787
Dtx3l,Pim2,Fam174a
Zdhhc20,Acoxl,Sh3kbp1
Vax2,Fam174a,Ubn2
Slc50a1,Casp3,Pim2
Hdac7,Lpin1,Sept1
Ppp1r16b,Lfng,Traf3ip3
Ndufa7,Herc6,Crbn
Rora,Sh3kbp1,Pear1
Wipf1,Ubn2,Pde7a
Atp6v1f,Crbn,Lfng
Mrpl24,Pkp3,Klhl20
Dazap2,Traf3ip3,Lpin1
Mcl1,Cd8b1,Tbcel
Fkbp1a,Tbcel,Herc6
Zfp318,Sept1,Gpsm3
Rps27rt,Pde7a,Ube2h
Fyn,Dido1,Stk17b
Nmb,Fam160a2,Rpl26
Tmem128,Plscr1,Ctsb
Spn,Prrc2b,Parp9
Pdgfb,Gpsm3,Dido1
Itih5,Parp9,Acoxl
Lrp10,Apc,Csf1
Pitpnm2,Inpp5b,Prrc2b
Tapbpl,Ctsb,Plscr1
Purb,Ube2h,Apc
R3hdm4,Lilrb4a,Inpp5b
Cd86,Polr3gl,Lztfl1
Celf2,Rsad2,Micos13
Pstpip1,Rpl26,Tapbpl
Itga1,Adam8,Ppp1r18
Chit1,Ppp6r2,Peak1
Osbpl3,Lztfl1,Lilrb4a
Irgm1,Gnpda2,Lypla2
Trim5,Entpd1,Ifitm10
Cd84,Ddx60,Fam160a2
Lypla2,Stk17b,Mycbp2
Tut4,Tapbpl,Entpd1
Ndufb1-ps,Peak1,Ndufa1
Tecpr1,Micos13,Adam8
Slc37a2,Arhgef12,Gnpda2
Ppp3cc,Wdfy1,Klf13
1500011B03Rik,Ifitm10,Ppp6r2
Cd6,Mycbp2,Tmem219
Tmbim6,Lypla2,Rsad2
Ctsc,Ppp1r18,Wdfy1
Cox6c,Inpp4b,Polr3gl
Tab2,Flt3l,Ddx60
Tacc2,Ndufa1,Zup1
Celf1,Tmem219,Cd8a
Ago2,Ap3m2,Arhgef12
Trip11,Khnyn,Tnrc6c
Rps3,Fam193b,Inpp4b
Gm49359,Zup1,Havcr2
Slc35d2,Havcr2,Khnyn
Map11,Slc12a6,Cflar
Pqlc3,1110008P14Rik,Flt3l
Osm,Cflar,1110008P14Rik
Galnt3,Klf13,Slc12a6
Arfgap3,Tnrc6c,Prkacb
Rad52,Arf3,Fam193b
Mlkl,Zbtb7b,Ap3m2
Ern1,Arntl,Arf3
Thtpa,Prkacb,Adgre5
Trmt1l,Reep3,Arntl
Ammecr1l,Cd8a,Jaml
Gm6133,Fam172a,Etnk1
Socs1,Ankra2,Reep3
Tjp3,Ank3,Gimap9
Platr25,Etnk1,Ankra2
Ncoa3,Jaml,Rc3h2
Gskip,Rc3h2,Fam172a
Rc3h1,Adgre5,Sdf2
Clec2i,Sdf2,Zbtb7b
Cacna1a,1500011B03Rik,1500011B03Rik
Kif13b,Dnmt3a,Dnmt3a
Ilrun,F2rl1,Sat1
Flcn,Pbx3,Mindy2
Zfp984,Gimap9,2300009A05Rik
