wilcoxon,t-test,t-test_overestim_var
Gapdh,Ly6e,Lag3
Rbm3,Ly6a,Ly6e
Lag3,Lag3,Ly6a
Ly6e,Gapdh,Rbm3
Ly6a,Rbm3,Gapdh
Lgals3,Lgals3,Lgals3
Rps20,Rps20,Rps20
Ifi27l2a,Ifi27l2a,Ifi27l2a
Anxa2,Anxa2,Pglyrp1
Rps2,Pglyrp1,Anxa2
Pglyrp1,Serpinb6b,Serpinb6b
S100a6,Psme2,Cd27
Sub1,Plac8,Rps2
Plac8,Cd27,Plac8
Serpinb6b,Rps2,Psme2
Psme2,Sub1,Pdcd1
Cd27,Psmb8,Cd160
Gzmb,Mif,Sub1
Psmb8,S100a6,Mif
Mif,Rpl28,Dut
Cd160,Dut,Tox
Rpl28,Cd160,S100a6
Rps26,Casp3,Casp3
Dut,Pdcd1,Irf8
Rpl10,Gzmb,Psmb8
Txn1,Txn1,Nrgn
Pfn1,Rps26,Rpl28
Rpsa,Pfn1,Gzmb
Casp3,Apobec3,Ctla4
Pdcd1,Rpl10,Apobec3
Nap1l1,Nap1l1,Slfn1
Rpl3,Tox,Gldc
Ptma,Coro1a,Ptms
Tox,Ptms,Pfn1
Apobec3,Rpl3,Zbp1
Ctla4,Zbp1,Txn1
S100a4,Serpinb9,Nap1l1
Slfn1,Irf8,Rps26
Zbp1,Ctla4,Ptma
Coro1a,Slfn1,Rpl10
Ptms,Rpsa,Serpinb9
Serpinb9,Nme1,Rpsa
Irf8,Ptma,Ighm
Nme1,Rpl35,Nme1
Gimap4,S100a4,Zbtb32
Rpl35,Gimap4,Rpl3
Ighm,Bst2,Bst2
Nrgn,Cd3g,Coro1a
Bst2,Gimap7,Rtp4
Cd3g,Nrgn,Havcr2
Zbtb32,Ighm,Cycs
Rtp4,Gldc,Rgs16
Actg1,Cycs,Gimap7
Rps17,Zbtb32,Gimap4
Vim,Atp5g3,S100a4
Rpl36a,Vmp1,Mt1
Sept7,Sh2d2a,Rpl35
Atp5g3,Il2rb,Cd3g
Cycs,Rtp4,Mcm6
Gimap7,Serinc3,Naa20
Rplp2,Sept7,Vmp1
Cd3d,Rps17,Gstp3
Ldha,Actg1,Serinc3
Rps18,Ldha,Fkbp5
Serinc3,Naa20,AA467197
Mcm6,Psme1,Ddit4
Psme1,Havcr2,Atp5g3
Rpl12,Mcm6,Il2rb
Vmp1,Rpl12,Ldha
Il2rb,S100a11,Actg1
Naa20,Cox5b,Bcl2
Havcr2,Ndufb7,Sept7
Mt1,Rpl31,Sh2d2a
Rpl31,Rpl36a,Capg
Bcl2l11,Rps27l,Bcl2l11
Gldc,Ndfip1,Rps17
Gstp3,Psmb10,Phgdh
AA467197,Mt1,Rps27l
Bcl2,Fkbp5,Psme1
Fkbp5,Vim,Rpl12
Calr,Gstp3,Plp2
Rps8,Rplp2,Mcm5
S100a11,AA467197,Itih5
Sh2d2a,Fkbp1a,Arap2
Ndufb7,Arap2,Vim
Rplp0,Bcl2l11,Psmb10
Cox5b,Cd3d,S100a11
Slc25a5,Calr,Calr
Rps25,Rgs16,Rpl36a
Rps12,Prelid1,Hmgn2
Rps27l,Psma4,Ifi47
Ddit4,Rps18,Rps18
Trbv13-3,Ifi47,Ndufb7
Arap2,Phgdh,Rplp2
Psmb10,Bcl2,Ppa1
Phgdh,Ddit4,Ndfip1
Plp2,Vamp8,Cox5b
Ndfip1,Ptprcap,Rpl31
Bcl2a1b,Slc25a5,St6galnac3
Ifi47,Bcl2a1b,Bcl2a1b
Rgs16,Atxn1,Rexo2
Atp5j,Rplp0,Tapbpl
Tapbpl,Rexo2,Fkbp1a
Rps19,Plp2,Vamp8
Rpl32,Rps8,Rom1
Hmgn2,Ctsw,Gm45716
Ptprcap,Rps25,Cd3d
Igtp,Capg,Psma4
Fkbp1a,Rpl15,Rnh1
Rexo2,Atp5j,Mrpl51
Etfb,Rnh1,Rplp0
Rpl15,Hmgn2,Prelid1
Psma4,Etfb,Atxn1
Rnh1,Grk6,Igtp
Capg,Slc25a3,Crlf2
Hmgb1,Hmgb1,Etfb
Mrpl51,Rps12,Ehd4
Vamp8,Tapbpl,Fkbp2
Rps28,Mrpl51,Slc25a5
Dynll1,Dynll1,Grk6
Grk6,Crlf2,Cxcr3
Lgals3bp,Rps28,Tpi1
Atxn1,Mcm5,Rps25
Crlf2,Trbv13-3,Rps12
Ywhah,Ywhah,Trbv13-3
Crip1,Psmb9,Romo1
Cxcr3,Ppa1,Rps8
Ipcef1,Ndufa11,Ctsw
Rps15a,Ppib,Ptprcap
Cfl1,Ctsb,Lgals3bp
Xaf1,Trbc2,Ctsb
Elob,Psmb6,Atp5j
Slc25a3,Igtp,Jaml
Trbc2,Lgals3bp,Xaf1
Ctsb,Romo1,Hmgb1
Romo1,Tapbp,Rpl15
Lrmp,Aopep,Lig1
Lyst,Rom1,Litaf
Ctsw,Fkbp2,Ywhah
Prelid1,Cxcr3,Batf
Fkbp2,Pdia3,Aopep
Ppa1,Rpl32,Dynll1
Ndufa11,Batf,Sdcbp2
Rom1,Lsm6,Maf
Psmb9,Xaf1,Mcm3
Atp5g1,Itih5,Gmnn
Batf,Crip1,Psmb6
Arsb,Cfl1,Ndufa11
Cblb,Stat1,Napsa
Rpl10a,Snrpe,Rpl32
Psmb6,Efhd2,Tapbp
Aopep,Hif1a,Cblb
Rpl39,St6galnac3,Lrmp
Psmb3,Lrmp,Lyst
Snrpe,Rps19,Slc25a3
Pdia3,Rps15a,Cd9
Ppib,Snrpf,Arsb
Trim12c,Ehd4,Ipcef1
Sdcbp2,Samhd1,Hells
Anxa5,Tpi1,Rps15a
Srsf3,Ipcef1,Rps28
Ifi213,Cblb,Psmb9
Hif1a,Trav14-1,Hif1a
Mcm5,Lyst,Lsm6
Tpi1,Gm45716,Pdia3
Ran,Sdcbp2,Tnfrsf9
Rps9,Arsb,Stat1
Stat1,Shisa5,Trbc2
Lsm6,Ran,Rps19
Glrx,Ndufb8,Crip1
Tapbp,Atp5g1,Il1rl1
Snrpf,Pomp,Tnfrsf18
Ppia,Psmb5,Glrx
Ehd4,Elob,Samhd1
Pkp3,Jaml,Prim1
Rpl41,Cox6c,Efhd2
Lcp1,Psma2,Lpgat1
Tnfrsf18,Glrx,Snrpf
Shisa5,Rps9,Bspry
