,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.551125,-0.6870019435882568,False
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.350121,0.049862682819366455,True
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.38589057,-1.666637897491455,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.3873483,-0.31438493728637695,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,0.5470096,0.19569897651672363,True
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,8.019974,-6.614006042480469,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.36124203,0.4772767424583435,True
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.7936213,-0.5446240901947021,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.004534559,-2.935784101486206,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,6.8949246,-3.956449031829834,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.08952882,-1.1285889148712158,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.10070004,0.5491731762886047,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.41517252,-0.9981734752655029,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,113.24647,-1.5116820335388184,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.1897969,-0.28877878189086914,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.3940476,-0.9017372131347656,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.16083568,-11.922776222229004,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.4886575,-0.34412670135498047,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,4.5715103,0.5019948780536652,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,1.782086,-1.4215474128723145,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,0.9677745,-3.5737524032592773,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.6648068,-0.8148537874221802,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.1669047,-0.2791314125061035,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.9641953,0.5170744955539703,True
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.67290443,-3.083420753479004,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.36125493,-1.9118282794952393,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.0827396,-0.8094244003295898,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.042827263,-9.518147468566895,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,2.9161694,-0.22817003726959229,False
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,2.0389223,-0.5205514430999756,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.1436596,-1.3278307914733887,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.09338337,-3.382735252380371,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,3.8910925,-0.550984263420105,False
