,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.7050172,-0.5715348720550537,False,,,,,,,,,,,,,,,
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.3861693,0.006592154502868652,False,,,,,,,,,,,,,,,
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.7794494,-0.7361297607421875,False,,,,,,,,,,,,,,,
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.3104032,0.2725370526313782,True,0.29009896171001076,0.75431574028441,0.24046462477353506,15.463300909799898,0.1696084886044264,0.10009846836328506,0.2788570821285248,0.3937411385009334,0.0,0.0,0.4302315623121646,0.29322088359272963,0.8963953834027052,0.36141370454096056,3.583268742637132
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.1914657,-0.8923152685165405,False,,,,,,,,,,,,,,,
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,5.482361,-10.69777774810791,False,,,,,,,,,,,,,,,
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.3826156,0.5208458006381989,True,0.7501958171952859,0.6914626592214888,0.28433407107276776,13.335815897949852,0.2820641671121121,0.34024307131767273,0.5699584484100342,0.2882561386227929,0.0,0.0,0.43582194536662283,1.0983653058504868,1.86106207555738,0.6647139729352092,2.307256424802627
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.8173673,-0.6894470453262329,False,,,,,,,,,,,,,,,
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0033633271,-4.379148006439209,False,,,,,,,,,,,,,,,
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.4279547,-2.5157973766326904,False,,,,,,,,,,,,,,,
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.08991814,-0.48093998432159424,False,,,,,,,,,,,,,,,
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.13973774,0.6794766187667847,True,2.5679949315167563,3.80580537477011,0.5224099398194666,7.674966971442425,0.07447206471115352,0.20405448973178864,1.390557050704956,0.6258674867117635,0.0,0.0,0.4925816537555588,0.5186574354451234,3.7387996238881147,0.14184015855390356,1.7053235034948482
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.9774365,-0.7839963436126709,False,,,,,,,,,,,,,,,
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,9.395854,-1.411329984664917,False,,,,,,,,,,,,,,,
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.3400863,-0.46870601177215576,False,,,,,,,,,,,,,,,
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.52411765,-1.9378480911254883,False,,,,,,,,,,,,,,,
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.067864865,-1.690380334854126,False,,,,,,,,,,,,,,,
