,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.36834046,0.4572322368621826,True
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.38262576,0.3385084271430969,True
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.5866159,-1.0381360054016113,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.4390082,-0.19867122173309326,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.2601941,0.054904401302337646,True
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,7.2819653,-10.071409225463867,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.36942324,-1.2632670402526855,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,1.0540482,-0.13420569896697998,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0040487098,-3.425631523132324,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,9.574164,-5.023603439331055,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.09637625,-1.2441937923431396,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.11079044,0.17939364910125732,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.58094275,-0.7869117259979248,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,158.79094,-1.0959506034851074,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.111496836,-0.2272052764892578,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.53686225,-0.2641589641571045,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.12961589,-6.502306938171387,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,0.98295015,-2.88227915763855,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,5.7637763,0.6843421459197998,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.13266157,-0.1327742338180542,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,2.1735225,-0.7235308885574341,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.1317881,-1.4582633972167969,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.3456562,-0.6011034250259399,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.1970135,0.37065672874450684,True
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,1.0439513,-1.3404209613800049,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.28972724,-1.2954528331756592,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.6593013,-0.6251128911972046,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.028326586,-12.775678634643555,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.692059,0.28698599338531494,True
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.0383897,-0.46861743927001953,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.382308,-1.8215751647949219,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.07873386,-5.669084072113037,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,9.907667,-0.5162097215652466,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,9.22237,0.7796618938446045,True
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,1.1091762,-0.6101467609405518,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.2888035,-0.4541010856628418,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.4338485,-0.060677409172058105,False
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.5905058,-1.4461419582366943,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.41204983,0.285453200340271,True
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.4458129,-0.2892627716064453,False
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.59191597,-0.47288668155670166,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,3.9579043,-0.11416113376617432,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,5.369184,-1.0632388591766357,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.6830707,-0.08052623271942139,False
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.0421743,-0.6193865537643433,False
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.29786986,-0.638756513595581,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,2.254213,-0.41300129890441895,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.58566374,0.42646151781082153,True
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.9946665,-1.1901609897613525,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.6761638,-0.6667580604553223,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,8.604031,-1.5529017448425293,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.34006733,-1.645188808441162,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.010373747,-0.6722885370254517,False
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,1.3843843,-0.428485631942749,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,1.8892764,-1.4589645862579346,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.4321926,-0.5338780879974365,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.190638,-2.599605083465576,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.8804429,-0.31088733673095703,False
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.3015784,-1.0031466484069824,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.9019303,0.47668200731277466,True
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.62250197,-1.0537049770355225,False
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.4255071,-4.440103054046631,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.5592599,-1.0397274494171143,False
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,5.265062,-3.271697521209717,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,15.559895,-5.5453715324401855,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.3237616,0.2601449489593506,True
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,4.528065,-1.6299941539764404,False
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.4850085,-5.252681255340576,False
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.5886248,-1.1098251342773438,False
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.9908977,-1.9847781658172607,False
