wilcoxon,t-test,t-test_overestim_var
Cd69,Chchd10,Ly6c2
Ly6c2,Ly6c2,Chchd10
Chchd10,Cd69,Ctla2a
Ctla2a,Mttp,Cd69
Plac8,Ctla2a,Plac8
Lat,Ass1,Lat
Hopx,Arl4c,Hopx
Dnaja1,Klrg1,Ass1
Dynll1,Lat,Arl4c
Ass1,Plin2,Scd2
Trav14-1,Ccr2,Dnaja1
Atp1b3,Plac8,Plin2
Mt3,Scd2,Mt3
Scd2,Hopx,Atp1b3
Plin2,Akt3,Dynll1
Arl4c,Egln3,Hsph1
Hspa8,Mt3,Dusp2
Tagln2,Tbc1d17,Hspa8
Calm2,Trav14-1,Gzmk
Dusp2,Rnaset2b,Trav14-1
Gzmk,Capn2,Capn2
Cd8b1,Gzmk,Gzmb
Hsph1,Dnaja1,Klrg1
Rrm2,Hspa8,Ccnd3
Capn2,Klhl22,H2-Q10
Manf,Eps8,Calm2
Cnih4,Ier3,Cd8b1
H2-Q10,Endou,Ccr2
Ccnd3,Dusp2,Gzma
Hsp90b1,BC147527,Rnaset2b
Atp6v0c,Idh2,Sema4a
Gzmb,Cbarp,Dpy19l1
Glipr2,Atp1b3,Dnajc3
S100a10,Gzmf,Cotl1
Anxa1,Gzma,H2-Q7
S100a6,Sema4a,Tbc1d17
Jun,Cd151,Glipr2
Pdia3,H2-Q10,S100a10
Gzma,Hsph1,Ablim1
H2-Q7,Slc35e3,Eomes
Ablim1,Jmjd8,Jun
Ccr2,Dynll1,Idh2
Pycard,Gng12,Cnih4
Higd1a,Tmem254a,Mttp
Dpy19l1,Hdac5,Gnpda1
Anxa2,Cd8b1,Tagln2
Dnajc3,Dpy19l1,Ccnd2
Hsp90aa1,Sbk1,Toe1
Cotl1,Tsacc,Gng12
Pdia6,Ccnd3,Higd1a
Lbr,Eomes,Glrx
Rras2,Cacna1i,Tra2b
Vim,Selenom,Rras2
Rnaset2b,Atp2b4,Arl6ip5
Ppp1r15a,Cabp4,Fam241a
Fos,Golga5,Mtpn
Klf6,Calm2,Atp2b4
Ccnd2,Toe1,Atp6v0c
Gnpda1,Trgc2,Hsp90b1
Tra2b,Cdk19,Phf11a
Klrg1,Jun,Golga5
Zyx,Rbm8a2,BC147527
Cdc42se1,Kbtbd11,Selenom
Mtpn,Ccr5,Lbr
Pdia4,Dleu7,Sbk1
Sema4a,Gzmb,Ier3
Eomes,Dnajc3,Rrm2
Fosb,Ablim1,Pdia4
Fam241a,Hesx1,Kbtbd11
Krtcap2,Tmem9,Hdac5
Esm1,Fam241a,Ccne1
Ptma,Cotl1,Znrf2
Phf11a,Dqx1,Derl1
Emp3,Wipi1,Krtcap2
Rbm17,Lamc2,Rasgrp2
Glrx,Enho,Cd48
Dnajb11,Cpm,Ccr5
Racgap1,Gnpda1,Pycard
Gng2,Trdc,Cdk19
Ier2,Pih1d2,Ctsa
Selenok,Zfp523,Acat2
Fth1,Gpx7,Mrps25
Ubb,Nod1,Gng2
Bcl11b,Kif3c,Ubb
Ccne1,Ovol2,Stx12
Selplg,Dnm3,Chordc1
Atp2b4,Ctsa,Dnajb11
Toe1,Phf11a,S100a6
Cd48,Mettl7a1,1500009L16Rik
Cdc37,Cnih4,Racgap1
Hspa5,Nicn1,Jmjd8
Stx12,Ccnd2,Rbm17
Arl6ip5,Glipr2,Smim24
Sec11a,Rras2,Trdc
Derl1,Bambi,Selenos
Rasgrp2,Dennd6b,Bcl11b
Slbp,Atp6v0c,Cpm
Lasp1,Gdpd1,Iqgap2
Ybx1,Ttc30a1,Manf
Cdca8,Glrx,Morf4l2
1500009L16Rik,Arl6ip5,Cdc37
Mrps25,E130208F15Rik,Nubpl
Park7,B3gntl1,H3f3b
Birc5,B3gnt4,Cdc42se1
Txn1,Mtm1,Tmem9
Znrf2,Smim24,Tnfrsf13c
Pmm1,Otos,Eps8
Pik3r1,Entpd7,Akt3
Chordc1,Tubb2b,Tubb2b
Itga4,Nubpl,Ier2
Sdf2l1,Stom,Pdia3
Dap3,Tmem127,Ipo5
Ipo5,H2-Q7,Egln3
Acat2,Zfp386,Selenok
Atp5mpl,S100a10,Esm1
Calr,Stx12,Med21
Ctsa,Lrrc56,Klf6
Ube2i,Acat2,Tpst2
Flna,Higd1a,Cxcr3
Kbtbd11,Rara,Rara
Dek,Tnfrsf13c,Slc35b1
Ethe1,Tagln2,Dusp12
,Cd1d1,Emp3
,Hsd17b11,Fosb
,Znrf2,Pdia6
,Nhsl2,Mgat1
,Mtpn,Slbp
,Rasl11b,Nqo2
,Derl1,Cdc16
,Itgax,Hspa5
,Hes1,Selplg
,Selenop,Ccna2
,Pdlim5,Cyb5b
,St6galnac2,Mettl7a1
,Rras,Lasp1
,Mcfd2,Ywhab
,Nqo2,Ms4a4b
,Rrm2,Tmem184b
,Lbr,Ubl4a
,Selenok,Entpd7
,Cgas,Hsp90aa1
,Clec11a,Tbx21
,Fbxl4,Anxa2
,Cmklr1,Chm
,Eif2ak3,Pold3
,Dusp12,Tap2
,Pdia4,Eif2ak3
,Zfp623,Zfp386
,Fcgrt,Ethe1
,Capsl,Rras
,Iqgap2,Srgap2
,Tmem184b,Fkbp4
,Ccne1,Pkn2
,Nrbp2,Sema4d
,Ifi44,Kcnn4
,Tra2b,Tmem127
,Morf4l2,Sdf2l1
,Ankrd54,Sec11a
,Pycard,Pmm1
,Trbv13-3,Saraf
,Racgap1,Tsacc
,Acbd7,Itgb7
,Trgc4,Thy1
,Mrps25,Pdlim5
,Myo6,Cbr1
,Ier2,Cgas
,Srgap2,Carhsp1
,Chm,Sh3bp1
,Pam,Ppdpf
,Cfap300,Prpf18
,Mgat1,Trbv13-3
,Zfp189,Slmap
,Bco2,Calr
,Plpp5,Ankrd54
,Ggta1,Itga4
,Slc43a1,Cd1d1
,Amdhd1,Cdc6
,Irs2,Klhl22
,,Hmmr
,,Cenpu
,,Plec
,,Plin3
,,Itgax
,,Rhbdf2
,,Cdk2
,,Mcfd2
,,Creld2
,,Uggt1
,,Cd8a
,,Ppp1r15a
,,Cenpn
,,Ngdn
,,Polr2i
,,Edem1
,,Dap3
,,Anxa1
,,Elf1
,,Csnk1g2
,,Gmppb
,,Bicral
,,Endou
,,Park7
,,Cdca8
,,Atp5mpl
,,Flna
,,Tmem33
,,Rac2
,,Plpp5
,,Fth1
,,Selenot
,,AC149090.1
,,Cks2
,,Impad1
,,Kcnab2
,,Cdc42se2
,,Trak1
,,Cbarp
,,Gimap6
,,Gzmf
,,Commd8
,,Abhd16a
,,Kif20a
,,Fus
,,Zmynd11
,,Nkg7
,,Cuta
,,Prpsap1
,,Ggta1
,,1700025G04Rik
,,Dek
,,Ctsw
,,Pik3cd
,,Fgf13
,,Dzip3
