,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.4584074,-0.3897653818130493,False,,,,,,,,,,,,,,,
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.0150986,0.2052074670791626,True,0.04249989129901246,0.11815403326980313,0.15359157461056666,20.456933636651534,1.7357079714536667,0.09214310348033905,0.057599131017923355,0.24318414541901281,0.0,0.0,0.4312519385632053,0.2820705658630757,0.16193996087230483,0.6371626908399963,4.534795837955516
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.8839045,-0.7087904214859009,False,,,,,,,,,,,,,,,
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.4226373,-0.9300330877304077,False,,,,,,,,,,,,,,,
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.5975034,-0.31067895889282227,False,,,,,,,,,,,,,,,
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,10.34984,-3.6808409690856934,False,,,,,,,,,,,,,,,
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.48779508,-1.7183341979980469,False,,,,,,,,,,,,,,,
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,1.0902115,-1.1828317642211914,False,,,,,,,,,,,,,,,
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.003409803,-3.7568159103393555,False,,,,,,,,,,,,,,,
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,11.988734,-2.9804840087890625,False,,,,,,,,,,,,,,,
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.090507366,-1.7495195865631104,False,,,,,,,,,,,,,,,
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.09094494,0.2723856568336487,True,1.7773880170448129,3.3131407441511413,0.29539385536605756,16.592180898981947,0.04151184132322669,0.12552820146083832,1.4287989139556885,0.43655740199411286,0.0,0.0,0.49094486157900274,0.3903002095555057,4.54896975437115,0.29319923865165437,3.3332527995773362
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.43696076,-0.19413626194000244,False,,,,,,,,,,,,,,,
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,102.52193,-1.1307222843170166,False,,,,,,,,,,,,,,,
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.1338263,-0.21207809448242188,False,,,,,,,,,,,,,,,
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.39291576,0.0045815110206604,False,,,,,,,,,,,,,,,
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.06573475,-1.8788399696350098,False,,,,,,,,,,,,,,,
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.6737053,-0.9649895429611206,False,,,,,,,,,,,,,,,
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,3.8427885,-0.10382866859436035,False,,,,,,,,,,,,,,,
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.20927556,-0.33794689178466797,False,,,,,,,,,,,,,,,
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.2398394,-0.9663447141647339,False,,,,,,,,,,,,,,,
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.1621894,-2.722806692123413,False,,,,,,,,,,,,,,,
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.226184,-0.6637210845947266,False,,,,,,,,,,,,,,,
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.2446941,-1.86281156539917,False,,,,,,,,,,,,,,,
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.53208053,-2.6416594982147217,False,,,,,,,,,,,,,,,
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.32429188,-1.1385796070098877,False,,,,,,,,,,,,,,,
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.346471,-3.4633779525756836,False,,,,,,,,,,,,,,,
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.04071502,-16.125133514404297,False,,,,,,,,,,,,,,,
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,2.970276,-0.4862762689590454,False,,,,,,,,,,,,,,,
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,2.7000911,-0.479900598526001,False,,,,,,,,,,,,,,,
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.3708792,-1.6425909996032715,False,,,,,,,,,,,,,,,
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.05550668,-1.7615115642547607,False,,,,,,,,,,,,,,,
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,1.8085926,0.13426554203033447,True,0.049454456890371847,0.10440486627967466,0.16994030755467224,18.72451189663611,2.5723617625236512,0.14030350744724274,0.07731425017118454,0.28674635616389615,0.0,0.0,0.1743573593900445,0.4059843469837663,0.18191099537793418,0.5995894282096643,4.524009322301413
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,18.258938,0.9004119783639908,True,0.09968965488431186,0.009852336884618219,0.12559609081402037,21.037203157096588,18.748182106018064,3.2023065090179443,0.17934654653072357,0.3615619664875631,0.0,0.0,0.4705903426588642,10.259573051582997,0.5727855888163221,0.3709978369875796,5.68448182656604
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.97662723,-0.47218596935272217,False,,,,,,,,,,,,,,,
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.44564703,-0.34773826599121094,False,,,,,,,,,,,,,,,
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.23940486,-0.35361385345458984,False,,,,,,,,,,,,,,,
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.1600832,0.03417283296585083,True,0.04418624310908895,0.12570688559163806,0.14510220806105242,20.088192091263576,1.763406944175561,0.10652980953454971,0.07647071033716202,0.2534940726472445,0.0,0.0,0.14711023535279055,0.32423924137901516,0.20124259811087414,0.8705246985099049,5.438455950494569
