wilcoxon,t-test,t-test_overestim_var
Rps2,Rps2,Pclaf
Ptma,Ptma,Cks1b
Rps20,Pclaf,Birc5
Tubb5,Cks1b,Rps2
Gapdh,Birc5,Ccnb2
Tuba1b,Tuba1b,Ccna2
Pclaf,Tubb5,Mki67
Hsp90ab1,Mif,Ptma
Mif,Ccnb2,Spc24
Ran,Rps20,Tuba1b
Birc5,Hmgn2,Cdca3
Cks1b,Ran,Cdca8
Nme1,Tubb4b,Tpx2
Tubb4b,Mki67,Rrm2
Hsp90aa1,Dut,Tubb4b
Dut,Ccna2,Tubb5
Mki67,Spc24,Mcm5
Ccnb2,Gapdh,Hmgn2
Ube2s,Cdca8,Gmnn
Rrm2,Nme1,Dut
Ppia,Cdca3,1500009L16Rik
Ube2c,Stmn1,Smc2
Spc24,Hmgb2,Ube2c
Cdca3,Ube2s,Hmgb2
Stmn1,Hsp90ab1,Asf1b
Tpx2,Hsp90aa1,Hmmr
Ccna2,Gmnn,Mif
Hmgb2,Lmnb1,Stmn1
Hsp90b1,Rrm2,Tyms
Rpsa,Rpsa,Lig1
Cdca8,Smc2,Top2a
Ybx1,Mcm5,Ran
Hmgb1,Selenoh,Cenpe
Rpl41,Cenpa,Kif15
1500009L16Rik,Rpl41,Rrm1
Hmgn2,Tpx2,Lmnb1
Cdk1,Hsp90b1,Cdk1
Lmnb1,Nucks1,Tk1
Hmmr,1500009L16Rik,Tacc3
Tk1,Tyms,Kif11
Ldha,Calr,Hsp90aa1
Smc2,Tmpo,Cenpa
Cenpe,Top2a,Plk1
Top2a,Lig1,Gapdh
Anp32b,Rrm1,Ppa1
Ccnb1,Asf1b,Ube2s
Gmnn,Rps27l,Tpi1
Kif11,Snrpd1,Shcbp1
Txn1,Lsm2,Cdc20
Mcm5,Ppia,Dlgap5
Cenpa,Hmgb1,Nme1
Snrpd1,Phgdh,Mcm3
Rps27l,Alyref,Ccnb1
Cdkn3,Hnrnpab,Hsp90ab1
Eif5a,Mcm3,Rfc4
Cdc20,Ppa1,Rps20
Cenpf,Fkbp2,Mcm7
Rad51,Ube2c,Aurkb
Ranbp1,Tpi1,Lsm2
Tacc3,Sdf2l1,Clspn
Selenoh,Ranbp1,Rad51
Nucks1,Mcm7,Fkbp2
Dlgap5,Ldha,Cenpf
Asf1b,Pdia6,Knl1
Clspn,Hspd1,Phgdh
Calr,Anp32b,Hsp90b1
Plk1,Pcna,Nuf2
Fignl1,Kif15,Tmpo
Tyms,Tacc3,Fabp5
Hnrnpab,Cmtm7,Sdf2l1
H2az1,Anxa2,Selenoh
Anxa2,Pgk1,Nusap1
Uhrf1,Cdk1,Uhrf1
Shcbp1,Dbi,Nucks1
Kif15,Hmmr,Cdkn3
Tmpo,Txn1,Rpsa
Cep55,Tk1,H1f5
Aurkb,Nasp,Incenp
Rps17,Ly6e,Ppia
Atp5b,Pdia3,Pdia6
Nuf2,Cenpe,Bub1
Lig1,Ywhah,Snrpd1
Tpi1,Ddx39,Fignl1
Rrm1,Rfc4,Rpl41
Knl1,Canx,Alyref
Bub1,Kif11,Bub1b
Alyref,Atpif1,Rps27l
Nusap1,Rpl10,Hspd1
Ppa1,Atp5b,Pcna
Fabp5,Cks2,Ranbp1
Rfc4,Eif5a,Nasp
Mcm3,Ssrp1,Cenpm
Pgk1,Dlgap5,Ncapg
Cenpm,Rpl28,Calr
Pdia3,Ybx1,Siva1
Ncapg,Hspa5,H2ac8
H1f5,Siva1,Dhfr
H2ac8,Ezh2,Hnrnpab
Ccdc34,Mrpl51,Kif22
Ska1,Incenp,Ccdc34
Depdc1a,Eif1ax,Ckap2l
Dhfr,Shcbp1,Ska1
Psat1,Ccnb1,Hmgb1
Hspd1,Fabp5,Cmtm7
Hmgb3,Rps17,Anxa2
Cmtm7,Set,Kif4
Kif22,Stip1,Cep55
Pcna,Cdc20,Ldha
Bub1b,Exosc8,Anp32b
Ncapd2,Clspn,Cenph
Aspm,H2az1,Cks2
Cenph,Cisd1,Ncapg2
Ncapg2,Ccdc34,Prc1
Incenp,Rad51,Kif20a
Mcm7,Snrpf,Ddx39
Rpl28,Hpf1,Mcm4
Kif4,Plk1,Depdc1a
Pdia6,Mcm4,Pgk1
Cks2,Srsf3,Ncapd2
Phgdh,Dynll1,Rfc5
Trip13,Ly6a,Ezh2
Prdx1,Pgam1,Spdl1
Ncaph,Smc1a,Aspm
Ckap2l,Ywhae,H2az1
Sdf2l1,Aurkb,Hmgb3
Fkbp2,Anp32e,Sgo2a
Lsm2,Knl1,Ncaph
Ckap2,Uchl3,Stip1
Ywhah,Hsph1,Ybx1
Rpl10,Eif4a1,Mad2l1
Spdl1,Uhrf1,Pdia3
Knstrn,Rnaseh2b,Hsph1
Set,Mcm6,Eif5a
Sgo2a,Cycs,Cisd1
Dynll1,Banf1,Tipin
Ly6e,Tcp1,Mrpl51
Kif20a,Tipin,Rnaseh2b
Spc25,Prdx1,Atpif1
Dbi,Dctpp1,Psat1
Chchd10,Calm3,Hist1h2ap
Srsf3,Rfc5,Mxd3
Cit,Lsm3,Canx
Nasp,Cenpf,Dbi
Ggt1,Manf,Trip13
Siva1,Cct3,Ssrp1
Prc1,Rbbp7,Prim1
Anp32e,Pa2g4,Ywhah
