wilcoxon,t-test,t-test_overestim_var
Lgals1,Lgals1,Lgals1
S100a6,S100a6,S100a6
H2az1,Hmgb2,Anxa2
Hmgb2,Anxa2,Hmgb2
S100a10,H2az1,Gzmb
Txn1,Gzmb,Stmn1
Ifng,Ahnak,Pclaf
Actg1,Stmn1,Lgals3
Sub1,Txn1,Serpinb6b
Anxa2,Serpinb6b,Ahnak
Gzmb,Pclaf,Birc5
Ahnak,S100a10,Ifng
Gapdh,Lgals3,Mki67
Crip1,Lmnb1,Cks1b
Vim,Cks2,Cks2
Lgals3,Sub1,H2az1
Cd48,Vim,Lmnb1
Serpinb6b,Gapdh,Ccnb2
Cks2,Cks1b,Cdca8
Stmn1,Actg1,Top2a
Tmsb4x,Cd48,Plek
Lmnb1,Birc5,Bhlhe40
Plek,Ifng,1500009L16Rik
Ube2s,Crip1,Ccna2
Hsp90aa1,Mki67,Rrm2
S100a4,Ybx3,Cdca3
Top2a,Plek,Serpinb9
Bhlhe40,Dut,Tyms
1500009L16Rik,Ube2s,Spc24
Cox5b,Ccnb2,Txn1
Pclaf,Serpinb9,Ybx3
Mki67,Bhlhe40,Sdf2l1
Dut,Sdf2l1,Vim
Ctla2a,Cdca8,Dut
Birc5,Top2a,Tpx2
Hsp90b1,Reep5,S100a4
Cks1b,Hsp90aa1,Gapdh
Pycard,Ccna2,Smc2
Ube2c,Cox5b,S100a10
Serpinb9,Pkm,Ctla2a
Ccnb2,Hopx,Actg1
Cox5a,Rrm2,Ube2c
Ybx1,Cenpa,Kif15
Gzmk,Hsp90b1,Asf1b
Rrm2,Tyms,Cenpa
Ran,Spc24,Cdk1
Prdx1,1500009L16Rik,Gmnn
Cdca8,Cdca3,Ube2s
Ybx3,Ywhah,Kif11
Klrc1,Il2rb,Gzmk
Cenpa,Smc2,Cd48
Cdk1,Hmgn2,Ptma
Tpx2,Pycard,Tacc3
Cdca3,Ctla2a,Cenpe
Nkg7,Ptma,Crip1
Ccna2,Alyref,Mcm5
Sdf2l1,Ran,Ezh2
Tyms,S100a4,Hmmr
Smc2,Gmnn,Hsp90aa1
Hmgb1,Ezh2,Hopx
Kif11,Prdx1,Pkm
Spc24,Calm3,Sub1
Ywhah,Tpx2,Tk1
Pkm,Rilpl2,Hsp90b1
Osbpl3,Mcm5,Rrm1
Ptma,Mcm6,Il2rb
Cdc42,Dbi,Incenp
Reep5,Tmsb4x,Osbpl3
Cenpe,Cox5a,Hmgn2
Tk1,Asf1b,Lig1
Tacc3,Hspa5,Prc1
Ccnb1,Tubb4b,Tmsb4x
Slamf7,Rps27l,Cenpw
Gzma,Ube2c,Cxcr3
Rps27l,Rrm1,Alyref
Klrk1,Hmgb1,Ccnb1
Adap1,Prelid1,Mcm6
Ptms,Kif15,Pycard
Hmmr,Sept11,Ran
Actb,Atpif1,Klrc1
Alyref,Tacc3,Tubb4b
Kif15,Itga4,Gzma
Tubb4b,Pgk1,Rilpl2
Gmnn,Nkg7,Racgap1
Calm1,Racgap1,Reep5
Anp32b,Selenoh,Cdc20
Fignl1,Cdk1,Ywhah
Cdkn3,Ybx1,H1f5
Hmgn2,Pcna,Nusap1
Asf1b,Lig1,Adap1
Ldha,Cxcr3,Knl1
Zbtb32,Cdc42,Plk1
Il2rb,Cenpw,Aurkb
Incenp,Tmpo,Shcbp1
Cdc25b,Clic1,Casp3
Cxcr3,Ywhae,Cenpf
Clic1,Cmc2,Fignl1
Prc1,Anp32b,Zbtb32
Havcr2,Kif11,Slamf7
Dbi,Pdia3,Cdkn3
Pgk1,Ppp1ca,Ncapg
Cenpf,Ly6a,Mad2l1
Hopx,Gzmk,Fabp5
Mcm5,Pim1,Mcm3
Hspa5,Incenp,Ptms
Acot7,Prr13,Rad51
Ppp1ca,Tk1,Cdc25b
Ncapg,Efhd2,Sept11
Calm3,Ldha,Tpi1
Pdia3,Cenpe,Bub1
Rad51,Mrpl18,Nuf2
Ezh2,Mcm3,Clspn
Cdc20,Snrpd1,Cox5b
Cep55,Dek,Dlgap5
Casp3,Etfb,Uhrf1
Klrc2,H3f3b,Pcna
Nusap1,Actb,Mt1
H1f5,Manf,Kif22
Prdx4,Ctsd,Acot7
Rrm1,Hmmr,Prdx1
Ywhae,Osbpl3,Havcr2
Slc25a5,Cmtm7,Cmc2
Arl6ip1,Tpi1,Rps27l
Bcl2a1b,Abracl,Bcl2a1b
Snrpd1,Dctpp1,Calm3
Bub1,Casp3,Bub1b
Prelid1,Hnrnpab,Tmpo
Pcna,Pgam1,Ska1
Tuba1b,Cd28,Atpif1
Knl1,Lsp1,Dctpp1
Mt1,1810037I17Rik,H4c9
Dek,Gnai2,Cenpm
Aurkb,Canx,Dbi
Bcl2a1d,Eif1ax,Hmgb1
Mcm6,Dynll1,Ybx1
Clspn,Pdia6,Cep55
Mapre2,Dnajc15,Pgk1
Mad2l1,Anp32e,Actb
Cfl1,Fkbp2,Carhsp1
Uhrf1,Ube2l3,Tipin
Plk1,Slc25a5,Prdx4
Fabp5,Pfkp,Cox5a
Itga4,Hint1,Klrk1
Tmpo,Prc1,Ncapg2
Shcbp1,Arl6ip1,Mcm7
Nuf2,Mad2l1,Itga4
Hint1,Ddx39,Hsph1
Cenpk,Id2,Prelid1
Cenpm,Mcm7,Etfb
Kif22,Dnmt1,Ly6c2
Carhsp1,Tipin,Fkbp2
Ska1,Calr,Kif4
Hmgb3,Cfl1,Dbf4
Cenpw,Nudt21,Efhd2
Ndc80,Hsph1,Mcm4
Dynll1,Ccnb1,Selenoh
Lig1,Gng2,Ndc80
Manf,Nap1l1,Manf
Cmtm7,Klrc1,Depdc1a
Abracl,Tuba1b,Hmgb3
Depdc1a,Ly6c2,Dnmt1
Ncapg2,Cdc25b,Cenph
Stx11,Ssr2,Hspa5
Rgs1,Ndufb8,H2ac8
Pfn1,Ptms,Anp32b
Racgap1,Phf11b,H1f4
Ctla4,Cox8a,Spc25
Dtl,Mcm4,Snrpd1
H3f3b,Hpf1,Pdia6
Myo1f,Hprt,Cmtm7
Dlgap5,Rpa2,Cit
Selenoh,Slamf7,Pgam1
H4c9,Eif4e2,Pdia3
Nap1l1,Fabp5,Ldha
Lsp1,Acot7,Rfc4
Anp32e,Cisd1,Myo1f
Spc25,Bcl2a1b,Pim1
Cit,Gzma,Cenpk
Mcm3,Calm1,Dek
H2ac8,Tmem14c,Ywhae
Ckap2,Vdac3,Nkg7
Ppia,Dbf4,Tuba1b
Hnrnpab,Cdc20,Rpa2
Ly6c2,Shcbp1,Anp32e
Gna15,Dlgap5,Arl6ip1
Plk4,Zbtb32,Bcl2a1d
Bub1b,Nme1,Gna15
Dnajc15,Rad51,Ckap2l
Tpi1,Pfn1,Dtl
Cenph,Psma4,Ncaph
Runx2,Knl1,Hells
Calr,Adap1,Cd28
Trip13,Gars,Nsd2
Kif4,Nasp,Zdhhc2
Rilpl2,Psmd13,Stx11
Atpif1,Myo1f,Cisd1
Aspm,Fignl1,Ctla4
Cox8a,Clspn,Mapre2
Rbm3,Atp5b,Prr13
Tagln2,Psmb2,Id2
Ctsd,Aurkb,Hist1h2ap
Ncald,Hspd1,Aspm
Hsp90ab1,S100a11,Ddx39
Gnai2,H1f5,Eif1ax
Ncaph,Cox6b1,Mrpl18
Rbbp8,Rbm3,Ctsd
Il18rap,H4c9,Hnrnpab
Psat1,Ssrp1,H2ax
Dbf4,Uqcrb,Pfkp
Nr4a2,Plk1,Sgo2a
Nme1,Nusap1,Trip13
Atp5b,Ywhaq,Rbbp8
Phlda1,Slbp,Ccdc34
Mrpl18,Calm2,Dhfr
Arhgap11a,Rfc4,Nap1l1
Hells,Mtch1,Psat1
H1f4,Ube2n,Plk4
Rom1,Lman2,Ly6a
Ckap2l,Arpc5,Rfc5
Atp5pb,Srsf3,Tuba1c
Stk39,Ncapg,Ncapd2
Pdia6,Cdkn3,Ppil1
Ccdc34,Rad21,Kif20a
Ncapd2,Uhrf1,Clic1
Pim1,Psma1,Ncald
Dhfr,Dnajb11,Phf11b
Eif5a,Cenpf,Canx
Snrpe,Sumo2,Cdc42
Sept11,Dpy30,Nasp
E2f2,Cyba,Dynll1
Nsd2,Cox7a2,Tmem97
Itgb1,Aldoa,Hpf1
Rora,Ap2s1,Ect2
Ranbp1,Lcp1,Ckap2
Zdhhc2,Snx3,Gng2
Tmem97,Ppil1,H3f3b
Hsph1,Ccdc34,Rom1
Sgo2a,Hsp90ab1,1810037I17Rik
Srsf3,Ppib,Ppp1ca
Ly6a,Capzb,Arhgap11a
Diaph3,Nans,Slbp
Ccdc50,Ranbp1,Aurka
H2ax,Prkar1a,E2f2
Chaf1b,Rac1,Lsp1
Tipin,Atp5j,Hspd1
Ect2,Atp5g3,Hsp90ab1
Tbx21,Sec11c,Mis18bp1
Ube2l3,Eno1,Itgb1
Ccl3,Prdx4,Calr
Knstrn,Rfc5,Dusp5
Dusp5,Cox7c,Gars
Cip2a,Ndc80,Cdca5
Kif20a,Uchl3,Kif2c
Cyba,Snrpb,Chaf1a
Nudt4,Hdgf,Diaph3
Chaf1a,Nuf2,Eif4e2
Etfb,Mt1,Chsy1
Pgam1,Ndufb9,Ube2l3
Ddx39,Tagln2,Ssr2
