wilcoxon,t-test,t-test_overestim_var
Gzmb,Gzmb,Gzmb
1500009L16Rik,1500009L16Rik,1500009L16Rik
Tubb4b,Ccna2,Ccna2
Gzma,Tubb4b,Tubb4b
Ccna2,Tuba1b,Gzma
Tubb5,Lmnb1,Cdk1
Cdk1,Mki67,Mki67
Lmnb1,Smc2,Top2a
Ube2s,Gzma,Smc2
Cmtm7,Rrm2,Rrm2
Mki67,Top2a,Lmnb1
Smc2,Tubb5,Tuba1b
Tuba1b,Cdk1,Tpx2
Lgals1,Birc5,Birc5
Cd48,Tpx2,Cdca8
Top2a,Ube2s,Prc1
Tpx2,Cdca8,Tacc3
Ptma,Pclaf,Tubb5
Cks2,Tacc3,Nusap1
Hsp90b1,Cks1b,Ube2s
Nusap1,Cmtm7,Kif11
Tacc3,Cks2,Hmmr
Birc5,Hmgb2,Pclaf
Tagln2,Prc1,Plk1
Prc1,Kif11,Cks2
Rrm2,Hmmr,Cmtm7
Kif11,Spc24,Incenp
Hmmr,Cdca3,Cks1b
Incenp,Nusap1,Ccnb1
Plk1,Incenp,Spc24
Ccnb1,Ptma,Aurkb
Ywhah,Plk1,Cenpf
Cenpf,Ccnb1,Cdca3
Pclaf,Dlgap5,Dlgap5
Cdca8,Asf1b,Hmgb2
Aurkb,Cenpe,Ube2c
Emp3,Ube2c,Shcbp1
Hmgb2,Aurkb,Cenpe
Srsf3,Shcbp1,Asf1b
Dlgap5,Racgap1,Knl1
Ube2c,Cenpf,Kif22
Glrx,H2az1,Ptma
Prf1,Hsp90b1,Tuba1c
Alyref,Emp3,Prf1
Kif22,Alyref,Racgap1
Cenpe,Gmnn,H1f5
Cks1b,Tmpo,Sgo2a
Spc24,Tagln2,Cdc20
Cox5a,Cd48,Hsp90b1
Cdca3,Prf1,Rrm1
Anp32e,Knl1,Gmnn
Hsp90aa1,Tuba1c,Spc25
Shcbp1,Rrm1,Bub1
Knl1,Kif22,Alyref
Bub1,Anp32e,Kif15
Tuba1c,Stmn1,Glrx
Cdc20,Cmc2,Cd48
Pycard,Hnrnpab,Kif23
Racgap1,H1f5,Tmpo
Havcr2,Pcna,Tagln2
Vim,Srsf3,Emp3
Hnrnpab,Ywhah,Ncapg
Spc25,Ccnb2,Anp32e
Sgo2a,Kif15,H2az1
Tmpo,Cdc20,Nuf2
Asf1b,Hsp90aa1,Cmc2
Hmgb1,Kif23,Kif4
Kif23,Tuba4a,Hsp90aa1
H1f5,Glrx,Ska1
H2az1,Tyms,Ckap2l
Ncapg,Bub1,H2ac8
Nuf2,Sgo2a,Kif20b
Cmc2,Mcm5,Ccnb2
Rasgrp2,Ncapg,Stmn1
H2ac8,Spc25,Hnrnpab
Cep55,Rasgrp2,Pcna
Ndc80,Ran,Aurka
Kif4,Lgals1,Ywhah
Ska1,Nuf2,Havcr2
Ckap2l,Hmgb1,Tuba4a
Kif20b,Pycard,Tyms
Aspm,Ska1,Srsf3
Dek,Ddx39,Ndc80
Spdl1,Dek,Spdl1
Ran,Ndc80,Hist1h2ap
Ddx39,Kif4,Rad51
Kif15,Kif20b,Cep55
Tuba4a,Rad51,Mcm5
Rrm1,H2ac8,Pycard
Gmnn,Nucks1,Mxd3
Aurka,Ckap2l,Lgals1
Mxd3,Havcr2,Kif20a
Depdc1a,Lig1,Rasgrp2
Gzmk,Nasp,Ran
Stmn1,Ranbp1,Bub1b
Rad51,Cep55,Mt1
Hist1h2ap,Tk1,Aspm
Pcna,Mcm7,Ddx39
Tyms,Rad21,Tk1
Ect2,Gzmk,Depdc1a
Kif20a,Aurka,Hmgb1
Ncaph,Mcm3,Gzmk
Lgals3,Hsph1,Mis18bp1
Ckap5,Serpinb9,Lig1
Arl6ip1,Pdia6,Ckap5
Mt1,Mad2l1,Ncaph
Esco2,Sdf2l1,Ect2
Bub1b,Hist1h2ap,Dek
Mis18bp1,Spdl1,Nasp
Manf,Ccdc34,Mad2l1
Ranbp1,Smc4,Hsph1
Cit,Bub1b,Cit
Pdia6,Ckap5,Mcm7
Smc4,Fkbp2,Nucks1
Nucks1,Mt1,Ccdc34
Ckap2,Kif20a,Ranbp1
Mrpl18,Vim,Sdf2l1
Rad21,Exosc8,Rad21
Serpinb9,Depdc1a,Esco2
Sdf2l1,Mxd3,Pdia6
1700017B05Rik,Lsm2,Serpinb9
Ccnb2,Ncaph,Mcm3
Tk1,Ppia,Smc4
Cdkn3,Aspm,H1f4
Ppia,Sept11,Fkbp2
Hsph1,Cit,Clspn
Clspn,Rap1b,Kif2c
Nasp,Lbr,Vim
Cip2a,Clspn,Lsm2
Prdm1,Mis18bp1,Arl6ip1
Ccdc34,Mrpl18,Fignl1
Kif2c,Ect2,H4c9
Mcm5,Cenpw,1700017B05Rik
Jpt1,Dnmt1,Cenpw
Arhgap11a,Lgals3,Arhgap11a
Mad2l1,Lrrc59,Exosc8
Lbr,Rfc4,Lrrc59
Sgo1,H1f4,Cdkn3
Ldha,Arl6ip1,Rfc4
Eif5a,Stip1,Lgals3
Fignl1,Dbf4,Sept11
Fbxo5,Rpa3,Dbf4
Trip13,H4c9,Dnmt1
Rap1b,Fignl1,Fbxo5
H1f4,Tuba1a,Lbr
Ywhaq,Esco2,Kif14
Lsm2,Cox5a,Ppia
Bub3,Tpm4,Cip2a
Fkbp2,Cdkn3,Stip1
Cdca5,Manf,H4c4
Mcm7,Fen1,Ckap2
Exosc8,Cenpa,Kpna2
Tpm4,Arhgap11a,Mrpl18
Snrpd1,Topbp1,Rpa3
H4c9,Dctpp1,Fen1
Tuba1a,1700017B05Rik,Prdm1
Sept11,Mcm4,Cdca5
Hnrnpa2b1,Kif2c,Prdx4
Pdia3,Ywhaq,Manf
Dnmt1,Ssrp1,H2ax
Lig1,H2-Q10,Rap1b
Kif14,Prdx4,Cdca2
Ybx1,Lsm3,Cox5a
Cdca2,Hmgn2,Creld2
Prdx4,Ezh2,Trip13
Ncapg2,Bub3,Bub3
Kpna2,Hnrnpa2b1,Nek2
