"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000001",1701.46976753224,-0.104912670685117,0.192291563525453,-0.545591646152643,0.585346668000687,0.739117042373581
"ENSMUSG00000000003",0.0474493753935545,0,0.448717947245699,0,1,NA
"ENSMUSG00000000028",995.285587716918,5.48144701119149,0.332921596733498,16.4646783656374,6.58115091886453e-61,1.17144486355789e-58
"ENSMUSG00000000037",1.66759393340335,-0.0708526536394422,0.691201497046306,-0.102506510680627,0.918354645297703,NA
"ENSMUSG00000000049",1.10058755721986,0.37893379837212,0.824679525524541,0.45949218653282,0.645880761706779,NA
"ENSMUSG00000000056",265.8385800958,-0.653448376013961,0.25676225895368,-2.54495492708624,0.0109291844526221,0.0308380625886601
"ENSMUSG00000000058",18.063853695287,0.455512161243934,0.896856090876373,0.50789883224055,0.611524293714104,0.758907662315096
"ENSMUSG00000000078",2059.42383193571,-1.26442827198579,0.205979502455669,-6.13861212844671,8.32455446094328e-10,7.85098806104578e-09
"ENSMUSG00000000085",45.0002430815816,0.103624709639843,0.442353309002244,0.23425779242745,0.81478485105757,0.903831791615292
"ENSMUSG00000000088",13151.3380689079,0.878572680540625,0.209841358165871,4.18684232803216,2.82862178140032e-05,0.000139941469641543
"ENSMUSG00000000093",0.83381585616095,-0.063037117599995,0.572803785336412,-0.110050106535125,0.912369636938274,NA
"ENSMUSG00000000094",0.730354950869449,-0.17876898027492,0.667437863096164,-0.267843630335313,0.788819685136072,NA
"ENSMUSG00000000103",0,NA,NA,NA,NA,NA
"ENSMUSG00000000120",1.31263798374998,-0.798258047919501,0.884973209264152,-0.902013800602219,0.367049536729653,NA
"ENSMUSG00000000125",1.89735543050124,-1.0791077954913,0.936665180256284,-1.15207420777192,0.249290580766451,NA
"ENSMUSG00000000126",3.25855245698181,0.266184896854439,0.899990429921065,0.295764141489576,0.767410209383444,0.871782148581026
"ENSMUSG00000000127",9.0875232358034,1.82381169397751,0.775826453196132,2.35079854065822,0.0187331732924169,0.0491128620736078
"ENSMUSG00000000131",834.031811298119,0.0229075383248758,0.184633741587511,0.124070162516954,0.90125972245244,0.95852202562311
"ENSMUSG00000000134",124.505334292995,0.536968114680669,0.312197008020569,1.719965601481,0.085438694522582,0.177381009745471
"ENSMUSG00000000142",78.3525504737858,-2.3762291072881,0.372055472664831,-6.386760259884,1.6943695159911e-10,1.71157637487512e-09
"ENSMUSG00000000148",115.893366803915,-0.128589512261567,0.305970129413952,-0.420268189276724,0.674289545668576,0.80636324458924
"ENSMUSG00000000149",97.8215647998008,-0.576202773611542,0.357858299638002,-1.6101422663507,0.107366801752571,0.213722497661681
"ENSMUSG00000000154",0.516542901891303,0,0.448717947245699,0,1,NA
"ENSMUSG00000000157",3.13765298024851,-0.26498976829702,0.92099929011679,-0.287719839896312,0.773561201878773,0.875622191831452
