gene_names,CD25KO,CD25WT,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.4982174336910248,0.49257707595825195,0.020829135552048683,0.9967038115930668,0.31666266918182373,0.020829135552048683,1.0,0.08034451305866241,0.020829135552048683,1.0,0.07595396786928177
Lypla1,0.6066992878913879,0.4610822796821594,0.5102996826171875,0.9967038115930668,2.0182623863220215,0.5102996826171875,0.8819791157294842,1.9851973056793213,0.5102996826171875,0.9874853588210649,1.8729522228240967
Tcea1,0.6146962642669678,0.447662353515625,0.5885682106018066,0.9967038115930668,2.4581401348114014,0.5885682106018066,0.8819791157294842,2.3291752338409424,0.5885682106018066,0.9874853588210649,2.1951003074645996
Atp6v1h,0.20234939455986023,0.2312423437833786,-0.21415160596370697,0.9967038115930668,-0.19837622344493866,-0.21415160596370697,1.0,-0.5359755158424377,-0.21415160596370697,1.0,-0.5015482306480408
Rb1cc1,0.21304161846637726,0.2616859972476959,-0.3331778347492218,0.9967038115930668,0.08994698524475098,-0.3331778347492218,0.9428891501658742,-0.8337068557739258,-0.3331778347492218,1.0,-0.773899495601654
4732440D04Rik,0.02767861634492874,0.05335737764835358,-0.9655643701553345,0.9967038115930668,-0.1959119290113449,-0.9655643701553345,0.8819791157294842,-1.0556731224060059,-0.9655643701553345,0.9874853588210649,-0.9760409593582153
Pcmtd1,0.21571828424930573,0.2999873757362366,-0.5391498804092407,0.9967038115930668,-0.8538802862167358,-0.5391498804092407,0.8819791157294842,-1.4852807521820068,-0.5391498804092407,0.9874853588210649,-1.375383973121643
Gm26901,0.0076047154143452644,0.005392683669924736,0.4974881112575531,0.9967038115930668,0.27846601605415344,0.4974881112575531,1.0,0.237273707985878,0.4974881112575531,1.0,0.22623206675052643
Rrs1,0.1759236603975296,0.14419519901275635,0.31042367219924927,0.9967038115930668,0.5138067603111267,0.31042367219924927,0.9916860923421448,0.6740075945854187,0.31042367219924927,1.0,0.6408328413963318
Mybl1,0.0,0.0,0.0,0.9967038115930668,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Vcpip1,0.16410784423351288,0.14624743163585663,0.1794496327638626,0.9967038115930668,0.5778785943984985,0.1794496327638626,1.0,0.3691510260105133,0.1794496327638626,1.0,0.3473266363143921
1700034P13Rik,0.0065216743387281895,0.0,22.641517639160156,0.9967038115930668,0.38566309213638306,22.641517639160156,0.8819791157294842,1.0,22.641517639160156,0.9874853588210649,1.0
Sgk3,0.04871133714914322,0.069576695561409,-0.5295459032058716,0.9967038115930668,0.15648311376571655,-0.5295459032058716,0.9933137637648006,-0.6694350838661194,-0.5295459032058716,1.0,-0.6154825091362
Mcmdc2,0.008150216192007065,0.006050725933164358,0.4312463402748108,0.9967038115930668,0.27846601605415344,0.4312463402748108,1.0,0.20683148503303528,0.4312463402748108,1.0,0.19665375351905823
Snhg6,0.5450646877288818,0.45795485377311707,0.3192887306213379,0.9967038115930668,1.1397391557693481,0.3192887306213379,0.8819791157294842,1.068358302116394,0.3192887306213379,0.9874853588210649,1.0060352087020874
Cops5,0.3448130488395691,0.4257749915122986,-0.3664197027683258,0.9967038115930668,-0.7996656894683838,-0.3664197027683258,0.8819791157294842,-1.175066590309143,-0.3664197027683258,0.9874853588210649,-1.0964425802230835
Cspp1,0.13233157992362976,0.13395532965660095,-0.01879185251891613,0.9967038115930668,0.2624480426311493,-0.01879185251891613,1.0,-0.037063781172037125,-0.01879185251891613,1.0,-0.03471813350915909
Arfgef1,0.13898146152496338,0.1519394963979721,-0.13817816972732544,0.9967038115930668,0.23287643492221832,-0.13817816972732544,1.0,-0.28129205107688904,-0.13817816972732544,1.0,-0.2644815742969513
Prex2,0.0,0.0,0.0,0.9967038115930668,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
A830018L16Rik,0.0,0.005392683669924736,-22.366464614868164,0.9967038115930668,0.13923300802707672,-22.366464614868164,0.8819791157294842,-1.0,-22.366464614868164,0.9874853588210649,-0.8774459958076477
Ncoa2,0.20754489302635193,0.18518610298633575,0.18110375106334686,0.9967038115930668,0.4916280508041382,0.18110375106334686,1.0,0.40437301993370056,0.18110375106334686,1.0,0.3814724385738373
Tram1,1.0447217226028442,0.9060630202293396,0.3214628994464874,0.9967038115930668,1.785386085510254,0.3214628994464874,0.8819791157294842,1.5977694988250732,0.3214628994464874,0.9874853588210649,1.496485710144043
Lactb2,0.185989648103714,0.1692102700471878,0.1488669365644455,0.9967038115930668,0.5680213570594788,0.1488669365644455,1.0,0.33411169052124023,0.1488669365644455,1.0,0.31641069054603577
Gm9947,0.0,0.007783722598105669,-22.897647857666016,0.9967038115930668,0.13923300802707672,-22.897647857666016,0.8819791157294842,-1.0,-22.897647857666016,0.9874853588210649,-0.8774459958076477
Msc,0.01583341881632805,0.017718365415930748,-0.1636362075805664,0.9967038115930668,0.2008405327796936,-0.1636362075805664,1.0,-0.12473523616790771,-0.1636362075805664,1.0,-0.11704134196043015
Terf1,0.14889682829380035,0.1268366277217865,0.24762022495269775,0.9967038115930668,0.8144514560699463,0.24762022495269775,1.0,0.4831545352935791,0.24762022495269775,1.0,0.45565173029899597
Rpl7,3.2937095165252686,3.2894115447998047,0.006440557539463043,0.9972472527982492,0.025875160470604897,0.006440557539463043,1.0,0.11894559115171432,0.006440557539463043,1.0,0.11018961668014526
Rdh10,0.007155948784202337,0.02981770783662796,-2.0753514766693115,0.9967038115930668,-0.05298247188329697,-2.0753514766693115,0.8819791157294842,-1.3721920251846313,-2.0753514766693115,0.9874853588210649,-1.2309046983718872
Stau2,0.0,0.0,0.0,0.9967038115930668,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Ube2w,0.10265824943780899,0.13900399208068848,-0.4640226662158966,0.9984417495811663,0.00862505380064249,-0.4640226662158966,0.9511140301340241,-0.8182377219200134,-0.4640226662158966,1.0,-0.7536224722862244
Eloc,0.7355048656463623,0.7756410241127014,-0.1092178001999855,0.9967038115930668,-0.1872868686914444,-0.1092178001999855,1.0,-0.4633500874042511,-0.1092178001999855,1.0,-0.4330388605594635
D030040B21Rik,0.008707322180271149,0.0,23.060083389282227,0.9967038115930668,0.38566309213638306,23.060083389282227,0.8819791157294842,1.0,23.060083389282227,0.9874853588210649,1.0
Tmem70,0.14318948984146118,0.14168940484523773,0.01630152016878128,0.9967038115930668,0.2008405327796936,0.01630152016878128,1.0,0.034154124557971954,0.01630152016878128,1.0,0.032181691378355026
Ly96,0.041659098118543625,0.05565093830227852,-0.42794930934906006,0.9967038115930668,0.0653039738535881,-0.42794930934906006,1.0,-0.5180655121803284,-0.42794930934906006,1.0,-0.48108971118927
Mcm3,0.19358737766742706,0.15041384100914001,0.3960829973220825,0.9967038115930668,0.8711304068565369,0.3960829973220825,0.9272419900772063,0.8871544599533081,0.3960829973220825,0.9984672102669283,0.8386504054069519
Paqr8,0.0,0.0,0.0,0.9967038115930668,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Tram2,0.0430598109960556,0.006484239362180233,2.7578251361846924,0.9967038115930668,0.6937007308006287,2.7578251361846924,0.8819791157294842,1.615443468093872,2.7578251361846924,0.9874853588210649,1.5960015058517456
Tmem14a,0.03786689415574074,0.013503095135092735,1.5052969455718994,0.9967038115930668,0.7109508514404297,1.5052969455718994,0.8819791157294842,1.2712808847427368,1.5052969455718994,0.9874853588210649,1.2265971899032593
Khdc1a,0.017515910789370537,0.009214879013597965,0.9326301217079163,0.9967038115930668,0.27846601605415344,0.9326301217079163,1.0,0.4194146394729614,0.9326301217079163,1.0,0.4064556658267975
Kcnq5,0.0,0.0,0.0,0.9967038115930668,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Gm26580,0.0,0.01028461754322052,-23.301410675048828,0.9967038115930668,0.13923300802707672,-23.301410675048828,0.8819791157294842,-1.0,-23.301410675048828,0.9874853588210649,-0.8774459958076477
Ogfrl1,0.08124691992998123,0.06939857453107834,0.23606106638908386,0.9967038115930668,0.4497349262237549,0.23606106638908386,1.0,0.30656033754348755,0.23606106638908386,1.0,0.28998976945877075
Smap1,0.6641039252281189,0.6939062476158142,-0.08724378794431686,0.9967038115930668,0.08748268336057663,-0.08724378794431686,1.0,-0.36555710434913635,-0.08724378794431686,1.0,-0.3422870934009552
Sdhaf4,0.3388669788837433,0.2631910443305969,0.42193204164505005,0.9967038115930668,1.142203450202942,0.42193204164505005,0.8819791157294842,1.235749363899231,0.42193204164505005,0.9874853588210649,1.1697713136672974
Lmbrd1,0.1381181925535202,0.15929089486598969,-0.22141142189502716,0.9967038115930668,0.055446770042181015,-0.22141142189502716,1.0,-0.47971367835998535,-0.22141142189502716,1.0,-0.4462226629257202
Phf3,0.32975733280181885,0.39272692799568176,-0.30027368664741516,0.9967038115930668,-0.4263240694999695,-0.30027368664741516,0.9121642635268565,-0.9165194630622864,-0.30027368664741516,0.9912509659336287,-0.8581879138946533
Ptp4a1,0.2396600842475891,0.17892205715179443,0.4669986069202423,0.9967038115930668,1.4859734773635864,0.4669986069202423,0.8819791157294842,1.0883430242538452,0.4669986069202423,0.9874853588210649,1.0245169401168823
Prim2,0.038698337972164154,0.0138530433177948,1.50006902217865,0.9967038115930668,0.7134151458740234,1.50006902217865,0.8819791157294842,1.2629752159118652,1.50006902217865,0.9874853588210649,1.219005823135376
Rab23,0.007138051558285952,0.022461095824837685,-1.6649065017700195,0.9967038115930668,0.05667892098426819,-1.6649065017700195,0.8819791157294842,-1.0214438438415527,-1.6649065017700195,0.9874853588210649,-0.9205607175827026
Bag2,0.0075257448479533195,0.01366233266890049,-0.8647319078445435,0.9967038115930668,0.16634032130241394,-0.8647319078445435,1.0,-0.4989257752895355,-0.8647319078445435,1.0,-0.4579487144947052
Zfp451,0.123539499938488,0.047169029712677,1.4449336528778076,0.9967038115930668,1.255561351776123,1.4449336528778076,0.8819791157294842,1.9286959171295166,1.4449336528778076,0.9874853588210649,1.8623961210250854
Bend6,0.0,0.0,0.0,0.9967038115930668,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Dst,0.0,0.0,0.0,0.9967038115930668,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Gm37233,0.0,0.006113761104643345,-22.54804229736328,0.9967038115930668,0.13923300802707672,-22.54804229736328,0.8819791157294842,-1.0,-22.54804229736328,0.9874853588210649,-0.8774459958076477
Ccdc115,0.29867175221443176,0.2594616711139679,0.2326369732618332,0.9967038115930668,1.0165241956710815,0.2326369732618332,0.997039818766948,0.6549505591392517,0.2326369732618332,1.0,0.6168347597122192
Imp4,0.3814810812473297,0.26158514618873596,0.6354440450668335,0.9967038115930668,2.253603219985962,0.6354440450668335,0.8819791157294842,1.9110081195831299,0.6354440450668335,0.9874853588210649,1.8015084266662598
Ptpn18,1.9299170970916748,2.100278377532959,-0.28365185856819153,0.9967038115930668,-2.152566909790039,-0.28365185856819153,0.8819791157294842,-2.349905014038086,-0.28365185856819153,0.9874853588210649,-2.2115118503570557
4930568A12Rik,0.0,0.0,0.0,0.9967038115930668,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Arhgef4,0.007945431396365166,0.03280595690011978,-2.063754081726074,0.9967038115930668,-0.15525096654891968,-2.063754081726074,0.8819791157294842,-1.4918200969696045,-2.063754081726074,0.9874853588210649,-1.3446292877197266
Gm38336,0.0,0.0,0.0,0.9967038115930668,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Fam168b,0.16287070512771606,0.19893382489681244,-0.3153594136238098,0.9967038115930668,-0.09241128712892532,-0.3153594136238098,0.9722192778264186,-0.7437355518341064,-0.3153594136238098,1.0,-0.6954420208930969
Plekhb2,0.25180110335350037,0.20474916696548462,0.3336581587791443,0.9967038115930668,0.9179521203041077,0.3336581587791443,0.9293323187326172,0.8775607347488403,0.3336581587791443,1.0,0.8289003968238831
Hs6st1,0.008820919319987297,0.0,23.07886505126953,0.9967038115930668,0.38566309213638306,23.07886505126953,0.8819791157294842,1.0,23.07886505126953,0.9874853588210649,1.0
Uggt1,0.2203330546617508,0.2005189210176468,0.15074127912521362,0.9967038115930668,0.24889439344406128,0.15074127912521362,1.0,0.36595991253852844,0.15074127912521362,1.0,0.34746015071868896
Neurl3,0.1326640397310257,0.17982469499111176,-0.4737185835838318,0.9967038115930668,0.04312526807188988,-0.4737185835838318,0.9280776170557897,-0.8833679556846619,-0.4737185835838318,1.0,-0.8199158906936646
Arid5a,0.11226856708526611,0.13625720143318176,-0.29704082012176514,0.9967038115930668,0.1306079477071762,-0.29704082012176514,1.0,-0.5455965399742126,-0.29704082012176514,1.0,-0.5103088021278381
4930403P22Rik,0.008282565511763096,0.007862666621804237,0.07536233216524124,0.9967038115930668,0.2760017216205597,0.07536233216524124,1.0,0.03676788881421089,0.07536233216524124,1.0,0.034411266446113586
Kansl3,0.13458049297332764,0.14321734011173248,-0.09611126780509949,0.9967038115930668,0.16757246851921082,-0.09611126780509949,1.0,-0.18974143266677856,-0.09611126780509949,1.0,-0.1777222603559494
Lman2l,0.03752206265926361,0.020913230255246162,0.8553623557090759,0.9967038115930668,0.4768422245979309,0.8553623557090759,0.9732323236510432,0.7341188192367554,0.8553623557090759,1.0,0.7037864327430725
Cnnm4,0.014668438583612442,0.022217044606804848,-0.6044133901596069,0.9967038115930668,0.1959119290113449,-0.6044133901596069,1.0,-0.4451620578765869,-0.6044133901596069,1.0,-0.4089413285255432
Cnnm3,0.021641189232468605,0.019488001242280006,0.1527521163225174,0.9967038115930668,0.32528772950172424,0.1527521163225174,1.0,0.12893517315387726,0.1527521163225174,1.0,0.12111393362283707
Ankrd23,0.006494804285466671,0.0,22.635541915893555,0.9967038115930668,0.38566309213638306,22.635541915893555,0.8819791157294842,1.0,22.635541915893555,0.9874853588210649,1.0
Ankrd39,0.09697123616933823,0.12465990334749222,-0.3827105760574341,0.9967038115930668,0.16634032130241394,-0.3827105760574341,0.9890140272402428,-0.6912024021148682,-0.3827105760574341,1.0,-0.642615020275116
Cox5b,2.0746841430664062,2.083498954772949,-0.014535210095345974,0.9967038115930668,0.33884137868881226,-0.014535210095345974,1.0,-0.13863061368465424,-0.014535210095345974,1.0,-0.13059185445308685
Actr1b,0.18032896518707275,0.18850834667682648,-0.07007861882448196,0.9967038115930668,0.18359042704105377,-0.07007861882448196,1.0,-0.16041120886802673,-0.07007861882448196,1.0,-0.1501518040895462
Zap70,0.8206049799919128,0.7379140257835388,0.22055348753929138,0.9967038115930668,0.9795596599578857,0.22055348753929138,0.897843367562691,0.955475926399231,0.22055348753929138,0.9874853588210649,0.9001017808914185
Tmem131,0.037294402718544006,0.08570113033056259,-1.2356311082839966,0.9967038115930668,-0.3930560052394867,-1.2356311082839966,0.8819791157294842,-1.539913296699524,-1.2356311082839966,0.9874853588210649,-1.4073901176452637
Vwa3b,0.0,0.0,0.0,0.9967038115930668,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Inpp4a,0.1107122153043747,0.14144226908683777,-0.3760315477848053,0.9967038115930668,-0.18359042704105377,-0.3760315477848053,0.9868148133084527,-0.7047319412231445,-0.3760315477848053,1.0,-0.6575273275375366
Coa5,0.3478289842605591,0.2884772717952728,0.31499990820884705,0.9967038115930668,0.9401308298110962,0.31499990820884705,0.9011899465049826,0.9487217664718628,0.31499990820884705,0.9874853588210649,0.8962045907974243
Unc50,0.3137180507183075,0.3474011719226837,-0.17276741564273834,0.9967038115930668,-0.2427336424589157,-0.17276741564273834,1.0,-0.5466974377632141,-0.17276741564273834,1.0,-0.50999516248703
Mgat4a,0.025645891204476357,0.033638808876276016,-0.39719298481941223,0.9967038115930668,0.22301924228668213,-0.39719298481941223,1.0,-0.3498001992702484,-0.39719298481941223,1.0,-0.32292890548706055
2010300C02Rik,0.013531336560845375,0.047671861946582794,-1.8415863513946533,0.9967038115930668,-0.14169730246067047,-1.8415863513946533,0.8819791157294842,-1.5599162578582764,-1.8415863513946533,0.9874853588210649,-1.400158405303955
4930556I23Rik,0.0,0.0,0.0,0.9967038115930668,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Tsga10,0.01975094899535179,0.029019128531217575,-0.5617949962615967,0.9967038115930668,0.09241128712892532,-0.5617949962615967,1.0,-0.4624614119529724,-0.5617949962615967,1.0,-0.4303147792816162
Lipt1,0.0,0.0,0.0,0.9967038115930668,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
