,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.3604355,-1.2941398620605469,False,,,,,,,,,,,,,,,,-0.07858622074127197
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.0,-0.27359306812286377,False,,,,,,,,,,,,,,,,-0.27359306812286377
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.5001736,-1.3922793865203857,False,,,,,,,,,,,,,,,,-0.5302419662475586
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.5837636,-0.13134002685546875,False,,,,,,,,,,,,,,,,0.040952444076538086
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.4780176,-1.3030564785003662,False,,,,,,,,,,,,,,,,-1.1603586673736572
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.0476394,-4.784307956695557,False,,,,,,,,,,,,,,,,-2.6385786533355713
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.3443025,-0.8838417530059814,False,,,,,,,,,,,,,,,,-0.7605016231536865
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.8796321,-0.6355239152908325,False,,,,,,,,,,,,,,,,-0.6323144435882568
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0040696925,-2.5872151851654053,False,,,,,,,,,,,,,,,,-0.02659785747528076
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,6.1966176,-8.542142868041992,False,,,,,,,,,,,,,,,,-8.528800964355469
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.1565591,-1.5244553089141846,False,,,,,,,,,,,,,,,,-0.2758293151855469
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.14085577,-0.3823815584182739,False,,,,,,,,,,,,,,,,0.06051802635192871
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,1.2629306,-1.849586009979248,False,,,,,,,,,,,,,,,,-1.8426809310913086
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,0.0,-3.056302547454834,False,,,,,,,,,,,,,,,,-3.056302547454834
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.0,0.0,False,,,,,,,,,,,,,,,,0.0
