,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.6683628,-0.57767653465271,False,,,,,,,,,,,,,,,,0.14331674575805664
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.1749969,-0.4725503921508789,False,,,,,,,,,,,,,,,,-0.47236454486846924
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.9831184,-0.9181406497955322,False,,,,,,,,,,,,,,,,-0.9122403860092163
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.40386206,-0.10577714443206787,False,,,,,,,,,,,,,,,,0.31071895360946655
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.541935,-0.04059040546417236,False,,,,,,,,,,,,,,,,-0.04048621654510498
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,8.028481,-7.9376373291015625,False,,,,,,,,,,,,,,,,-4.388579368591309
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.4507886,0.24560916423797607,True,0.16014170237950903,0.1439305900996957,0.059200714544527945,47.63256658516544,0.33984473481774335,0.2676081359386444,0.3720664978027344,0.21565673395906967,0.0,0.0,0.39135024389651957,1.0149953630593924,1.983149197594873,1.183083351450576,9.199810081855057,0.2947268486022949
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.8346161,-0.6677322387695312,False,,,,,,,,,,,,,,,,-0.441180944442749
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0042836247,-3.6076607704162598,False,,,,,,,,,,,,,,,,0.0020888447761535645
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,9.44096,-4.625330924987793,False,,,,,,,,,,,,,,,,-4.569809913635254
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.08995525,-1.1164660453796387,False,,,,,,,,,,,,,,,,0.1876940131187439
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.1283532,0.4556288719177246,True,2.410616396261505,3.672923315055808,0.42333629600000966,7.0130303028797805,0.07136041920632125,0.20218844711780548,1.4379209280014038,0.5915319316566796,0.0,0.0,0.4877629249264826,0.39978140074106533,3.8952969709603953,0.15134382416918127,1.8440703872357476,0.7335086762905121
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.7005479,-0.790029764175415,False,,,,,,,,,,,,,,,,-0.7819437980651855
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,180.9847,-0.5574065446853638,False,,,,,,,,,,,,,,,,-0.46886146068573
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.2853123,-0.41620898246765137,False,,,,,,,,,,,,,,,,0.08991622924804688
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.40464002,-0.3272773027420044,False,,,,,,,,,,,,,,,,-0.3223404884338379
