wilcoxon,t-test,t-test_overestim_var
Rps24,Rps24,Rps24
Tpt1,Tpt1,Tpt1
Rps29,Rps27,Rps27
Rps27,Rps7,Rps7
Rps15a,Rps16,Rps29
Rps7,Rps29,Rpl12
Rps14,Rps15a,Rps16
Rps16,Rpl12,Rps15a
Rpl12,Rps14,Rps14
Rplp1,Rpl23,Rpl23
Rpl35a,Rpl17,Rpl17
Rpl17,Rpl30,Rpl30
Rpl23,Rpl19,Rpl21
Rpl21,Rpl21,Rplp1
Rpl30,Rpl18a,Rpl19
Rpl19,Rplp1,Rpl18a
Rpl37a,Rpl37a,Rpl35a
Rpl9,Rpl35a,Rpl37a
Rps9,Rpl9,Rpl9
Rpl18a,Rps19,Rpl13
Rpl13,Rpl13,Rps19
Rpl5,Tcf7,Rps9
Rps3a1,Rps9,Fau
Rps23,Fau,Rpl5
Rps20,Rps21,Rps23
Rps19,Rpl5,Rps3a1
Fau,Rps3,Rps21
Rpl27a,Rps23,Rps3
Rplp2,Rps13,Rpl27a
Rps3,Rps3a1,Rps13
Rps27a,Rpl27a,Rps20
Rps4x,Sell,Rplp2
Rps21,Rpl39,Tcf7
Rpl34,Rplp2,Rpl39
Rpl39,Rps20,Rps4x
Rpl26,Rps4x,Rpl34
Rps13,Rpl34,Rps27a
Rps28,Rpl26,Rpl26
Rps18,Rps27a,Sell
Rpl8,Rps5,Rps18
Rpl18,Rpl18,Rps28
Rpl36,Rps28,Rps5
Rpl37,Rps18,Rpl18
Rps5,Rpl37,Rpl8
Rpl36a,Rpl8,Rpl37
Rps8,Rpl32,Rpl36
Rack1,Rpl36,Rps8
Tcf7,Rack1,Rpl32
Rpl11,Rps8,Rack1
Rpl32,Dapl1,Btg1
Rps15,Rps15,Rpl11
Eef1a1,Eef1a1,Rps15
Btg1,Rpl11,Eef1a1
Rps6,Btg1,Rpl36a
Sell,Rgs10,Rps6
Eef1b2,Rpl36a,Dapl1
Rpl15,Rps6,Rpl7
Rpl7,Rapgef6,Rapgef6
Rpl38,Ccr7,Foxp1
Rpl23a,Foxp1,Lef1
mt-Nd2,Lef1,Rpl15
Rpl35,Rpl7,Rgs10
Rapgef6,Il7r,Eef1b2
Lef1,Evl,Rpl38
Rps10,Rpl15,Ccr7
Rpl3,Rpl38,Evl
Rps25,Eef1b2,mt-Nd2
Shisa5,Ighm,Il7r
Rpl22,Rps10,Rps10
Rps11,mt-Nd2,Ltb
Foxp1,Shisa5,Ighm
Ltb,Rps11,Shisa5
Rpl6,Ramp1,Rpl23a
Cox7a2l,Rpl23a,Rps11
Satb1,Ltb,Rpl35
Rpl10a,Rpl35,Rps25
Dapl1,Satb1,Rpl3
mt-Nd4,Rpl3,Rpl22
Arl4c,Arl4c,Satb1
Ighm,Rpl22,Rpl6
Limd2,Rps25,Arl4c
Evl,Peli1,Cox7a2l
Rgs10,Rpl6,Peli1
Il7r,Cox7a2l,mt-Nd4
Peli1,Tespa1,Rpl10a
Ccr7,Chd3,Ramp1
Rpl10,Igfbp4,Chd3
Rpl27,Il6st,Tespa1
Rps26,Rflnb,Limd2
Npc2,Ssbp2,Il6st
Rps12,mt-Nd4,Mycbp2
mt-Atp6,Rpl10a,Igfbp4
Bcl11b,Il6ra,Ssbp2
Mycbp2,Mycbp2,Rflnb
Pfdn5,Limd2,Rpl10
mt-Cytb,Tdrp,Rpl27
Chd3,Ccr9,Il6ra
Rpl24,Rps27rt,Rps26
Ptpn18,Rpl27,Bcl11b
Rabac1,Cd2ap,Rps27rt
Ablim1,Pdk1,Npc2
Emb,Bcl11b,Tdrp
Rps27rt,Zbtb20,mt-Atp6
Rpl4,Rpl10,Ccr9
Ccnd2,Npc2,mt-Cytb
Mbnl1,Rps26,Cd2ap
Rpl28,Nsg2,Grap2
Grap2,Grap2,Pdk1
Hcst,Inpp4b,Ccnd2
Tespa1,Ccnd2,Rps12
Ramp1,Pik3ip1,Arhgap15
Arhgap15,Arhgap15,Rabac1
mt-Nd1,Ypel3,Zbtb20
Klf13,Rabac1,Ypel3
Pdcd4,Scml4,Pdcd4
Txnip,Iigp1,Txnip
Macf1,mt-Atp6,Inpp4b
Eif4a2,Txnip,Emb
Rpsa,Pdcd4,Nsg2
H2-K1,Id3,Pik3ip1
Igfbp4,Ssh2,Ssh2
Il6st,AC149090.1,Utrn
Junb,Rps12,Tnrc6b
Utrn,mt-Cytb,Rpl24
Tnrc6b,Utrn,Scml4
Ssbp2,Emb,Actn1
Ogt,Actn1,AC149090.1
Cd3g,Rapgef4,Pfdn5
Fyb,Tnrc6b,Iigp1
Ddx5,Tmem108,Hcst
Stat1,Rpl24,Id3
Rflnb,Bcl2,Ablim1
Rplp0,Tnrc6c,Ctss
Rpl29,Treml2,Bcl2
Ccr9,Ctss,Tnrc6c
Ssh2,Zfp36l1,Zfp36l1
Il6ra,Znrf1,Rpl28
Ypel3,Pfdn5,Ptpn18
Arhgap45,Itpr2,mt-Nd1
Rpl14,Ablim1,Ogt
Kmt2a,Ogt,Rapgef4
mt-Co3,Zfp292,Zfp292
Actn1,Hcst,Tmem108
Zfp36l1,Rpl28,Trdc
Trdc,Bach2,Itpr2
Fam189b,Kmt2a,Treml2
Zfp292,Tcf12,Kmt2a
Dgka,Atp1b1,Clec2d
Tdrp,Pmepa1,Znrf1
Cd3e,Clec2d,Fam189b
Cd3d,Il27ra,Stat1
