wilcoxon,t-test,t-test_overestim_var
Rps29,Rps24,Rps24
Rps24,Rps29,Rps29
Tpt1,Tpt1,Tpt1
Rps15a,Rps16,Rps27
Rps16,Rps15a,Rps15a
Rps7,Rps27,Rps16
Rpl12,Rps7,Rps7
Rpl23,Rpl12,Rpl12
Rps27,Rpl23,Rpl23
Rplp1,Rpl21,Rpl21
Rpl21,Rpl17,Rpl17
Rpl17,Rpl30,Rpl30
Rpl35a,Rplp1,Rps14
Rps14,Rps14,Rpl19
Rpl30,Rpl19,Rplp1
Rpl19,Rpl35a,Fau
Rpl37a,Rpl37a,Rpl35a
Rps19,Rps19,Rpl37a
Rpl39,Fau,Btg1
Rps9,Rpl39,Rps19
Rpl9,Tcf7,Rpl39
Rplp2,Rps21,Rpl18a
Rps21,Rplp2,Rps21
Fau,Rpl9,Rpl9
Rps20,Rpl18a,Tcf7
Rps3a1,Rps9,Rplp2
Rps4x,Btg1,Ltb
Rpl5,Sell,Rps9
Ltb,Ltb,Rps13
Rpl18a,Rps13,Sell
Rpl13,Rpl13,Rps3
Rps3,Rps3,Shisa5
Shisa5,Rps4x,Rpl13
Rps13,Dapl1,Rps4x
Btg1,Rpl5,Rpl5
Rpl34,Shisa5,Rps3a1
Rps23,Arl4c,Rps20
Tcf7,Rps3a1,Rps23
Tmsb10,Rps23,Rpl34
Rps28,Rps20,Arl4c
Rpl27a,Rpl34,Rpl27a
Rpl26,Lef1,Rps28
Sell,Rpl27a,Dapl1
Cox7a2l,Rps28,Tmsb10
Rps5,Rapgef6,Lef1
Lef1,Foxp1,Rapgef6
Arl4c,Rpl26,Foxp1
Rps27a,Ccr7,Rpl26
Rps18,Tmsb10,H2-K1
Cd3g,Evl,Cox7a2l
Rpl36a,Rps5,Rps5
Npc2,Cox7a2l,Evl
H2-K1,Rgs10,Satb1
mt-Nd2,Satb1,Rps18
Rapgef6,Rps18,Ccr7
Rpl8,Rps27a,Rps27a
Rpl37,Npc2,Npc2
mt-Atp6,Rpl36a,mt-Nd2
Cd3d,H2-K1,Rpl36a
Satb1,mt-Nd2,mt-Atp6
Rpl32,Rpl8,Cd3g
mt-Nd4,Pdcd4,Rgs10
Rpl18,Cd3g,Rpl8
B2m,Rpl32,mt-Nd4
Rack1,Peli1,Rpl18
Foxp1,mt-Atp6,Rpl37
Eef1a1,Rpl37,Rpl32
Cd52,Rpl18,Pdcd4
Ptpn18,Txnip,B2m
Rps10,mt-Nd4,Peli1
Dapl1,Rack1,Rack1
Cd8b1,Bcl11b,Hcst
Rpl36,Eef1a1,Cd52
Limd2,Hcst,Cd3d
Rpl38,Ramp1,Ptpn18
Rps6,Il7r,Bcl11b
Ablim1,Il6st,Txnip
Bcl11b,Rps10,Rps10
mt-Cytb,Rpl36,Eef1a1
Rps8,B2m,Rpl36
Mbnl1,Ablim1,Il7r
Hcst,Cd3d,Ighm
Evl,Igfbp4,Ablim1
mt-Co3,Ptpn18,mt-Cytb
Pfdn5,Cd52,Limd2
Peli1,Grap2,Rpl38
Rpl35,Ighm,Grap2
Fyb,Rpl38,Ramp1
Rps15,Limd2,mt-Co3
Cd3e,Tespa1,Il6st
Rps11,Chd3,Rps6
Ighm,mt-Cytb,Tespa1
Ccr7,Ssbp2,Chd3
Saraf,Rps6,Igfbp4
Il7r,Rflnb,Cd8b1
Pdcd4,Ccr9,Ypel3
Rgs10,Ypel3,Mbnl1
Arhgap45,Il6ra,Rps8
Jak1,Tdrp,Arhgap15
Klf13,Arhgap15,Fyb
Ptprc,mt-Co3,Ssbp2
Junb,Tnrc6b,Tnrc6b
Eef1b2,Fam189b,Fam189b
Rpl11,Mbnl1,Rflnb
Txnip,Cd8b1,Ccr9
Rabac1,Fyb,Klf13
Fxyd5,Klf13,Rabac1
Grap2,Ssh2,Il6ra
mt-Co1,Rabac1,Klrd1
Skap1,Arhgap45,Arhgap45
Rpl22,Ripor2,Ssh2
Rpl7,Rps8,Ripor2
Macf1,Klf3,Tdrp
H2-D1,Utrn,Rps15
Rhoh,Klrd1,Cd3e
Mycbp2,Rps15,Pfdn5
Cd53,Scml4,Utrn
Arhgap15,Cd3e,Klf3
Cd8a,Pfdn5,Acp5
Stat1,Stat1,Stat1
Chd3,Pik3ip1,Rpl35
Ets1,Acp5,Rps11
Ramp1,Actn1,Trdc
Stk17b,Pdk1,Ptprc
Ripor2,Trdc,Trim12a
H2-T23,Trim12a,Pik3ip1
Rps25,Clec2d,Scml4
Rsrp1,Rps11,Actn1
Rpl23a,Rpl35,Clec2d
Klrd1,Rps27rt,Saraf
Tespa1,Saraf,Rps27rt
Eif4a2,Nsg2,Pdk1
Igfbp4,Mycbp2,Jak1
Sp100,Ctss,Ctss
Pnrc1,Inpp4b,Mycbp2
Rpl3,Ptprc,Dgka
Ypel3,Dgka,Ifi47
Il6st,Ifit1bl1,Cd37
Rps27rt,Ifi47,Rpl7
Ccnd2,Jak1,Junb
Selenow,Cd37,Zfp292
Rpl10a,Iigp1,Macf1
Acp5,Zfp292,mt-Co1
Psme1,Rapgef4,Inpp4b
Tnrc6b,Macf1,Nsg2
Arhgef1,Zbtb20,Rpl11
Gimap6,Itpr2,Ogt
Fam189b,Rpl7,Ifit1bl1
Gimap3,Pitpnc1,Iigp1
Ssbp2,Map4k4,Pitpnc1
Utrn,Tmem108,Zbtb20
Cd27,Ogt,Txk
Srsf5,Tecpr1,Itpr2
Emb,Rpl11,Map4k4
Nsd3,S1pr1,S1pr1
Dgka,Tcp11l2,Rsrp1
Trdc,Junb,Tecpr1
Klf2,9930111J21Rik2,Rapgef4
Ccr9,Txk,9930111J21Rik2
Il6ra,Foxo1,Foxo1
S1pr1,Ifi208,Ccnd2
Il2rg,Rsrp1,Tcp11l2
Ssh2,Gramd1a,Skap1
Tdrp,AC149090.1,H2-D1
Rflnb,Ccnd2,Kmt2a
Rps26,Kmt2a,Rpl22
Klf3,Slfn1,Gramd1a
Ifi47,Cd2ap,AC149090.1
Rpl10,mt-Co1,Ifi208
H2-Q7,Rpl22,Slfn1
Kmt2a,Nsd3,Zfp36l1
Top2b,Skap1,Tmem108
Ogt,Zfp36l1,Eef1b2
Lck,Il27ra,Nsd3
Dock10,Eef1b2,Fxyd5
Ifi203,Treml2,H2-T23
Btg2,Atp1b1,Bcl2
Dock2,Rhoh,Rhoh
Epsti1,Bcl2,Cd2ap
Zfp292,Fam102a,Il27ra
Bptf,Fxyd5,Klk8
mt-Co2,Fam78a,AB124611
Trim12a,H2-T23,Cd8a
Ddx5,AB124611,Fam102a
Ctss,Klk8,Fam78a
Scml4,Id3,Treml2
Slfn2,Slc12a7,H2-Q4
Actn1,Ifi213,Pnrc1
Nsa2,Tasor,Smad7
B4galnt1,H2-Q4,Tnrc6c
Cd37,Sh3bp5,Crtc3
Clec2d,Crtc3,Slfn2
Pik3ip1,Slc44a2,Tasor
Zfp36l1,Rasgrp1,Rasgrp1
Map4k4,Smad7,Ifi213
Txk,Bach2,Slc44a2
Iigp1,Tnrc6c,Id3
mt-Nd1,H2-D1,Rps25
Zbtb20,Cd8a,Cd53
