wilcoxon,t-test,t-test_overestim_var
Rps20,Rps20,Rps20
Rpl12,Rpl12,Rpl12
Rps29,Rplp1,Rplp1
Rplp1,Rps24,Rps24
Rps24,Rps29,Rps29
Rps16,Rps16,Rps16
Rps19,Rps19,Rpl13
Rpl13,Rpl13,Rps19
Rpl35a,Rps7,Rps7
Rps27a,Rps27a,Rps27a
Rps8,Rpl23,Rpl23
Rps7,Rpl35a,Rpl35a
Rplp2,Rplp2,Rplp2
Rpl23,Rps8,Rps8
Rpl8,Rps18,Rps18
Rps9,Rpl8,Rpl8
Rpl36a,Sell,Sell
Rps18,Rps9,Tcf7
Rps2,Tcf7,Rps9
Rps15a,Rps15a,Rps15a
Rps3a1,Rps2,Rps2
Rps28,Rps3a1,Rps3a1
Rpl21,Rpl36a,Rpl36a
Rpl10,Rpl21,Rpl21
Rps4x,Rps4x,Rps4x
Rpl5,Rpl27a,Rpl27a
Rpl27a,Rpl10,Rpl10
Rpl26,Rps28,Rps28
Rps5,Rps5,Rps5
Rps26,Rpl5,Rpl5
Rpl15,Rpl26,Rpl26
Rps21,Rpsa,Rpsa
Rpsa,Rps21,Rps21
Rpl39,Rpl39,Rpl39
Rps25,Ltb,Ltb
Rpl28,Rpl9,Rpl9
Rpl3,Rpl15,Rpl15
Rps6,Rps6,Rps6
Eef1b2,Rps25,Rps25
Tcf7,Tpt1,Tpt1
Rpl9,Rps26,Rps23
Rps12,Rps23,Rps26
Tpt1,Rpl3,Rpl3
Rpl35,Rpl28,Rpl28
Rps23,Rps12,Rps12
Sell,Eef1a1,Dapl1
Eef1a1,Dapl1,Eef1a1
Rps27,Eef1b2,Eef1b2
mt-Nd2,Rpl10a,Rgs10
Rpl10a,Rpl30,Rpl10a
Ltb,Rgs10,Rpl30
Rpl30,Rps27,Rps27
mt-Cytb,Rpl35,Rpl35
Rpl32,mt-Nd2,Ccr7
Rps3,Ccr7,mt-Nd2
Rpl37,Rps3,Rps3
Rpl19,mt-Cytb,Rpl32
Rps17,Rpl32,mt-Cytb
Rpl37a,Ighm,Ighm
Rpl11,Rpl19,Rpl19
Rps15,Il7r,Il7r
Rpl7,Rpl37,Rpl37
Rpl17,Rpl37a,Rpl37a
Rpl22,Rpl7,Rpl7
mt-Nd1,Rpl11,Rpl11
Dapl1,Rpl17,Rpl17
Rps14,Rps15,Rps15
Ighm,Rps17,Actn1
Rpl6,Actn1,Rps17
Rplp0,Rps14,Rps14
mt-Atp6,Rpl22,Rpl22
Rgs10,mt-Atp6,mt-Atp6
Rpl14,mt-Nd1,mt-Nd1
mt-Nd4,Rpl6,Rpl6
Il7r,Lef1,Lef1
Rpl36,mt-Nd4,Ramp1
Rpl18,Ramp1,mt-Nd4
Rpl23a,Rpl18,Tubb5
Ccr7,Tubb5,Rpl18
Tubb5,Rapgef6,Rapgef6
Lef1,Rpl36,Rpl36
Rps13,Rpl14,Rpl14
Rpl18a,Rpl23a,Rpl23a
Rpl31,Rplp0,Rplp0
Rapgef6,Rps13,Rps13
Rpl38,Igfbp4,Igfbp4
Tmsb10,Il6st,Il6st
Actn1,Evl,Ssbp2
Ly6e,Ssbp2,Evl
Evl,Ccr9,Ccr9
mt-Co3,Rpl18a,Rflnb
Rack1,Rflnb,Rpl18a
Rps10,Tmsb10,Il6ra
Mif,Rpl31,Tmsb10
