,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.49397692,-0.23399949073791504,False
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,2.2320235,-0.04258739948272705,False
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.6853228,-0.8501477241516113,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.37604746,-0.7288192510604858,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.3456135,0.10676360130310059,True
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,7.234629,-9.119490623474121,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.43093526,-2.2827322483062744,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,1.0538012,-0.4357837438583374,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.004228219,-4.7385430335998535,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,12.854918,-1.8589565753936768,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.07984664,-1.0672321319580078,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.09355657,0.3406286835670471,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.45219883,-0.48002123832702637,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,138.19843,-2.7772364616394043,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.16830136,-0.12006199359893799,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.5365709,-0.9337983131408691,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.105555944,-5.494873046875,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.1984787,-1.798307180404663,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,4.433173,0.2864533066749573,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.78055006,-0.45700550079345703,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.1082602,-1.9310920238494873,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.1805526,-1.1837642192840576,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.9928281,-0.49331235885620117,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.5677522,-0.39706671237945557,False
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.92743385,-1.4814283847808838,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.31634971,-0.7386777400970459,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.8807347,-1.1032485961914062,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.02332832,-7.331255912780762,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.0075605,-2.1559197902679443,False
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.7335459,-0.167976975440979,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.3891943,-0.7994271516799927,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.0776119,-3.9320883750915527,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,2.5182135,-0.43884432315826416,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,15.28646,0.47892439365386963,True
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.66687304,-0.44039320945739746,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.32527804,-0.41204726696014404,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.31580785,-0.6275296211242676,False
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.3884696,-1.116203784942627,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.4804508,-0.7034862041473389,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,1.0816146,-1.0728516578674316,False
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.9152794,-0.5538955926895142,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,3.9299898,-1.2065305709838867,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,5.2554526,-3.0337910652160645,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.72982115,-0.3918372392654419,False
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.7455,-0.7353547811508179,False
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.32702756,-0.35242176055908203,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,2.1956513,-0.5817595720291138,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.6751058,0.11196935176849365,True
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,1.2701366,-1.4473676681518555,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.6312544,-0.8530162572860718,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,8.868576,-2.1985368728637695,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.33555254,-0.39542222023010254,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.03297003,-0.30352556705474854,False
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.9821683,-0.32620513439178467,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,2.5386357,-1.7441082000732422,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.3577346,-0.8018710613250732,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.6866041,-1.833672046661377,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.3575777,-6.309404373168945,False
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.28936723,-1.4540903568267822,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.1291821,-0.021641016006469727,False
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.4771929,-0.42104363441467285,False
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,2.061507,-1.8310766220092773,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.54676086,-2.138613700866699,False
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,5.49322,-2.376554012298584,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,23.910908,-2.2236931324005127,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.8042726,-1.326991319656372,False
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,4.2331786,-1.576643943786621,False
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.7722757,-3.7026138305664062,False
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.6154985,-0.6730631589889526,False
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.941176,-2.7272636890411377,False
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.25262058,-0.6715524196624756,False
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,7.4694386,-1.624779462814331,False
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.31884697,-0.11834120750427246,False
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,3.8612494,-2.8074018955230713,False
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.24389462,-0.5484610795974731,False
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.4541551,-0.6815732717514038,False
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,2.9718328,0.44999974966049194,True
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.3220408,0.6181889474391937,True
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,-0.13093030452728271,False
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.25288823,-0.23267126083374023,False
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.05451291,-4.139529228210449,False
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,3.656068,0.18269628286361694,True
