wilcoxon,t-test,t-test_overestim_var
Rps15a,Rps15a,Lag3
Lag3,Lag3,Rps15a
Havcr2,Rpl17,Havcr2
Cd3g,Havcr2,Gimap5
Rpl17,Ccl5,Bcl2a1b
Baz1a,Cd3e,Ikzf3
Rpl34,Gimap5,
Sh2d2a,Ikzf3,
Nkg7,Nkg7,
Ikzf3,Bcl2a1b,
Cox20,Stk17b,
Tox,Cd3d,
Gimap5,Baz1a,
Ptpn18,Cd3g,
Cd3d,Gm8369,
Cd3e,Map1lc3b,
Bcl2a1b,Fxyd5,
Selenow,Ptpn18,
Map1lc3b,Rsrp1,
Ccl5,Ptprcap,
Ttc14,Cox20,
Ptprcap,Itm2b,
Cblb,Rpl34,
Rps27,B2m,
Rpl37a,Sh2d2a,
Ypel3,Ccl3,
Ctla4,Rpl37a,
Ndfip1,Tpt1,
Lyst,Tmem160,
Atxn1,Ucp2,
Nedd9,Ypel3,
Rpl11,Ctla4,
Rps13,Arpc2,
Tpt1,Ifi214,
Ccl3,Casp3,
Fxyd5,Selenow,
Rsrp1,Rps27,
Casp3,Atxn1,
Nr4a2,Npc2,
Npc2,H2-T23,
Ociad1,Zc3hav1,
Uqcrq,Rgs1,
Ifi214,H2-K1,
Cst7,Serf2,
Stk17b,Tox,
Cnot3,Ndfip1,
Sub1,Hcst,
B2m,Arpc4,
Ndufa1,Ifng,
Rps24,Ndufa1,
Grina,Rps6,
Zc3hav1,Rab1b,
Ucp2,Fau,
Tmem160,Cblb,
Hcst,Cd27,
Stat3,Sub1,
Gm8369,Stat3,
S100a4,Klrd1,
Rpl19,Ccl4,
Serf2,Aldoa,
Vamp8,Vps13c,
Eif3m,Vamp8,
Myl12a,Dnmt3a,
Exosc5,Prex1,
Itm2b,Ttc14,
Rpl27,Rpl37,
Abracl,Uqcrq,
Rab1b,Rpl36,
Ebpl,Rack1,
Foxn3,Cst7,
Rpl37,Nr4a2,
Vps13c,Cd2,
Ccl4,Abracl,
Trbc2,Mbnl1,
Prex1,Trbc2,
Sec61a1,Lyst,
Zmat5,Arpc3,
Ogt,Grina,
Arglu1,Cnot3,
Fam162a,H2-D1,
Dnmt3a,Taf1b,
Rpl30,Rpl11,
Hectd1,Ddx5,
Cd2,Nedd9,
Fau,S100a4,
Cd27,Srsf5,
Arpc2,Rpl30,
Rpl23,Rps14,
Srgn,Ociad1,
Gatad2a,,
Xdh,,
Ctsb,,
Taf1b,,
Atp6v0b,,
Ifi27,,
Rpl38,,
Junb,,
Klrd1,,
H2-K1,,
S100a11,,
H2-T23,,
Atp5l,,
Mdfic,,
Cxcr6,,
Sem1,,
Uqcc3,,
Arpc3,,
Rinl,,
Rgs1,,
Arpc5,,
Kxd1,,
Pdcd1,,
Ktn1,,
Akna,,
Crlf2,,
Pnisr,,
Rpl27a,,
Gpr174,,
Zswim8,,
Cd9,,
Agpat4,,
D16Ertd472e,,
Ifng,,
Rgs16,,
Cox17,,
Igbp1,,
Tnfrsf18,,
Aprt,,
