wilcoxon,t-test,t-test_overestim_var
Rps24,Rps24,Rps24
Rps27,Tpt1,Tpt1
Rps29,Rps27,Rps27
Tpt1,Rpl12,Rpl12
Rpl12,Rps16,Rps7
Rps14,Rps14,Rps29
Rps16,Rps7,Rps14
Rps7,Rpl23,Rps16
Rplp1,Rps29,Rpl23
Rps15a,Rps15a,Rps15a
Rpl35a,Rplp1,Rplp1
Rpl23,Rpl17,Rpl17
Rpl9,Sell,Rpl35a
Rps9,Rpl19,Rpl21
Rpl19,Rps19,Rpl19
Rpl17,Rpl21,Rpl30
Rpl21,Rpl5,Rpl5
Rpl30,Rpl30,Rps19
Rpl5,Rpl13,Rpl9
Rpl13,Rpl18a,Rpl13
Rpl37a,Rpl35a,Rps9
Rps19,Rpl9,Rpl18a
Rps20,Rps9,Rps20
Rps27a,Rps20,Rpl37a
Rps4x,Rpl37a,Rps27a
Rpl27a,Rps21,Rpl27a
Rps3a1,Rpl27a,Rps23
Rpl18a,Tcf7,Rps4x
Rps23,Rps23,Fau
Fau,Fau,Rps3a1
Rpl26,Rps4x,Rps21
Rplp2,Rps27a,Rpl26
Rps3,Rpl39,Rps3
Rps21,Rpl26,Rps18
Rpl8,Rps13,Rpl39
Rps18,Rps3,Rplp2
Rpl39,Rps3a1,Rps13
Rpl34,Rps18,Tcf7
Rps13,Rplp2,Rps5
Rps28,Rps5,Rpl8
Rps8,Rpl8,Sell
Rps5,Dapl1,Rpl34
Rpl36,Arl4c,Rps28
Rpl36a,Rpl34,Rps8
Rack1,Rps28,Rpl36
Rpl18,Rack1,Rack1
Eef1a1,Rpl32,Rpl18
Rpl37,Rpl18,Rpl36a
Rps15,Ccr7,Rpl32
Rpl11,Rpl36,Rpl37
Rps6,Rps8,Arl4c
Rpl32,Rpl36a,Eef1a1
Rpl15,Il7r,Rpl11
Tcf7,Eef1a1,Rps6
Rpl7,Rpl37,Btg1
Btg1,Rpl11,Rps15
Eef1b2,Rgs10,Rpl15
Rps25,Rps6,Dapl1
Sell,Rps15,Eef1b2
Arl4c,Btg1,Rpl7
Rpl23a,Lef1,Ltb
Ltb,Rapgef6,Rps25
Rpl3,Rpl15,Lef1
Rpl38,Eef1b2,Rpl23a
Rpl35,Foxp1,Rapgef6
Rpl6,Rpl23a,Rpl38
Rps10,Ramp1,Il7r
Lef1,Ltb,Ccr7
Rapgef6,Evl,Foxp1
Rpl22,Rpl38,Rgs10
Rpl10a,Satb1,Rpl3
Rps11,Rpl7,Satb1
Rpl10,Tespa1,Rpl10a
Satb1,Rpl3,Rpl6
Foxp1,Rps25,Rps10
Dapl1,Igfbp4,Rpl22
Il7r,Chd3,Rpl35
Npc2,Rpl22,Evl
Evl,Rflnb,Rpl10
Rps12,Rps10,Rps11
Shisa5,Ssbp2,Chd3
Rps26,Il6ra,Ccnd2
Ccr7,Rpl6,Tespa1
Rgs10,Rpl35,Ramp1
Bcl11b,Rpl10a,Npc2
Rpl27,Rps11,Rps26
Cox7a2l,Ccnd2,Bcl11b
Ccnd2,Rpl10,Shisa5
mt-Nd2,Tdrp,Igfbp4
Rpl24,Il6st,Rps12
Peli1,Pdk1,Ssbp2
Chd3,Bcl11b,Rflnb
mt-Nd4,Npc2,Il6ra
Rabac1,Grap2,Grap2
Rpl4,Zbtb20,Rpl27
Grap2,Nsg2,Peli1
Rpl14,Iigp1,Il6st
Ablim1,Shisa5,Rabac1
Rplp0,Scml4,mt-Nd2
Tespa1,Cd2ap,Tdrp
Mycbp2,Rps12,Cox7a2l
Rps27rt,Rps26,Pdk1
Ramp1,Rapgef4,mt-Nd4
Rpl29,Peli1,Rpl24
Arhgap15,Rabac1,Rps27rt
Rpl28,Pik3ip1,Mycbp2
Pfdn5,Tmem108,Ssh2
Klf13,Ccr9,Cd2ap
Limd2,Treml2,Ablim1
Pdcd4,Rpl27,Zbtb20
Igfbp4,Rps27rt,Ctss
Mbnl1,Ssh2,Zfp36l1
Txnip,Id3,Ccr9
Tnrc6b,Cox7a2l,Pik3ip1
Fyb,Ctss,Nsg2
Npm1,AC149090.1,Scml4
Ssbp2,Mycbp2,Rpl14
Rflnb,Zfp36l1,Arhgap15
Eif4a2,Ifit1bl1,Tnrc6b
Zfp36l1,Atp1b1,Txnip
Fam189b,Kbtbd11,Pdcd4
Ssh2,Rpl24,Iigp1
Macf1,mt-Nd2,AC149090.1
Il6st,mt-Nd4,Rpl4
mt-Nd1,Arhgap15,Fam189b
H2-K1,Fam189b,Klf3
Il6ra,Pmepa1,Rapgef4
Cd8b1,Klf3,Kbtbd11
Ptpn18,Tnrc6b,Tmem108
Klf2,Pdcd4,Id3
Ctss,Ablim1,Treml2
Hcst,Arhgap5,Rpl29
Stat1,AB124611,Ifit1bl1
Ogt,Znrf1,Clec2d
Pdk1,Txnip,Rgcc
Klf3,Abcg1,Dph5
Klk8,Dph5,AB124611
Ccr9,Kmt2c,Tnrc6c
Smc4,Rgcc,Rpl28
Tdrp,Itpr2,Kmt2c
Utrn,Ttc3,Tcf12
Saraf,Tcf12,Klk8
Kmt2a,Bach2,Rplp0
Rpsa,Itgae,Itpr2
mt-Co3,Gm20696,Foxo1
Arhgap45,Trat1,Znrf1
Clec2d,Kif1b,Klf13
Zfp292,Rpl4,Ttc3
Nsd3,Rpl14,Atp1b1
Rpl31,Tnrc6c,Ypel3
Tnrc6c,Foxo1,Zcchc7
AC149090.1,Tanc1,H2-K1
Ypel3,Clec2d,Stat1
Dgka,Tcp11l2,Kmt2a
Cd2ap,Als2cl,Limd2
Zbtb20,Klk8,Tcp11l2
Pik3ip1,St6gal1,Zfp292
Slc38a2,Slc12a7,Macf1
Actn1,Zcchc7,Pmepa1
Cirbp,Ypel3,Abcg1
Zcchc7,Stat1,Fos
Scml4,Rpl29,Pfdn5
Cd8a,Camk2d,Camk2d
Iigp1,St8sia1,mt-Nd1
Bptf,Dzip1,Ogt
Fos,Il27ra,Arhgap5
mt-Atp6,Inpp4b,Il27ra
Top2b,Rplp0,Eif4a2
Eef1g,Zbtb4,Bach2
Nsg2,Klf13,Klf2
Ighm,Crtc3,Utrn
Emb,Sh3bp5,Kif1b
S1pr1,Kmt2a,Fyb
Nsa2,Ifngr2,Inpp4b
Stk38,Fos,Npm1
Kbtbd11,Zfp292,Actn1
Ikzf1,Rasgrp1,Mbnl1
Tcf12,Macf1,Cirbp
Foxo1,Rassf2,Gm20696
Rgcc,Selenop,Crtc3
Dock10,Rpl28,Tanc1
Srsf5,Hdac4,Rasgrp1
Dph5,Ogt,Itgae
Kmt2c,Actn1,Slc12a7
Id3,Sesn3,Trat1
mt-Cytb,Cirbp,Smc4
Itpr2,Aff3,Sh3bp5
Srrm2,Zfp652,Als2cl
Crlf3,Eif4a2,Fam78a
Tmsb10,Klf7,Bcl2
Atp11b,Fam78a,mt-Co3
AB124611,Utrn,Hcst
Rps17,Pfdn5,Sesn3
Ifit1bl1,Limd2,Rassf2
Rapgef4,Fchsd2,Zfp652
Map4k4,Zeb1,Fchsd2
Skap1,Adgrg5,Zeb1
Tmem108,Ift80,Crlf3
Bcl2,Fyb,Ash1l
Treml2,Filip1l,St6gal1
Camk2d,Il4ra,Ptpn18
Il27ra,Chd6,Klf7
Eif3e,Ms4a4c,Nsd3
Ttc3,Slc15a2,Dgka
H2-Q4,Bcl2,Slc38a2
Sp110,Smarca2,Dzip1
Lck,Ash1l,Ms4a4c
Tcp11l2,Cxxc5,Hdac4
Pitpnc1,H2-DMa,St8sia1
Inpp4b,Mbnl1,Zbtb4
4930523C07Rik,Idh2,Rnf167
Rasgrp1,Ralgps2,Smarca2
Znrf1,Rere,Selenop
Pura,Dennd2d,Chd6
Git2,Thra,H2-DMa
Ripor2,Crlf3,Ikbkb
Ash1l,Smc4,Ifngr2
Arhgef1,Parp8,Dennd2d
Acp5,Izumo4,H2-Q4
Fam78a,mt-Nd1,Git2
Crtc3,Rnf167,Il4ra
Ikbkb,Npm1,Filip1l
Pik3cd,H2-K1,Cd8b1
Cd37,Eps8l1,Stk38
Jak1,Ikbkb,Idh2
Atp1b1,Nsd3,Rpsa
Ifi47,Maml2,Map4k4
Tecpr1,Git2,Tgfbr2
Ddx5,Slc38a2,Tnik
Tasor,Klf2,Ift80
Gramd1a,Dgka,Tasor
Rbm5,Tnik,Saraf
Tut4,Mylip,Irf2bp2
Cmah,Tgfbr2,Pitpnc1
Rnf167,H2-Q4,Aff3
Dock2,Fam102a,Fam102a
Bach2,Stk38,Izumo4
Abcg1,Plekha1,Adgrg5
Smad7,Irf2bp2,Arhgap45
Pmepa1,Hcst,Fam241a
Slc44a2,Map4k4,Ralgps2
Adcy7,Slfn5,Bptf
Trim12a,Fam241a,Sp110
Arhgap5,Kcna2,mt-Atp6
Kif1b,Slc49a4,S1pr1
Mrpl23,Tasor,Asxl2
Ankrd44,Neurl3,Maml2
Klrd1,Phf21a,Rere
Tnrc6a,Ptpn18,Neurl3
Rhoh,Asxl2,mt-Cytb
Trdc,Gbp2,Gbp2
Son,Tlr1,Mylip
Ddx6,Dyrk2,Parp8
Hspe1,Fto,Top2b
Slc12a7,Pecam1,Tecpr1
Junb,Sema4b,Adcy7
Tanc1,Pitpnc1,Slc15a2
Zfp652,mt-Co3,Thra
Zeb1,Zfp318,Phf21a
Sesn3,Abi3,Cxxc5
Jun,Cd8b1,Dyrk2
Stk4,Gbp9,Pecam1
Irf2bp2,Arhgap45,Cmah
Sh3bp5,Crim1,Tnrc6a
Gm20696,Bptf,Pura
Btg2,Rai1,Jun
Fchsd2,Ddx60,Gramd1a
Tgfbr2,Pacsin1,Eps8l1
Eif3f,Clcf1,Mga
Itgae,Adcy7,Emb
Txk,Sp110,Rpl31
Ms4a4c,Saraf,Slfn5
Rasal3,Smad1,Pik3cd
Ankrd11,Mga,Tasor2
Trat1,S1pr1,Atp11b
Klf7,Akap8l,Gbp9
Tnik,Thada,Fto
Rcsd1,Tasor2,Akap9
Ptprc,Slc28a2b,Slc44a2
H2-DMa,Rpsa,Rcsd1
Rassf2,Tpcn1,Akap8l
Smarca2,Tnrc6a,Prkd2
Chd6,Ikbke,Rasal3
Sp100,Rab6b,Smad7
Eif4b,Rnf130,Ddx60
Pabpc1,Bbx,Trim12a
Nipbl,Top2b,Smad4
Asxl2,Tecpr1,Slc49a4
Als2cl,Cmah,Rai1
4932438A13Rik,Gramd1a,Tmsb10
