gene_names,CD25KO,CD25WT,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.49862807989120483,0.5757792592048645,-0.2681633234024048,0.14882309080999473,-2.2765579223632812,-0.2681633234024048,0.05443584156617093,-2.607219696044922,-0.2681633234024048,0.046909413859945646,-2.656822443008423
Lypla1,0.44465872645378113,0.4496791958808899,-0.02008814737200737,0.9994781168375776,-0.13760951161384583,-0.02008814737200737,0.9429549017569733,-0.17900879681110382,-0.02008814737200737,0.9401787201575048,-0.18231594562530518
Tcea1,0.4620240330696106,0.5013070702552795,-0.1483294516801834,0.8092355494261619,-1.126432180404663,-0.1483294516801834,0.4143215064659554,-1.3548756837844849,-0.1483294516801834,0.395514768837579,-1.3811957836151123
Atp6v1h,0.20494218170642853,0.24872122704982758,-0.31208541989326477,0.34145178199491144,-1.8082717657089233,-0.31208541989326477,0.1882295238586448,-1.9686254262924194,-0.31208541989326477,0.17080771649566298,-2.0106544494628906
Rb1cc1,0.21387778222560883,0.20508155226707458,0.06715555489063263,0.9994781168375776,-0.4922902584075928,0.06715555489063263,0.860812655408089,0.3879334628582001,0.06715555489063263,0.8540647226032848,0.39479005336761475
4732440D04Rik,0.037613075226545334,0.046273939311504364,-0.30525675415992737,0.9994781168375776,-0.48846203088760376,-0.30525675415992737,0.669287263183063,-0.805377721786499,-0.30525675415992737,0.654031740148874,-0.8225677013397217
Pcmtd1,0.16302786767482758,0.18479683995246887,-0.19697926938533783,0.750879014749014,-1.2019621133804321,-0.19697926938533783,0.5697452570473843,-1.0501099824905396,-0.19697926938533783,0.5511303858681995,-1.071384310722351
Gm26901,0.004397685639560223,0.004144045989960432,0.08588744699954987,0.9994781168375776,0.0860835462808609,0.08588744699954987,0.9751500098713983,0.09128907322883606,0.08588744699954987,0.973742654795117,0.09297321736812592
Rrs1,0.21923545002937317,0.21015337109565735,0.06782421469688416,0.9994781168375776,-0.3328494727611542,0.06782421469688416,0.8494845282645477,0.41299790143966675,0.06782421469688416,0.8426943065890516,0.42022836208343506
Mybl1,0.005350756924599409,0.02218652330338955,-2.0640408992767334,0.9994781168375776,-0.6524553298950195,-2.0640408992767334,0.020484316516218213,-3.0082430839538574,-2.0640408992767334,0.015001129178021013,-3.1096997261047363
Vcpip1,0.14152151346206665,0.1522398442029953,-0.11324545741081238,0.9994781168375776,-0.5909966230392456,-0.11324545741081238,0.7795625846782719,-0.5754290223121643,-0.11324545741081238,0.7692928397546336,-0.5869350433349609
1700034P13Rik,0.002496914239600301,0.0,21.253517150878906,0.9994781168375776,0.2621823251247406,21.253517150878906,0.28775221733500367,1.6744756698608398,21.253517150878906,0.2797432238730219,1.6744756698608398
Sgk3,0.03833998739719391,0.04503320902585983,-0.23700089752674103,0.9994781168375776,-0.23455695807933807,-0.23700089752674103,0.763953582578244,-0.612720787525177,-0.23700089752674103,0.7522088174548437,-0.6261744499206543
Mcmdc2,0.0030458313412964344,0.0013702044961974025,1.1536535024642944,0.9994781168375776,0.1548883020877838,1.1536535024642944,0.7448051939113909,0.6524536609649658,1.1536535024642944,0.7356636219987148,0.6596206426620483
Snhg6,0.5924647450447083,0.5371102094650269,0.18517953157424927,0.29699106998380087,1.8961142301559448,0.18517953157424927,0.2501091218312777,1.784804344177246,0.18517953157424927,0.23241018421471218,1.8169445991516113
