gene_names,A5T,C5P,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.6723896265029907,0.7068589925765991,-0.099824920296669,0.9138557317914615,-0.8188329935073853,-0.099824920296669,0.11451381459411086,-2.0486273765563965,-0.099824920296669,0.11451381459411086,-2.0486273765563965
Lypla1,0.32460933923721313,0.3751668334007263,-0.2474195957183838,0.000524848409485461,-4.015974998474121,-0.2474195957183838,0.0016975894652022645,-3.618975877761841,-0.2474195957183838,0.0016975894652022645,-3.618975877761841
Gm37988,0.0010231626220047474,0.0028187211137264967,-1.4632999897003174,1.0,-0.06985003501176834,-1.4632999897003174,0.29219681773143075,-1.4921859502792358,-1.4632999897003174,0.29219681773143075,-1.4921859502792358
Tcea1,0.45901015400886536,0.5136465430259705,-0.20484352111816406,0.0031069335383184086,-3.5169670581817627,-0.20484352111816406,0.002273737976890768,-3.5329549312591553,-0.20484352111816406,0.002273737976890768,-3.5329549312591553
Atp6v1h,0.3721000552177429,0.38084274530410767,-0.0402061901986599,0.3407127812389781,-1.609432339668274,-0.0402061901986599,0.7295270412660236,-0.5749841332435608,-0.0402061901986599,0.7295270412660236,-0.5749841332435608
Rb1cc1,0.3387714922428131,0.3515614867210388,-0.06322026252746582,0.06016191887526534,-2.480604410171509,-0.06322026252746582,0.5871435174857672,-0.8210031986236572,-0.06322026252746582,0.5871435174857672,-0.8210031986236572
Pcmtd1,0.15880261361598969,0.1591525375843048,-0.003434806363657117,0.5150711538322724,-1.3261255025863647,-0.003434806363657117,1.0,-0.030532466247677803,-0.003434806363657117,1.0,-0.030532466247677803
Rrs1,0.2693662643432617,0.251557856798172,0.11208190768957138,1.0,0.49050185084342957,0.11208190768957138,0.33883071761300704,1.3728711605072021,0.11208190768957138,0.33883071761300704,1.3728711605072021
Adhfe1,0.0007311067311093211,0.00017148056940641254,2.0924341678619385,1.0,0.13853636384010315,2.0924341678619385,0.4102550817680846,1.2176239490509033,2.0924341678619385,0.4102550817680846,1.2176239490509033
Mybl1,0.01575610414147377,0.014090548269450665,0.16238735616207123,1.0,0.39480093121528625,0.16238735616207123,0.7374404097777344,0.5621595978736877,0.16238735616207123,0.7374404097777344,0.5621595978736877
Vcpip1,0.23210583627223969,0.23068515956401825,0.00992197822779417,0.9260186822804075,-0.8038433790206909,0.00992197822779417,0.9869269835459386,0.11328775435686111,0.00992197822779417,0.9869269835459386,0.11328775435686111
Sgk3,0.058018408715724945,0.038743164390325546,0.596585214138031,0.44079157888696646,1.4386446475982666,0.596585214138031,0.01057454783678149,3.0407018661499023,0.596585214138031,0.01057454783678149,3.0407018661499023
Mcmdc2,0.0016362781170755625,0.001828882028348744,-0.1606827676296234,1.0,-0.0690465196967125,-0.1606827676296234,0.9641565804510963,-0.15741004049777985,-0.1606827676296234,0.9641565804510963,-0.15741004049777985
Ppp1r42,0.0,0.0,0.0,1.0,0.06929589062929153,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.5033185482025146,0.5660187602043152,-0.21861803531646729,0.002157301340208459,-3.6236679553985596,-0.21861803531646729,0.00042381533033334853,-4.0022196769714355,-0.21861803531646729,0.00042381533033334853,-4.0022196769714355
Cspp1,0.23554247617721558,0.21816317737102509,0.12358975410461426,1.0,0.3012888729572296,0.12358975410461426,0.33461178199801467,1.3830872774124146,0.12358975410461426,0.33461178199801467,1.3830872774124146
Arfgef1,0.28838595747947693,0.30840855836868286,-0.11200236529111862,0.11110425092618005,-2.2095165252685547,-0.11200236529111862,0.31039114409431157,-1.450993299484253,-0.11200236529111862,0.31039114409431157,-1.450993299484253
Prex2,0.0012426442699506879,0.00146062474232167,-0.23332937061786652,1.0,-0.03468950465321541,-0.23332937061786652,0.9358007298726994,-0.20961880683898926,-0.23332937061786652,0.9358007298726994,-0.20961880683898926
A830018L16Rik,0.0,0.00023529233294539154,-17.844270706176758,1.0,0.03463409096002579,-17.844270706176758,0.4872404954425865,-1.0,-17.844270706176758,0.4872404954425865,-1.0
Slco5a1,0.0,0.001027936115860939,-19.972061157226562,1.0,0.03463409096002579,-19.972061157226562,0.4872404954425865,-1.0,-19.972061157226562,0.4872404954425865,-1.0
Ncoa2,0.2679012417793274,0.2803468108177185,-0.07489848881959915,0.37282185117011196,-1.5507205724716187,-0.07489848881959915,0.5420071257743098,-0.9017750024795532,-0.07489848881959915,0.5420071257743098,-0.9017750024795532
