gene_names,A5T,C8P,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.6723896265029907,0.5624982118606567,0.3448244333267212,3.282287806886552e-06,5.086935997009277,0.3448244333267212,2.5349683972502757e-06,5.13844633102417,0.3448244333267212,2.375726214436523e-08,5.95560884475708
Lypla1,0.32460933923721313,0.36035171151161194,-0.17795275151729584,0.9967752497804077,-0.5147045254707336,-0.17795275151729584,0.13066001833954483,-1.92478346824646,-0.17795275151729584,0.05893074357782469,-2.2566986083984375
Gm37988,0.0010231626220047474,0.0007248242036439478,0.4975471496582031,0.9967752497804077,0.10124946385622025,0.4975471496582031,0.8252610923718002,0.39610719680786133,0.4975471496582031,0.7843327895900437,0.4386565387248993
Tcea1,0.45901015400886536,0.45037025213241577,0.034117456525564194,0.9967752497804077,0.4183160066604614,0.034117456525564194,0.8001626127843419,0.43552735447883606,0.034117456525564194,0.7393577964711897,0.506273627281189
Atp6v1h,0.3721000552177429,0.2831641137599945,0.46170252561569214,2.5717367541773855e-07,5.579272270202637,0.46170252561569214,1.0586004904436222e-05,4.836353302001953,0.46170252561569214,2.2757514555673895e-07,5.549023628234863
Rb1cc1,0.3387714922428131,0.3892613351345062,-0.23905211687088013,0.4763473608217547,-1.2720205783843994,-0.23905211687088013,0.044219667824837695,-2.441481590270996,-0.23905211687088013,0.013560491327592194,-2.8421640396118164
Pcmtd1,0.15880261361598969,0.2234431654214859,-0.5407859683036804,0.07415022673313051,-2.2843174934387207,-0.5407859683036804,0.00026811517905066343,-4.0763349533081055,-0.5407859683036804,1.066343896851558e-05,-4.775645732879639
Rrs1,0.2693662643432617,0.2300979048013687,0.2568250894546509,0.0005837620090018378,3.889726400375366,0.2568250894546509,0.049568262761724394,2.3921782970428467,0.2568250894546509,0.016556023194896723,2.769195556640625
Adhfe1,0.0007311067311093211,0.0015659742057323456,-1.0995076894760132,0.9967752497804077,0.07081929594278336,-1.0995076894760132,0.6398611328070815,-0.6967500448226929,-1.0995076894760132,0.5213266903945543,-0.8578084707260132
Mybl1,0.01575610414147377,0.029860610142350197,-0.9325460195541382,0.9967752497804077,-0.0942939966917038,-0.9325460195541382,0.03484322895587368,-2.5399558544158936,-0.9325460195541382,0.006346143215934221,-3.1031720638275146
Vcpip1,0.23210583627223969,0.243660107254982,-0.07875195145606995,0.5348045906166086,1.1865394115447998,-0.07875195145606995,0.6393341729708613,-0.6974480152130127,-0.07875195145606995,0.5472002446027627,-0.8143259286880493
Sgk3,0.058018408715724945,0.023373017087578773,1.3368275165557861,0.0034170042163850166,3.3926475048065186,1.3368275165557861,6.240082521469425e-06,4.944713592529297,1.3368275165557861,3.988601816175335e-07,5.444433689117432
Mcmdc2,0.0016362781170755625,0.00020427574054338038,3.0028553009033203,0.9967752497804077,0.12061411887407303,3.0028553009033203,0.30265980663835695,1.4110760688781738,3.0028553009033203,0.2752572913386066,1.4223471879959106
Ppp1r42,0.0,0.0,0.0,0.9967752497804077,0.07959267497062683,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.5033185482025146,0.4456181526184082,0.22056470811367035,0.017798259015632353,2.848658800125122,0.22056470811367035,0.011689215030521316,2.9541289806365967,0.22056470811367035,0.002356918251681239,3.4155046939849854
Cspp1,0.23554247617721558,0.2811162769794464,-0.28946810960769653,0.9967752497804077,-0.057738278061151505,-0.28946810960769653,0.03495290811117936,-2.5374577045440674,-0.28946810960769653,0.008821942702683936,-2.9926254749298096
Arfgef1,0.28838595747947693,0.3659469485282898,-0.4026273488998413,0.010877405567154752,-3.0210437774658203,-0.4026273488998413,0.00014269917093548987,-4.236600399017334,-0.4026273488998413,4.5014111692959634e-06,-4.959066867828369
