paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
-18959.055977222943,2686.1686408829405,-8.386087,5.694877,8.524908,3.7850358,-3.1682057,0.20020097,-9.72588,14.979672,-7.449011,-12.51986,17.062405,15.499507,-10.525884,3.846919,-11.289905,2.8779395,-0.29719853,-1.8204732,5.112383,-3.7232194,-0.1369643,-1.5036241,3.6263964,1.6086904,0.008689023,-5.6228056,0.3295584,-2.6507182,0.72698396,-1.1899266,-18959.055977222943,2686.1686408829405,-213.26321798737652,-1159.543178500351
-26061.289911676766,-420.09990219199034,-4.6106524,2.186857,-3.292398,-2.270725,-1.6847774,-1.5667384,1.5660864,-0.0034519571,3.507858,0.8221183,-0.06007216,0.023193747,-0.037919488,1.0373354,-1.1283298,-2.3896523,-2.9762957,-2.9150736,1.6828953,-2.1697142,-3.2898245,-3.8840075,0.16254842,0.8219629,-0.49535316,-1.2459273,2.6526062,0.23739159,-1.1451814,-1.3750862,-26061.289911676766,-420.09990219199034,137.55942629172702,-913.4865515601127
1947.727421456336,91.5748477694943,17.933796,-1.1565846,4.3894553,-0.082701154,0.3320192,-0.21977605,0.3381696,0.12302501,0.2807888,0.90418744,-0.2312163,0.4641454,-0.78635055,-0.38523945,0.8692046,-0.26757914,-0.34812918,0.9779676,-0.12028997,-0.22436866,0.02394455,-0.3891629,-0.6318182,0.06937819,0.4217333,-0.26862273,-0.09859254,0.6411371,0.2831288,-0.28866124,1947.727421456336,91.5748477694943,-342.49617489599586,-244.19295655239824
-2136.439336645456,8714.880414157104,2.9701686,-0.81993973,-7.0309334,-0.86446595,-0.46884224,1.3762822,-0.48375455,-1.6107727,-3.3765268,-1.0944968,-0.57163113,-1.9710236,1.5380427,-0.71950424,-0.402968,-1.1344582,-1.2604066,-1.9449676,1.4701271,0.6709772,-0.53115946,-3.3597505,0.596992,0.4219683,-0.3671667,-1.376456,-2.143466,-0.082493395,0.208364,1.4130839,-2136.439336645456,8714.880414157104,-1476.696900435421,-1586.8855105694684
-6714.893388249484,122.20286842532063,0.21745852,0.6800931,-5.976956,-0.013482343,1.04947,-0.12989831,-0.8271826,-1.2852542,0.12071802,0.39785552,-0.39634117,-0.030214157,-0.03660151,1.6275693,-0.92947674,-0.6696252,-0.42127925,-1.6513475,0.87832594,-0.89646477,-1.5703956,1.121028,-0.91205084,0.087154485,-0.11820083,1.4097327,-0.93939614,-1.5335779,-0.28137457,0.76182765,-6714.893388249484,122.20286842532063,-1346.2600324529606,-1205.946415838552
-18533.42155759691,16038.252438437417,-0.41318914,3.6018267,4.520395,1.5971076,2.2244503,-0.8691084,2.1739826,0.76269615,-0.140372,1.2851008,-0.60406375,0.65843844,-1.6097642,0.82367396,0.48848826,1.9404993,-1.798845,1.9331915,1.414033,1.0052327,-2.9356308,0.35432836,-0.81070447,-0.31079486,-1.4252342,4.1576633,-4.3732386,5.547526,-4.1479335,-4.7723393,-18533.42155759691,16038.252438437417,-810.3854943176283,-1347.0647954182584
12133.548016090093,17119.833405869696,13.844075,-2.2700062,1.5439866,0.47254604,0.35247025,0.2633897,0.6651015,-0.85208535,-0.5725523,0.49422735,-0.31372395,0.8380721,-0.41211316,0.749164,-0.28620356,-0.4089711,0.17589873,0.6288226,-1.3668307,-0.17542478,0.2958332,-0.29015702,0.02211301,-0.45997337,-0.16368762,-0.50438553,-0.08763796,0.24763995,0.04310873,-0.0691278,12133.548016090093,17119.833405869696,-97.41375883807487,-306.73403267566357
16143.883006857965,-43735.89359436027,-5.7150245,-3.105803,-4.900926,1.067093,-3.3719451,0.5802365,-0.3630958,0.08481181,-2.123848,-2.6387022,1.915318,-2.6745727,-0.40275675,-3.910478,1.3509895,1.0792851,0.22641197,-0.1607772,-3.8594124,-0.54744345,-0.867817,0.08894177,1.9562176,0.3672755,-1.5410463,-2.1771286,-0.08320421,1.5405449,0.14797051,-0.10518939,16143.883006857965,-43735.89359436027,-641.4020956696089,-216.60085121413667
-7966.479503008536,2070.113325407639,-2.9607031,0.39101127,-5.7302766,1.2237414,-0.70827615,-0.4510768,1.7558962,-0.5979658,0.40403122,-0.1504005,-0.36389488,1.5969106,-1.5323664,1.4346687,0.89450186,1.0494488,0.36127913,-1.3425385,0.9345994,-1.3258464,0.6753109,1.8696905,3.4216554,-0.36194274,-0.21427855,-0.36068097,-2.3891487,0.9309794,0.91371846,-1.6712089,-7966.479503008536,2070.113325407639,-1163.7694982132975,-1790.633125408815
5192.176878310124,35634.44943922558,14.868284,-0.98010826,0.6325729,-0.45724657,0.30769974,0.17506774,-0.45883775,-1.013225,0.100589305,0.34546563,0.6575899,1.1680568,0.21141492,0.33156115,-0.7947818,0.4086967,-1.2783654,0.4395498,0.0072664483,0.30966407,-1.2726393,-1.057613,-0.5513776,-0.9394271,-0.22101551,0.37251106,1.4657292,0.48905477,-0.2009772,0.9261448,5192.176878310124,35634.44943922558,-281.25980435274147,22.92335028445544
