wilcoxon,t-test,t-test_overestim_var
Lgals1,Hmgb2,Hmgb2
Hmgb2,Lgals1,Lgals1
Actg1,S100a6,S100a6
H2afz,H2afz,Tmsb4x
Calm1,Tmsb4x,S100a4
Stmn1,S100a4,Stmn1
S100a6,Stmn1,Gzmb
Vim,S100a10,H2afz
Pfn1,Vim,Cenpa
S100a4,Gzmb,Ccnb2
Crip1,Actg1,S100a10
Ccl5,Crip1,Anxa2
Tmsb4x,Cenpa,Cks1b
Pycard,Anxa2,Ccl5
Gapdh,Pycard,Vim
S100a10,Pfn1,Actg1
Myl6,Ccl5,Pycard
Anxa2,Calm1,Birc5
Arhgdib,Ccnb2,Crip1
Cyba,Cks1b,Pfn1
Abracl,Gapdh,Calm1
Sh3bgrl3,Myl6,Hmgn2
Cenpa,Txn1,Serpinb6b
Nkg7,Sh3bgrl3,Gapdh
Gzmb,Arpc5,Ctsd
Txn1,Birc5,Myl6
S100a11,S100a11,Lgals3
Arpc5,Cyba,Txn1
Lsp1,Abracl,S100a11
Rac2,Lsp1,Cd48
Cks1b,Hmgn2,Arpc5
Cfl1,Ctsd,Sh3bgrl3
Ccnb2,Nkg7,Ahnak
Ctsd,Arhgdib,Abracl
Coro1a,S100a13,Lsp1
Cd52,Cd48,S100a13
S100a13,Cfl1,Calm3
Birc5,Rac2,Cyba
Cd48,Calm3,Pclaf
H2afv,Coro1a,Dbi
Cdc42,H2afv,Ube2c
AW112010,Dbi,H2afv
Clic1,Serpinb6b,Arhgdib
Oaz1,Clic1,Coro1a
Hmgn2,Ahnak,Nkg7
Calm3,Cdc42,Clic1
Myl12a,Cd52,Cfl1
Actb,Oaz1,AW112010
Serpinb6b,AW112010,Rac2
Rbm3,Lgals3,Actb
Dbi,Ppia,Ppia
Sub1,Actb,Cdc42
Lgals3,Ran,Gzmk
Ahnak,Cox5a,Hsp90b1
Ppia,Cox17,Itgb2
Ran,Itgb2,Lmnb1
Cox5a,Hsp90b1,Gzma
Cox17,Reep5,Oaz1
Ppp1ca,Myl12a,Cdca8
Cox5b,Ndufb7,Reep5
Pclaf,Pclaf,Cdca3
Ube2c,Ppp1ca,Cd52
Hmgb1,Lcp1,Lcp1
Hsp90b1,Sub1,Ran
Gnai2,Selenoh,Cox17
Lsm5,Lsm5,Ndufb7
Actr3,Prelid1,Selenoh
Lcp1,Cox5b,Cox5a
Ndufb7,Rbm3,Myl12a
Arpc2,Ube2c,Prr13
Selenoh,Atp5k,Lsm5
Reep5,Anxa6,Ppp1ca
Cox6b1,Prr13,Sub1
Itgb2,Gnai2,Prelid1
Atp5h,Cox6a1,Cox5b
Atp5k,Arpc2,Cdkn3
Itm2b,Atp5h,Anxa6
Capzb,Pomp,Rbm3
Ptma,Lmnb1,Plek
Cox6a1,Ptma,Gnai2
Prelid1,Actr3,Arpc2
Tma7,Hmgb1,Atp5k
Anxa6,Cdca8,Atp5h
Cox6c,Gzmk,Hmgb1
Gzmk,Gzma,Actr3
Lmnb1,Cox6b1,Pomp
Pomp,Cox6c,Dynll1
Prr13,Dynll1,Efhd2
Cdca8,Cdca3,1500009L16Rik
Dynll1,Atp5f1,Cox6a1
Rap1b,Capzb,Zyx
Cdca3,Tspo,Ptma
Atp5j,Ndufb9,Cox6b1
Sec61b,Itga4,Itga4
Id2,Laptm5,Myo1f
Gzma,Rap1b,Id2
Cox7a2,Anp32e,Capzb
Ndufb9,Zyx,Anp32e
