PCs1,PCs2,PCs3,PCs4,PCs5,PCs6,PCs7,PCs8,PCs9,PCs10,PCs11,PCs12,PCs13,PCs14,PCs15,PCs16,PCs17,PCs18,PCs19,PCs20,loss1,loss2,loss3,loss4,loss5,loss6,loss7,loss8,loss9,loss10,loss11,loss12,loss13,loss14,loss15,loss16,loss17,loss18,loss19,loss20,loss21
0.0009464231460724176,0.006323963740133668,0.0009486755085800323,0.0018645054841657546,-0.004660993805174226,0.0007752722274139788,0.0026925161899102688,-0.008459445019598706,-0.0005557693701671713,-0.0061693307676010485,0.002055626716293,-0.007754160950843403,0.0029388577897953624,-0.004621659523022059,0.003956338225290002,0.0012649497995736547,-7.702200006832125e-05,0.0061618421187533134,0.008244321615020221,-0.00017811652489970023,,,,,,,,,,,,,,,,,,,,,
0.005450314669722733,-0.0046325010091631,-0.02791169588679656,-0.0019447719717074295,-0.017688393440968973,0.01967963697767454,-0.009521165918983998,-0.005453207410596184,-0.01162748519631549,0.013315682447526503,-0.0035297638750408,-0.00451449466565824,0.03794489124309322,0.014466715215882416,-0.037706701110854925,-0.003596111502053757,0.005351258672201507,-0.011592265263704216,0.015704268299354646,-0.0021955712383459284,,,,,,,,,,,,,,,,,,,,,
0.009777309217601662,-0.007066315614807715,-0.014094104340132368,-0.0007464918945609586,-0.002368043271779187,-0.002546567582833989,0.0013033285920276353,-0.015192771024072524,-0.0012629097868488575,-0.000680898027702537,0.009106805308456933,0.006316221956028942,0.005961081657423089,0.005185336409857173,-0.017605769857896695,-0.0033485229948511737,0.018867261634544302,-0.007158540414545281,0.010010430466253828,-0.008409434185953447,,,,,,,,,,,,,,,,,,,,,
0.0015238546276457746,-0.0024171807091432737,0.0014270651922206978,0.00449326331845974,0.004778194708204612,0.006448402262326835,-0.012905706908673256,-0.009858410598167559,0.0007260444899294524,-0.013658921690916252,-0.002461331546450269,0.0016158171440199467,0.0025440672122994034,0.009931079460585121,0.006173733023715766,4.8729603854964344e-05,0.00458531485319649,-0.0002824960007799231,-0.0101818420102945,3.718735646290796e-05,,,,,,,,,,,,,,,,,,,,,
0.0008231860169610765,0.0027144244412721083,-6.649128107636606e-05,-0.0029692427606942437,-0.0055667113865075155,0.003245932145051545,-0.008808174533436507,0.0016671560403759597,-0.010592252558316159,-0.004608835866125946,0.00048261817683782317,0.0008854642881307887,-0.0010093867564984476,-0.00694730597722255,0.002310441365810526,-0.006195384648327834,0.0012259142367022674,0.004989879625424089,-0.000671840192756904,-0.0014086037978279186,,,,,,,,,,,,,,,,,,,,,
0.02417790132573633,0.012788489481161885,0.00025255214061368694,0.013425046617210164,0.010322437566376946,-0.021719306917001385,-0.010964131103490364,-0.0003921608553749154,0.009839376549426687,0.0017487338902412968,0.019787192589032148,-0.0006669471463207993,-0.006951824246106257,-0.013129964296598242,0.005723198729631101,0.027433620568434458,0.019823767914274946,-0.0036985017363112003,-0.03038265163875732,-0.004638831041463749,,,,,,,,,,,,,,,,,,,,,
0.003605256953246839,0.004297898699340713,0.0029254090969773675,-0.0006769613517457831,0.0012980972091839412,0.0031856935937003244,0.0015508877871658001,0.005408578634155331,0.000753948622591897,0.0054672599454402065,0.011365728162361604,0.0015689573990792325,0.0024798175499388974,0.00015511260259102054,-0.005060788710127665,0.002767461556949574,-0.005195939507172009,0.028373283418282894,-0.01350712446488384,-0.006109075139001297,,,,,,,,,,,,,,,,,,,,,
-0.023580955827000195,-0.012740022567211833,-0.04202696527561629,-0.023528711495901113,-0.014201382975460957,-0.018740972643595154,-0.01457323522494029,-0.014939813116683593,-0.0034071250702935583,0.0028471306155698913,-0.009725287523359468,-0.0002813521557328553,-0.010119954800417455,-0.00202668130651923,0.013048610113447075,0.013879430445455594,0.016663107174250787,-0.03455038601661724,-0.0003150239647374834,0.020358167008841382,,,,,,,,,,,,,,,,,,,,,
0.026318246251983233,-0.017660380665697355,-0.017761823234058567,-0.004175157397977392,0.011114781839892875,-0.0021059083003802325,0.01917570399245171,-0.006911382270259692,0.02403161834479163,-0.017113510708875485,-0.02469756242375765,0.004637617458740877,0.016470449502076275,0.043837354721068304,-0.007939191224808663,0.02639710766247929,-0.02514163763312992,-0.008623395023677585,-0.016120538786806766,-0.03383958809484329,,,,,,,,,,,,,,,,,,,,,
0.02611973528899249,-0.04001200946296565,-0.008696664174076706,-0.007900660927471626,0.03745607401177948,0.015706313689969078,-0.06273343597218145,-0.008278383973688578,0.022316740641729407,0.04071321253284262,-0.0006904790293104432,-0.008018320068908161,-0.004493441326711354,-0.031033438461926976,0.014729318724036915,-0.010014781416324763,0.012567603898454738,0.022217087247147663,-0.0031366529680638805,-0.020549794841116527,520.2186625500594,547.0241702885263,553.4120948300499,458.19267804260113,390.8610783106891,390.4170286109315,382.4054567308565,364.9409796138974,335.2052062045148,311.811510138213,297.9847479534213,290.92312117145804,287.8496468432428,284.79241542609543,284.365194487753,,,,,,
