gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Mrpl15,0.5599792,1.596658216305825e-07,5.675357,0.5599792,5.5032969663638615e-11,7.146701,0.5599792,1.9329228595695617e-05,4.8628798,0.00347286
Lypla1,0.42614695,0.0001817837486374,4.2147903,0.42614695,0.0013211640479232,3.6581986,0.42614695,0.04135417449389,2.6647427,0.005275935
Gm37988,-20.561646,1.0,-0.10535866,-20.561646,0.0125211480030579,-2.915014,-20.561646,0.690618903976547,-0.9584962,-0.00061543466
Tcea1,0.21399774,0.0782196426684695,2.3166337,0.21399774,0.0739799059825005,2.2017376,0.21399774,0.3628408740770749,1.5472075,-0.019968487
Rgs20,,,,,,,,,,
Atp6v1h,0.057293996,0.2751753158509263,1.7004888,0.057293996,0.7563894584602056,0.4953729,0.057293996,0.8995334413482927,0.3405553,-0.02704789
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,-0.6402772,0.0163776118030136,-2.9181762,-0.6402772,9.652507045041906e-08,-5.821298,-0.6402772,0.0023480533008096,-3.6367671,0.011471701
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,-1.0306753,0.0258723667336795,-2.7540386,-1.0306753,6.435941274708437e-12,-7.422998,-1.0306753,0.0002857931844349,-4.2217836,-0.00028951286
Sntg1,,,,,,,,,,
Rrs1,0.5352957,9.342226566819913e-06,4.8835034,0.5352957,0.0003034712313447,4.0634236,0.5352957,0.0212755155374394,2.9220614,0.0042109983
Adhfe1,-20.303818,1.0,-0.05267933,-20.303818,0.0995632624886555,-2.0453289,-20.303818,0.8382977592881344,-0.67253184,-0.0017973181
Vxn,,,,,,,,,,
Mybl1,1.164599,0.8677196538127198,0.8669724,1.164599,0.0834668352812513,2.1423318,1.164599,0.2502890126829824,1.7932706,-0.009246554
Vcpip1,-0.23814242,1.0,0.21567103,-0.23814242,0.1904605925085446,-1.6915252,-0.23814242,0.5904990087738742,-1.1357688,-0.0104776565
Sgk3,-0.4388197,1.0,0.45973346,-0.4388197,0.227563953576869,-1.5792944,-0.4388197,0.6930365993787722,-0.9530362,-2.711789e-06
Mcmdc2,-0.85464495,1.0,0.0025138208,-0.85464495,0.6638501908761292,-0.6483655,-0.85464495,0.9002690598230264,-0.326942,-0.0012331526
