gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Mrpl15,0.27229548,0.0057046639342338,3.115072,0.27229548,9.347212842689447e-05,4.2593164,0.27229548,0.0149973767690831,2.9172294,-0.019075086
Lypla1,0.25930247,9.158068350045924e-06,4.7627754,0.25930247,0.0075914642214942,3.0233998,0.25930247,0.107849433286554,2.109864,-0.007343051
Gm37988,0.74025464,1.0,0.123807535,0.74025464,0.6754056889210627,0.6074658,0.74025464,0.828635077719839,0.48187292,0.0017077758
Tcea1,0.23898715,0.0019518010908042,3.441471,0.23898715,0.0032864619387638,3.293136,0.23898715,0.0746187885101416,2.2805862,-0.0077239987
Rgs20,,,,,,,,,,
Atp6v1h,-0.17190164,0.690402912870331,0.89236337,-0.17190164,0.1184538327621809,-1.908958,-0.17190164,0.4220335367347401,-1.2931539,-0.0014924473
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,-0.51317465,0.1270129356782877,-1.9243631,-0.51317465,3.756282772167087e-08,-5.867734,-0.51317465,0.0007485708452924,-3.8396025,-0.0043299412
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,-0.97241515,0.0213381058568678,-2.6663072,-0.97241515,9.408667319040708e-16,-8.451458,-0.97241515,2.2583283113297774e-06,-5.1984596,-0.032420192
Sntg1,,,,,,,,,,
Rrs1,-0.6691096,0.2528265162068743,-1.56922,-0.6691096,1.6176146393573582e-09,-6.4001064,-0.6691096,0.0003294171054604,-4.0582705,-0.037221834
Adhfe1,0.42951474,1.0,0.01820169,0.42951474,0.905546914292795,0.23773243,0.42951474,0.958392439524402,0.18610503,-0.0006943349
Vxn,,,,,,,,,,
Mybl1,2.3251765,0.0343976832827552,2.4855218,2.3251765,1.0084929155747251e-05,4.7924886,2.3251765,7.275212397052872e-05,4.438153,-0.00053386774
Vcpip1,-0.067572355,0.0186231495381019,2.7150555,-0.067572355,0.6517739563633843,-0.6465075,-0.067572355,0.828635077719839,-0.43608183,0.006669296
Sgk3,-1.8327267,0.349962097876881,-1.3758495,-1.8327267,5.422368602202604e-13,-7.5592155,-1.8327267,0.0004631314396063,-3.9757166,-0.011030175
