gene_names,A,C,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.4222099781036377,0.5624982118606567,0.5233545899391174,1.4912279607007846e-09,6.414281845092773,0.5233545899391174,1.5458403444974532e-10,6.797314167022705,0.5233545899391174,1.0682297916285408e-06,5.328618049621582
Lypla1,0.30330875515937805,0.36035171151161194,0.2920379936695099,6.46268112026785e-05,4.367521286010742,0.2920379936695099,0.006689224524852392,3.0914063453674316,0.2920379936695099,0.04921285091761536,2.4298434257507324
Gm37988,0.0006425318424589932,0.0007248242036439478,0.1739223450422287,0.9915470026214572,0.14604827761650085,0.1739223450422287,0.999667959755304,0.11880837380886078,0.1739223450422287,1.0,0.08544997870922089
Tcea1,0.4162162244319916,0.45037025213241577,0.14018909633159637,0.03845983207701221,2.457601308822632,0.14018909633159637,0.1719332009273498,1.731261134147644,0.14018909633159637,0.3657993967368923,1.3316223621368408
Atp6v1h,0.33581265807151794,0.2831641137599945,-0.2859518229961395,0.9915470026214572,-0.31928589940071106,-0.2859518229961395,0.01024800153238075,-2.9463534355163574,-0.2859518229961395,0.0761661387421519,-2.2365434169769287
Rb1cc1,0.5278055667877197,0.3892613351345062,-0.546816349029541,0.0002962670817567914,-3.9901230335235596,-0.546816349029541,6.79970092619024e-10,-6.555116176605225,-0.546816349029541,6.845438070392791e-06,-4.947658538818359
Pcmtd1,0.2746596038341522,0.2234431654214859,-0.33621370792388916,0.9915470026214572,-0.11120834201574326,-0.33621370792388916,0.006290621765227857,-3.111184597015381,-0.33621370792388916,0.05885058712669621,-2.3516955375671387
Rrs1,0.1457626223564148,0.2300979048013687,0.7213663458824158,1.197608395891289e-08,6.066317558288574,0.7213663458824158,2.037003053698566e-07,5.581099510192871,0.7213663458824158,3.769113228906312e-05,4.570781707763672
Adhfe1,0.0008543995791114867,0.0015659742057323456,0.8745901584625244,0.9915470026214572,0.14604827761650085,0.8745901584625244,0.7166614114181559,0.5590586066246033,0.8745901584625244,0.8124097692090931,0.4596165120601654
Mybl1,0.007978701032698154,0.029860610142350197,1.9198518991470337,0.1587681697620875,1.8070496320724487,1.9198518991470337,0.00023287386032835733,4.063695430755615,1.9198518991470337,0.0011965846454784089,3.6939985752105713
Vcpip1,0.23039600253105164,0.243660107254982,0.09070002287626266,0.01595685286075368,2.7901268005371094,0.09070002287626266,0.5630260252011526,0.80693119764328,0.09070002287626266,0.7403340428074946,0.6286016702651978
Sgk3,0.027333542704582214,0.023373017087578773,-0.22869731485843658,0.9915470026214572,0.31541478633880615,-0.22869731485843658,0.6318633561411745,-0.6940526366233826,-0.22869731485843658,0.7658520433875237,-0.5348725318908691
Mcmdc2,0.002119807992130518,0.00020427574054338038,-3.3767194747924805,0.9984604847081497,0.0039398218505084515,-3.3767194747924805,0.0859901944024707,-2.08746600151062,-3.3767194747924805,0.43270171933441937,-1.2018513679504395
Ppp1r42,0.0,0.0,0.0,0.9915470026214572,0.07206209003925323,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.309182733297348,0.4456181526184082,0.6319411993026733,4.3628174567435485e-13,7.613270282745361,0.6319411993026733,3.653100083885528e-12,7.359630584716797,0.6319411993026733,7.941476733207702e-08,5.82043981552124
Cspp1,0.2294529378414154,0.2811162769794464,0.33181989192962646,9.532213928578486e-05,4.275851726531982,0.33181989192962646,0.011728045091026653,2.9008774757385254,0.33181989192962646,0.06349152074599204,2.3187708854675293
Arfgef1,0.3752230405807495,0.3659469485282898,-0.04321731999516487,0.2862568939190814,1.4713172912597656,-0.04321731999516487,0.7598692793617291,-0.4937640130519867,-0.04321731999516487,0.8613581963654381,-0.37598326802253723
Prex2,0.00254257139749825,0.0010386547073721886,-1.292656421661377,0.9928072390173357,0.02146286517381668,-1.292656421661377,0.45109447560392985,-1.0211308002471924,-1.292656421661377,0.6891361678910477,-0.710322380065918
A830018L16Rik,0.0,0.0,0.0,0.9915470026214572,0.07206209003925323,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.0019762066658586264,20.915729522705078,0.9915470026214572,0.18114016950130463,20.915729522705078,0.28829043191787546,1.4028284549713135,20.915729522705078,0.3330985793785509,1.4028284549713135
Ncoa2,0.4023303687572479,0.3132982850074768,-0.4288884401321411,0.10693973018655992,-2.0053462982177734,-0.4288884401321411,1.8834341865353026e-05,-4.652657508850098,-0.4288884401321411,0.0020979151265836295,-3.531132698059082
Tram1,0.7774490118026733,0.9263121485710144,0.37519600987434387,0.00014568712109283333,4.171080112457275,0.37519600987434387,1.273529444162882e-09,6.453876495361328,0.37519600987434387,8.718311819458771e-06,4.895269393920898
Lactb2,0.16774767637252808,0.1625283658504486,-0.049469709396362305,0.20663881447915475,1.6627421379089355,-0.049469709396362305,0.8370067674316634,-0.37353208661079407,-0.049469709396362305,0.9124850582759042,-0.2893255949020386
Xkr9,0.0,0.0,0.0,0.9915470026214572,0.07206209003925323,0.0,1.0,0.0,0.0,1.0,0.0
Eya1,0.0,0.0,0.0,0.9915470026214572,0.07206209003925323,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.014318675734102726,0.008022110909223557,-0.8403947949409485,0.9915470026214572,-0.05117186903953552,-0.8403947949409485,0.14455275253301414,-1.8250846862792969,-0.8403947949409485,0.38341549733752456,-1.2962437868118286
Trpa1,0.0002530735800974071,0.0,-17.949386596679688,0.9915470026214572,0.05456195026636124,-17.949386596679688,0.45109447560392985,-1.0,-17.949386596679688,0.7464832016704818,-0.5659673810005188
Terf1,0.21398138999938965,0.22826388478279114,0.10389938950538635,0.012438741110470655,2.878772735595703,0.10389938950538635,0.494377300335291,0.922630786895752,0.10389938950538635,0.68478017119068,0.717223584651947
Sbspon,0.0004982735845260322,0.0,-18.92694091796875,0.9915470026214572,0.05456195026636124,-18.92694091796875,0.45109447560392985,-1.0,-18.92694091796875,0.7464832016704818,-0.5659673810005188
4930444P10Rik,0.0004259653214830905,0.0,-18.700687408447266,0.9915470026214572,0.05456195026636124,-18.700687408447266,0.45109447560392985,-1.0,-18.700687408447266,0.7464832016704818,-0.5659673810005188
Rpl7,3.1249942779541016,3.139657974243164,0.022120336070656776,0.41949207804962974,1.2245515584945679,0.022120336070656776,0.4207301949804182,1.1195963621139526,0.022120336070656776,0.5877436100072322,0.8941968679428101
Rdh10,0.03630821779370308,0.04032892361283302,0.15443770587444305,0.4198196652075315,1.2239331007003784,0.15443770587444305,0.7165912025976044,0.5592634081840515,0.15443770587444305,0.8245015877001309,0.4377667009830475
Stau2,0.002187971957027912,0.012052444741129875,2.468783378601074,0.5662699119633325,1.0012415647506714,2.468783378601074,0.005441583682004154,3.163102388381958,2.468783378601074,0.014498124994918432,2.9060051441192627
Ube2w,0.12961389124393463,0.15448708832263947,0.2716326117515564,0.0020813896009953736,3.451650381088257,0.2716326117515564,0.11848033746555617,1.9301670789718628,0.2716326117515564,0.28159579280238606,1.5180035829544067
Eloc,0.6909685730934143,0.9791054725646973,0.7392775416374207,1.4577513652204404e-24,10.571778297424316,0.7392775416374207,1.5650541763774058e-31,12.296802520751953,0.7392775416374207,8.732638282866073e-20,9.627878189086914
Tmem70,0.1202860176563263,0.22340919077396393,0.969736635684967,1.8229301089480003e-12,7.414767265319824,0.969736635684967,5.10682166954056e-12,7.322115898132324,0.969736635684967,2.2401424820115934e-08,6.048038005828857
Ly96,0.04556863009929657,0.03853544965386391,-0.24696381390094757,0.8515816930929977,0.6329827308654785,-0.24696381390094757,0.45859684631407993,-0.985209047794342,-0.24696381390094757,0.669359636246349,-0.7422950267791748
Pi15,0.00046717521036043763,0.0,-18.83394432067871,0.9915470026214572,0.05456195026636124,-18.83394432067871,0.45109447560392985,-1.0,-18.83394432067871,0.7464832016704818,-0.5659673810005188
Il17a,0.0,0.0,0.0,0.9915470026214572,0.07206209003925323,0.0,1.0,0.0,0.0,1.0,0.0
Il17f,0.0,0.0,0.0,0.9915470026214572,0.07206209003925323,0.0,1.0,0.0,0.0,1.0,0.0
Mcm3,0.23262296617031097,0.5619115233421326,1.5255601406097412,1.0226717635843207e-31,12.047126770019531,1.5255601406097412,2.3238375475406475e-34,13.023016929626465,1.5255601406097412,7.043192839105783e-27,11.35977840423584
Paqr8,0.002580542117357254,0.003294368041679263,0.35284265875816345,0.9915470026214572,0.1846676915884018,0.35284265875816345,0.8436899216606776,0.3630644679069519,0.35284265875816345,0.9143183460465492,0.28586751222610474
Efhc1,0.00043388677295297384,0.0,-18.727275848388672,0.9915470026214572,0.05456195026636124,-18.727275848388672,0.45109447560392985,-1.0,-18.727275848388672,0.7464832016704818,-0.5659673810005188
Tram2,0.033238139003515244,0.0435941144824028,0.3988119661808014,0.2778441876152887,1.4890235662460327,0.3988119661808014,0.2669253319753522,1.4620884656906128,0.3988119661808014,0.4437334771201361,1.1803228855133057
Tmem14a,0.013067271560430527,0.037056565284729004,1.5211482048034668,0.1386418908481557,1.8772104978561401,1.5211482048034668,0.0003668585198995764,3.944124221801758,1.5211482048034668,0.002602314044438018,3.4684247970581055
Gsta3,0.0,0.0006476374692283571,19.305295944213867,0.9915470026214572,0.12660112977027893,19.305295944213867,0.45109447560392985,1.0,19.305295944213867,0.5280942199789849,1.0
Khdc1a,0.00038820854388177395,0.0,-18.566755294799805,0.9915470026214572,0.05456195026636124,-18.566755294799805,0.45109447560392985,-1.0,-18.566755294799805,0.7464832016704818,-0.5659673810005188
Khdc1c,0.0,0.0,0.0,0.9915470026214572,0.07206209003925323,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1b,0.0,0.0,0.0,0.9915470026214572,0.07206209003925323,0.0,1.0,0.0,0.0,1.0,0.0
Kcnq5,0.0009603006765246391,0.015386487357318401,4.012453079223633,0.3393497655358903,1.3650795221328735,4.012453079223633,9.017048272805088e-05,4.305126190185547,4.012453079223633,0.00018021209190141943,4.2027268409729
Ogfrl1,0.023588303476572037,0.02621338702738285,0.15413343906402588,0.8756938653336644,0.6019681096076965,0.15413343906402588,0.801137581971187,0.43120473623275757,0.15413343906402588,0.8779751694104544,0.3492281138896942
B3gat2,0.011671907268464565,0.006303480360656977,-0.8926979899406433,0.9915470026214572,0.13949717581272125,-0.8926979899406433,0.17981063030387132,-1.7013047933578491,-0.8926979899406433,0.44998246756468785,-1.1695992946624756
