paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
10530.49445572625,-13158.01591250058,-13.2181425,-2.323595,-0.7638799,0.9609805,-1.3160608,1.8509989,0.2144113,-0.22622626,-0.436442,0.7271494,-0.07392832,-0.721584,-0.19885583,0.3723247,0.87672144,-0.3853515,0.24705543,-0.031551465,0.08522041,0.28024283,-0.37376046,0.4711319,0.09162337,-0.056352768,0.14443013,-0.20357256,-0.20212512,0.13624059,0.104299024,0.20076162,10530.49445572625,-13158.01591250058,-1092.6130260856255,1815.5488858608512
14001.2001174884,15810.884212807938,-12.440524,-0.47020975,0.5282937,0.16984938,-1.1288155,0.09729091,0.20593855,1.2105434,0.21621978,-0.55139834,-0.74252397,1.0192355,1.1530383,0.4501077,-0.6750819,0.16179363,-0.6245498,-0.2252615,-0.5905095,-1.2595568,0.030396573,0.6870525,0.11879408,-0.6791029,0.6121058,-0.6264501,-0.5550107,-0.87557846,0.141624,0.25495902,14001.2001174884,15810.884212807938,-677.7943097324381,1768.680958703609
11871.277676727237,-20928.864690491588,-14.324872,-6.165326,-1.5542076,2.7841973,-0.703425,1.5215865,0.4113092,-0.3850511,-1.3094411,0.17687963,-0.2109036,-0.9653943,0.37151843,0.25682992,0.6594578,-0.11127241,0.42886478,0.018400114,0.19697192,0.09144496,-0.3759755,0.91696584,0.528343,0.53987527,0.36982054,-0.172192,-0.24522564,0.49538052,0.37849817,0.16987263,11871.277676727237,-20928.864690491588,-579.190957982478,317.36315989680526
5587.493268875575,18146.462966737,-11.406306,1.6127706,1.7876115,-1.7387946,0.37324327,-0.85297096,-0.45117977,1.3813262,0.5297702,-0.6154703,-1.1972965,1.4889196,0.95237243,0.11075138,-0.9857586,-0.21983966,0.0039966274,0.2523408,-0.7087282,-1.2269776,-0.158308,-0.9731274,-0.4316255,0.12004366,0.9694249,-0.19276236,-1.1338592,-0.8353847,0.26964873,-0.09473904,5587.493268875575,18146.462966737,-52.44647096042896,653.5038565395394
12260.505560639798,34672.42219565419,-11.155619,-0.71002734,-0.89857984,2.2689342,2.5723138,-2.2614777,-0.38733485,1.2289271,0.21341299,0.35687622,0.09060748,-0.7780909,0.063329,-0.0655862,-0.60481447,-0.623566,-0.15966068,0.5282702,0.53365445,-0.042835407,-1.3705643,-1.0087614,0.7220686,-0.45663837,-0.060951862,0.2747874,1.3314965,0.020549731,-0.14680672,0.21646826,12260.505560639798,34672.42219565419,-629.2023432527234,383.6438341903385
6125.475820834085,37662.85698072396,-11.608158,3.3194988,0.55521035,-1.4062343,1.2881161,-1.7683353,-0.38660964,-0.21863192,1.1349473,-0.31248328,-0.19875117,-0.7093134,-0.50107884,0.030728228,-0.55105466,0.39436817,-0.35318077,0.47139886,0.6592422,-0.03519642,0.5208789,-0.12948103,-0.301146,-0.019158531,-0.1265153,0.31279472,-0.10683073,0.3698171,-0.52490693,0.46830937,6125.475820834085,37662.85698072396,-187.79960015347447,223.22565121803194
50815.5082112883,-108960.63025046953,14.555471,-0.72819215,-0.7744731,1.1334034,0.8459775,-3.278217,-0.9942128,0.93931735,3.834772,4.8849983,2.3600135,2.307718,-3.746742,-2.1282792,2.043104,6.1252265,-1.1495124,-1.437594,2.296446,-5.987924,-4.6924467,-6.7583175,-7.261922,-1.6178106,-3.111025,1.4113156,2.7382655,-2.4388118,0.9857173,-2.7738502,50815.5082112883,-108960.63025046953,113.7272904156106,-31.55663681646636
12780.064719124412,-20641.189892865517,-14.745793,-5.101646,-1.0163842,2.7862792,0.3028067,0.3906391,0.3567067,-0.1945084,-0.6930952,-0.1332188,0.08348726,-1.3163368,0.063231066,0.3647248,1.2700101,0.80659825,0.22085495,0.43829182,0.830502,0.44794238,0.034418598,0.30500793,0.29018304,0.49858075,-0.06997757,0.38161975,0.11870637,0.4535425,0.3586067,-0.25228179,12780.064719124412,-20641.189892865517,-420.5957080821999,447.2806414389569
50430.228995598445,-101030.16036822666,15.451077,-6.3736725,0.5010917,0.9467035,-0.7698684,2.3716147,-7.1761084,-2.8543057,2.1144986,-0.036402,-0.5372753,-0.123179086,-0.84090257,-0.60376596,-2.8536618,-0.023954215,-1.898612,1.8835022,-0.7365336,2.096054,-2.02417,-1.1367193,-0.031266566,0.49116972,-1.3280901,-0.472057,-0.6250854,-2.1498823,3.0051842,3.2991133,50430.228995598445,-101030.16036822666,333.04937356780283,-805.4482082799553
13242.95625626562,-20215.680477494225,-13.722851,-5.628738,-1.6693286,3.0008502,-0.5566534,0.87442213,0.5530278,0.08448871,-0.95553213,-0.5045899,-0.42481115,-0.48641655,0.5245343,-0.18448658,-0.10449144,0.22286405,-0.30162448,-0.41704762,-0.3203636,0.1727485,-0.11973108,0.71088344,-0.5902453,0.225181,-0.32462144,0.2738145,-0.14588256,0.034717333,0.14289379,-0.28287765,13242.95625626562,-20215.680477494225,-277.02343065339585,1147.2582823399525
4096.899118556943,46288.554939934766,-12.250956,3.9866495,0.88118047,-2.215813,-0.43256715,-0.6314499,-0.37230074,-0.16246533,1.2036953,-0.1242621,0.70141524,0.28558862,0.30939168,0.14673223,-0.9000601,-0.20681317,0.6134547,-0.34604147,-0.7221104,-0.47610894,-0.33158204,-0.27080485,-0.40205196,-0.14670445,-0.43584102,0.19412635,0.05597166,-0.25057086,-0.17790475,0.17525151,4096.899118556943,46288.554939934766,-155.291604429423,-152.49727704312298
1711.8243073900244,36412.72710977909,-12.787121,3.6929786,0.7737277,-1.7305559,0.7657673,-1.5258257,-0.9233211,-0.17504378,0.3532991,-0.6073407,0.6056785,0.096641794,0.57465583,-0.44016108,0.68908304,0.34322286,0.6225348,0.23955628,0.91903293,-0.37623173,0.79605454,0.3306582,-0.8958351,0.007944972,-0.1729263,0.16813095,0.4796471,0.40624547,0.014229903,-0.05361288,1711.8243073900244,36412.72710977909,100.58925640812254,442.5073543514449
46358.46934915754,-99684.54941493859,18.461237,-0.493961,-0.5670648,-1.4225132,0.6396001,-0.7562334,1.4127737,-0.5619053,-2.074418,0.270967,-0.2615066,-1.0232669,-0.85933936,-0.9508588,2.4642086,1.5929518,-0.24860086,-1.0161947,0.45078248,4.7898045,-0.71118575,1.255781,-1.7619427,0.03410539,-0.37535018,1.1164988,0.9448793,1.5759003,1.8874574,-1.6844472,46358.46934915754,-99684.54941493859,767.7795414437238,-79.11435440446567
13304.828089704624,-20446.74782736189,-14.610421,-6.7343287,-2.0788112,4.2979527,0.31515312,1.3963186,0.30027407,-0.1723662,-1.1828918,0.21678127,-0.22118084,-0.9762287,0.10554023,0.05762497,1.0615518,0.008335386,0.31347412,0.012672872,0.4586458,0.76433986,0.022847233,0.5722023,0.08327838,0.4932103,-0.36416867,0.20349053,0.021138214,0.18927138,-0.08030829,-0.103305504,13304.828089704624,-20446.74782736189,-248.02592678443781,658.2595273847882
12919.235260700747,-6349.839656806229,-12.763808,-1.707902,1.0089045,0.39865553,0.3424822,0.680761,0.89035034,-0.9702029,-1.505196,0.96058637,-0.32871115,-0.2887393,-0.84681225,-0.11745155,1.297879,-0.42440253,-0.4517316,0.070289195,0.0039807456,0.6077038,0.4433142,0.16461925,-0.08330391,0.16250268,-1.2994099,0.36533928,0.16966902,0.12192316,0.45699695,-0.07355958,12919.235260700747,-6349.839656806229,-233.26563368799873,1257.7621012124073
