,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.30288917,0.22889727354049683,True
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.21989296,0.3481321334838867,True
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.5180321,-1.457141399383545,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.5030499,0.3680086135864258,True
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,0.5879561,0.2614292502403259,True
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,7.1123443,-12.301552772521973,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.48953226,0.5426023304462433,True
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.81562394,-0.4338853359222412,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0038927998,-2.5812911987304688,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,6.2786245,-8.879537582397461,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.09521076,-0.4175567626953125,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.122068174,0.45892131328582764,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.86937475,-1.0744612216949463,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,199.57822,-0.2635955810546875,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.21228102,-0.013444662094116211,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.6103631,-1.7425644397735596,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.12754335,-5.339963436126709,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.4684706,-0.3595227003097534,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,5.7858677,0.7747068554162979,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.13984811,-0.056805968284606934,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.2002218,-2.546443223953247,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.8798953,-0.8068023920059204,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.2277122,-0.24769437313079834,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.96673256,0.6075469553470612,True
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.9158834,-1.9238407611846924,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.27296862,-1.5829622745513916,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.2763443,-0.7805906534194946,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.03024007,-7.950270652770996,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.9481345,0.42870885133743286,True
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.9731823,-0.4374624490737915,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.6297648,-0.7065392732620239,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.08235166,-2.4067938327789307,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,10.661796,-0.6072134971618652,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,15.802989,0.6567131876945496,True
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,1.0961025,-0.730242133140564,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.439718,-0.4523751735687256,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.5458031,0.5395557284355164,True
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.8718426,-0.9939836263656616,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.3646565,-2.407575845718384,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.25828776,0.23823165893554688,True
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.61045605,-0.5333453416824341,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.01713,-1.3522789478302002,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,4.994821,-3.949608325958252,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.75523823,-0.30166006088256836,False
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.4461802,0.4811006188392639,True
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.2618817,-1.081624984741211,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.703879,-0.530437707901001,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.5331271,0.748243510723114,True
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,1.0347599,-1.0511767864227295,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.1748742,-1.6968135833740234,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,12.133315,-1.4624698162078857,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.36545315,-1.224365234375,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.010280584,-0.8742343187332153,False
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.59059423,-0.3917708396911621,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,7.729708,-0.6064002513885498,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.4275404,-0.16245150566101074,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,2.2796037,-1.7762739658355713,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.1454194,-0.08196020126342773,False
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.32558194,-1.5357141494750977,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.93259037,0.498390257358551,True
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.5465555,-0.9614726305007935,False
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.7195762,-3.9705309867858887,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.56756437,-0.441595196723938,False
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,2.9187353,-5.890830039978027,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,15.843189,-7.864477157592773,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.27623424,-0.2612415552139282,False
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,1.3803085,0.47256892919540405,True
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,1.1719391,-5.268423080444336,False
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.59076035,-1.1421024799346924,False
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.9477775,0.5495052933692932,True
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.19098766,-0.7160683870315552,False
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,7.08837,-0.55943763256073,False
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.049415745,-0.394842267036438,False
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,6.451297,-1.422074794769287,False
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.25541607,0.6441642045974731,True
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.5012094,-1.0861554145812988,False
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,3.8643787,0.7036463916301727,True
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.9436007,0.8612098544836044,True
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,3.1670306,0.7129192054271698,True
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.2979155,-1.442204236984253,False
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.05541894,-3.7006916999816895,False
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,4.5836935,0.44116365909576416,True
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.66291374,-0.8693088293075562,False
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,1.1994003,-0.7989580631256104,False
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.67854214,-0.7021801471710205,False
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.16836606,-0.14005744457244873,False
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.316756,-0.42019760608673096,False
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.020050764,-1.2188167572021484,False
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.07699213,-2.5108582973480225,False
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,0.8697045,0.3432772755622864,True
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.2161114,-2.0666544437408447,False
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.96469754,-3.239614963531494,False
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.05635334,0.16706597805023193,True
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.4597716,-2.274685859680176,False
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,13.249509,-3.7312135696411133,False
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.7884139,-1.8307011127471924,False
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.13161318,-0.44883406162261963,False
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.93754965,-0.07664632797241211,False
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,1.2417095,-0.018376708030700684,False
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.04984618,-2.3139474391937256,False
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,0.8155856,-3.1996097564697266,False
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.1686658,-0.9098875522613525,False
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.35022834,0.6208269596099854,True
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.058282778,0.3961982727050781,True
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.34651127,-0.020559072494506836,False
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,0.77174366,0.042459845542907715,True
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.16298833,-1.3598313331604004,False
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.03504479,-3.2080307006835938,False
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.21758847,-0.6458802223205566,False
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,1.5076038,0.6930195391178131,True
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.43238086,0.23158037662506104,True
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.30037835,-1.174685001373291,False
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.8200457,-0.6488096714019775,False
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,1.0496138,0.2728896737098694,True
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.5112284,0.5363321602344513,True
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.8409256,-0.0630645751953125,False
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.751257,-0.598404049873352,False
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,0.8962122,0.2813485860824585,True
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,9.696391,-1.8747789859771729,False
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.0430274,-3.4437665939331055,False
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.0583704,0.9456984028220177,True
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.46196488,-0.05449199676513672,False
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.6659108,-2.309546947479248,False
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.09071231,-0.05145871639251709,False
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,2.9552424,-7.550005912780762,False
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.014832352,-1.015430212020874,False
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.41400054,-0.4972672462463379,False
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.13828136,-0.41808581352233887,False
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.2212182,0.6001432836055756,True
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,17.87849,0.8273967057466507,True
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,7.2909656,-0.5802922248840332,False
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.67239904,0.9257015511393547,True
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.329121,-0.5104763507843018,False
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.0407728,-0.23058581352233887,False
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.39565465,0.6197997629642487,True
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.0160133,0.0190579891204834,True
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.10410542,0.2207849621772766,True
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.0805302,-1.7888140678405762,False
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.34766012,-0.43106794357299805,False
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,6.198224,-2.4830846786499023,False
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.8085442,-6.381455421447754,False
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.03568193,0.24011999368667603,True
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.53619856,0.5526524782180786,True
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,1.1769162,-0.08897674083709717,False
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.048843555,-0.32428252696990967,False
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.38022706,-0.655248761177063,False
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,4.016242,-13.460345268249512,False
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.31710723,-0.07129371166229248,False
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.060984768,-0.5173642635345459,False
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.7844263,0.2627969980239868,True
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,2.0294268,-0.2576007843017578,False
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.2664247,-3.809525489807129,False
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.3378118,0.18319082260131836,True
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.2173509,-1.6566004753112793,False
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.4520671,-1.0352740287780762,False
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.4856193,-0.5679299831390381,False
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.051842827,0.03169161081314087,True
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.05105211,0.12754368782043457,True
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.5020315,-0.45047318935394287,False
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.5155175,-1.0995614528656006,False
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,5.8875504,-1.5029628276824951,False
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,3.0240555,0.5779919326305389,True
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.33395082,-1.0044820308685303,False
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,4.07821,-1.113879680633545,False
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,3.978473,0.7426093518733978,True
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.66531056,0.5153277814388275,True
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,0.0,0.0,False
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,3.8690596,-4.724825859069824,False
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.4074552,-0.5557842254638672,False
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,1.2649422,-0.6045258045196533,False
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,1.2574377,-3.1436586380004883,False
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,0.0121,0.5708569,-0.43834900856018066,False
Tor3a,ENSMUSG00000060519,1,156674356,156653617,-,-0.0162,1.9630488,-1.1574673652648926,False
Fam20b,ENSMUSG00000033557,1,156719086,156678532,-,0.0026,1.0462573,-0.817977786064148,False
Ralgps2,ENSMUSG00000026594,1,156939626,156804166,-,-0.0577,1.4445587,0.30187201499938965,True
Rasal2,ENSMUSG00000070565,1,157412595,157135182,-,0.0401,7.6271515,-0.8565913438796997,False
Cacybp,ENSMUSG00000014226,1,160212875,160202367,-,0.3057,0.034734465,0.4266912341117859,True
Rabgap1l,ENSMUSG00000026721,1,160793211,160219174,-,-0.098,8.167788,-1.9638197422027588,False
Zbtb37,ENSMUSG00000043467,1,161034849,161002922,-,-0.0742,0.39026833,-0.052356600761413574,False
Dars2,ENSMUSG00000026709,1,161070658,161040601,-,0.1329,0.47613856,-1.3387181758880615,False
Klhl20,ENSMUSG00000026705,1,161131511,161088375,-,-0.0361,0.45820767,-0.6641404628753662,False
Prdx6,ENSMUSG00000026701,1,161251219,161240112,-,0.0375,0.19398174,-3.087599754333496,False
Fasl,ENSMUSG00000000817,1,161788495,161780689,-,-0.0855,0.47465512,0.30043894052505493,True
Suco,ENSMUSG00000040297,1,161876682,161816114,-,-0.0777,2.4994874,-6.365294933319092,False
Dnm3,ENSMUSG00000040265,1,162478034,161982453,-,0.033,15.48166,-0.5013768672943115,False
Prrc2c,ENSMUSG00000040225,1,162740556,162670725,-,-0.0631,0.5760671,0.21882349252700806,True
Gorab,ENSMUSG00000040124,1,163403669,163384908,-,0.002,0.5671045,-0.7488242387771606,False
BC055324,ENSMUSG00000041406,1,163994796,163945993,-,0.0465,0.6829924,0.4727064371109009,True
Blzf1,ENSMUSG00000026577,1,164307489,164289800,-,-0.0005,0.8069045,-1.1709084510803223,False
Atp1b1,ENSMUSG00000026576,1,164458355,164437109,-,-0.1274,0.14488609,0.24203157424926758,True
Xcl1,ENSMUSG00000026573,1,164935527,164931644,-,-0.0113,0.05011313,-0.09815597534179688,False
Sft2d2,ENSMUSG00000040848,1,165194438,165174337,-,0.0111,0.31487343,-0.3404167890548706,False
Tiprl,ENSMUSG00000040843,1,165236996,165212286,-,0.073,1.1022753,-2.403195858001709,False
Dcaf6,ENSMUSG00000026571,1,165460475,165328698,-,-0.0557,5.4374776,-0.4301784038543701,False
Rcsd1,ENSMUSG00000040723,1,165709757,165646516,-,-0.006,0.7896627,-0.6993606090545654,False
Pou2f1,ENSMUSG00000026565,1,166002678,165865154,-,-0.045,4.8760986,-6.530454635620117,False
Pogk,ENSMUSG00000040596,1,166409863,166384622,-,-0.0206,4.452066,-0.6447124481201172,False
Uck2,ENSMUSG00000026558,1,167285320,167222883,-,0.1692,1.242308,0.8102140426635742,True
Mgst3,ENSMUSG00000026688,1,167393841,167371966,-,0.056,0.07871837,-0.9059920310974121,False
Pbx1,ENSMUSG00000052534,1,168432270,168119364,-,0.0112,12.271681,0.5377630293369293,True
Nuf2,ENSMUSG00000026683,1,169531464,169497934,-,0.2757,0.31616107,0.527411162853241,True
Hsd17b7,ENSMUSG00000026675,1,169969241,169949535,-,0.0106,0.5827528,-0.49034905433654785,False
Uap1,ENSMUSG00000026670,1,170174957,170141938,-,0.1021,0.8789175,0.37625688314437866,True
