,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.23919347,0.3456512689590454,True
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.65650153,0.31434786319732666,True
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.5664842,-0.925994873046875,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.34789565,0.31468045711517334,True
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.3880057,-0.2918837070465088,False
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.6043525,-9.394285202026367,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.38540205,-0.7236940860748291,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.749016,-0.4383336305618286,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0045442553,-2.066777229309082,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.741955,-5.794672012329102,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.07176203,0.06636989116668701,True
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.11843036,0.7748134732246399,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.56015223,-0.5922298431396484,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,166.26328,-0.14488089084625244,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.093900435,-0.1741703748703003,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.34772515,0.04747134447097778,True
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.070473745,-3.4886980056762695,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.0662757,-2.536505699157715,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,5.5090313,0.8051836043596268,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.038385615,0.07173281908035278,True
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.1096064,-0.6545575857162476,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.3016151,-0.9947423934936523,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.8124367,-2.183002471923828,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.8641929,0.3248571753501892,True
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.8675115,-1.165867805480957,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.23675132,-0.9852242469787598,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.1735206,-2.586644172668457,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.043701664,-6.24153995513916,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.2565962,-0.5373890399932861,False
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.7755319,-0.4868124723434448,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.40261,-0.5515581369400024,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.09268011,-2.749509811401367,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,10.3214855,-0.20193970203399658,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,8.462413,0.35182255506515503,True
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.96328324,-0.36339807510375977,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.41439575,-0.3988410234451294,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.4227769,-0.39312922954559326,False
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.7529777,-2.217740774154663,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.36474854,-0.4336434602737427,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.47376412,-0.05772101879119873,False
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.7249794,-0.8466993570327759,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,2.7398508,-2.5341756343841553,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,4.711652,-5.47111177444458,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.8796282,-0.4590139389038086,False
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.1541677,-0.023314833641052246,False
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.27679962,-0.8040124177932739,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.4792751,-0.6259196996688843,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.7308163,-1.031050205230713,False
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.9145887,-0.7912667989730835,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.2483191,-0.7853705883026123,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,7.5360365,-1.0028419494628906,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.36720812,-0.9576951265335083,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.010193451,-0.4004553556442261,False
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.7806923,-0.28210556507110596,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,0.72773427,-1.2943305969238281,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.3808746,-0.1933983564376831,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.092178,-2.5511929988861084,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.2197896,0.10247284173965454,True
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.24847807,-0.7049800157546997,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.8123604,0.5794878900051117,True
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.58483917,-0.3147014379501343,False
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.2028637,-3.005359649658203,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.5306693,-0.31213486194610596,False
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,3.3437994,-3.3087496757507324,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,18.984632,-10.398016929626465,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.20973434,0.27313029766082764,True
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,3.149519,-1.3706231117248535,False
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.125816,-3.388291358947754,False
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.56920415,-0.12469673156738281,False
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.9098454,-1.4003174304962158,False
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.18960963,-1.2051730155944824,False
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,6.277081,-1.4530606269836426,False
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.09946957,-0.10877013206481934,False
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,4.2762675,-1.4607501029968262,False
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.20956473,0.2597239017486572,True
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.38159713,-0.8939907550811768,False
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,4.0095296,0.560757964849472,True
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.9237025,0.8745015114545822,True
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,3.1513696,0.7772285491228104,True
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.21377876,-0.4408470392227173,False
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.053469304,-2.2161455154418945,False
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,4.675922,0.5592461824417114,True
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,1.0030543,-0.6607810258865356,False
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.81751573,-0.7844877243041992,False
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.7995604,-0.6437286138534546,False
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.15383272,-0.40196692943573,False
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.37790388,-0.18603813648223877,False
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.015319523,-0.3659698963165283,False
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.042637456,-1.1643342971801758,False
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,0.7572414,0.17470026016235352,True
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,4.508343,-0.853347897529602,False
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.9188593,-0.7848542928695679,False
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.068502896,0.15410804748535156,True
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.5831326,-1.7360732555389404,False
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,12.306542,-1.5311102867126465,False
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.9856526,-0.44920670986175537,False
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.11491128,-0.3163325786590576,False
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.7267481,-0.6320110559463501,False
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.4746068,-0.6272709369659424,False
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.04983945,-3.440288543701172,False
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,1.9413376,-2.1801748275756836,False
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.1966618,-0.8200902938842773,False
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.40286928,0.6314104199409485,True
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.37254995,-0.07792949676513672,False
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.33784145,-0.3775078058242798,False
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,1.540412,-1.8766090869903564,False
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.1553178,-1.1279425621032715,False
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.02283113,-5.9215006828308105,False
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.2240835,-1.1512329578399658,False
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,1.6472491,0.8062434047460556,True
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.41612673,0.33879339694976807,True
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.28135505,-1.0442571640014648,False
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.67735654,-1.5843966007232666,False
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.8433452,0.18452304601669312,True
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.43954492,0.5626991093158722,True
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.4413289,0.007809460163116455,False
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.47890794,-1.2485430240631104,False
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.7436904,-0.5063478946685791,False
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,4.9021783,-2.544888973236084,False
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.6707234,-3.9454402923583984,False
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,1.5824283,0.6858736276626587,True
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.43410873,-0.6919890642166138,False
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.679412,-2.7617058753967285,False
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.06309539,0.16230708360671997,True
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,2.1832256,-3.32267427444458,False
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.01211722,-0.6036597490310669,False
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.31154948,-0.6160260438919067,False
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.13215698,0.19103533029556274,True
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.2463504,-0.24090838432312012,False
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,15.28611,-0.2776566743850708,False
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,2.7299635,0.5875145494937897,True
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.643739,0.8673659712076187,True
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.31639543,0.009941637516021729,False
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.07195169,-0.21747756004333496,False
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.25676414,0.13033521175384521,True
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.6534228,-0.16492938995361328,False
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.19577658,0.05954122543334961,True
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.103802666,-2.2590956687927246,False
