paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
10530.49445572625,-13158.01591250058,-5.1342864,4.6979804,0.05904201,-1.0866351,-1.5586876,-1.0087241,-0.083458334,0.16517273,-1.134513,0.20591792,-0.014661168,0.30760893,0.14574525,-0.23919415,0.4784223,0.050584633,-0.37726614,0.217677,-0.0889295,0.101613104,0.20266445,-0.34110275,0.011255478,0.6035348,-0.12146155,0.4847979,0.14256157,-0.086421736,0.6231703,0.3149789,10530.49445572625,-13158.01591250058,-552.5529986548139,999.2056396441205
11871.277676727237,-20928.864690491588,-7.092299,8.740918,0.32500976,-1.3518406,-1.7062836,0.5393872,-0.036403086,0.21909909,-0.87520003,-0.6735765,-0.15498322,0.10237568,0.19839133,0.093790375,-0.17283395,-0.20480439,-0.25955966,0.0895547,0.28229478,0.8486592,0.28667414,-0.5520789,-0.065885566,-0.42665035,-0.36927974,0.47459376,0.14070897,-0.019595012,-0.19375497,-0.31624055,11871.277676727237,-20928.864690491588,-489.43644632815165,138.7894725013588
2248.5804578435555,-7005.500330493187,-4.838827,-1.3814082,0.12140973,-2.7063217,0.54307586,2.289611,0.520544,-0.6343835,0.6757275,-0.041853014,-0.25297242,0.24428435,-0.25101686,-0.6492349,-0.76653856,0.3451377,0.6741002,0.23390625,-0.47182015,0.026516031,-0.4489832,0.19374722,0.40611613,-0.29860577,-0.07159139,0.8950311,-0.30518422,0.35757896,-0.37241215,0.4611384,2248.5804578435555,-7005.500330493187,166.0527313612651,947.242910617875
12260.505560639798,34672.42219565419,-2.5359657,4.5704637,0.24325036,4.394297,1.7089498,1.0696557,0.18950869,0.87938887,-0.049986675,-0.26010415,-0.03025678,-0.6648775,0.0047108713,-0.0658737,-1.0858611,-0.1624823,0.94475424,-0.78370744,0.3116425,-1.0398204,0.48217642,-0.123194255,-0.758226,-0.65421474,-0.08876702,0.7363959,-0.8124866,-0.63770217,-0.28184676,-0.26613516,12260.505560639798,34672.42219565419,-490.5327405136705,422.90548131391637
6125.475820834085,37662.85698072396,-2.255967,-1.016624,0.009050357,3.1058943,2.1458836,-0.97150993,0.1415918,0.016275538,-0.019895082,-0.0437514,0.29053536,0.39745876,-0.17764999,-0.43648773,-0.8371132,-0.16958204,0.92465913,0.16280015,0.41543856,0.5364123,-0.30788952,0.6033828,-0.2042918,0.6849465,0.28104013,-0.7154873,-0.04508126,0.0017308271,0.16472189,0.34204933,6125.475820834085,37662.85698072396,-454.84182529368695,-498.43025919959206
12780.064719124412,-20641.189892865517,-7.225291,7.925895,0.69581974,0.34160507,-0.18419749,0.9285939,0.68427646,-0.3221163,-0.3456604,-0.15146674,0.13221507,0.26664203,-0.26702797,-0.926109,-0.026072506,0.086193465,-0.055014823,0.22033958,0.18699676,-0.19141582,0.21393529,0.29801342,0.31334797,-0.4325613,-0.6283742,-0.15242215,-0.16505404,0.119029954,0.19019675,0.1496446,12780.064719124412,-20641.189892865517,-225.85870551928036,236.12925567699082
-3864.019488892194,-9422.139250968565,3.6107645,-8.333933,-1.3578964,2.7376318,-0.4889,1.6948763,0.6322111,-0.70256793,-0.12914413,-0.09374246,-0.54431826,1.0765285,-0.42639613,-0.97866523,0.08741105,-0.041728254,0.45507365,0.31706575,0.71675396,0.5676653,-0.6340912,-0.6182292,-0.34713024,0.031102376,0.12579855,-0.9877005,0.058140405,0.43807092,-0.8602767,-0.22472604,-3864.019488892194,-9422.139250968565,-201.78747125879326,249.31963940729372
13242.95625626562,-20215.680477494225,-6.3502874,8.467941,0.26329434,0.01147625,-1.3921096,-0.08616278,-0.21861231,-0.38963145,-0.33711863,-0.41634,-0.028038772,0.112977654,-0.11267895,0.00759664,0.19882333,-0.40110156,-1.2761588,-0.55594236,0.42718843,-0.21113533,-0.176189,-0.23133259,0.10034299,0.0989346,0.22247337,-0.565528,-0.2899446,0.032407343,0.03948367,-0.12210249,13242.95625626562,-20215.680477494225,-110.92725132786991,518.8255366108889
4096.899118556943,46288.554939934766,-2.8336825,-2.0786052,0.2478106,1.6508378,0.9377109,-3.0631244,0.09615542,0.41703156,0.503068,-0.20670232,0.111948825,-0.40192866,0.4016568,0.58349454,0.11281646,-0.37503198,-1.2945118,0.17135179,-0.2424192,-0.02803349,-0.38957044,0.2069405,-0.27912387,0.28318393,-0.14172153,-0.10849109,-0.17853667,0.46067584,-0.19893143,0.14871281,4096.899118556943,46288.554939934766,-537.4387459099802,-121.0049523706903
1711.8243073900244,36412.72710977909,-3.3456678,-1.253649,0.2147715,1.8779753,2.3991377,-0.989646,0.66651106,-0.5427243,0.094191775,0.005384156,-0.005884609,0.28839278,-0.77885795,-0.75473934,1.2379909,0.9109162,-0.15113774,-0.08420778,-0.2198087,-0.4418071,-1.1236185,0.38387442,-0.04113445,0.29157436,-0.38501683,0.46371913,0.0282426,0.6088829,0.15707634,-0.20996755,1711.8243073900244,36412.72710977909,-606.871561713544,-334.7868305185103
-5723.618821837759,-14109.493562262684,-2.8471138,-4.2274203,0.6860322,0.5510564,-0.5632591,-2.4242253,1.1613269,-0.68439734,-0.5201006,1.3146405,0.5565681,-0.40157315,-0.12440929,-0.3802832,1.0163944,0.62731445,-1.2580287,-0.050343327,0.37427476,-0.35749567,-0.70204633,0.64906716,-0.23077115,-0.034232523,0.37994027,0.13273953,0.42025635,-0.19215658,0.74304205,-0.12185502,-5723.618821837759,-14109.493562262684,-364.16281604463603,-391.57892956926435
10071.61409112322,8098.72388064558,0.7465102,-5.477317,-1.3909122,-1.3943056,0.084728315,3.522352,0.56498086,-1.7657143,1.0556052,-2.1178021,-1.0653431,1.200973,-0.15333004,-0.3221079,-0.27243283,-0.60384464,-0.084551044,1.2569325,-0.7185327,-0.28680575,0.12775418,0.16142882,-0.6646771,1.0696634,-1.1400601,-1.4618719,-0.42227495,-0.00068695034,-1.5532309,-0.4928564,10071.61409112322,8098.72388064558,245.45666894352564,-502.72793648615624
13304.828089704624,-20446.74782736189,-7.2739434,9.900491,0.34621793,-0.042267658,-1.4176104,0.89541364,0.7027849,-0.36080882,-0.74000305,0.61996555,0.1773706,0.21872404,-0.6312661,-0.6213217,0.5580991,0.2025278,-0.18846193,-0.5202831,0.7128659,-0.1537488,-0.21044533,-0.53141063,-0.008067059,-0.2519125,0.033653647,0.2209458,0.256535,-0.1859322,0.25017124,-0.090804055,13304.828089704624,-20446.74782736189,-114.27038127024119,317.0077741959685
12919.235260700747,-6349.839656806229,-4.6992316,3.895409,1.0617146,-1.4188056,0.8449835,-0.10152803,1.3741848,-2.2152803,-0.34219223,1.8523798,0.30083704,0.29621428,-0.47519457,0.049949076,0.24548703,0.42778912,-0.53933805,0.63900405,-0.078600444,-0.73127806,0.0652142,-0.38828987,-0.16043265,-0.15836674,-0.27853498,0.06334061,0.050974116,0.14388174,-0.1319937,0.4285499,12919.235260700747,-6349.839656806229,-91.38883533484685,1004.8517291306453
4825.049940827135,32108.660423162954,-4.008386,-0.8792375,0.16171382,0.048173424,2.1869237,-2.1578572,0.5550764,0.0965356,0.12522595,0.91892534,0.930374,-0.30721286,0.07290078,-0.80214024,0.35253137,0.5382926,0.081730366,0.5191678,-0.5592137,0.42120236,0.30733442,-0.16033205,-0.3388638,-0.108002186,0.24455823,0.482529,1.1833035,-0.2710006,-0.064612605,0.3139407,4825.049940827135,32108.660423162954,-357.0122364204088,112.63283433279703
10475.059692447607,-4390.193125965459,-5.547727,3.829483,0.4876583,-0.8554428,0.37481445,-1.2730874,-0.13719676,-0.13778698,0.4034865,-0.08058521,0.5292623,0.68785876,-0.52611357,0.3028181,0.46282384,0.1503638,-0.6972086,-0.0442718,0.4491197,-0.4569505,0.17506564,0.2820969,0.3869454,-0.21871601,-0.0700807,-0.2603054,-0.25342628,0.08472456,-0.15683325,-0.5979507,10475.059692447607,-4390.193125965459,-492.4505469639112,1281.090535957871
9970.550738083852,13125.871126658689,-0.5489927,-8.240011,-0.41238952,-0.51741606,1.2184305,2.6601477,0.45554096,-0.41758487,0.10525955,0.06273362,0.22987904,0.6898805,-0.8387799,-0.6251947,0.03289076,0.6660919,-0.49905437,0.60919034,-0.115329795,-0.38431537,-0.4396739,0.38244602,-0.91664994,0.06649393,0.42654097,0.10961215,-0.21426196,0.6728764,0.5180339,-0.4467303,9970.550738083852,13125.871126658689,169.9380687008855,-380.6856968973372
16204.847020868765,18548.69529809733,1.6138543,-9.827477,-0.8130243,-0.60889125,-0.42831576,1.246448,1.7804292,-0.89273524,-0.919894,1.3405956,1.2133023,-0.21067591,-0.25275666,-0.580737,1.0942888,0.6100431,-0.9059294,-0.27823943,0.3017104,-1.1721921,-0.052050784,0.5499434,-0.27207994,-0.8915942,-0.32393306,0.498274,0.40355185,-0.40736362,0.42049518,0.0010648321,16204.847020868765,18548.69529809733,-123.99368967612374,168.95313576797713
10850.389450613575,20401.297522361816,-2.621961,-4.813782,0.24954562,-2.251461,0.50643945,0.16105773,-1.3871762,0.93587166,-0.6391936,0.69084084,0.1624173,-0.45334172,0.7863049,-0.10464595,-0.48621282,-0.55814254,0.7288664,-0.44590604,-0.94709456,-0.16781175,0.7467805,-0.053102385,-0.71850604,-0.997504,-0.5604482,0.28775266,0.19259697,-0.40359625,0.075287975,0.41356698,10850.389450613575,20401.297522361816,449.6471670441438,-642.1527565519193
1694.292153586015,29427.813634431343,-2.423725,-1.9375861,-0.12371348,-0.44086692,-0.22399645,-1.1721443,1.0488425,-1.8631524,0.30524242,0.93513733,-0.58354425,0.2965777,0.4991229,-0.35823974,0.3443661,-0.2881884,-0.85901135,-0.077722445,0.009025978,-0.43832222,0.3928943,0.00013064918,-0.80083627,-0.20543654,0.4421442,-0.105790265,0.36833963,0.3147464,-0.5387166,0.115988195,1694.292153586015,29427.813634431343,-814.7322162591292,-582.3332076833424
