,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.43683547,0.07649016380310059,True,0.11846959177005259,0.5607813688073291,0.17571214958446,18.714154343570247,0.4807902842760087,0.05521072819828987,0.16019243001937866,0.3115049515671515,0.0,0.0,0.28814622105115856,0.19553990649400008,0.4145531414783206,0.5517595079778445,4.7567257684263735
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.7581336,-0.23627996444702148,False,,,,,,,,,,,,,,,
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,1.1923182,-0.12326812744140625,False,,,,,,,,,,,,,,,
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.46006572,-0.11950266361236572,False,,,,,,,,,,,,,,,
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.6981187,-0.025318503379821777,False,,,,,,,,,,,,,,,
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,9.531208,-12.717042922973633,False,,,,,,,,,,,,,,,
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.6248589,-1.321293830871582,False,,,,,,,,,,,,,,,
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.8476631,-0.8932764530181885,False,,,,,,,,,,,,,,,
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.004072158,-4.809360027313232,False,,,,,,,,,,,,,,,
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.944765,-4.989480495452881,False,,,,,,,,,,,,,,,
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.09645211,-1.0596089363098145,False,,,,,,,,,,,,,,,
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.15866932,-0.8690612316131592,False,,,,,,,,,,,,,,,
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,1.6438626,-1.1631240844726562,False,,,,,,,,,,,,,,,
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,149.2103,-1.2878868579864502,False,,,,,,,,,,,,,,,
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.11907167,0.049478232860565186,True,0.09443654787170727,1.1567901446277495,0.21406735454193748,6.551274611106534,0.24790185838937762,0.01704850047826767,0.07943069934844971,0.1739963930626206,0.0,0.0,0.32215588617593066,0.05336421193820038,0.2991493895152134,1.0637589650343473,3.452238822773597
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.540656,-1.7510902881622314,False,,,,,,,,,,,,,,,
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.14264832,-7.588626861572266,False,,,,,,,,,,,,,,,
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.0659165,-5.427881717681885,False,,,,,,,,,,,,,,,
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,7.0402594,-0.39179420471191406,False,,,,,,,,,,,,,,,
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.14090812,-0.26359546184539795,False,,,,,,,,,,,,,,,
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,2.9483707,-0.9004408121109009,False,,,,,,,,,,,,,,,
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.9154263,-3.0386176109313965,False,,,,,,,,,,,,,,,
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.1021578,-0.8591392040252686,False,,,,,,,,,,,,,,,
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.9032275,0.5116016268730164,True,0.09852587025266413,0.1842381079795624,0.1906768351391078,20.087088262601508,1.425089129805565,0.13797283172607422,0.11860080808401108,0.31078828573508194,0.0,0.0,0.4470759014183648,0.5665521664104025,0.42682173224326614,0.44119871365877483,4.4435011530071185
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,1.2691423,-0.8109296560287476,False,,,,,,,,,,,,,,,
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.20044105,-1.2410237789154053,False,,,,,,,,,,,,,,,
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.7494555,-0.39680373668670654,False,,,,,,,,,,,,,,,
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.030235287,-9.728671073913574,False,,,,,,,,,,,,,,,
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.2414416,0.15879899263381958,True,0.137027941345702,0.23919470244838004,0.35134800361118307,9.497679634346659,0.8152048766613007,0.10025656968355179,0.05718722566962242,0.21955276805391624,0.0,0.0,0.4274157687030129,0.32778807261504883,0.28664393817749,1.0612428127978404,2.3020093974652482
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.5261158,-0.9324290752410889,False,,,,,,,,,,,,,,,
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,2.486508,-1.7629845142364502,False,,,,,,,,,,,,,,,
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.07821051,-1.7355260848999023,False,,,,,,,,,,,,,,,
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,11.650354,-0.129571795463562,False,,,,,,,,,,,,,,,
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,10.023224,0.8111311346292496,True,0.04858688833914005,0.007572888608217104,0.1021113234234218,24.663176988187676,23.919230143229164,1.718981146812439,0.08384375274181366,0.381837885333391,0.0,0.0,0.4638476675883947,6.310920646429024,0.26748711390597424,0.3254512739217765,6.440773450657273
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,1.3739077,-0.4340322017669678,False,,,,,,,,,,,,,,,
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.7211114,-0.4650012254714966,False,,,,,,,,,,,,,,,
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.43965933,-0.06656694412231445,False,,,,,,,,,,,,,,,
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.9798592,-0.7129156589508057,False,,,,,,,,,,,,,,,
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.3662843,-1.1919410228729248,False,,,,,,,,,,,,,,,
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.2549492,0.1836857795715332,True,0.024399866352906342,0.4913939384089877,0.14787576812715295,15.374396585380595,0.5921261546015739,0.019959285855293274,0.03716287761926651,0.20528620899841613,0.0,0.0,0.004690358302361515,0.05514722247235109,0.11602052532393356,1.0886508262227599,3.7890868389450754
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.67570204,-0.5245846509933472,False,,,,,,,,,,,,,,,
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,5.642759,-0.19269394874572754,False,,,,,,,,,,,,,,,
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,6.6597733,-1.6136791706085205,False,,,,,,,,,,,,,,,
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.98232096,-1.3339316844940186,False,,,,,,,,,,,,,,,
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.5456905,0.4817758798599243,True,0.03905859256107866,0.08582403701684395,0.13541468297802273,20.22950066994508,1.1500010204315185,0.11445337533950806,0.04702536761760712,0.22772326091488404,0.0,0.0,0.40511350837882665,0.33488011473698687,0.2193538833907324,0.9027586819843275,4.673359755218039
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.3187736,-0.7985888719558716,False,,,,,,,,,,,,,,,
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,2.4257467,-0.48239076137542725,False,,,,,,,,,,,,,,,
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.56929266,-1.0593621730804443,False,,,,,,,,,,,,,,,
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.95688605,-1.2087206840515137,False,,,,,,,,,,,,,,,
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,3.2050667,-0.21889019012451172,False,,,,,,,,,,,,,,,
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,12.332968,-0.3850325345993042,False,,,,,,,,,,,,,,,
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.28798598,-0.4806939363479614,False,,,,,,,,,,,,,,,
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.011583712,-0.5234332084655762,False,,,,,,,,,,,,,,,
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.88614166,-0.7802413702011108,False,,,,,,,,,,,,,,,
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,1.8647375,-1.9669039249420166,False,,,,,,,,,,,,,,,
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.3707486,-0.3169991970062256,False,,,,,,,,,,,,,,,
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,3.5129607,-0.8215131759643555,False,,,,,,,,,,,,,,,
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.961227,-0.1314793825149536,False,,,,,,,,,,,,,,,
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.3706832,-2.321831703186035,False,,,,,,,,,,,,,,,
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.9356998,0.09140115976333618,True,0.15840615622483134,0.23511462777262146,0.21811350268081586,16.626926856564364,1.317679185999764,0.17685584723949432,0.1618068665266037,0.27544782023059267,0.0,0.0,0.35054042863463974,0.6471995594074914,0.517859199052227,0.7067584049746594,3.577511670749819
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.610348,-1.3024601936340332,False,,,,,,,,,,,,,,,
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.7570196,-4.09932279586792,False,,,,,,,,,,,,,,,
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.60514736,-2.325291633605957,False,,,,,,,,,,,,,,,
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,5.534809,-8.3473482131958,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,20.103144,-12.648192405700684,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.24015683,-1.1099369525909424,False,,,,,,,,,,,,,,,
