gene_names,CD25KO,P14NAV,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.49862807989120483,0.3849406838417053,-0.461354523897171,0.0005493893740280378,-3.923429250717163,-0.461354523897171,0.0009559548400816161,-3.736727476119995,-0.461354523897171,0.0005250758935479818,-3.884244918823242
Lypla1,0.44465872645378113,0.24625413119792938,-1.0038917064666748,8.345226271764215e-12,-7.26444149017334,-1.0038917064666748,2.4255032909309024e-11,-7.14104700088501,-1.0038917064666748,2.4211202045605717e-12,-7.454819202423096
Tcea1,0.4620240330696106,0.3551534414291382,-0.4618513882160187,0.0004426699657690398,-3.9805796146392822,-0.4618513882160187,0.0015334033304746887,-3.6012895107269287,-0.4618513882160187,0.0008839017960238339,-3.7418689727783203
Atp6v1h,0.20494218170642853,0.17536327242851257,-0.2468828409910202,0.025441411044078016,-2.732125759124756,-0.2468828409910202,0.3166197749248306,-1.3369648456573486,-0.2468828409910202,0.28789297552900384,-1.3868423700332642
Rb1cc1,0.21387778222560883,0.2549605965614319,0.2842794358730316,0.9980907778709743,-0.07597116380929947,0.2842794358730316,0.22529690004577566,1.5883736610412598,0.2842794358730316,0.20192281697382383,1.6422291994094849
4732440D04Rik,0.037613075226545334,0.03425360098481178,-0.13741634786128998,0.9980907778709743,-0.1970609426498413,-0.13741634786128998,0.8355235025826476,-0.33426862955093384,-0.13741634786128998,0.8238241051985618,-0.34851154685020447
Pcmtd1,0.16302786767482758,0.23989935219287872,0.6146222949028015,0.5410648039069075,1.1579586267471313,0.6146222949028015,0.0044460286339883465,3.2783985137939453,0.6146222949028015,0.003076153529921641,3.3776135444641113
Gm26901,0.004397685639560223,0.008663582615554333,0.9812997579574585,0.9980907778709743,0.10725340247154236,0.9812997579574585,0.4548059170717519,1.0503052473068237,0.9812997579574585,0.42634113991566475,1.070788860321045
Rrs1,0.21923545002937317,0.21353474259376526,-0.04227074980735779,0.44385650451743486,-1.31110417842865,-0.04227074980735779,0.8845845449881914,-0.24206650257110596,-0.04227074980735779,0.876881532884438,-0.2515192925930023
Mybl1,0.005350756924599409,0.0,-22.355173110961914,0.9980907778709743,-0.22817130386829376,-22.355173110961914,0.045764306679793164,-2.4315359592437744,-22.355173110961914,0.026133451389848447,-2.642981767654419
Vcpip1,0.14152151346206665,0.11794264614582062,-0.28031226992607117,0.1149264184689114,-2.0925586223602295,-0.28031226992607117,0.34772386239043707,-1.2655645608901978,-0.28031226992607117,0.31864342757854214,-1.3158906698226929
1700034P13Rik,0.002496914239600301,0.0,-21.253517150878906,0.9980907778709743,-0.06342388689517975,-21.253517150878906,0.1973886518491116,-1.6744756698608398,-21.253517150878906,0.15023000215457383,-1.8200876712799072
Sgk3,0.03833998739719391,0.09806112945079803,1.3984006643295288,0.3422401904441329,1.4884847402572632,1.3984006643295288,0.00014270009917768294,4.2364325523376465,1.3984006643295288,9.34887498897544e-05,4.325130462646484
Mcmdc2,0.0030458313412964344,0.002683076774701476,-0.1832095831632614,0.9980907778709743,0.08413548767566681,-0.1832095831632614,0.9443755034971653,-0.12579256296157837,-0.1832095831632614,0.9403316989990925,-0.1316603273153305
Snhg6,0.5924647450447083,0.4173259139060974,-0.6424756050109863,9.821704389242351e-07,-5.3464274406433105,-0.6424756050109863,8.038050587664109e-07,-5.369931221008301,-0.6424756050109863,2.421309864051754e-07,-5.582635879516602
Cops5,0.4077891707420349,0.2504101097583771,-0.8232706189155579,8.253501038083861e-08,-5.808785915374756,-0.8232706189155579,4.7810218963721205e-08,-5.89930534362793,-0.8232706189155579,1.0170576296543007e-08,-6.152412414550781
Cspp1,0.13223645091056824,0.17046549916267395,0.39463159441947937,0.9309826751891717,-0.6185977458953857,0.39463159441947937,0.15014691443304154,1.8395192623138428,0.39463159441947937,0.13250781869160022,1.890743374824524
Arfgef1,0.16889776289463043,0.15942978858947754,-0.09024538844823837,0.19511317717661153,-1.8207297325134277,-0.09024538844823837,0.769664447845989,-0.4524380564689636,-0.09024538844823837,0.7557687405677568,-0.4687657058238983
Prex2,0.002904509659856558,0.0014935124199837446,-0.9606030583381653,0.9980907778709743,0.037813700735569,-0.9606030583381653,0.723803892410185,-0.5369606614112854,-0.9606030583381653,0.7008625761283039,-0.5672634840011597
A830018L16Rik,0.0016784934559836984,0.0012982080224901438,-0.370919406414032,0.9980907778709743,0.09264356642961502,-0.370919406414032,0.9181868360439913,-0.17921479046344757,-0.370919406414032,0.9116060833776217,-0.18850216269493103
Ncoa2,0.14269493520259857,0.1342216581106186,-0.0945701003074646,0.25650873821371556,-1.66466224193573,-0.0945701003074646,0.7737947679873549,-0.44382110238075256,-0.0945701003074646,0.7599043063339846,-0.4605284035205841
Tram1,0.7815476059913635,0.5860950946807861,-0.5721304416656494,4.722619423213894e-06,-5.03059720993042,-0.5721304416656494,4.043046176247846e-07,-5.5052337646484375,-0.5721304416656494,1.0801515901329004e-07,-5.734946250915527
Lactb2,0.1118321642279625,0.06417520344257355,-0.8361286520957947,0.018366750175589096,-2.850207805633545,-0.8361286520957947,0.00801758307334604,-3.0879013538360596,-0.8361286520957947,0.0049805042534236225,-3.2273261547088623
Gm9947,0.00148978631477803,0.0,-20.507749557495117,0.9980907778709743,-0.00850808247923851,-20.507749557495117,0.2926038035912772,-1.4062000513076782,-20.507749557495117,0.2392594665984971,-1.5284827947616577
Msc,0.011301485821604729,0.0015231254510581493,-2.898466110229492,0.9980907778709743,-0.40082523226737976,-2.898466110229492,0.05175250362404488,-2.3740622997283936,-2.898466110229492,0.03285209602661693,-2.5490734577178955
Terf1,0.16196389496326447,0.1038711667060852,-0.683709979057312,0.004431951441418873,-3.326230525970459,-0.683709979057312,0.0058523560679034975,-3.1909596920013428,-0.683709979057312,0.003543922398027819,-3.3337223529815674
Rpl7,3.4123148918151855,3.557893753051758,0.2166738212108612,7.535717391924125e-21,9.768052101135254,0.2166738212108612,9.909927092701287e-14,7.92769193649292,0.2166738212108612,8.97663893606387e-15,8.226512908935547
Rdh10,0.0118216248229146,0.008920454420149326,-0.4083356559276581,0.9980907778709743,-0.21210049092769623,-0.4083356559276581,0.7329595285596406,-0.5200332999229431,-0.4083356559276581,0.7163801702525218,-0.5400314927101135
Stau2,0.0017831162549555302,0.0,-20.767255783081055,0.9980907778709743,-0.00850808247923851,-20.767255783081055,0.292013408822554,-1.4099310636520386,-20.767255783081055,0.23842295295617982,-1.5325382947921753
Ube2w,0.08434578031301498,0.0976739302277565,0.22141790390014648,0.8947857398339212,-0.6720525622367859,0.22141790390014648,0.5448812652685604,0.8508714437484741,0.22141790390014648,0.5237463867904839,0.878017246723175
Eloc,0.812678337097168,0.5171777009963989,-0.8886250257492065,9.45814451021202e-13,-7.566349506378174,-0.8886250257492065,1.2603090045558265e-15,-8.507833480834961,-0.8886250257492065,5.2667948701715384e-17,-8.874565124511719
D030040B21Rik,0.0014028463046997786,0.0,-20.42093849182129,0.9980907778709743,0.04640772193670273,-20.42093849182129,0.464188367310995,-1.0,-20.42093849182129,0.4178322752152638,-1.086959719657898
Tmem70,0.13383877277374268,0.1452072709798813,0.1260089874267578,0.5165800789097034,-1.1983505487442017,0.1260089874267578,0.6903340582067811,0.5955097675323486,0.1260089874267578,0.673467852549714,0.6149574518203735
Ly96,0.02398291975259781,0.010361285880208015,-1.2206584215164185,0.7799710800890464,-0.8251980543136597,-1.2206584215164185,0.09145648281445089,-2.1037659645080566,-1.2206584215164185,0.06994683243056744,-2.214348316192627
