gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
mt-Cytb,32066.3224378966,-0.579794194641231,0.204054829218777,-2.84136472957278,0.00449209045122733,0.0131469453072577
mt-Nd6,4682.81644750201,-0.451804264755909,0.191941921857976,-2.35385923190981,0.0185796456102062,0.0450998744423078
mt-Nd5,7477.5412502129,-0.857667300064996,0.223705308237336,-3.8339157296843,1.2611936407738e-4,5.49440232367023e-4
mt-Nd4,20298.8305042445,-0.70481521935131,0.143782808932928,-4.90194359521864,9.48930856542962e-7,6.53694068368426e-6
mt-Nd4l,838.844526295219,-1.16584468508588,0.273385199130191,-4.26447623644281,2.0037166690563e-5,1.05604732085283e-4
mt-Nd3,3326.85540003696,-0.0311827828144961,0.235814575741059,-0.132234331641726,0.894798946822311,0.934382151659159
mt-Co3,90923.1970898494,-0.511665353293674,0.138230243024549,-3.70154419248764,2.14291323076658e-4,8.86184495931263e-4
mt-Atp6,62805.7929176487,-0.568260865348665,0.165243915766679,-3.4389215645981,5.84036422555566e-4,0.00218485747324724
mt-Atp8,4719.41728312955,-0.489550898903619,0.262864221500562,-1.86237174503633,0.0625507089781197,0.125204912829183
mt-Co2,55111.5721534005,-0.329162492549846,0.158556788994649,-2.07599116150716,0.0378947684533967,0.0822709861218346
mt-Co1,68419.3317747984,-0.301549409200549,0.1785054405144,-1.68930094417051,0.0911617725451422,0.170719361373833
mt-Nd2,12059.7719061093,-1.25014555552841,0.199998576743379,-6.25077225990706,4.08428073351961e-10,4.78639963457995e-9
mt-Nd1,38609.2672810555,-0.546166644980877,0.19285529700388299,-2.83200230154881,0.00462575157107336,0.0134901972992519
Gm15190,0.342659563233558,0,7.3561311249555,0,1,NA
Arrb2,668.984542357417,-0.994105854133953,0.276457613831354,-3.59587077511412,3.23308273590912e-4,0.00128595579634908
Usp22,336.669686051111,-1.11617082481489,0.18935808486621,-5.89449785364865,3.75822482474852e-9,3.79597424792957e-8
Gm29257,23.6514612816733,-1.59686224901962,0.57935515079648,-2.75627522569585,0.00584637800392763,0.0165817830239441
Gm17908,0,NA,NA,NA,NA,NA
Gm17918,0.0380762098104571,0,7.3561311249555,0,1,NA
Odf2l,120.762603091566,0.254675844825586,0.384015498831604,0.663191578466119,0.507207864414103,0.63927376852385
Gm33778,0,NA,NA,NA,NA,NA
Mymx,0.131789337263111,0,7.3561311249555,0,1,NA
Wsb2,198.464102506464,-0.630318829842689,0.365007761745441,-1.72686418181506,0.0841920584878262,0.159875453252601
Orai3,166.901016561297,0.196946134389659,0.360781814288817,0.545887089064853,0.58514355376791,0.706204640481001
Mpeg1,55.4479447687958,5.31059858295119,0.780750496257532,6.80191509119384,1.03237443502699e-11,1.45095198745929e-10
Tm9sf3,2135.70850802149,0.669848221606519,0.121315694844956,5.52152977784614,3.36060845436468e-8,2.93297942074324e-7
Ivd,284.561714435599,-2.39266398855384,0.47095977218872,-5.08039991915713,3.76641120359793e-7,2.78749877642281e-6
Wdr81,121.599060264338,-0.258337848029922,0.342345325737925,-0.754611874641709,0.450481896623319,0.587602951662515
Alas1,224.730788189822,0.718670684782489,0.291961769534841,2.46152325329268,0.0138348429220401,0.0350541148177952
Cyp2d11,0.121854238126367,3.22661728871154,7.26148264607294,0.444346898006638,0.656791799306438,NA
D10Wsu102e,3397.23929575283,-0.362085078700264,0.306185500715731,-1.18256768479848,0.236980525956031,0.365284007812456
