gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
mt-Cytb,32066.3224378966,-0.0559578732030472,0.204108229157537,-0.274157849656601,0.783963318595808,0.975770520255172
mt-Nd6,4682.81644750201,-0.376966959669046,0.192449382945251,-1.95878497452126,0.0501379739686625,0.607004947052794
mt-Nd5,7477.5412502129,-0.132767084947805,0.223993586701349,-0.592727170911477,0.553363754558153,0.935330410331282
mt-Nd4,20298.8305042445,-0.0690412581741467,0.143918344830771,-0.479725209842637,0.631422799595606,0.954691123406599
mt-Nd4l,838.844526295219,-0.0438001183906676,0.275871131543792,-0.158770213271535,0.873849917455094,0.98475428334655
mt-Nd3,3326.85540003696,-0.568731833134667,0.23638758998488,-2.40592931790981,0.0161313854469959,0.399998613213471
mt-Co3,90923.1970898494,0.0420760548041436,0.138253649139518,0.304339560409597,0.760869208801018,0.973499900634359
mt-Atp6,62805.7929176487,-0.241641244018268,0.165288051634325,-1.46194018036381,0.143757603035167,0.746968694996671
mt-Atp8,4719.41728312955,-0.503549889189803,0.263304554924104,-1.91242376849481,0.0558218617567803,0.628412245020487
mt-Co2,55111.5721534005,-0.106163960994957,0.158595000532396,-0.669402948633748,0.503238471191781,0.923074079485841
mt-Co1,68419.3317747984,0.167214081850127,0.17852048483085,0.936666075092526,0.348930352027374,0.879416382487387
mt-Nd2,12059.7719061093,-0.306933728191418,0.200315055110624,-1.5322549172448101,0.125459541411481,0.724934018099149
mt-Nd1,38609.2672810555,-0.163177678367498,0.192918054789067,-0.845839330828385,0.397642381078287,0.896067230332929
Gm15190,0.342659563233558,2.5180621824293,7.28862672967116,0.345478274004424,0.729734840809098,NA
Arrb2,668.984542357417,0.256737368807243,0.278270260888859,0.92261878070321,0.356205904971837,0.883095180072745
Usp22,336.669686051111,0.0673587900297534,0.19605018010165,0.343579332571022,0.731162669735625,0.968544179662594
Gm29257,23.6514612816733,0.00869431489954669,0.640625176320914,0.0135716097663813,0.989171754509731,0.998187679777048
Gm17908,0,NA,NA,NA,NA,NA
Gm17918,0.0380762098104571,0,7.35613112495549,0,1,NA
Odf2l,120.762603091566,-0.114297207290783,0.382344298810505,-0.298937914456598,0.764987417518497,0.973908678605282
Gm33778,0,NA,NA,NA,NA,NA
Mymx,0.131789337263111,2.35903353701607,7.28872193062558,0.323655307400868,0.746199010497625,NA
Wsb2,198.464102506464,-0.0382337681828828,0.370206017208508,-0.103277003629438,0.917743126454541,0.994341377164651
