gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
mt-Cytb,32066.3224378966,-0.0584774119162367,0.204113460370916,-0.286494637884103,0.774499299787591,0.983871044014447
mt-Nd6,4682.81644750201,-0.237679649826372,0.192553144378131,-1.23435870441888,0.217069269802413,0.866031310602417
mt-Nd5,7477.5412502129,-0.181958218035061,0.224002117703525,-0.812305793804546,0.416616186859583,0.94896103316888
mt-Nd4,20298.8305042445,-0.157871801702099,0.143917204510838,-1.09696267544031,0.272657708588944,0.901158084415809
mt-Nd4l,838.844526295219,-0.285704000845862,0.275569252906436,-1.03677749905889,0.299839564284792,0.914225109578822
mt-Nd3,3326.85540003696,-0.24047563750415,0.236618022381482,-1.01630313314194,0.309485057065847,0.916998065892004
mt-Co3,90923.1970898494,-0.104399069884931,0.138251570507863,-0.755138400970227,0.450165944168588,0.961557897595942
mt-Atp6,62805.7929176487,-0.122594638742609,0.165297093706798,-0.741662397041694,0.458291908086225,0.961557897595942
mt-Atp8,4719.41728312955,-0.364329758393292,0.263384439048126,-1.38326227513661,0.166584460851739,0.817348891060295
mt-Co2,55111.5721534005,-0.177407922327427,0.158595694936855,-1.11861751605592,0.263303347580514,0.897805721194107
mt-Co1,68419.3317747984,-0.0647503335020317,0.178515245589747,-0.362715987019043,0.716817055980832,0.978771163945781
mt-Nd2,12059.7719061093,-0.091915558318412,0.200386555483676,-0.458691243514586,0.646455903053581,0.977642166035482
mt-Nd1,38609.2672810555,0.00666752806145773,0.19293638032368499,0.0345581691243081,0.97243205776281,0.995741229738232
Gm15190,0.342659563233558,2.4400180454786,7.28862672967116,0.334770613995854,0.737798129327383,NA
Arrb2,668.984542357417,-0.28503340369822,0.277371879191007,-1.02762185023788,0.304127741872759,0.914720359161233
Usp22,336.669686051111,0.178116142175531,0.197202066586825,0.903216407709949,0.366411051404461,0.93791049995281806
Gm29257,23.6514612816733,-0.20150663043498,0.634734034638549,-0.31746624481816,0.750889848496909,0.981472603010537
Gm17908,0,NA,NA,NA,NA,NA
Gm17918,0.0380762098104571,0,7.3561311249555,0,1,NA
Odf2l,120.762603091566,0.703108851052405,0.389650632534796,1.80445966808386,0.0711592763762001,0.608030190176167
Gm33778,0,NA,NA,NA,NA,NA
Mymx,0.131789337263111,2.28098940006537,7.28872193062558,0.312947787249389,0.754320330714349,NA
Wsb2,198.464102506464,-0.191803905352003,0.369646457828176,-0.51888473780847,0.603841121421685,0.975571430436152
Orai3,166.901016561297,0.0209472338076095,0.359311964626911,0.0582981806057026,0.95351111671854,0.993212053275795
Mpeg1,55.4479447687958,2.37550825829389,0.554827749471539,4.28152387935988,1.85617800216585e-5,0.00312765993364945
Tm9sf3,2135.70850802149,-0.0768332036374472,0.121164803010837,-0.634121475281688,0.526001548689388,0.967534592432677
Ivd,284.561714435599,0.305469585526377,0.477187987212514,0.640145170692105,0.522078224742552,0.966641573581958
Wdr81,121.599060264338,-0.514503253565936,0.346279744110597,-1.48580233847467,0.137331411440793,0.767195423629296
Alas1,224.730788189822,0.0872628877230905,0.290364942216574,0.300528318112191,0.763774199393692,0.982877230343743
Cyp2d11,0.121854238126367,0,7.3561311249555,0,1,NA
D10Wsu102e,3397.23929575283,0.160031774328115,0.30687159982942,0.52149424846441,0.602022511187817,0.975546907524656
Arhgap10,146.404641161957,-0.0590734405386334,0.256678709949937,-0.230145462980374,0.817978738555249,0.989420624644207
Aldh1l2,13.7333635470758,-0.0604675138067444,1.10681561718718,-0.0546319665785113,0.956431671132951,0.993493682097102
