gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
mt-Cytb,32066.3224378966,-0.382616712752657,0.172415996812148,-2.21914856989475,0.0264766186397154,0.191801072509789
mt-Nd6,4682.81644750201,-0.239952996904626,0.180133027824992,-1.33208773428131,0.182831360406826,0.53271172442139
mt-Nd5,7477.5412502129,-0.351836472412308,0.200879832844572,-1.75147732567329,0.0798637236642373,0.357697331565401
mt-Nd4,20298.8305042445,-0.312616471163396,0.125909058071496,-2.48287514775848,0.0130326757332111,0.128252542743586
mt-Nd4l,838.844526295219,-0.50021210677612,0.203993195507927,-2.45210192198142,0.0142024427462991,0.135345703563275
mt-Nd3,3326.85540003696,0.0492147031764666,0.22692606157211,0.216875500484671,0.828305370987054,0.950697269336599
mt-Co3,90923.1970898494,-0.33246613145104,0.121350212875982,-2.73972433646091,0.00614907343864562,0.0792685906195884
mt-Atp6,62805.7929176487,-0.323647176188283,0.132329502216541,-2.44576735170268,0.0144544237827096,0.136569383326291
mt-Atp8,4719.41728312955,-0.223891553023252,0.246417663364349,-0.908585650746188,0.363568883716213,0.725535618992916
mt-Co2,55111.5721534005,-0.284059916238308,0.111622038907029,-2.54483719362003,0.0109328698707258,0.114343623032658
mt-Co1,68419.3317747984,-0.421693118632047,0.162427124091926,-2.59619888605175,0.00942614856768083,0.103880914893353
mt-Nd2,12059.7719061093,-0.244734248439378,0.189498290627898,-1.29148525629681,0.196535464336206,0.552259517119272
mt-Nd1,38609.2672810555,-0.177269141572921,0.164925851203253,-1.07484145317193,0.282445717786206,0.65259531421039
Gm15190,0.342659563233558,-2.60747021769186,7.28170358648042,-0.358085190742043,0.720279561318415,NA
Arrb2,668.984542357417,-0.175590857044913,0.197364103797314,-0.889679803300193,0.373637841727837,0.731672533674998
Usp22,336.669686051111,-0.092150843062642,0.194461838687249,-0.473876230342792,0.635588170332799,0.882006559867444
Gm29257,23.6514612816733,-1.09320973917597,0.615174931609514,-1.77707133857967,0.0755565031621578,0.346854985278578
Gm17908,0,NA,NA,NA,NA,NA
Gm17918,0.0380762098104571,0,7.3561311249555,0,1,NA
Odf2l,120.762603091566,-0.0778588146821442,0.395968502414446,-0.196628808118309,0.844118025070603,0.954731305733437
Gm33778,0,NA,NA,NA,NA,NA
Mymx,0.131789337263111,0,7.3561311249555,0,1,NA
Wsb2,198.464102506464,-0.352958829972946,0.370042845070561,-0.953832332322608,0.340168520346522,0.706107383143537
Orai3,166.901016561297,-0.12255549614864,0.356942114628109,-0.343348378143409,0.731336389828697,0.918557848433067
Mpeg1,55.4479447687958,2.11437770068061,0.536716993819507,3.93946479248551,8.16635847825662e-5,0.0035439966886695
Tm9sf3,2135.70850802149,-0.0587709872987303,0.113382726879149,-0.518341628538996,0.604219933161933,0.867596950602307
Ivd,284.561714435599,0.659220549731979,0.43149798568355,1.52774884612193,0.126574907329584,0.448701377905062
Wdr81,121.599060264338,-0.336678529829501,0.333722525706178,-1.00885767035674,0.313042898405102,0.681911373704271
Alas1,224.730788189822,0.144161617473867,0.252501777236451,0.570933080359545,0.56804500597768,0.849101268800436
Cyp2d11,0.121854238126367,2.9259230759769,7.26148240698817,0.402937432329396,0.686994253206973,NA
D10Wsu102e,3397.23929575283,0.505648084008754,0.244426495472806,2.06871224427063,0.0385730975268412,0.24102751041429
