gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
mt-Cytb,32066.3224378966,-0.310914701392846,0.204043500774576,-1.52376674685826,0.127566989076815,0.425137045956432
mt-Nd6,4682.81644750201,-0.287726014700814,0.1919469792973,-1.49898693771661,0.133877020761148,0.441099043420286
mt-Nd5,7477.5412502129,-0.681137647072478,0.223650243254212,-3.04554842937624,0.0023225637076551,0.0137755186508789
mt-Nd4,20298.8305042445,-0.328781557660686,0.143780100205794,-2.28669723550128,0.0222135011776976,0.100056417838123
mt-Nd4l,838.844526295219,-0.625663336133609,0.272966837793676,-2.29208551921799,0.0219007088338669,0.0989615255467648
mt-Nd3,3326.85540003696,-0.829598566136504,0.235742782126514,-3.51908363281846,4.33040173926124e-4,0.00302100537740804
mt-Co3,90923.1970898494,-0.316895691656446,0.138225627263849,-2.2925972406806,0.0218712033939195,0.0988669659231544
mt-Atp6,62805.7929176487,-0.490678134412243,0.16523594100572,-2.96956056549015,0.00298226017845195,0.0172317894829413
mt-Atp8,4719.41728312955,-0.278922075753476,0.262893593639601,-1.06096946636078,0.288703777623909,0.774815340903238
mt-Co2,55111.5721534005,-0.813627080993358,0.158533161953339,-5.13222010441471,2.86344360637066e-7,3.48391381742618e-6
mt-Co1,68419.3317747984,-0.422515736405679,0.178487886917879,-2.36719557669521,0.0179234584889929,0.0835149164839043
mt-Nd2,12059.7719061093,-1.17099980062235,0.199975213808265,-5.85572470868863,4.74934374098423e-9,7.29772514445459e-8
mt-Nd1,38609.2672810555,-1.54812516094645,0.192823371073462,-8.02872158249244,9.8493591805231e-16,3.17819960280454e-14
Gm15190,0.342659563233558,2.5910897399806,7.28170392991701,0.355835634752336,0.721963660741761,1
Arrb2,668.984542357417,1.28867012587562,0.282182984862003,4.56678891006071,4.95252287950497e-6,4.96266679818781e-5
Usp22,336.669686051111,-0.750466606292448,0.190638016577617,-3.93660519431024,8.26424025275414e-5,6.6916960850651e-4
Gm29257,23.6514612816733,-0.701822874157582,0.540293532680263,-1.2989658985478,0.193955632467004,0.584508065224184
Gm17908,0,NA,NA,NA,NA,NA
Gm17918,0.0380762098104571,0,7.3561311249555,0,1,1
