gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
mt-Cytb,32066.3224378966,-0.0481559014072834,0.204104540505284,-0.235937433278397,0.813481220532246,0.879128880149835
mt-Nd6,4682.81644750201,0.773433818206585,0.192247262396734,4.02312006196727,5.7432200011823e-5,2.4243701200643e-4
mt-Nd5,7477.5412502129,0.977418839010717,0.223797780432452,4.36741971757726,1.25722985685663e-5,6.00840204957179e-5
mt-Nd4,20298.8305042445,0.266602850792641,0.14387141698225,1.85306335604892,0.0638732782764418,0.125115532841004
mt-Nd4l,838.844526295219,0.741811310707881,0.274409451134591,2.70330087991044,0.00686545688286523,0.0182114924729899
mt-Nd3,3326.85540003696,1.16902154191346,0.236098486296413,4.95141481104542,7.36758704961109e-7,4.33993182976549e-6
mt-Co3,90923.1970898494,0.301392429917333,0.138238996651584,2.18022726739661,0.0292406193423992,0.0649705449275657
mt-Atp6,62805.7929176487,0.754170064924632,0.165265471125977,4.56338556255197,5.03352517968139e-6,2.57291849595058e-5
mt-Atp8,4719.41728312955,1.02173645400321,0.263131133199371,3.8829934017312,1.03178369019076e-4,4.14007964838907e-4
mt-Co2,55111.5721534005,1.10932550214043,0.158553817002371,6.99652347142072,2.62391832972298e-12,3.16506613249524e-11
mt-Co1,68419.3317747984,0.602175396704027,0.178495495654618,3.3736167654853,7.41875744978457e-4,0.0024986031956109
mt-Nd2,12059.7719061093,1.76223820723549,0.200104111024293,8.80660671195084,1.28991296756869e-18,2.91409562520953e-17
mt-Nd1,38609.2672810555,1.49679761209428,0.192856089778201,7.76121518286361,8.41194511247149e-15,1.33730250223706e-13
Gm15190,0.342659563233558,-2.66563305313262,7.28732886974312,-0.365790140774391,0.714521677327585,NA
Arrb2,668.984542357417,-1.01986502900311,0.279898178252906,-3.64370013184435,2.68746506896248e-4,9.9197200135431e-4
Usp22,336.669686051111,0.93599733314965206,0.189953268591208,4.92751369898236,8.32825861362507e-7,4.87238975060396e-6
Gm29257,23.6514612816733,2.20093874100617,0.580656286634747,3.79043298361916,1.50384904871513e-4,5.83058755255349e-4
Gm17908,0,NA,NA,NA,NA,NA
Gm17918,0.0380762098104571,0,7.35483790749093,0,1,NA
Odf2l,120.762603091566,0.777452620563047,0.380007147832961,2.04588946549182,0.0407672470327732,0.0859593179389303
Gm33778,0,NA,NA,NA,NA,NA
Mymx,0.131789337263111,-2.50676024279345,7.28742407779456,-0.343984406016904,0.730858013497449,NA
Wsb2,198.464102506464,-0.536297294164788,0.372465436378405,-1.43985788152418,0.149907611332406,0.251144520176959
Orai3,166.901016561297,-0.482431269152921,0.360689228967725,-1.33752613166081,0.181050958276612,0.291436117679841
Mpeg1,55.4479447687958,-7.08942466232092,1.13944974718366,-6.22179668725506,4.91493680919122e-10,4.57838573927573e-9
Tm9sf3,2135.70850802149,-0.29611839483075,0.121364380365428,-2.43991189127434,0.0146908445068186,0.0357805531955679
Ivd,284.561714435599,0.0768947357705715,0.474250347283678,0.162139545518511,0.871195965372953,0.918617631831593
Wdr81,121.599060264338,-0.958575657874391,0.361053369787256,-2.65494172908347,0.00793221094320655,0.0206680978745435
Alas1,224.730788189822,0.176997606347063,0.286693570817379,0.617375568773422,0.536987032772942,0.658308567573052
Cyp2d11,0.121854238126367,0,7.35483790729757,0,1,NA
D10Wsu102e,3397.23929575283,0.573131121215465,0.30652660040045,1.86975982008322,0.0615171783237279,0.121404318891509
Arhgap10,146.404641161957,-0.861342059441083,0.263715170430688,-3.26618320074032,0.00109007702069135,0.00351944700801595
Aldh1l2,13.7333635470758,2.26791887837916,1.00980299632773,2.24590230631787,0.0247102661352204,0.056088108952349
Acss1,322.490179300203,-1.59581728306767,0.208729620104859,-7.64538009634657,2.08329004295356e-14,3.18468077700239e-13
Tacc1,1248.36695404123,-1.02332453663911,0.251276861973697,-4.07249807483756,4.65115847481182e-5,2.00118823219877e-4
Srp68,716.862369877002,0.338685398306622,0.181113341407378,1.87001904815404,0.0614811727532139,0.121347943946959
Tatdn3,127.415604812791,-0.0817291549223372,0.385188867588067,-0.212179431441256,0.831967052746375,0.892565749277775
Kif9,10.7726077005419,1.22562249603312,1.23771948595084,0.990226388083057,0.322063477295695,0.452436140592546
Wfdc11,0.149939126116377,0,7.35483790731029,0,1,NA
Rfc5,1393.65098958086,-1.47833247322432,0.251987367401272,-5.86669279682653,4.44573263724176e-9,3.64027836576558e-8
Gm19195,11.1036894626599,1.87911090765245,1.25457318946897,1.49780891495682,0.134182903931024,0.230056932813866
Wfdc13,0.631282476936546,-1.24684401749139,5.20129670220788,-0.239717918218762,0.810548943174388,NA
Atp11a,177.017524899347,1.233458445796,0.424418778324813,2.90622966934799,0.00365812837084099,0.0104735355198855
Sema6b,4.38025317003067,0.079950758985901,1.12628416534902,0.0709863118435351,0.943408649573107,0.967368987438672
Spint4,0,NA,NA,NA,NA,NA
Hsd3b7,18.5089336281833,-0.154887968573346,0.721392334367621,-0.214706978705453,0.82999578125013,0.891265068088541
Pgm2l1,479.61147956370303,-1.88708138211317,0.240114333540662,-7.85909509976672,3.86918403617368e-15,6.39415003181651e-14
Vipr1,59.5049843560569,-0.588135824307046,0.959570095526335,-0.612915957936816,0.539931911046605,0.66082609747739
Spint5,0,NA,NA,NA,NA,NA
Nexn,8.97731032565136,1.59777281066774,1.18950590594104,1.34322394087124,0.179199471724849,0.289226457876906
Gm18995,0,NA,NA,NA,NA,NA
Wfdc3,1.35918101130494,3.6164520544453,3.19022890129195,1.13360268693596,0.256961245450562,NA
Tpi-rs11,0.111947281987668,2.75776021737409,7.25952168866159,0.379881807045408,0.704033152668967,NA
Rasal3,1569.42820990993,-0.766084788712094,0.232541078777834,-3.29440627324172,9.8629830834438e-4,0.00321750234148104
Ccnd2,4290.06582627519,1.35860309390987,0.321141794969632,4.23053964071648,2.33131354092836e-5,1.06099484280364e-4
Rps13-ps5,2.2430300156575,0.917990483391649,2.23852257394505,0.410087659636075,0.681741644806173,NA
Dnajc11,914.025196371074,2.27041387315581,0.195552094702777,11.6102764156357,3.65432363125986e-31,2.13640404119999e-29
E2f4,1096.03401538835,-0.75180157031304,0.156111009226074,-4.81581391370233,1.46601096557423e-6,8.25979442469128e-6
Ighe,11.4444960885871,-7.15743448398128,7.21534038959024,-0.991974612078939,0.321209910127436,0.451763521122118
Bahd1,101.412868590623,1.01032165309749,0.36250391231845,2.78706413576567,0.0053187951168247,0.0145172133786023
Gsg1l,6.1091673825731,-1.89221231912041,1.4110340118352,-1.34101113314724,0.179916837976039,0.290097226594224
Galr2,0.5567606350466,-3.75823555357293,7.24668315172002,-0.518614581994095,0.604029538295731,NA
Mblac1,15.1029357916676,-0.195792026600067,0.993438602530455,-0.197085180806697,0.84376087999421,0.900151809509401
Gpx2-ps1,5.06701243049611,-0.925815748302404,1.42815602542836,-0.648259526142961,0.516817107117075,0.641293559086087
Phf10,876.67380190897,2.25086495784973,0.219387634772292,10.2597621793314,1.06969857751078e-24,3.96542124949507e-23
Dqx1,322.758070604463,1.99779145316849,0.39002680513388,5.1221901337851,3.02007133002903e-7,1.89535911751071e-6
Chml,71.3085468120458,1.06241471010144,0.367592682363319,2.89019548286702,0.00385002334654785,0.0109480004891112
Slc27a4,162.642641622629,-1.44931000700471,0.300578114470929,-4.82174162798165,1.42310199863498e-6,8.036110264727e-6
Ddx47,894.287574672426,-0.275363895528393,0.172017645871729,-1.60078865242539,0.109423737783788,0.195146576316573
Galnt6,590.461702687996,0.495127371229902,0.278694752191321,1.77659380859099,0.0756350950614773,0.144459488940018
Opn3,13.0162352522478,-0.043395059946666,0.848542855134104,-0.0511406815626393,0.959213419188623,0.978041512807754
Lgr4,4.14530190591639,3.48832294035989,1.78842168330331,1.95050360489746,0.051116124137343,0.103845180371089
Cerk,135.685139697558,0.211626315831805,0.286392882123382,0.738937065274667,0.45994521394058,0.589474110712258
Tlcd2,79.8879948439816,0.0965866190051798,0.362780608689326,0.266239751220809,0.790054570393859,0.862382392939452
Adipor1,1220.9410726944,-0.246003362730037,0.178679140092271,-1.3767883738583,0.16857768636032,0.275794447565012
Acsl1,67.588757671701,1.95278092564875,0.465099376076297,4.19863157444531,2.6853280850695e-5,1.20580393841254e-4
Vsx1,0.70372048425866,-0.414139999805271,4.43348083380765,-0.0934119296619562,0.925576313458411,NA
Gm16250,0.0787121082224097,0,7.35483790749034,0,1,NA
Olfr1066,0.142335582555596,3.10569155535669,7.24939739824842,0.428406857114369,0.668354933212281,NA
Gm19257,0.0406180793754555,0,7.35483790750338,0,1,NA
Ins2,0.239029942711049,0,7.35483790711794,0,1,NA
Olfr1069-ps1,0.0710374986746129,0,7.3548379073482,0,1,NA
Gm17764,26.1681058389136,-2.67815339516617,0.776681825805407,-3.44819887138336,5.64338352481952e-4,0.00194524997196389
Gm48628,0,NA,NA,NA,NA,NA
1600012H06Rik,352.856446207459,-0.869298362367596,0.259415476898179,-3.35098881825311,8.05235537707878e-4,0.00268154284515173
Olfr1070-ps1,0.0761932599650924,0,7.35483790750376,0,1,NA
Kng2,0.25052261524916,0,7.35483790716422,0,1,NA
P4ha3,3.20959892740033,3.3856773187717,1.83208060387594,1.84799583141101,0.0646029458801993,0.126332412210998
Olfr228,2.83790965819025,1.54856223817664,1.59931383834169,0.968266641012949,0.332911220432038,0.463985866926056
Gdpd5,54.2265296948942,-2.2085621498582,0.568947993432855,-3.88183485195619,1.03671275417713e-4,4.15781208098922e-4
Ifi44,28.3055131733328,-3.47474880721372,0.89884902248345,-3.86577580917122,1.10736626163714e-4,4.41191122475045e-4
Olfr1073-ps1,0,NA,NA,NA,NA,NA
Olfr1073-ps1,0.0406180793754555,0,7.35483790750338,0,1,NA
Taf1c,160.616929871449,-0.0668879135960261,0.301623902797169,-0.221759326683754,0.824501243693409,0.887451483824943
Wdr64,0.446251015494135,0,7.35483790697372,0,1,NA
Olfr1075-ps1,0.0827533760082119,1.18544133006667,7.35102454456516,0.161262055769234,0.871887007173786,NA
Gm5023,0,NA,NA,NA,NA,NA
Gapt,7.21834916286081,-6.89444377203703,2.04251829137545,-3.37546243827968,7.36917506621898e-4,0.00248344244845243
Olfr1076,0.194100681135781,1.17395463014327,7.3515612202753,0.159687798954261,0.873127012584395,NA
