,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.1588375,0.06402051448822021,True,0.11454385624400999,0.5747936455793639,0.2714464653756156,13.21693181761262,0.8141599343220391,0.07138119637966156,0.13136586546897888,0.32855287841712033,0.0,0.0,0.3114524672797072,0.19189749481716728,0.3823798591720647,0.3619931025700257,2.649185883447974,0.40469682216644287
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.8821632,-0.35964202880859375,False,,,,,,,,,,,,,,,,-0.16227102279663086
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.65031546,-0.7773153781890869,False,,,,,,,,,,,,,,,,-0.7658963203430176
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.4647537,-0.013037562370300293,False,,,,,,,,,,,,,,,,0.3477609157562256
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.2208681,-0.7644387483596802,False,,,,,,,,,,,,,,,,-0.6277039051055908
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.4478602,-6.520654201507568,False,,,,,,,,,,,,,,,,-3.5272293090820312
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.43867844,-0.9488285779953003,False,,,,,,,,,,,,,,,,-0.19200551509857178
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.8704739,-0.3569178581237793,False,,,,,,,,,,,,,,,,-0.31010401248931885
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.008549741,-8.033130645751953,False,,,,,,,,,,,,,,,,-0.0009726285934448242
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,4.3406982,-4.128051280975342,False,,,,,,,,,,,,,,,,-4.075911045074463
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.09009902,-0.3250037431716919,False,,,,,,,,,,,,,,,,-0.04335582256317139
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.10789637,0.8089416772127151,True,1.4421366263777844,3.7213905737909414,0.3423931816812937,17.269119563030127,0.0429534518904984,0.11794145405292511,1.297389030456543,0.589556194337816,0.0,0.0,0.4870311060783861,0.3569713716056706,3.3134897458527623,0.1563597700787465,2.8151995832585905,0.8093800693750381
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.788394,-0.5439597368240356,False,,,,,,,,,,,,,,,,-0.539495587348938
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,17.268784,0.04083675146102905,False,0.006240985434725743,0.001554875956659604,0.09709378880215801,20.781931699829503,90.72031002044679,0.6761784553527832,0.012913086451590061,0.2219848491507492,0.0,0.0,6.712067057128156e-05,3.133695311681279,0.03506358948953707,0.6673873039391232,9.417321499781423,0.08104580640792847
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.21973255,-0.1009514331817627,False,,,,,,,,,,,,,,,,0.006920754909515381
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.48916638,-0.376570463180542,False,,,,,,,,,,,,,,,,-0.07485198974609375
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.06193491,-3.1126766204833984,False,,,,,,,,,,,,,,,,-0.008255481719970703
