"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004857","enzyme inhibitor activity","25/448","384/22710",2.14282933327654e-07,2.14282933327654e-07,0.000114133857119782,"Serpine2/Atp2b4/Itih5/Cst3/Xiap/Txnip/Cdkn2a/Camk2n1/Gapdh/Cd27/Uri1/Ppp1r9b/Casp3/Bst2/Anxa2/Bcl2a1d/Timp2/Serpinb6b/Serpinb9/Serpinb9b/Serpina3g/Dtx3l/Parp9/Tnfsf14/Anxa1",25
"GO:0005525","GTP binding","23/448","354/22710",6.81012060398391e-07,6.81012060398391e-07,0.000128766819357201,"Hhat/Samhd1/Gbp7/Sept11/Gbp9/Gbp3/Gbp6/Gimap8/Gimap9/Gimap4/Gimap7/Gimap1/Gimap3/Gimap5/Lrrk1/Gna15/Rab3a/Nudt16/Irgm1/Arl10/Arl15/Adssl1/Arf3",23
"GO:0032550","purine ribonucleoside binding","23/448","361/22710",9.54881197509639e-07,9.54881197509639e-07,0.000128766819357201,"Hhat/Samhd1/Gbp7/Sept11/Gbp9/Gbp3/Gbp6/Gimap8/Gimap9/Gimap4/Gimap7/Gimap1/Gimap3/Gimap5/Lrrk1/Gna15/Rab3a/Nudt16/Irgm1/Arl10/Arl15/Adssl1/Arf3",23
"GO:0001883","purine nucleoside binding","23/448","365/22710",1.15352710169084e-06,1.15352710169084e-06,0.000128766819357201,"Hhat/Samhd1/Gbp7/Sept11/Gbp9/Gbp3/Gbp6/Gimap8/Gimap9/Gimap4/Gimap7/Gimap1/Gimap3/Gimap5/Lrrk1/Gna15/Rab3a/Nudt16/Irgm1/Arl10/Arl15/Adssl1/Arf3",23
"GO:0032549","ribonucleoside binding","23/448","366/22710",1.20877943072472e-06,1.20877943072472e-06,0.000128766819357201,"Hhat/Samhd1/Gbp7/Sept11/Gbp9/Gbp3/Gbp6/Gimap8/Gimap9/Gimap4/Gimap7/Gimap1/Gimap3/Gimap5/Lrrk1/Gna15/Rab3a/Nudt16/Irgm1/Arl10/Arl15/Adssl1/Arf3",23
"GO:0001882","nucleoside binding","23/448","376/22710",1.9109709216615e-06,1.9109709216615e-06,0.000133064623027081,"Hhat/Samhd1/Gbp7/Sept11/Gbp9/Gbp3/Gbp6/Gimap8/Gimap9/Gimap4/Gimap7/Gimap1/Gimap3/Gimap5/Lrrk1/Gna15/Rab3a/Nudt16/Irgm1/Arl10/Arl15/Adssl1/Arf3",23
"GO:0019001","guanyl nucleotide binding","23/448","377/22710",1.99859908103916e-06,1.99859908103916e-06,0.000133064623027081,"Hhat/Samhd1/Gbp7/Sept11/Gbp9/Gbp3/Gbp6/Gimap8/Gimap9/Gimap4/Gimap7/Gimap1/Gimap3/Gimap5/Lrrk1/Gna15/Rab3a/Nudt16/Irgm1/Arl10/Arl15/Adssl1/Arf3",23
"GO:0032561","guanyl ribonucleotide binding","23/448","377/22710",1.99859908103916e-06,1.99859908103916e-06,0.000133064623027081,"Hhat/Samhd1/Gbp7/Sept11/Gbp9/Gbp3/Gbp6/Gimap8/Gimap9/Gimap4/Gimap7/Gimap1/Gimap3/Gimap5/Lrrk1/Gna15/Rab3a/Nudt16/Irgm1/Arl10/Arl15/Adssl1/Arf3",23
"GO:0008047","enzyme activator activity","25/448","452/22710",4.15742233779473e-06,4.15742233779473e-06,0.000246041602681185,"Rgs16/Rabgap1l/Arhgap30/Tbc1d20/Nsmaf/Rgs3/Tbc1d14/Arap2/Ncf1/Srgap3/Rinl/Ctsc/Arhgap9/Casp3/Rab3a/Nrp1/Spry2/Arhgef12/Irgm2/Ccl5/Timp2/Rasa1/Pdgfb/Dtx3l/Tbc1d10c",25
"GO:0001784","phosphotyrosine residue binding","7/448","43/22710",1.93505457202405e-05,1.93505457202405e-05,0.0010306711720465,"Sh3bp2/Stap1/Ptpn11/Ptpn6/Rasa1/Cblb/Samsn1",7
"GO:0051219","phosphoprotein binding","10/448","102/22710",3.41030952861314e-05,3.41030952861314e-05,0.00165130777174952,"Cd44/Sh3bp2/Stap1/Ptpn11/Ptpn6/Uri1/Ubash3b/Rasa1/Cblb/Samsn1",10
"GO:0035091","phosphatidylinositol binding","16/448","249/22710",3.87319789462684e-05,3.87319789462684e-05,0.00171915625849226,"Mitd1/Wdfy1/Dennd1b/Sdcbp2/Ogt/Arap2/Pitpnm2/Ncf1/Hip1/Sytl2/Eea1/Arhgap9/Nrgn/Anxa2/Plek/Dennd1c",16
"GO:0004866","endopeptidase inhibitor activity","14/448","201/22710",4.912183060898e-05,4.912183060898e-05,0.00182428084103631,"Serpine2/Itih5/Cst3/Xiap/Gapdh/Cd27/Bst2/Bcl2a1d/Timp2/Serpinb6b/Serpinb9/Serpinb9b/Serpina3g/Tnfsf14",14
"GO:0019955","cytokine binding","11/448","129/22710",5.13754979936115e-05,5.13754979936115e-05,0.00182428084103631,"Il1rl1/Il18r1/Klhl20/Itga4/Itgav/Cd44/Crlf2/Ifngr1/Il10ra/Cxcr6/Il2rb",11
"GO:0030674","protein binding, bridging","11/448","129/22710",5.13754979936115e-05,5.13754979936115e-05,0.00182428084103631,"Frmd4a/Sh2d2a/Sh3bp2/Stap1/Ptpn11/Hip1/Trim5/Trim12c/Ank3/Sla/Anxa1",11
"GO:0061135","endopeptidase regulator activity","14/448","209/22710",7.49210818769634e-05,7.49210818769634e-05,0.00249408338353576,"Serpine2/Itih5/Cst3/Xiap/Gapdh/Cd27/Bst2/Bcl2a1d/Timp2/Serpinb6b/Serpinb9/Serpinb9b/Serpina3g/Tnfsf14",14
"GO:0030414","peptidase inhibitor activity","14/448","212/22710",8.72714783348546e-05,8.72714783348546e-05,0.00273432619426851,"Serpine2/Itih5/Cst3/Xiap/Gapdh/Cd27/Bst2/Bcl2a1d/Timp2/Serpinb6b/Serpinb9/Serpinb9b/Serpina3g/Tnfsf14",14
