gene_names,CD25KO,CD25WT,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.4982174336910248,0.4925770759582519,-0.0208291355520486,0.9991731537099564,0.1133578419685363,-0.0208291355520486,1.0,-0.0803445130586624,-0.0208291355520486,1.0,-0.0865625515580177
Lypla1,0.6066992878913879,0.4610822796821594,-0.5102996826171875,0.9991731537099564,-1.580849051475525,-0.5102996826171875,0.8819791157294842,-1.9851973056793213,-0.5102996826171875,0.8130464340085441,-2.134549856185913
Tcea1,0.6146962642669678,0.447662353515625,-0.5885682106018066,0.9991731537099564,-2.2388174533843994,-0.5885682106018066,0.8819791157294842,-2.3291752338409424,-0.5885682106018066,0.6629411989052993,-2.501692771911621
Atp6v1h,0.2023493945598602,0.2312423437833786,0.2141516059637069,0.9991731537099564,0.5630927681922913,0.2141516059637069,1.0,0.5359755158424377,0.2141516059637069,0.9847865411893056,0.571600079536438
Rb1cc1,0.2130416184663772,0.2616859972476959,0.3331778347492218,0.9991731537099564,0.5692535042762756,0.3331778347492218,0.9428891501658742,0.8337068557739258,0.3331778347492218,0.8761084874007924,0.8819910287857056
4732440D04Rik,0.0276786163449287,0.0533573776483535,0.9655643701553344,0.9991731537099564,0.6641291379928589,0.9655643701553344,0.8819791157294842,1.055673122406006,0.9655643701553344,0.8248198839668969,1.1123658418655396
Pcmtd1,0.2157182842493057,0.2999873757362366,0.5391498804092407,0.9991731537099564,1.1939538717269895,0.5391498804092407,0.8819791157294842,1.4852807521820068,0.5391498804092407,0.8248198839668969,1.5674856901168823
Gm26901,0.0076047154143452,0.0053926836699247,-0.4974881112575531,0.9991731537099564,0.2119298875331878,-0.4974881112575531,1.0,-0.237273707985878,-0.4974881112575531,1.0,-0.2578301727771759
Rrs1,0.1759236603975296,0.1441951990127563,-0.3104236721992492,0.9991731537099564,-0.1195185929536819,-0.3104236721992492,0.9916860923421448,-0.6740075945854187,-0.3104236721992492,0.9302800483302206,-0.7303387522697449
Mybl1,0.0,0.0,0.0,0.9991731537099564,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Vcpip1,0.1641078442335128,0.1462474316358566,-0.1794496327638626,0.9991731537099564,-0.1737332195043563,-0.1794496327638626,1.0,-0.3691510260105133,-0.1794496327638626,1.0,-0.39583820104599
1700034P13Rik,0.0065216743387281,0.0,-22.64151763916016,0.9991731537099564,0.1071970909833908,-22.64151763916016,0.8819791157294842,-1.0,-22.64151763916016,0.8248198839668969,-1.1396712064743042
Sgk3,0.0487113371491432,0.069576695561409,0.5295459032058716,0.9991731537099564,0.3043411672115326,0.5295459032058716,0.9933137637648006,0.6694350838661194,0.5295459032058716,0.940219653997331,0.7014477849006653
Mcmdc2,0.008150216192007,0.0060507259331643,-0.4312463402748108,0.9991731537099564,0.2119298875331878,-0.4312463402748108,1.0,-0.2068314850330352,-0.4312463402748108,1.0,-0.224120631814003
Snhg6,0.5450646877288818,0.457954853773117,-0.3192887306213379,0.9991731537099564,-0.8809875845909119,-0.3192887306213379,0.8819791157294842,-1.068358302116394,-0.3192887306213379,0.8248198839668969,-1.1465493440628052
Cops5,0.3448130488395691,0.4257749915122986,0.3664197027683258,0.9991731537099564,1.0879888534545898,0.3664197027683258,0.8819791157294842,1.175066590309143,0.3664197027683258,0.8248198839668969,1.2495841979980469
Cspp1,0.1323315799236297,0.1339553296566009,0.0187918525189161,0.9991731537099564,0.1515545099973678,0.0187918525189161,1.0,0.0370637811720371,0.0187918525189161,1.0,0.0395672582089901
Arfgef1,0.1389814615249633,0.1519394963979721,0.1381781697273254,0.9991731537099564,0.4189311563968658,0.1381781697273254,1.0,0.281292051076889,0.1381781697273254,1.0,0.3014220595359802
Prex2,0.0,0.0,0.0,0.9991731537099564,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
A830018L16Rik,0.0,0.0053926836699247,22.366464614868164,0.9991731537099564,0.3536271750926971,22.366464614868164,0.8819791157294842,1.0,22.366464614868164,0.8248198839668969,1.0
Ncoa2,0.2075448930263519,0.1851861029863357,-0.1811037510633468,0.9991731537099564,-0.1022684872150421,-0.1811037510633468,1.0,-0.4043730199337005,-0.1811037510633468,1.0,-0.4347531795501709
Tram1,1.0447217226028442,0.9060630202293396,-0.3214628994464874,0.9991731537099564,-1.336883306503296,-0.3214628994464874,0.8819791157294842,-1.5977694988250732,-0.3214628994464874,0.8248198839668969,-1.705501675605774
Lactb2,0.185989648103714,0.1692102700471878,-0.1488669365644455,0.9991731537099564,0.0529824718832969,-0.1488669365644455,1.0,-0.3341116905212402,-0.1488669365644455,1.0,-0.3606041669845581
Gm9947,0.0,0.0077837225981056,22.897647857666016,0.9991731537099564,0.3536271750926971,22.897647857666016,0.8819791157294842,1.0,22.897647857666016,0.8248198839668969,1.0
Msc,0.015833418816328,0.0177183654159307,0.1636362075805664,0.9991731537099564,0.282162457704544,0.1636362075805664,1.0,0.1247352361679077,0.1636362075805664,1.0,0.1333886533975601
Terf1,0.1488968282938003,0.1268366277217865,-0.2476202249526977,0.9991731537099564,-0.1564831137657165,-0.2476202249526977,1.0,-0.4831545352935791,-0.2476202249526977,1.0,-0.5192931890487671
Rpl7,3.293709516525269,3.2894115447998047,-0.006440557539463,0.9991731537099564,0.2747695446014404,-0.006440557539463,1.0,-0.1189455911517143,-0.006440557539463,1.0,-0.1255799382925033
Rdh10,0.0071559487842023,0.0298177078366279,2.0753514766693115,0.9991731537099564,0.5359854698181152,2.0753514766693115,0.8819791157294842,1.3721920251846311,2.0753514766693115,0.8248198839668969,1.4028267860412598
Stau2,0.0,0.0,0.0,0.9991731537099564,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Ube2w,0.1026582494378089,0.1390039920806884,0.4640226662158966,0.9991731537099564,0.4152347147464752,0.4640226662158966,0.951114030134024,0.8182377219200134,0.4640226662158966,0.8827180489015742,0.8588818907737732
Eloc,0.7355048656463623,0.7756410241127014,0.1092178001999855,0.9991731537099564,0.489163726568222,0.1092178001999855,1.0,0.4633500874042511,0.1092178001999855,1.0,0.4935219287872314
D030040B21Rik,0.0087073221802711,0.0,-23.060083389282227,0.9991731537099564,0.1071970909833908,-23.060083389282227,0.8819791157294842,-1.0,-23.060083389282227,0.8248198839668969,-1.1396712064743042
Tmem70,0.1431894898414611,0.1416894048452377,-0.0163015201687812,0.9991731537099564,0.2033048272132873,-0.0163015201687812,1.0,-0.0341541245579719,-0.0163015201687812,1.0,-0.0366765484213829
Ly96,0.0416590981185436,0.0556509383022785,0.42794930934906,0.9991731537099564,0.3979845941066742,0.42794930934906,1.0,0.5180655121803284,0.42794930934906,0.9938441513116286,0.548284113407135
Mcm3,0.193587377667427,0.15041384100914,-0.3960829973220825,0.9991731537099564,-0.4817708432674408,-0.3960829973220825,0.9272419900772064,-0.8871544599533081,-0.3960829973220825,0.8437132728913808,-0.9557857513427734
Paqr8,0.0,0.0,0.0,0.9991731537099564,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Tram2,0.0430598109960556,0.0064842393621802,-2.7578251361846924,0.9991731537099564,-0.2106977254152298,-2.7578251361846924,0.8819791157294842,-1.615443468093872,-2.7578251361846924,0.8248198839668969,-1.818917155265808
Tmem14a,0.0378668941557407,0.0135030951350927,-1.5052969455718994,0.9991731537099564,-0.2328764349222183,-1.5052969455718994,0.8819791157294842,-1.2712808847427368,-1.5052969455718994,0.8248198839668969,-1.3979175090789795
Khdc1a,0.0175159107893705,0.0092148790135979,-0.9326301217079164,0.9991731537099564,0.2119298875331878,-0.9326301217079164,1.0,-0.4194146394729614,-0.9326301217079164,1.0,-0.4632258415222168
Kcnq5,0.0,0.0,0.0,0.9991731537099564,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Gm26580,0.0,0.0102846175432205,23.301410675048828,0.9991731537099564,0.3536271750926971,23.301410675048828,0.8819791157294842,1.0,23.301410675048828,0.8248198839668969,1.0
Ogfrl1,0.0812469199299812,0.0693985745310783,-0.2360610663890838,0.9991731537099564,0.0061607523821294,-0.2360610663890838,1.0,-0.3065603375434875,-0.2360610663890838,1.0,-0.3304930031299591
