,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.30053318,-0.17951810359954834,False,,,,,,,,,,,,,,,,-0.08557188510894775
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.23846878,-0.22487282752990723,False,,,,,,,,,,,,,,,,-0.21831250190734863
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.6533203,-0.5432840585708618,False,,,,,,,,,,,,,,,,-0.3337200880050659
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.30679414,-0.5705169439315796,False,,,,,,,,,,,,,,,,-0.37140142917633057
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.2156581,-1.888420820236206,False,,,,,,,,,,,,,,,,-1.586456060409546
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.865186,-6.037203311920166,False,,,,,,,,,,,,,,,,-3.9363975524902344
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.3884121,-1.6266756057739258,False,,,,,,,,,,,,,,,,-0.24179840087890625
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.8504291,-0.7455127239227295,False,,,,,,,,,,,,,,,,-0.7336533069610596
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.008545239,-8.246915817260742,False,,,,,,,,,,,,,,,,0.0036076903343200684
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,5.551781,-4.576727867126465,False,,,,,,,,,,,,,,,,-4.502426624298096
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.07971481,-0.6550755500793457,False,,,,,,,,,,,,,,,,-0.25896918773651123
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.067063086,0.344781756401062,True,0.8441400992635223,2.797941124691683,0.1947591471617436,16.328058111666795,0.09571236714720727,0.06528594344854355,1.0220215320587158,0.35020994406336386,0.0,0.0,0.483833731888825,0.2017664760393382,3.880267684958105,0.3616616843279221,5.143810712500255,0.3447943329811096
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.6871831,-0.6731497049331665,False,,,,,,,,,,,,,,,,-0.6645780801773071
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,117.64761,-0.14462053775787354,False,,,,,,,,,,,,,,,,-0.14394772052764893
