wilcoxon,t-test,t-test_overestim_var
Hikeshi,Fosb,
Gadd45b,Arpc5,
Bax,Atp6v1g1,
Rbm7,Sars,
Anp32a,Supt4a,
Spn,Mrpl58,
Jak1,H2-Q7,
Arpc2,Txndc17,
Mob1a,Zfp36l1,
Sars,Map4k4,
Hivep2,Gabarapl2,
Pld3,Zyx,
Csde1,Ndufa10,
Commd8,Atp2c1,
Zfp36l1,Prpf4b,
Ppp2r5c,P4hb,
Mrpl58,Tprgl,
Twf2,Eif3a,
Osbpl3,Sqstm1,
Pdcd10,Slc38a2,
Gabarapl2,Krtcap2,
Smad7,Selenok,
P4hb,Smad7,
Napa,Mrpl30,
Map4k4,Herc1,
Zyx,Anp32a,
Csnk2a1,Mrpl18,
H3f3b,Cuta,
Rap1b,Spn,
Ccr2,Aurkaip1,
Kdelr1,Sdhb,
1110004F10Rik,Atp6v1f,
Vps36,Ccl5,
H2-K1,,
Pdlim2,,
Txndc17,,
B2m,,
Atp6v1g1,,
Ablim1,,
