gene_names,2,7,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.251255065202713,0.6188267469406128,-1.5846837759017944,0.6374432275071771,-1.0673449039459229,-1.5846837759017944,0.5007212029643576,-1.4573873281478882,-1.5846837759017944,1.0,-1.0303844213485718
Lypla1,0.0,0.3623826205730438,-28.702228546142578,0.9334392869204057,0.15212158858776093,-28.702228546142578,8.301441842973848e-60,-19.83051109313965,-28.702228546142578,1.0,-1.719523310661316
Gm37988,0.0,0.004262635949999094,-22.026390075683594,0.6374432275071771,0.9750744700431824,-22.026390075683594,0.19414012791776988,-1.6646525859832764,-22.026390075683594,1.0,-0.14434368908405304
Tcea1,0.4311007559299469,0.44177719950675964,-0.04355376958847046,0.6374432275071771,1.7182258367538452,-0.04355376958847046,1.0,-0.02473851852118969,-0.04355376958847046,1.0,-0.021796461194753647
Atp6v1h,0.0,0.397829532623291,-28.864049911499023,0.9091874476909378,-0.20947891473770142,-28.864049911499023,9.758238874319559e-60,-19.8136043548584,-28.864049911499023,1.0,-1.71805739402771
Rb1cc1,0.7299699783325195,0.4523918926715851,0.9101029634475708,0.7376904519791009,0.5910298228263855,0.9101029634475708,0.9670782123654263,0.3801039755344391,0.9101029634475708,1.0,0.3610992729663849
Pcmtd1,0.0,0.22898593544960022,-27.93901252746582,0.7550515009059046,-0.5511290431022644,-27.93901252746582,1.6604569483175102e-36,-14.27410888671875,-27.93901252746582,1.0,-1.2377222776412964
Rrs1,0.5412228107452393,0.2652367353439331,1.2413629293441772,0.6871928547381136,0.7182134389877319,1.2413629293441772,0.8912826911498245,0.509676456451416,1.2413629293441772,1.0,0.4791312515735626
Adhfe1,0.0,0.0,0.0,0.6374432275071771,1.0049999952316284,0.0,1.0,0.0,0.0,1.0,0.0
Mybl1,0.0,0.005453517194837332,-22.382692337036133,0.6374432275071771,0.9451488852500916,-22.382692337036133,0.04981201302667622,-2.2923665046691895,-22.382692337036133,1.0,-0.19877338409423828
Vcpip1,0.0,0.2530808746814728,-28.101430892944336,0.7241992400494542,-0.6209553480148315,-28.101430892944336,2.076986014904598e-39,-14.986113548278809,-28.101430892944336,1.0,-1.2994608879089355
Sgk3,0.0,0.03562002256512642,-25.111955642700195,0.6836899489321133,0.7256948351860046,-25.111955642700195,1.1546011702996232e-06,-5.166309356689453,-25.111955642700195,1.0,-0.4479758143424988
Mcmdc2,0.0,0.0018812542548403144,-20.844621658325195,0.6374432275071771,0.9850496649742126,-20.844621658325195,0.30746750817014734,-1.4013116359710693,-20.844621658325195,1.0,-0.1215091273188591
Ppp1r42,0.0,0.0,0.0,0.6374432275071771,1.0049999952316284,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.0,0.48655858635902405,-29.22321891784668,0.6374432275071771,-1.2992680072784424,-29.22321891784668,3.209328907057973e-79,-24.40810203552246,-29.22321891784668,1.0,-2.116450786590576
Cspp1,0.0,0.23363837599754333,-27.971515655517578,0.7160716964230919,0.635918140411377,-27.971515655517578,2.1496118050870196e-34,-13.747895240783691,-27.971515655517578,1.0,-1.1920937299728394
Arfgef1,0.6129661202430725,0.40398404002189636,0.7649759650230408,0.6374432275071771,1.6084988117218018,0.7649759650230408,0.9891829926329447,0.34075918793678284,0.7649759650230408,1.0,0.31961530447006226
Prex2,0.0,0.0,0.0,0.6374432275071771,1.0049999952316284,0.0,1.0,0.0,0.0,1.0,0.0
A830018L16Rik,0.0,0.0,0.0,0.6374432275071771,1.0049999952316284,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.0037790618371218443,-21.852323532104492,0.6374432275071771,0.9850496649742126,-21.852323532104492,0.30685491255665964,-1.403643012046814,-21.852323532104492,1.0,-0.12171127647161484
Ncoa2,0.0,0.2723998725414276,-28.222103118896484,0.8085895409104227,0.4214516282081604,-28.222103118896484,6.779863936588687e-41,-15.346660614013672,-28.222103118896484,1.0,-1.3307242393493652
Tram1,0.3928821086883545,0.7288072109222412,-1.156281590461731,0.6374432275071771,0.9401613473892212,-1.156281590461731,0.7197650358328389,-0.8534382581710815,-1.156281590461731,1.0,-0.6991035342216492
Lactb2,0.0,0.1541760414838791,-27.312646865844727,0.9632845521531447,-0.08229529112577438,-27.312646865844727,1.5725990369760604e-24,-11.174914360046387,-27.312646865844727,1.0,-0.9689880013465881
Xkr9,0.0,0.0,0.0,0.6374432275071771,1.0049999952316284,0.0,1.0,0.0,0.0,1.0,0.0
Eya1,0.0,0.0,0.0,0.6374432275071771,1.0049999952316284,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.0,0.0,0.0,0.6374432275071771,1.0049999952316284,0.0,1.0,0.0,0.0,1.0,0.0
Trpa1,0.0,0.0,0.0,0.6374432275071771,1.0049999952316284,0.0,1.0,0.0,0.0,1.0,0.0
Terf1,0.0,0.17547228932380676,-27.515094757080078,0.7421069419813106,0.5760670304298401,-27.515094757080078,2.3882038463092925e-28,-12.200007438659668,-27.515094757080078,1.0,-1.0578747987747192
Sbspon,0.0,0.0,0.0,0.6374432275071771,1.0049999952316284,0.0,1.0,0.0,0.0,1.0,0.0
4930444P10Rik,0.0,0.0014180527068674564,-20.436504364013672,0.6374432275071771,0.9950248599052429,-20.436504364013672,0.5065816069233267,-1.0,-20.436504364013672,1.0,-0.08671099692583084
Rpl7,2.637115478515625,3.3655216693878174,-1.1072814464569092,0.6374432275071771,-1.194528579711914,-1.1072814464569092,0.5065816069233267,-1.377829670906067,-1.1072814464569092,1.0,-1.3452374935150146
Rdh10,0.0,0.031044434756040573,-24.9102840423584,0.6731686319726214,0.7556203603744507,-24.9102840423584,1.0218915675608411e-05,-4.703336238861084,-24.9102840423584,1.0,-0.40783098340034485
Stau2,0.0,0.001144919078797102,-20.127641677856445,0.6374432275071771,0.9850496649742126,-20.127641677856445,0.3051740189801376,-1.4094427824020386,-20.127641677856445,1.0,-0.1222141906619072
Ube2w,0.4311007559299469,0.13006843626499176,1.9560407400131226,0.6374432275071771,1.3067494630813599,1.9560407400131226,0.7928930646363811,0.6979603171348572,1.9560407400131226,1.0,0.6584222316741943
Eloc,0.5412228107452393,0.9303240776062012,-1.0962796211242676,0.8425996458365101,-0.3466377258300781,-1.0962796211242676,0.7825568693716163,-0.7183080911636353,-1.0962796211242676,1.0,-0.6481447815895081
Tmem70,0.5412228107452393,0.25058773159980774,1.3343485593795776,0.6760895439110447,0.748138964176178,1.3343485593795776,0.876171980922937,0.5367546081542969,1.3343485593795776,1.0,0.5073661208152771
Ly96,0.0,0.06289804726839066,-25.95212173461914,0.766597781620245,0.5162159204483032,-25.95212173461914,4.32825305232408e-11,-6.996616363525391,-25.95212173461914,1.0,-0.606683611869812
Pi15,0.0,0.0013452977873384953,-20.36046600341797,0.6374432275071771,0.9950248599052429,-20.36046600341797,0.5065816069233267,-1.0,-20.36046600341797,1.0,-0.08671099692583084
Il17a,0.0,0.0,0.0,0.6374432275071771,1.0049999952316284,0.0,1.0,0.0,0.0,1.0,0.0
Il17f,0.0,0.0,0.0,0.6374432275071771,1.0049999952316284,0.0,1.0,0.0,0.0,1.0,0.0
Mcm3,0.6302798986434937,0.429992139339447,0.7088634967803955,0.6374432275071771,1.967605471611023,0.7088634967803955,1.0,0.31745651364326477,0.7088634967803955,1.0,0.2822263836860657
Paqr8,0.0,0.0034039674792438745,-21.701242446899414,0.6374432275071771,0.9850496649742126,-21.701242446899414,0.30473158792376587,-1.4137409925460815,-21.701242446899414,1.0,-0.12258689105510712
Efhc1,0.0,0.0,0.0,0.6374432275071771,1.0049999952316284,0.0,1.0,0.0,0.0,1.0,0.0
Tram2,0.4311007559299469,0.029461903497576714,4.171926021575928,0.6374432275071771,1.8204715251922607,4.171926021575928,0.6834495324128725,0.9315426349639893,4.171926021575928,1.0,0.9165674448013306
Tmem14a,0.0,0.03793993219733238,-25.204668045043945,0.6937458492132961,0.6957692503929138,-25.204668045043945,2.126376437289638e-07,-5.502892017364502,-25.204668045043945,1.0,-0.4771612584590912
Gsta3,0.0,0.002720220247283578,-21.377254486083984,0.6374432275071771,0.9850496649742126,-21.377254486083984,0.3051740189801376,-1.4103357791900635,-21.377254486083984,1.0,-0.12229161709547043
Khdc1a,0.0,0.0,0.0,0.6374432275071771,1.0049999952316284,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1c,0.0,0.0,0.0,0.6374432275071771,1.0049999952316284,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1b,0.0,0.0,0.0,0.6374432275071771,1.0049999952316284,0.0,1.0,0.0,0.0,1.0,0.0
Kcnq5,0.0,0.0067757777869701385,-22.69684600830078,0.6374432275071771,0.935173749923706,-22.69684600830078,0.022691168675595792,-2.5949723720550537,-22.69684600830078,1.0,-0.2250126451253891
Ogfrl1,0.0,0.019626254215836525,-24.240461349487305,0.6434021216758925,0.8653474450111389,-24.240461349487305,0.000976603234815329,-3.5847339630126953,-24.240461349487305,1.0,-0.3108358681201935
B3gat2,0.0,0.014060446061193943,-23.755292892456055,0.6397222179528469,0.8852977752685547,-23.755292892456055,0.002255975641887757,-3.346327304840088,-23.755292892456055,1.0,-0.2901633679866791
Smap1,0.9993467330932617,0.9048078060150146,0.22223010659217834,0.6374432275071771,1.5661042928695679,0.22223010659217834,1.0,0.1838880479335785,0.22223010659217834,1.0,0.16350975632667542
Sdhaf4,0.7376746535301208,0.3566417396068573,1.3482922315597534,0.8375529023277319,0.35910671949386597,1.3482922315597534,0.8878355650664934,0.5163611173629761,1.3482922315597534,1.0,0.4951404333114624
Fam135a,0.0,0.0,0.0,0.6374432275071771,1.0049999952316284,0.0,1.0,0.0,0.0,1.0,0.0
Lmbrd1,0.251255065202713,0.16686168313026428,0.6534963846206665,0.6374432275071771,1.0424070358276367,0.6534963846206665,0.9923578884426555,0.335370272397995,0.6534963846206665,1.0,0.2828313112258911
Phf3,1.1541889905929565,0.6557535529136658,1.2286500930786133,0.35591070174282136,2.6035237312316895,1.2286500930786133,0.7182901209277687,0.8581199049949646,1.2286500930786133,1.0,0.7868974208831787
Ptp4a1,0.0,0.002645862987264991,-21.337217330932617,0.6374432275071771,0.9850496649742126,-21.337217330932617,0.38097668115614947,-1.258771538734436,-21.337217330932617,1.0,-0.10914932936429977
Ptp4a1-1,0.0,0.017043815925717354,-24.035057067871094,0.6434021216758925,0.8653474450111389,-24.035057067871094,0.000753290091885585,-3.656609058380127,-24.035057067871094,1.0,-0.3170682191848755
Prim2,0.251255065202713,0.07701145857572556,1.8351340293884277,0.6374432275071771,1.4788213968276978,1.8351340293884277,0.7950894391094604,0.6929994225502014,1.8351340293884277,1.0,0.6358622908592224
Rab23,0.0,0.03473401069641113,-25.074974060058594,0.6903621679803117,0.7057444453239441,-25.074974060058594,2.379982052962518e-07,-5.480865478515625,-25.074974060058594,1.0,-0.47525128722190857
Bag2,0.0,0.06346362084150314,-25.9654483795166,0.7873406008732762,0.46633997559547424,-25.9654483795166,1.5260185580487555e-12,-7.521200180053711,-25.9654483795166,1.0,-0.6521707773208618
Zfp451,0.0,0.20505774021148682,-27.761899948120117,0.8245435217941791,0.3890322744846344,-27.761899948120117,2.038436827528298e-32,-13.250383377075195,-27.761899948120117,1.0,-1.148953914642334
Bend6,0.0,0.004438752308487892,-22.08492660522461,0.6374432275071771,0.9750744700431824,-22.08492660522461,0.23668183835316264,-1.5585472583770752,-22.08492660522461,1.0,-0.1351431906223297
Dst,0.0,0.01385283749550581,-23.73368263244629,0.6384215914807401,0.9052481651306152,-23.73368263244629,0.004984638782350848,-3.1065547466278076,-23.73368263244629,1.0,-0.26937246322631836
Ccdc115,0.0,0.26755860447883606,-28.192583084106445,0.8034712379334188,0.43392062187194824,-28.192583084106445,1.0021958132334503e-41,-15.549112319946289,-28.192583084106445,1.0,-1.3482789993286133
Imp4,0.0,0.37769579887390137,-28.773664474487305,0.6867139800117561,-0.7207072377204895,-28.773664474487305,1.7061283295868595e-58,-19.52197265625,-28.773664474487305,1.0,-1.6927697658538818
Ptpn18,1.547071099281311,1.7051552534103394,-0.2840181589126587,0.7561142515158777,-0.5461414456367493,-0.2840181589126587,0.7378033325029638,-0.8075162172317505,-0.2840181589126587,1.0,-0.48047900199890137
Prss39,0.0,0.0,0.0,0.6374432275071771,1.0049999952316284,0.0,1.0,0.0,0.0,1.0,0.0
Arhgef4,0.0,0.02380693517625332,-24.522085189819336,0.6548491635999643,0.8154714703559875,-24.522085189819336,5.873409194224898e-05,-4.303999423980713,-24.522085189819336,1.0,-0.3732040822505951
Fam168b,0.0,0.2979757487773895,-28.37089729309082,0.9111749768044933,0.20449131727218628,-28.37089729309082,1.7844594576351966e-51,-17.870094299316406,-28.37089729309082,1.0,-1.5495336055755615
Plekhb2,0.0,0.32953929901123047,-28.540109634399414,0.6374432275071771,-1.0897891521453857,-28.540109634399414,7.799045176015155e-53,-18.190305709838867,-28.540109634399414,1.0,-1.5772994756698608
Hs6st1,0.0,0.032770898193120956,-24.98961639404297,0.6374432275071771,1.7257072925567627,-24.98961639404297,5.67466605382013e-06,-4.831838607788086,-24.98961639404297,1.0,-0.41897356510162354
