wilcoxon,t-test,t-test_overestim_var
Commd8,Ccl5,
Mrpl18,Arpc5,
Hadh,Sars,
Arpc2,Atp6v1g1,
Rab6a,H2-Q7,
Twf2,Mrpl58,
Hikeshi,Gzmb,
Sars,Zyx,
Jak1,Fosb,
Atp6v1g1,Txndc17,
Gabarapl2,Supt4a,
Srp19,Gabarapl2,
Unc50,Atp2c1,
Napa,Ndufa10,
Selplg,Spn,
Ndufa10,Btg1,
Reep5,P4hb,
Mrpl58,S100a10,
Sqstm1,Prpf4b,
Prpf4b,Krtcap2,
Zyx,Cuta,
Flna,Ccr2,
Gzma,Osbpl3,
S100a10,Tprgl,
Ptp4a3,Id2,
Pycard,Rap1b,
Dnaja2,Herc1,
Laptm5,Kif21b,
Tax1bp1,Pycard,
Csde1,Itgb2,
Cox6a1,Sqstm1,
Tsn,Mrpl18,
Kdelr1,Apbb1ip,
Bax,Zfp36l1,
Atf4,Slc38a2,
Osbpl3,Hsd11b1,
Ppp2r5a,Arpc2,
Spn,Selenok,
Tmsb4x,Smad7,
Runx2,Sdhb,
Hivep2,Eif3a,
Sdhb,,
Hnrnpul1,,
Hsd11b1,,
Cdc5l,,
Smdt1,,
Apbb1ip,,
Usp25,,
Cd47,,
Slc38a2,,
1110004F10Rik,,
Id2,,
Ccr2,,
Txndc5,,
Acot7,,
Bcas2,,
Psmb3,,
Pds5a,,
Mdh1,,
Ndufs4,,
Dnajc3,,
Diaph1,,
Klf2,,
Dbi,,
Rap1b,,
Ppp2r5c,,
Nkg7,,
Arpc5,,
Fosb,,
Txndc17,,
Arf1,,
Vim,,
Ndufc1,,
Csnk2a1,,
Gnas,,
Atp2c1,,
Herc1,,
Ubald2,,
P4hb,,
Sash3,,
Tes,,
Srp14,,
Chmp4b,,
Actb,,
Arpc4,,
Supt4a,,
Ptbp3,,
Camta2,,
Atp6v0b,,
Crlf3,,
Trak1,,
