gene_names,A5P,A8P,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.8280590772628784,0.4206181764602661,-1.3014945983886719,1.9045321943136276e-69,-17.7495059967041,-1.3014945983886719,1.002629228940665e-91,-21.68985939025879,-1.3014945983886719,7.3911873288595685e-90,-21.415678024291992
Lypla1,0.3690175712108612,0.30224609375,-0.3388204276561737,2.7286674245704005e-28,-11.16204833984375,-0.3388204276561737,0.00016534749747890734,-4.0037150382995605,-0.3388204276561737,0.00020352458525934377,-3.9545791149139404
Gm37988,0.001271101413294673,0.0005745338858105242,-1.1461163759231567,0.9974904347962836,-0.06049066036939621,-1.1461163759231567,0.5113685741490278,-0.8157614469528198,-1.1461163759231567,0.5254277573745324,-0.793442964553833
Tcea1,0.5933987498283386,0.42688098549842834,-0.6054525971412659,4.728672863303223e-24,-10.247559547424316,-0.6054525971412659,3.53167747673467e-17,-8.701930046081543,-0.6054525971412659,8.191767762357852e-17,-8.600207328796387
Atp6v1h,0.334088534116745,0.3417189121246338,0.038393277674913406,2.6077862731097895e-14,-7.754885196685791,0.038393277674913406,0.7571695863769539,0.4385145306587219,0.038393277674913406,0.7610664305711013,0.43382227420806885
Rb1cc1,0.2578388750553131,0.5737361907958984,1.3975286483764648,2.1942010241399812e-13,7.476592063903809,1.3975286483764648,1.4143948243147579e-49,15.528404235839844,1.3975286483764648,5.847227838579936e-49,15.411481857299805
Pcmtd1,0.12234684824943542,0.296284943819046,1.4058514833450317,0.11966811543747087,1.8044590950012207,1.4058514833450317,1.0628875264651422e-26,11.091219902038574,1.4058514833450317,2.1826538750796077e-26,11.01809310913086
Rrs1,0.3524760901927948,0.15368136763572693,-1.3470243215560913,5.306425901401535e-74,-18.334308624267578,-1.3470243215560913,1.611906486510501e-43,-14.303130149841309,-1.3470243215560913,7.099589033091005e-42,-14.016557693481445
Adhfe1,0.0008436516509391367,0.0008459222153760493,0.003879159688949585,0.9974904347962836,-0.026725657284259796,0.003879159688949585,1.0,0.002353310352191329,0.003879159688949585,1.0,0.0023254449479281902
Mybl1,0.025709860026836395,0.01080887671560049,-1.2608866691589355,0.0026193878760156215,-3.199293851852417,-1.2608866691589355,0.00020985291743590612,-3.9428696632385254,-1.2608866691589355,0.0002950469925625688,-3.8592991828918457
Vcpip1,0.21729479730129242,0.22795207798480988,0.07704953104257584,1.6198733319187414e-16,-8.38365364074707,0.07704953104257584,0.5768886763219562,0.7077673673629761,0.07704953104257584,0.5830995038133111,0.6995445489883423
Sgk3,0.059945423156023026,0.03053252026438713,-0.994679868221283,3.538139531527132e-10,-6.419288158416748,-0.994679868221283,1.0137254587063016e-05,-4.646500110626221,-0.994679868221283,1.5235868144624616e-05,-4.5607500076293945
Mcmdc2,0.0025458966847509146,0.001471830764785409,-0.7913367748260498,0.9974904347962836,-0.18851132690906525,-0.7913367748260498,0.5053331256615341,-0.8262632489204407,-0.7913367748260498,0.5155789095251326,-0.8102507591247559
Ppp1r42,0.00024622262571938336,0.0,-17.909788131713867,0.9974904347962836,0.03728467971086502,-17.909788131713867,0.40672830399197163,-1.0,-17.909788131713867,0.4342048116099139,-0.951630175113678
Cops5,0.6047748923301697,0.29374974966049194,-1.2829041481018066,5.454931154725202e-71,-17.949947357177734,-1.2829041481018066,1.8766603482212322e-67,-18.19050407409668,-1.2829041481018066,1.4280282500952626e-65,-17.90460968017578
Cspp1,0.23967407643795013,0.23314376175403595,-0.044749967753887177,3.502176482774972e-20,-9.336352348327637,-0.044749967753887177,0.7655444027583727,-0.4264140725135803,-0.044749967753887177,0.7697669452824589,-0.42134565114974976
Arfgef1,0.29068613052368164,0.3896736204624176,0.4982486665248871,0.0025716933099489774,-3.204662799835205,0.4982486665248871,1.0971964088315026e-07,5.546184539794922,0.4982486665248871,1.4484971939354907e-07,5.497006416320801
Prex2,0.001747213420458138,0.004531997721642256,1.3771007061004639,0.9974904347962836,-0.04545747861266136,1.3771007061004639,0.2762819135110943,1.3108924627304077,1.3771007061004639,0.281247380518204,1.3054910898208618
A830018L16Rik,0.0,0.0,0.0,0.9974904347962836,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.0,0.0,0.9974904347962836,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Ncoa2,0.2371026873588562,0.4163669943809509,0.9486839771270752,0.3056102710308417,1.3084535598754883,0.9486839771270752,9.405309318595935e-22,9.91123104095459,0.9486839771270752,2.0001489635148873e-21,9.828489303588867
Tram1,0.898820698261261,0.8096815943717957,-0.22402381896972656,0.9974904347962836,-0.30615195631980896,-0.22402381896972656,0.00014255121103454114,-4.041477203369141,-0.22402381896972656,0.000170315416792647,-3.9999794960021973
Lactb2,0.15985603630542755,0.17904449999332428,0.17777732014656067,2.2495524339223526e-12,-7.159970760345459,0.17777732014656067,0.22389466202203584,1.4562416076660156,0.17777732014656067,0.23097065681760193,1.4403444528579712
Xkr9,0.00015904117026366293,0.0,-17.279165267944336,0.9974904347962836,0.03728467971086502,-17.279165267944336,0.40672830399197163,-1.0,-17.279165267944336,0.4342048116099139,-0.951630175113678
Eya1,0.0,0.0,0.0,0.9974904347962836,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.02193814516067505,0.015477901324629784,-0.5079063773155212,0.1179038625255328,-1.8116177320480347,-0.5079063773155212,0.2323306289924865,-1.434353232383728,-0.5079063773155212,0.24349812527095474,-1.407694935798645
Trpa1,0.0017150184139609337,0.0,-20.711030960083008,0.9974904347962836,-0.19927914440631866,-20.711030960083008,0.013146386384035197,-2.726095676422119,-20.711030960083008,0.019091021277127283,-2.5942349433898926
Terf1,0.26049238443374634,0.22658619284629822,-0.22663116455078125,6.363415229523386e-26,-10.660614013671875,-0.22663116455078125,0.039043398942663954,-2.3099186420440674,-0.22663116455078125,0.042205274123533525,-2.281435012817383
Sbspon,0.0002671139081940055,0.0,-18.027294158935547,0.9974904347962836,0.003489845898002386,-18.027294158935547,0.24108625627977373,-1.4055231809616089,-18.027294158935547,0.2702294323665297,-1.337538242340088
4930444P10Rik,0.0,0.0,0.0,0.9974904347962836,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Rpl7,3.2591936588287354,3.101963996887207,-0.23668256402015686,5.069182821220183e-44,-14.047584533691406,-0.23668256402015686,3.156834433710656e-40,-13.732476234436035,-0.23668256402015686,5.969824140098523e-39,-13.497068405151367
Rdh10,0.025832805782556534,0.03743572533130646,0.5436252355575562,0.05054379397977353,-2.1833908557891846,0.5436252355575562,0.10004362304940098,1.8902692794799805,0.5436252355575562,0.104372744906398,1.8754241466522217
Stau2,0.00576331140473485,0.002848906209692359,-1.0185933113098145,0.7858535661836216,-0.618030846118927,-1.0185933113098145,0.19382655522814615,-1.5400255918502808,-1.0185933113098145,0.2053420553235186,-1.510036826133728
Ube2w,0.07387153059244156,0.1390582174062729,0.9604551196098328,0.01553902273377296,-2.627734661102295,0.9604551196098328,3.7768696466622445e-08,5.740666389465332,0.9604551196098328,4.7112395639706865e-08,5.70270299911499
Eloc,1.1790728569030762,0.6975942254066467,-1.1579926013946533,1.2098895829853796e-78,-18.9115047454834,-1.1579926013946533,5.034740766415833e-100,-22.94561004638672,-1.1579926013946533,1.3598993463399885e-98,-22.720380783081055
Tmem70,0.2899651825428009,0.12709765136241913,-1.3115061521530151,1.283301667167359e-79,-19.030607223510742,-1.3115061521530151,9.330079600912066e-37,-13.078641891479492,-1.3115061521530151,1.5348798143468566e-35,-12.846346855163574
Ly96,0.030009448528289795,0.04515102133154869,0.6003325581550598,0.03596257763565115,-2.318570137023926,0.6003325581550598,0.04342717624874082,2.266258716583252,0.6003325581550598,0.045649461909548134,2.2491331100463867
Pi15,0.00015199655899778008,0.0,-17.21379852294922,0.9974904347962836,0.03728467971086502,-17.21379852294922,0.40672830399197163,-1.0,-17.21379852294922,0.4342048116099139,-0.951630175113678
Il17a,0.0008861194364726543,0.0,-19.757781982421875,0.9974904347962836,0.003489845898002386,-19.757781982421875,0.26533325456613444,-1.3378798961639404,-19.757781982421875,0.2947569740085773,-1.2731668949127197
Il17f,0.0036564506590366364,0.0,-21.804651260375977,0.9694816475615724,-0.40204814076423645,-21.804651260375977,0.0008030298474433111,-3.5948331356048584,-21.804651260375977,0.001508985549394166,-3.4209516048431396
Mcm3,1.2760212421417236,0.20940476655960083,-3.4706342220306396,6.58411794583484e-272,-35.38545608520508,-3.4706342220306396,0.0,-57.381507873535156,-3.4706342220306396,0.0,-56.053924560546875
Paqr8,0.0015939533477649093,0.002568651922047138,0.6891049146652222,0.9974904347962836,-0.01938803307712078,0.6891049146652222,0.64727380105897,0.5978177189826965,0.6891049146652222,0.6517367046024749,0.5925047993659973
Efhc1,0.0001468560512876138,0.0,-17.164159774780273,0.9974904347962836,0.03728467971086502,-17.164159774780273,0.40672830399197163,-1.0,-17.164159774780273,0.4342048116099139,-0.951630175113678
Tram2,0.043284423649311066,0.03355440869927406,-0.37440910935401917,5.2106572550718966e-05,-4.214869022369385,-0.37440910935401917,0.18112515719940353,-1.5771863460540771,-0.37440910935401917,0.18963713230656987,-1.554722547531128
Tmem14a,0.029949847608804703,0.010772868990898132,-1.4890261888504028,0.0010658443368285527,-3.455901861190796,-1.4890261888504028,2.2313101830470144e-05,-4.4730963706970215,-1.4890261888504028,3.645939243682335e-05,-4.365040302276611
Gsta3,0.0,0.0,0.0,0.9974904347962836,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1a,0.0,0.0,0.0,0.9974904347962836,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1c,0.0,0.0,0.0,0.9974904347962836,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1b,0.0,0.0,0.0,0.9974904347962836,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Kcnq5,0.012634260579943657,0.0,-23.599960327148438,0.07372289522019121,-2.024200201034546,-23.599960327148438,6.36434054623526e-12,-7.13714599609375,-23.599960327148438,6.794451013462183e-11,-6.791923522949219
Ogfrl1,0.07038644701242447,0.020144758746027946,-1.8414082527160645,8.653813972503091e-10,-6.279455661773682,-1.8414082527160645,3.1004337164055694e-14,-7.83340311050415,-1.8414082527160645,1.9379417157667965e-13,-7.596119403839111
B3gat2,0.007304785773158073,0.010987911373376846,0.5916640162467957,0.8445176679001009,-0.5476373434066772,0.5916640162467957,0.3961401407076713,1.068451166152954,0.5916640162467957,0.40218986311118965,1.0597940683364868
Smap1,0.8025527000427246,0.8848470449447632,0.20844468474388123,3.629707308227489e-10,6.415261268615723,0.20844468474388123,0.0005942034453156828,3.673839569091797,0.20844468474388123,0.0006955503064163138,3.63424015045166
Sdhaf4,0.2906777262687683,0.290433406829834,-0.0013978497590869665,3.391019780321869e-17,-8.56781005859375,-0.0013978497590869665,1.0,-0.015285746194422245,-0.0013978497590869665,1.0,-0.015121478587388992
Fam135a,0.0,0.0009150684345513582,19.804182052612305,0.9974904347962836,0.10833436250686646,19.804182052612305,0.40672830399197163,1.0,19.804182052612305,0.42979217349645954,1.0
Lmbrd1,0.10746415704488754,0.14917245507240295,0.5038550496101379,2.3286469477869603e-06,-4.8817572593688965,0.5038550496101379,0.0009718309184516103,3.539614677429199,0.5038550496101379,0.0011027149026427042,3.5074057579040527
Phf3,0.5496383905410767,0.6790226101875305,0.40780365467071533,0.00013249350766538122,3.9941136837005615,0.40780365467071533,9.919966961225637e-09,5.968007564544678,0.40780365467071533,1.4310685239386829e-08,5.906869888305664
Ptp4a1,0.001993174199014902,0.001847239793278277,-0.10980196297168732,0.9974904347962836,-0.12429220229387283,-0.10980196297168732,0.9901513645755131,-0.0968879759311676,-0.10980196297168732,0.9911831716557372,-0.09567973017692566
Ptp4a1-1,0.013131655752658844,0.01539851538836956,0.23138146102428436,0.4446614430234841,-1.0676542520523071,0.23138146102428436,0.652804412891706,0.5895830988883972,0.23138146102428436,0.6580186924906639,0.5828933119773865
Prim2,0.2590596079826355,0.0524599552154541,-2.456892490386963,1.5837648795085732e-105,-21.95742416381836,-2.456892490386963,4.860719023114651e-90,-21.17363929748535,-2.456892490386963,5.457854103870627e-85,-20.580257415771484
Rab23,0.03825917840003967,0.03352807089686394,-0.19386956095695496,0.00027373883556207075,-3.814491033554077,-0.19386956095695496,0.5329508175841869,-0.7788198590278625,-0.19386956095695496,0.539929286934421,-0.7690574526786804
Bag2,0.08293173462152481,0.01361806970089674,-2.656803607940674,1.0887949434510741e-23,-10.165831565856934,-2.656803607940674,5.174952193282083e-35,-12.725064277648926,-2.656803607940674,7.096647169282488e-33,-12.326229095458984
Zfp451,0.14749252796173096,0.1492549031972885,0.018439054489135742,3.603301028527393e-17,-8.560710906982422,0.018439054489135742,0.9587181240081897,0.14365613460540771,0.018439054489135742,0.9601748839904333,0.14203500747680664
Bend6,0.0010061487555503845,0.0015043570892885327,0.5806624293327332,0.9974904347962836,-0.0230866726487875,0.5806624293327332,0.7716048367406237,0.41755440831184387,0.5806624293327332,0.7748051396381745,0.4140835106372833
Dst,0.0022356018889695406,0.00226104399189353,0.01634402573108673,0.9974904347962836,-0.18791477382183075,0.01634402573108673,1.0,0.01700257696211338,0.01634402573108673,1.0,0.016810709610581398
Ccdc115,0.277302622795105,0.21581383049488068,-0.40784963965415955,1.824103402064123e-35,-12.560522079467773,-0.40784963965415955,5.923206812268414e-05,-4.2514824867248535,-0.40784963965415955,7.562263454676171e-05,-4.196254253387451
Imp4,0.49145108461380005,0.2683952748775482,-1.0437510013580322,2.205242801592432e-59,-16.38446807861328,-1.0437510013580322,2.157385092712225e-41,-13.971256256103516,-1.0437510013580322,2.6099257084839498e-40,-13.769858360290527
Ptpn18,1.182651400566101,2.1748008728027344,1.7853084802627563,2.714072656922175e-287,36.38009262084961,1.7853084802627563,0.0,51.038787841796875,1.7853084802627563,0.0,50.14710235595703
Prss39,0.00030234799487516284,0.0,-18.206073760986328,0.9974904347962836,0.003489845898002386,-18.206073760986328,0.23978440324141143,-1.414359211921692,-18.206073760986328,0.2688276248251691,-1.3459469079971313
Arhgef4,0.007077979389578104,0.044987645000219345,2.6955840587615967,0.38028308193721094,1.1733040809631348,2.6955840587615967,1.634254507220801e-08,5.893477916717529,2.6955840587615967,1.80091687431961e-08,5.878204345703125
Fam168b,0.29652929306030273,0.2566449046134949,-0.23849612474441528,1.9039445995949073e-25,-10.55726146697998,-0.23849612474441528,0.01996628803885744,-2.5725326538085938,-0.23849612474441528,0.02195547726524452,-2.5405924320220947
