paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
-55337.55740362298,-5402.641069632329,10.676627,7.537048,3.0918014,-2.8896618,0.13091564,-3.4077077,-1.4829855,0.36648926,-0.9781533,-1.3557013,-0.8928998,0.9884387,1.298792,-1.312472,0.18252125,1.3203186,0.12811938,-0.81842446,1.2579913,-0.28286025,0.07916829,-0.23211414,-0.07802796,0.7203985,-0.007962461,0.6891056,0.2415452,-0.24721614,0.22677891,-0.0832565,-55337.55740362298,-5402.641069632329,-233.12395823115807,-323.1540583905568
-68149.99569250259,9436.999768700472,10.172083,3.93824,-1.3979521,-2.2904363,0.048236158,0.32807046,0.20440584,-0.368243,2.3030624,-0.15480985,0.14490929,-1.9170666,-1.8309375,0.9621821,0.117670506,-0.5251302,-3.8606007,-1.5533894,-1.5048109,-2.6208181,-0.10669791,-0.4200258,2.6161504,-1.297314,-2.1353445,-0.74448425,-1.7620249,1.4968673,-1.0379814,-2.7390509,-68149.99569250259,9436.999768700472,-103.95867579400051,-439.26206128763306
-82447.96674632767,2213.6567448320766,9.609785,-3.5805027,1.5651911,4.440585,-0.9393046,0.99599123,2.5828967,-1.3254449,1.0973759,-0.533831,-1.401264,-2.73754,1.0255858,-0.015349993,-1.0915931,-0.78316367,-1.2436142,2.027206,1.655182,-4.478026,-0.54387295,-1.550358,-1.4848452,-0.53982466,2.1718411,0.66693735,-0.67658544,-1.4972693,0.70352286,-1.5993525,-82447.96674632767,2213.6567448320766,150.9402451475443,-551.8854307466519
-63055.105577476905,-2050.197718956962,8.188437,4.5142426,0.9760127,-2.905107,1.0574924,-3.4801795,1.1166852,-0.22263567,1.5354195,-1.1605314,-0.3894359,0.28555632,-0.6891521,-2.1310177,0.33485454,-0.25111058,1.2103959,0.5771877,1.1911563,0.5676016,-0.23234434,-0.3069731,-0.62975717,0.2843596,-0.44912723,-0.8085802,-0.14613377,-0.1305919,0.44525293,0.512984,-63055.105577476905,-2050.197718956962,-285.31333483739115,-630.8686164909827
64031.931179303625,-132216.69535611052,-9.587604,2.6961427,-1.853199,0.22009093,-0.6534933,-1.660591,0.722436,-2.091412,0.7457841,0.10563867,-0.6452273,-0.33112448,0.5409689,-0.2226174,-0.43796584,0.020419598,0.20625345,-0.19213904,-0.3542214,-0.11638188,-0.06524857,-0.012336294,-1.5183172,1.2651297,-0.07189739,1.341597,1.0453581,-0.86029345,1.2888364,0.99593073,64031.931179303625,-132216.69535611052,848.1297020042915,-302.6372418667706
-73142.05431659005,2681.3106019272727,7.2219963,-0.5547597,-0.026922889,0.37484616,1.4681311,0.9487285,0.51048386,-0.18063606,1.6655211,-2.4939702,2.6238997,2.6605294,1.8838986,2.0703917,-2.6168756,0.24026619,1.8837794,1.4914409,3.5685108,-0.2954009,0.18004291,-1.3587098,1.2130778,1.935986,-1.8135237,1.3220068,2.3122387,-0.788364,-0.69529974,1.3226285,-73142.05431659005,2681.3106019272727,-346.6611510226333,-403.6334143161805
54996.587743008626,-131487.77447586285,-9.496534,0.029622784,-3.0263808,1.0936018,0.83152294,-1.4663706,-1.7430288,-1.2171332,0.11441544,0.42942685,-0.90996516,1.8984709,-0.35408616,-2.4905372,-1.5765756,-1.9511636,-0.3416193,0.86083096,1.3762822,3.5229685,2.1736844,0.3249774,2.6016247,0.48377442,1.5380807,0.8189869,-0.17975141,0.45466226,-0.02128085,1.4414654,54996.587743008626,-131487.77447586285,256.3577947230128,-359.0193768999762
59996.6800045027,-129579.78202170096,-9.416894,1.4523331,-2.816442,-0.5107766,0.049913477,1.33153,0.028645454,0.42112422,-0.5953489,0.2268104,-0.35768005,0.6064773,-1.3640453,1.4711002,0.50618637,-0.17259164,1.158483,2.2556448,0.32579914,-2.3027875,-0.15175338,0.8834935,-0.88634706,-3.4179735,0.34074217,-0.56512517,0.4589103,0.77655697,0.57647246,0.9893504,59996.6800045027,-129579.78202170096,740.1076180163808,-209.17654988579764
-69905.10862005096,8057.7762962791285,7.513252,0.058599997,-1.760867,-2.8713224,-1.2972366,-1.7522055,-2.7559092,-1.4869885,-0.6238595,0.14533736,-0.5825086,-1.1199329,-3.5972862,0.40492064,-1.1671274,-2.2826314,0.7229339,-0.6624388,-0.7395394,-0.6595128,-2.7228308,-3.2995405,-0.5338481,-0.09166966,-2.243696,0.81100136,1.5919995,0.8569,-1.2430514,-3.1730814,-69905.10862005096,8057.7762962791285,-136.24611046057748,-503.8549196253687
-73833.79388404007,-139.3594666164257,7.4356976,-2.8211048,4.2384114,-1.7975605,3.1679878,-2.7389426,0.0076471977,1.4318643,-0.51182127,0.4112235,-0.78919756,1.1233941,-0.9224313,-0.89802194,0.41810915,1.1414832,0.7514756,0.21359192,0.8639149,0.41241014,2.1134691,-1.3617913,2.0327394,-1.4248476,0.7832461,-0.6645405,-1.2477804,-0.038792957,-1.0544754,-2.5170958,-73833.79388404007,-139.3594666164257,-481.66806599330187,-377.703137243886
64964.957045150244,-137657.30162072758,-8.304344,-0.5039521,6.183988,-0.1803076,0.96797633,0.2697685,1.8102547,-0.19644976,2.7399104,0.17014275,-4.285266,-0.4665846,-0.07464966,2.5673938,-0.29237586,1.6154023,-1.7398577,-1.6901082,-3.1678712,-4.7779326,-2.389106,-0.8150688,2.5330737,-0.86008894,2.1755216,2.4815714,1.7986621,-1.4898582,2.4279091,1.4119326,64964.957045150244,-137657.30162072758,629.5426950492503,-726.9307170805517
