wilcoxon,t-test,t-test_overestim_var
Pcna,Gzmb,Gzmb
Lgals1,Pcna,Rrm2
Gzmb,Rrm2,Pcna
Ptma,Pclaf,Gmnn
Rrm2,Gmnn,Pclaf
Gmnn,Ptma,Ptma
Pclaf,Hmgb2,Lig1
Dek,Lgals1,1500009L16Rik
Dut,Lig1,Lgals1
1500009L16Rik,Stmn1,Top2a
Lig1,Top2a,Hmgb2
Slbp,Tuba1b,Clspn
Top2a,Mcm3,Mcm3
Clspn,1500009L16Rik,H1f5
Stmn1,Dek,Asf1b
Tubb5,Dut,Tuba1b
Asf1b,Tubb5,Stmn1
Tuba1b,Mcm5,Mcm5
Mcm3,Clspn,Dek
Lmnb1,Slbp,Slbp
Uhrf1,Asf1b,Dut
Siva1,H1f5,Uhrf1
Mcm5,Lmnb1,Smc2
Smc2,Tipin,Tubb5
Hnrnpab,Smc2,Lmnb1
1810037I17Rik,Uhrf1,Tipin
Hmgb2,Siva1,Siva1
Tipin,Mki67,Mcm7
H1f5,Mcm7,Mki67
Alyref,H2az1,Rfc4
Mcm7,Hnrnpab,Cdk1
Mki67,Ranbp1,Tk1
Ranbp1,Rfc4,Hnrnpab
Cdk1,Alyref,Rrm1
Lgals3,Nasp,H2az1
Nasp,Rrm1,Alyref
Tk1,Tk1,Nasp
H2az1,Cdk1,Ranbp1
Rfc4,Mcm2,Tyms
Tyms,Tyms,Mcm2
Rrm1,Tmpo,Fbxo5
Tmpo,1810037I17Rik,Rfc3
Ywhah,Rfc3,Prim1
Mcm2,Dnmt1,Rad51
Srsf2,Prim1,H2ac8
Dnmt1,Fbxo5,Dnmt1
Rfc3,Mcm4,Tmpo
Atad2,Lsm2,Mcm4
Cox5a,Atad2,Ncapg2
Lsm2,Orc6,1810037I17Rik
Prim1,Rad51,Atad2
Hmgb1,Lgals3,Orc6
Snrpd1,Ran,Dtl
Orc6,Mcm6,Lsm2
Sumo2,Dtl,Fen1
Fbxo5,Hmgb1,Lgals3
Ppia,H2ac8,Dctpp1
Ran,Srsf2,Dhfr
Mcm4,Ppia,Mcm6
Mcm6,Dctpp1,Srsf2
Dctpp1,Ncapg2,Ran
Dtl,Fen1,Hmgb1
Ncapg2,Anp32b,Hist1h2ap
Hpf1,Sumo2,Cdc45
Rad51,Dhfr,Cenpk
