wilcoxon,t-test,t-test_overestim_var
Pcna,E2f1,Pcna
Siva1,Pcna,Siva1
Gmnn,Ung,Rfc3
1810037I17Rik,Siva1,Uhrf1
Slbp,Rfc3,E2f1
Rfc3,Ccne2,Ung
Uhrf1,Uhrf1,Slbp
Mcm6,Ccne1,Mcm2
Tmsb10,Rev1,1810037I17Rik
Tipin,Cdc6,Gmnn
Mcm2,Slbp,Ccne1
Lig1,1810037I17Rik,Dck
Rpa2,Dck,mt-Co3
Dnajc9,Mcm2,Lig1
mt-Co3,Exo1,Tpt1
Mcm3,Samd1,Ccne2
Mcm7,Tmsb10,mt-Co2
Tpt1,Gmnn,Cdc6
Ung,Dtl,Tipin
mt-Co2,Dhfr,Dtl
Ccne1,Rpa2,Rpa2
Prim1,Brca1,Clspn
mt-Atp6,mt-Co3,Tmsb10
Dtl,Tpt1,Mcm6
Clspn,Tipin,Dhfr
Dck,mt-Co2,Samd1
E2f1,Cgas,Hells
Hells,Mcm6,mt-Atp6
Dhfr,Prim1,Mcm3
Rif1,Lig1,Prim1
Orc6,Clspn,Orc6
Rrm2,mt-Atp6,Dnajc9
Hpf1,Hells,Exo1
Nop56,Chek1,Brca1
Rfc4,Dscc1,Atad5
Samd1,Gins1,Chek1
Serf2,Cdca7,Mcm7
Atad2,Atad5,Cenps
Atp5e,Rif1,Rif1
Chaf1b,Pask,Cdca7
Mcm5,Msh3,Dscc1
Cenps,Dnajc9,Cdca7l
mt-Nd2,Mcm7,Rev1
Cdc6,Orc6,Pycrl
Ppil1,Dclre1a,Rrm2
Abracl,Tcf19,Tcf19
Mcm4,Pycrl,E2f8
Rpl17,Zmynd19,Chaf1b
Atad5,Cdca7l,Gins2
Tmsb4x,Cenps,Wdr76
Fau,Mcm3,Gins1
Cenpk,Snx13,Zmynd19
Limd2,Mid1ip1,Cenpk
B2m,E2f8,Serf2
mt-Cytb,Cnnm3,Msh3
Arpp19,Cdk2,Cgas
Fus,Cenpk,Atad2
Pnn,Arhgap21,Mid1ip1
Gins2,Chaf1b,Wdhd1
Arpc1b,Gins2,Cdc45
Tmem167,Tbc1d8b,Cdk2
Sem1,Wdr76,Rfc4
Wdr76,Wdhd1,Arl6ip6
Tra2b,Bcl7a,Pask
Tle5,Nop56,Nop56
Ccne2,Cdc45,Rpl17
Rps26,Nudt3,Ppat
Gnas,Atad2,Nudt3
Wdhd1,Bik,Hpf1
,E2f7,Mybl2
,Smad5,mt-Nd2
,Map1a,mt-Cytb
,Rpl17,mt-Co1
,Arl6ip6,E2f7
,Rrm2,Ncapg2
,Serf2,Mcm10
,Donson,Ppil1
,Zfp950,Dclre1a
,Rnf227,Tmsb4x
,Slf1,Cnnm3
,Mybl2,B2m
,Zfp523,Slf1
,Ppat,Mcm5
,Atp11a,Donson
,Rfc4,Limd2
,Mrm1,Cst7
,Mcm9,Mcm4
,Ppil1,Rfc1
