,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.76898915,-1.4752461910247803,False
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.838646,-0.22363805770874023,False
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.8694253,-1.5817289352416992,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.40195578,0.09516513347625732,True
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.549506,-0.12665963172912598,False
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,8.734949,-4.814970016479492,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.4638196,0.6253791451454163,True
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.7990146,-0.45076632499694824,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.004001204,-1.6698663234710693,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,6.6641207,-7.732158660888672,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.084798604,-0.8609191179275513,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.13871849,0.5913027226924896,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,1.1345054,-0.941032886505127,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,70.17295,-2.3600432872772217,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.25352728,-0.2615394592285156,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.4468017,-0.4299696683883667,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.0674394,-0.7460813522338867,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.5110402,-3.2062506675720215,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,5.9612894,0.5000905096530914,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.3384357,-0.39959585666656494,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.3062532,-1.2197232246398926,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.3745624,-1.6494660377502441,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.2154949,-0.2300935983657837,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.9831187,0.46416664123535156,True
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.65285236,-1.7562839984893799,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.28989562,-0.7253751754760742,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.0313594,-0.9804269075393677,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.05124001,-4.594735145568848,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.4063609,0.25924229621887207,True
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.7153689,-0.602802038192749,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.7977821,-0.4540818929672241,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.11217168,-4.568997859954834,False
