,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.40786925,-0.2587383985519409,False
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.595464,-0.2917059659957886,False
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.5674272,-1.138899564743042,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.3884118,-0.792809247970581,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.4710053,-0.37558937072753906,False
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.99815,-6.170679092407227,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.46965423,-0.006792426109313965,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.7511658,-0.6205828189849854,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.004017664,-3.286250114440918,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,8.214223,-5.334097862243652,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.086967655,-0.47996532917022705,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.09158001,0.799072340130806,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.42741695,-1.09771728515625,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,197.44208,0.02822965383529663,True
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.19782776,-0.5212516784667969,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.3211189,0.015071988105773926,True
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.053091094,-1.38566255569458,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.5303453,-2.134817361831665,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,4.3915567,0.5774012506008148,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.37075225,-0.30541014671325684,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.0438902,-1.4896399974822998,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.7021677,-0.8618223667144775,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.9563128,-0.44967687129974365,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.0220523,0.5347216427326202,True
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.93016434,-1.3078441619873047,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.35021928,-0.6731958389282227,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.8996222,-1.3878061771392822,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.04301779,-6.444563865661621,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.8459345,0.4110684394836426,True
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.9583385,-0.7452658414840698,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.5285549,-0.10960030555725098,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.071951136,-1.5586340427398682,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,2.362352,-0.6891095638275146,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,19.934052,-1.250591516494751,False
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.7734811,-1.1810712814331055,False
