wilcoxon,t-test,t-test_overestim_var
Hmgb2,Birc5,Birc5
Birc5,Cks1b,Cks1b
Cks1b,Ccnb2,Hmgb2
Hsp90b1,Hmgb2,Ccnb2
Ccnb2,Cenpa,Cenpa
H2az1,Cdca8,Stmn1
Cenpa,Pclaf,Cdca8
Ran,Stmn1,H2az1
Ube2s,H2az1,Pclaf
Ptma,Ccna2,Hsp90b1
Stmn1,Ube2s,Ube2s
Selenoh,Hsp90b1,Ran
Cdca8,Cdca3,Selenoh
Ppia,1500009L16Rik,Ptma
Pclaf,Cdc20,1500009L16Rik
Nucks1,Hmmr,Cdca3
Hsp90aa1,Ran,Lmnb1
Pdia6,Lmnb1,Ccna2
Lmnb1,Cdkn3,Ppia
1500009L16Rik,Selenoh,Pdia6
Tagln2,Pdia6,Nucks1
Ybx1,Gzma,Ube2c
Ube2c,Ptma,Cdkn3
Cdca3,Cks2,Hsp90aa1
Anp32e,Ube2c,Gzma
Gzma,Nucks1,Cdc20
Cdkn3,Tpx2,Cks2
Eif5a,Hsp90aa1,Hmmr
Cks2,Ppia,Tuba1a
Ccna2,Tuba1a,Hmgn2
Tuba1a,Cep55,Tagln2
Anp32b,Anp32e,Anp32e
Hmgn2,Ccnb1,Tpx2
Rps27l,Tagln2,Ybx1
Lsm5,Hmgn2,Lsm5
Manf,Tubb4b,Eif5a
Hspa5,Mki67,Tubb4b
Hmgb1,Ybx1,Sdf2l1
Hsp90ab1,Sdf2l1,Fkbp2
Atp5b,Spc24,Mki67
Ndufa4,Lsm5,Anp32b
Cdc20,Eif5a,Cmtm7
Cmtm7,Tacc3,Manf
Tubb5,Fkbp2,Ccnb1
Dbi,Cmtm7,Banf1
Hmmr,Manf,Rps27l
Banf1,Hsp90ab1,Hsp90ab1
Sdf2l1,Anp32b,Dbi
Tubb4b,Rrm2,Cep55
Fkbp2,Tuba1b,Spc24
Dynll1,Knstrn,Hspa5
Calr,Dlgap5,Tuba1b
Sec61b,Rad21,Ndufa4
Mki67,Banf1,Tubb5
Cox5a,Hspa5,Rad21
Prdx1,Rps27l,Hmgb1
Rps2,Tubb5,Tacc3
Chchd2,Dbi,Dynll1
Pdia3,Kif15,Atp5b
Tpx2,Nek2,Knstrn
Tuba1b,Cenpw,Rrm2
