wilcoxon,t-test,t-test_overestim_var
Ptma,Cks1b,Cks1b
Gapdh,Ptma,Birc5
Hmgb2,Birc5,Ptma
Ppia,Ccnb2,Ccnb2
Cks1b,Hmgb2,Hmgb2
Ran,Pclaf,Pclaf
Birc5,Hmgn2,Hmgn2
Stmn1,Stmn1,Stmn1
Ccnb2,Gapdh,Gapdh
Anxa2,Cenpa,Cenpa
Hsp90b1,Ran,Ran
Rps2,Anxa2,Anxa2
Pclaf,Ppia,1500009L16Rik
Hmgn2,Rps2,Rps2
Cenpa,Hsp90b1,Ppia
Txn1,1500009L16Rik,Fkbp2
H2az1,Fkbp2,Hsp90b1
Selenoh,Selenoh,Selenoh
Mif,Mif,Mif
Rps27l,Rps27l,Cdca8
1500009L16Rik,Dut,Cdca3
Actg1,Cdca8,Dut
Hmgb1,Cdca3,Ube2c
Calr,Ube2c,Rps27l
Ly6a,H2az1,H2az1
Nme1,Calr,Calr
Ly6e,Actg1,Pdia6
Dut,Ly6a,Cdkn3
Fkbp2,Pdia6,Actg1
Anp32b,Txn1,Ly6a
Tubb5,Nme1,Nme1
Dynll1,Ly6e,Nucks1
Ube2c,Nucks1,Ly6e
Cdca8,Cdkn3,Txn1
Ybx1,Lmnb1,Mki67
Rps20,Tubb5,Lmnb1
Eif5a,Dynll1,Spc24
Cdca3,Hmgb1,Tubb5
Rpsa,Mki67,Hmgb1
Nucks1,Dbi,Dynll1
Dbi,Spc24,Dbi
Hsp90ab1,Anp32b,Tuba1b
Pdia6,Sdf2l1,Ccna2
Prdx1,Tuba1b,Sdf2l1
Cdkn3,Ccna2,Anp32b
Calm1,Pdia3,Tubb4b
Pfn1,Atpif1,Atpif1
Pdia3,Pfn1,Pdia3
Lmnb1,Snrpd1,Mcm5
Mki67,Lsm5,Snrpd1
Atp5b,Rps20,Lsm2
Lgals3,Tubb4b,Pfn1
Hsp90aa1,Rpsa,Rpsa
Cox5a,Lsm2,Rps20
Ldha,Cmtm7,Cmtm7
Crip1,Mcm5,Lsm5
Snrpd1,Hsp90ab1,Hsp90ab1
Tuba1b,Ybx1,Phgdh
Cox5b,Calm3,Hsp90aa1
Lcp1,Calm1,Ybx1
Sdf2l1,Lgals3,Manf
Manf,Manf,Lgals3
Lsm5,Eif5a,Calm3
