wilcoxon,t-test,t-test_overestim_var
Lgals1,Lgals1,Lgals1
S100a6,S100a6,S100a6
S100a10,Anxa2,Anxa2
Actg1,Gzmb,Gzmb
Gapdh,Hmgb2,Hmgb2
Anxa2,Lgals3,Lgals3
Hmgb2,Stmn1,Stmn1
Crip1,Serpinb6b,Serpinb6b
Tmsb4x,H2az1,H2az1
H2az1,S100a4,S100a4
Gzmb,S100a10,S100a10
Sub1,Cks1b,Cks1b
Txn1,Tmsb4x,Tmsb4x
Lgals3,Actg1,Birc5
Vim,Crip1,Actg1
S100a4,Vim,Crip1
Cd48,Birc5,Vim
Serpinb6b,Txn1,Txn1
Stmn1,Gapdh,Ccnb2
Calm1,Ccnb2,Gapdh
Nkg7,Cd48,Ahnak
Cox5b,Ahnak,Cd48
Actb,Sub1,Pclaf
Ifng,Pclaf,Ifng
Pycard,Ifng,Sub1
Hsp90b1,Cenpa,Cenpa
Ptma,1500009L16Rik,1500009L16Rik
Cks1b,Plek,Plek
Ahnak,Bhlhe40,Bhlhe40
Cox5a,Hsp90b1,Ptma
Abracl,Ptma,Hsp90b1
Pfn1,Pycard,Lmnb1
Birc5,Actb,Pycard
Lsp1,Lmnb1,Actb
Ran,Reep5,Ybx3
Clic1,Ybx3,Reep5
Bhlhe40,Hmgn2,Hmgn2
Reep5,Cox5b,Hopx
Cdc42,Hopx,Serpinb9
Ccnb2,Calm1,Cox5b
Cenpa,Serpinb9,Ctla2a
Cfl1,Nkg7,Calm1
Plek,Ctsd,Sdf2l1
Ctsd,Ctla2a,Dut
Pclaf,Dut,Gzmk
1500009L16Rik,Sdf2l1,Nkg7
Prdx1,Lsp1,Ctsd
S100a11,Rilpl2,Ptms
Hmgn2,Gzmk,Cdca8
Prelid1,Ptms,Ube2c
Rps27l,Prelid1,Rilpl2
Lmnb1,Ran,Lsp1
Itga4,Abracl,Prelid1
Cyba,Cdca8,Ran
Arpc5,Ube2c,Itga4
Ybx3,Itga4,Abracl
Ptms,Pfn1,Il2rb
Gzmk,Cox5a,Pfn1
Ctla2a,S100a11,S100a11
Dnajc15,Ly6a,Cox5a
Calm3,Calm3,Calm3
Ppp1ca,Il2rb,Mki67
Hopx,Rps27l,Ly6a
Cox8a,Clic1,Cdca3
Ybx1,Mki67,Cks2
Ly6a,Cks2,Rps27l
Dynll1,Cdca3,Clic1
Dut,Prr13,Fkbp2
Dbi,Prdx1,Prr13
Hmgb1,Dbi,Dbi
Gnai2,Cdc42,Prdx1
Serpinb9,Fkbp2,Gzma
Ube2c,Selenoh,Selenoh
S100a13,Cfl1,Cdc42
Ppia,S100a13,S100a13
Myl6,Gzma,Cfl1
Rilpl2,Arpc5,Id2
Selenoh,Id2,Cdkn3
Sdf2l1,Dynll1,Arpc5
Sec61b,Efhd2,Dynll1
Gzma,Ywhah,Efhd2
Il2rb,Cdkn3,Sept11
Sh3bgrl3,Sept11,Ywhah
Cks2,Atpif1,Pkm
Cdca8,Pkm,Pglyrp1
Arpc3,Manf,Klrc1
Anp32b,Gng2,Atpif1
Oaz1,Dnajc15,Manf
Prr13,Cyba,Cenpw
Mki67,Pglyrp1,Gng2
Ywhah,Hmgb1,Cxcr3
Pglyrp1,Cenpw,Bcl2a1b
Id2,Klrc1,Cyba
Manf,Phf11b,Dnajc15
Rbm3,Alyref,Hmgb1
Atp5j,Ybx1,Phf11b
Bcl2a1b,Cxcr3,Alyref
Hint1,Bcl2a1b,Etfb
Pdia3,Etfb,Ly6c2
Fkbp2,Ppp1ca,Ybx1
Hsp90aa1,Ppia,Ppia
Calr,Gnai2,Pdia6
Cox6b1,Ly6c2,Rpa2
Cdca3,Pdia6,Ppp1ca
Ywhae,Myl6,Ube2s
Klrc1,Ube2s,Gnai2
Cdkn3,Lsm5,Myl6
Ube2s,Cox8a,Spc24
Pkm,Rpa2,Lsm5
Atp5pb,Pdia3,Pdia3
Hspa5,Anp32b,Cox8a
Ndufb7,Ywhae,Anp32b
Efhd2,Tmem14c,Ywhae
Ly6c2,Cox17,Cox17
Atpif1,Eif4e2,Zbtb32
Cxcr3,1810037I17Rik,Tmem14c
Ndufa4,Pim1,Ccna2
Lsm5,Spc24,Eif4e2
Alyref,Sh3bgrl3,Myo1f
Ccl5,Arpc3,Pim1
Gng2,Oaz1,1810037I17Rik
Tmem14c,Hsp90aa1,Hsp90aa1
1810037I17Rik,Zbtb32,Klrk1
Rap1b,Myo1f,Sh3bgrl3
Pomp,Atp5j,Ccl5
Pdia6,Sec61b,Arpc3
Sept11,Ccna2,Tyms
Psmb3,Ndufb7,Oaz1
Phf11b,Ccl5,Atp5j
Ldha,Calr,Sec61b
Cenpw,Klrk1,Slamf7
Lcp1,Hspa5,Calr
Actr3,Tyms,Ndufb7
Cox7c,Ap2s1,Hspa5
Cox7a2,Slamf7,Ctla4
Ppib,Rbm3,Rom1
Etfb,Ssr2,Mcm6
Cox17,Ube2l3,Ssr2
Coro1a,Hint1,Ap2s1
Krtcap2,Pgk1,Rbm3
Pim1,Mcm6,Pgk1
Rpa2,Sec11c,Ube2l3
Snrpe,Ctla4,Cmtm7
Slc25a5,Cmtm7,Hint1
Sec11c,Anp32e,Prf1
Klrk1,Ndufb8,Anp32e
Myo1f,Rom1,Sec11c
Atp5j2,Pomp,Osbpl3
Pgk1,Cox6b1,Ndufb8
Ndufb9,Rap1b,Mcm5
Capzb,Prf1,Rrm2
Ube2l3,Psmb3,Casp3
Zbtb32,Ldha,Pomp
Cmtm7,Atp5pb,Rap1b
Slamf7,Snrpd1,Cox6b1
Ctla4,Mcm5,Tpx2
Anp32e,Osbpl3,Ldha
Snrpd1,Cd28,Psmb3
Spc24,Casp3,Snrpd1
Eif4e2,Ndufa4,Cd28
Psma4,Rrm2,Icos
Smdt1,Smdt1,Gmnn
Ndufb8,Krtcap2,Atp5pb
Cox4i1,Lcp1,Hmmr
Atp5b,Capzb,Ndufa4
Tma7,Icos,Krtcap2
Sec61g,Ndufb9,Smdt1
Dusp5,Tpx2,Cdc20
Icos,Gmnn,Chsy1
Rgs1,Psma4,Dusp5
Itgb1,Ddx39,Ddx39
Dek,Arf1,Ndufb9
Ccna2,Cox7a2,Dnajb11
Ap2s1,Dnajb11,Psma4
Prf1,Ppib,Capzb
Nap1l1,Dek,Lcp1
Casp3,Dusp5,Vmp1
Elob,Chsy1,Itgb1
Rom1,Vmp1,Dek
Mcm6,Hmmr,Arf1
Chsy1,Ostc,Ccr5
Ssr2,Nap1l1,Cox7a2
Arpc2,Actr3,Havcr2
Cd28,Psmd13,Racgap1
Ostc,Arpc4,Ppib
Sf3b6,Myo1g,Nap1l1
Tyms,Cdc20,Ostc
Eif5a,Ube2n,Myo1g
Osbpl3,Itgb1,Psmd13
Arf1,Coro1a,Ube2n
Myl12a,Racgap1,Arpc4
Mrpl18,Snrpe,Mcm3
Hspa8,Mrpl18,Mtch1
Ddx39,Mtch1,Glrx
Rac2,Sec61g,Gna15
Vmp1,Sf3b6,Mrpl18
Ccr5,Ccr5,Mt1
Racgap1,Canx,Actr3
Anxa6,Slc25a5,Knstrn
Chchd2,Anxa6,Coro1a
Mcm5,Cox7c,Rgs1
Dennd4a,Mcm3,Tacc3
Cox6a1,Glrx,Snrpe
Arpc4,Psma1,Canx
Ccl4,Havcr2,Sec61g
Gna15,Cwc15,Ppil1
Nucks1,Acadl,Sf3b6
Glrx,Atp5j2,Bcl2a1d
Psma1,Gna15,Asf1b
Gmnn,Ppil1,Acadl
Dnajb11,Mt1,Hmgb3
Nme1,Knstrn,Psma1
Atp5a1,Rgs1,Slc25a5
Rrm2,Pfkp,Anxa6
Tagln2,Tacc3,Cox7c
Arhgdib,Ciao2a,Cwc15
Myo1g,Asf1b,Lig1
Canx,Hmgb3,Mapre2
Cwc15,Lig1,Pfkp
Mt1,Bcl2a1d,Hells
Psmd13,Tmem167,Atp5j2
Atp5g3,Nudt21,Ncald
Knstrn,Mapre2,Ciao2a
Bcl2a1d,Batf,Batf
Polr1d,Eif1ax,Cenpe
Tmed2,Elob,Nans
Arhgdia,Hprt,Dennd4a
Hmmr,Nans,Eif1ax
Batf,Hells,Ccnb1
Cbx3,Dennd4a,Acot7
Tpx2,Atp5b,Nudt21
Mrpl33,Ncald,Tmem167
Ube2n,Mrpl33,Hprt
Mtch1,Vps29,Smc2
Cdc20,Psmd8,Mad2l1
Mcm3,Fkbp1a,Dap
Acadl,Myl12a,Pgam1
Edf1,Dap,Elob
Tpm3,Magoh,Vps29
Hprt,Tma7,Carhsp1
Dap,Aurkaip1,Tpi1
Tmem167,Arhgdia,Atp5b
Ppil1,Pgam1,Klrc2
Pfkp,Nucks1,Fkbp1a
Cenpe,Atp5g3,Nucks1
Mapre2,Acot7,Hpf1
Ccl3,Cenpe,Magoh
Psmd8,Cox4i1,Kif15
Rora,Smc2,Psmd8
Hmgb3,Polr1d,Mrpl33
Ciao2a,Hpf1,Aurkaip1
Klrc2,Ccnb1,Rrm1
Ywhaq,Selenok,Myl12a
Gnb2,Cox6a1,Tma7
Txndc5,Arpc2,Arhgdia
Uqcrq,Snrpc,Snrpc
Cox6c,Mad2l1,Atp5g3
Aurkaip1,Tpi1,Selenok
