wilcoxon,t-test,t-test_overestim_var
Gzmb,Gzmb,Gzmb
Lgals1,1500009L16Rik,Lgals1
Cd48,Gzma,1500009L16Rik
1500009L16Rik,Lgals1,Hmgb2
Hmgb2,Hmgb2,Gzma
Calm1,Cd48,Cd48
Emp3,Prf1,Cks1b
Gzma,Cks1b,Emp3
Hsp90b1,Birc5,Birc5
Pycard,Emp3,Prf1
Rap1b,Ccnb2,Ccnb2
Lgals3,Pycard,Hsp90b1
Cks1b,Hsp90b1,Calm1
Prf1,Lgals3,H2az1
Birc5,Glrx,Pycard
H2az1,Calm1,Lgals3
Ptma,H2az1,Ptma
Cox5a,Rap1b,Rap1b
Ccnb2,Ptma,Stmn1
Vim,Lmnb1,Glrx
Crip1,Cmtm7,Cenpa
Anxa2,Cdkn3,Lmnb1
Cmtm7,Gzmk,Fkbp2
Cyba,Fkbp2,Cmtm7
Cenpa,Cenpa,Vim
Ctsd,Stmn1,Ppia
Ppia,Cyba,Gzmk
Lmnb1,Cdca8,Cyba
Fkbp2,Vim,Cdkn3
Glrx,Ppia,Crip1
Gzmk,Cox5a,Anxa2
Reep5,Ccna2,Cox5a
Tmsb4x,Anxa2,Tmsb4x
Stmn1,Ctsd,Ctsd
Krtcap2,Tmsb4x,Cdca8
Cdkn3,Crip1,Pclaf
Thy1,Cxcr6,Reep5
Manf,Pclaf,Thy1
Anp32e,Pdia6,Pdia6
Pdia6,Thy1,Ccna2
Hmgb1,Havcr2,Anp32e
Tagln2,Anp32e,Ran
Ywhah,Tubb4b,Hmgn2
Ran,Reep5,Cxcr6
Txn1,Cdca3,S100a10
Lsm5,Ccr2,Rasgrp2
Rasgrp2,Id2,Id2
Cdca8,Ran,Hmgb1
Cxcr6,Manf,Lsm5
S100a10,Hmgn2,Tubb4b
Hmgn2,Rasgrp2,Krtcap2
Id2,Krtcap2,Cdca3
Pclaf,Lsm5,Manf
Nucks1,Hmgb1,Tagln2
Tubb4b,Cdc20,Nucks1
Ccl5,Tagln2,Actb
Clic1,S100a10,Havcr2
Alyref,Hmmr,Ywhah
Sept11,Sept11,Sept11
Ppp1ca,Ywhah,Txn1
Tmed2,Ccr5,Alyref
Cdc42,Nucks1,Selenoh
Actb,Actb,Cdc20
Ccna2,Alyref,Clic1
Cdca3,Cenpw,Ddx39
Calr,Ccl5,Hmmr
Ddx39,Txn1,Pfn1
Ube2s,Ddx39,Tubb5
Selenoh,Sdf2l1,Ccr5
Tubb5,Clic1,Ccl5
Pfn1,Selenoh,Ccr2
Sub1,Arsb,Cenpw
Ccr5,Tubb5,Cdc42
Cox5b,Klrg1,Sdf2l1
Lbr,Ube2s,Sub1
Sdf2l1,Lbr,Ube2s
Dynll1,Tpx2,Lbr
Dek,Pfn1,Banf1
Ndufb7,Cdc42,Cox5b
Banf1,Tacc3,Calr
Ube2c,Racgap1,Dynll1
Havcr2,Ube2c,Ube2c
Cenpw,Banf1,Arsb
Arhgdia,Cep55,Tmed2
Serpinb9,Sub1,Cfl1
Cd47,Serpinb9,Dek
Dnajb11,Spc24,Serpinb9
Cdc20,Tmed2,Tpx2
Cfl1,Calr,Tuba1b
Hnrnpa2b1,Mki67,Mki67
Cbx3,Cox5b,Dnajb11
Hmmr,Dek,Racgap1
Rps27l,Dynll1,Ndufb7
Prdx1,Mt1,Tacc3
Hnrnpf,Dnajb11,Cd47
Ywhaq,Tuba1b,Spc24
Pdia3,Rom1,Hnrnpa2b1
Mki67,1700017B05Rik,Sh3bgrl3
Hnrnpab,Rrm2,Cbx3
Tuba1a,Cks2,Ppp1ca
Srsf3,Ndufb7,Arhgdia
Actg1,Cfl1,Cks2
Tuba1b,Cd47,Rps27l
Cks2,Ccnb1,Rom1
Mrpl18,Cbx3,Actg1
Gnb2,Ppp1ca,Glipr2
Rbx1,Nans,Rrm2
Racgap1,AA467197,Cep55
Med30,Tuba1a,Mt1
Calm3,Arhgdia,Nans
Glipr2,Sh3bgrl3,Tuba1a
