wilcoxon,t-test,t-test_overestim_var
Cenpa,Cenpa,Cenpa
Ccnb2,Cdkn3,Cdkn3
Cdkn3,Ccnb2,Ccnb2
Rap1b,Cdc20,Cdc20
Cdc20,H2-D1,H2-D1
Cd48,Rap1b,Rap1b
Arhgdib,Arhgdib,Arhgdib
Coro1a,Cd48,Cd48
H2-D1,Coro1a,Coro1a
Tax1bp1,Arpc5,Arpc5
Arpc5,Knstrn,Knstrn
Actr3,Tax1bp1,Tax1bp1
Actg1,Hp1bp3,Hp1bp3
Hp1bp3,Actg1,Actg1
Ms4a4b,Actr3,Actr3
Birc5,Ms4a4b,Ms4a4b
Knstrn,H2-K1,H2-K1
Eif1,H2-Q7,H2-Q7
Ube2c,Hmmr,Hmmr
Ifi203,Eif1,Eif1
Selenos,S100a13,S100a13
H2-K1,Ifi203,Ifi203
H2-Q7,Tmem71,Tmem71
Gpsm3,Ets1,Ets1
Itga4,Gpsm3,Gpsm3
Rac2,S100a10,S100a10
S100a13,Fxyd5,Fxyd5
Cdk2ap2,Tmsb4x,Tmsb4x
Ets1,Dap,Dap
Dap,Ube2c,Ube2c
Fxyd5,Gimap6,Gimap6
Saraf,Rac2,Rac2
Hmmr,Itga4,Itga4
Gimap6,Clic1,Clic1
Tmsb4x,Cd3d,Cd3d
S100a10,Selenos,Selenos
Tmem71,Cdk2ap2,Cdk2ap2
Ptprcap,Arpc3,Arpc3
Chmp2a,Ptprcap,Ptprcap
Ms4a6b,Saraf,Saraf
Mndal,Ms4a6b,Ms4a6b
Hmgb2,Gmfg,Gmfg
Cdca8,Emp3,Emp3
Clic1,Ndfip1,Ndfip1
Cap1,Epsti1,Epsti1
Hopx,Ly6a,Ly6a
Pdcd10,Cd3g,Cd3g
Cd3d,Cap1,Cap1
Ndfip1,Samd9l,Samd9l
Arf4,Birc5,Birc5
Emp3,Gm8369,Gm8369
Gmfg,Cep89,Cep89
Arl6ip5,Chmp2a,Chmp2a
Serpinb6b,Mndal,Mndal
Tprgl,Arl6ip5,Arl6ip5
Epsti1,Arpc2,Arpc2
Cd3g,Hopx,Hopx
Gm8369,Cdca8,Cdca8
Ramac,Id2,Id2
Arpc2,H2-T22,H2-T22
Id2,Itm2b,Itm2b
Selenok,Tprgl,Tprgl
H2-T22,Rnf6,Rnf6
Ly6a,Ramac,Ramac
Itm2b,S100a11,S100a11
Arpc3,Myl6,Myl6
Cwc15,Pdcd10,Pdcd10
Arhgap30,Pfn1,Pfn1
Ccdc12,B2m,B2m
Add3,Arf4,Arf4
Pfn1,Tspo,Tspo
S100a11,Add3,Add3
Samd9l,Cep55,Cep55
Sike1,H2-T23,H2-T23
Prr13,Btg1,Btg1
Gnai3,Lsp1,Lsp1
Phf11b,Cwc15,Cwc15
Eif1b,Serpinb6b,Serpinb6b
Lsp1,Arhgap30,Arhgap30
Btg1,Txnip,Txnip
Tspo,Prr13,Prr13
Vmp1,Vmp1,Vmp1
Calm1,Trac,Trac
B2m,Selenok,Selenok
Psmb9,Phf11b,Phf11b
Dnajc15,Gnai3,Gnai3
Trabd,Tmem50a,Tmem50a
Fgfr1op2,Trabd,Trabd
Cks1b,Ltb,Ltb
H2-T23,Ifi27l2a,Ifi27l2a
Akirin1,Sike1,Sike1
Myl6,Tmbim6,Tmbim6
Trac,Sh3bgrl3,Sh3bgrl3
Selplg,Akirin1,Akirin1
Srsf5,Cxcr6,Cxcr6
