"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Xkr4",62.1185185987783,-0.389339588038675,0.786368796406962,-0.495110678116459,0.620521996697918,1
"Rp1",61.640305899532,0.124737842943525,0.700058861054237,0.178181935667065,0.858580095957496,1
"Mrpl15",262.005628866905,-0.509542023017953,0.284302100571748,-1.79225556896426,0.0730920369658253,1
"Lypla1",381.663425028608,0.00237060737103013,0.167066967605172,0.0141895636522988,0.988678746149131,1
"Gm37988",1010.41541575702,-0.111479639661039,0.204521774217224,-0.545074675240375,0.585702159423499,1
"Tcea1",867.952050657125,-0.123835945806115,0.287156321718065,-0.431249241058673,0.66628715353054,1
"Rgs20",30.0583780035866,-0.0683594580049571,0.682534381412371,-0.100155332634673,0.920221007034129,1
"Atp6v1h",1195.93717274901,0.135431438993576,0.304026582609142,0.445459202387204,0.655987936669618,1
"Oprk1",1.75796439056369,-1.4696056761781,2.05544478175015,-0.714981832266383,0.474620269473549,1
"Rb1cc1",1314.95523097193,0.118009492568921,0.309791641046887,0.380931816527163,0.703253843060651,1
"Alkal1",7.14916698021457,-0.30856138609514,1.09450175200306,-0.281919499471277,0.778005237320477,1
"St18",159.171183675487,-0.420048578706138,0.436809443471343,-0.961628886426983,0.336236055831925,1
"Pcmtd1",831.678889379714,0.0419259593322738,0.314677169969208,0.133234830275029,0.894007665815432,1
"Sntg1",156.432677728905,-0.061683567011683,0.625028202888259,-0.0986892539034925,0.921385001353775,1
"Rrs1",90.1515107743977,0.325089276843574,0.363135994881944,0.89522735676275,0.370665563606142,1
"Adhfe1",169.18727701016,0.00344163119406092,0.200659506009422,0.0171515980603446,0.986315675654145,1
"Vxn",2.37763585027308,-0.346321832820956,1.49169481033702,-0.232166680758721,0.816408555651495,1
"Mybl1",79.7604192998486,0.151442530000822,0.372979125752884,0.406034867756004,0.684716981110849,1
"Vcpip1",534.379088840436,-0.0849782322587456,0.206989075418089,-0.410544527952027,0.681406546415508,1
"Sgk3",315.578576032101,0.0663224154050821,0.265046224151751,0.250229617936793,0.802409781861919,1
"Mcmdc2",37.4749063802567,0.301139995028276,0.564751158235546,0.533225989246537,0.593877153012555,1
"Tcf24",1.58548870064982,1.38255155076103,2.33393693423306,0.592368855594352,0.553603616962262,NA
"Ppp1r42",7.81023081267529,-0.22126306083482,0.928078286223004,-0.238409910154555,0.811563181812638,1
"Cops5",265.087612289342,-0.0675216079134054,0.291255616174427,-0.231829376546573,0.816670539362488,1
"Cspp1",1273.82175383773,0.0978085477187848,0.27620336972465,0.354117865456498,0.723250553787239,1
"Arfgef1",2979.22842124438,-0.138225121190125,0.250206749241922,-0.552443615565608,0.580644455147361,1
"Cpa6",58.8609820413753,-0.0385319508659849,0.775888784701453,-0.0496616933067427,0.960391983084301,1
"Prex2",45.4635522138312,0.134573531792182,0.693282272811801,0.19411073536668,0.846089175895416,1
"A830018L16Rik",95.9677127089813,-0.0576760132834747,0.586295481348372,-0.0983736274938202,0.921635615298721,1
"Sulf1",20.7128835031037,-0.283867550466136,0.860330761393396,-0.3299516455815,0.741436499074233,1
"Slco5a1",19.612776388083,-0.568333071087157,0.701279115825857,-0.810423493672507,0.417696819672961,1
"Prdm14",6.52822887504146,0.753111156143404,0.779038899505327,0.966718294326013,0.333684879109017,1
"Ncoa2",7696.14020888708,0.0536978127177064,0.163680305784675,0.328065202837213,0.742862363370073,1
"Tram1",455.208910515588,0.00432304613119349,0.210477001776638,0.0205392802762421,0.983613177548726,1
"Lactb2",479.109866555497,-0.195876501595928,0.294144881009285,-0.665918444420404,0.505463230503339,1
"Xkr9",4.15560327086601,-0.254415115846237,1.39765272058757,-0.182030279838958,0.855558962989987,1
"Eya1",17.5905023957761,-0.338883169684084,0.94368756885187,-0.35910525990756,0.719516346867134,1
"Trpa1",18.7959113003363,-0.406219692201157,0.918549601880438,-0.442240344309715,0.658315294515407,1
"Kcnb2",51.7857451714566,-0.211389207652294,0.826830488863517,-0.255662086122211,0.798211773257113,1
"Terf1",752.609963118739,0.0530649626059904,0.278083658448392,0.190823735929231,0.848663691801974,1
"Sbspon",10.0936701263413,-0.151696659633106,0.714785246644404,-0.212226903598323,0.831930018727204,1
"4930444P10Rik",9.9538742526591,-0.417313780011393,0.775058470093448,-0.538428771652644,0.590281067439467,1
"Rpl7",327.997684373723,0.0264471176398197,0.249670934479998,0.105927899436522,0.915639558046431,1
"Rdh10",212.073335513262,-0.224926094408357,0.214355190083858,-1.04931489795215,0.294033211498521,1
"Stau2",97.8679409637031,-0.228196475544537,0.42559022605122,-0.536188243000378,0.591828458190557,1
"Ube2w",1166.68495041443,0.160585389742936,0.251058124952939,0.639634306888245,0.522410373265799,1
"Eloc",317.916799513965,0.104421724453764,0.242942469486735,0.429820791211913,0.667326007560222,1
"Tmem70",162.160822204026,-0.104787976761981,0.272341282276784,-0.384767141749312,0.700409945484272,1
"Ly96",16.3194004212233,0.405763877003924,0.596926518194628,0.679755153500527,0.496659507142916,1
"Jph1",17.5657155940529,-0.507559048592948,0.859093670187945,-0.590807575711632,0.55464935845415,1
"Gdap1",1.90275192603518,-0.6448828780876,1.94587804121992,-0.33140971038622,0.740335031120714,1
"Pi15",3.46692463843915,-0.421468871567633,1.58113887971843,-0.266560311035227,0.789807717387757,1
"Crispld1",5.16000210947021,0.661436884606702,1.48529137225017,0.445324666233431,0.656085144826198,1
"Crisp4",3.85705134915676,-0.548917640346998,1.75625618855766,-0.31254986825003,0.75462267040603,1
"Defb41",30.7840684207345,0.387573839982074,0.452319777215584,0.856858044916635,0.391523342011486,1
"Tfap2d",11.1757215571094,-0.144654214533231,0.931808826034368,-0.155240227921918,0.876631935394857,1
"Tfap2b",3.48999347378353,-0.752715433109562,1.24612861444316,-0.604043133578083,0.545814965344179,1
"Pkhd1",90.7636678382183,-0.0883937607632538,0.598393802556353,-0.147718376068792,0.882565028733492,1
"Il17f",12.3073967733557,0.137400278543739,0.533642546226054,0.257476244192747,0.796811151657079,1
"Mcm3",636.054881249441,-0.0236461205668083,0.238500988890571,-0.099144748526211,0.921023342901793,1
"Paqr8",86.4164535374022,0.210107026831143,0.29513542521342,0.711900398534704,0.476526455358149,1
"Efhc1",12.6486483054498,0.917661021496634,0.556916171647979,1.64775430884179,0.0994030985690152,1
"Tram2",345.230153315531,-0.123437308170163,0.223023006610857,-0.553473428799849,0.579939270420889,1
"Tmem14a",12.8100504361496,-0.495491911974196,0.561527991011335,-0.882399310285128,0.377560908572775,1
"Gsta3",6.16943208625725,-0.659433655814264,0.77406297498432,-0.851912153307194,0.394262850929701,1
"Kcnq5",16792.0643397249,0.140979290201471,0.290847506010628,0.484718924137241,0.627875740737344,1
"Cox5b",10195.4181060103,-0.0157132196014427,0.235186304042913,-0.0668117969938234,0.946731531752786,1
"Rims1",31.6471866840099,-0.243026923036789,0.795551020530742,-0.305482510568155,0.75999868832137,1
"Ogfrl1",23.8540631174923,-0.677311996478904,0.414963608560519,-1.63222022969304,0.10263310063923,1
"B3gat2",12.7693110080179,-0.210881235258969,0.81949855162939,-0.257329600936669,0.796924343411476,1
"Smap1",772.927604086399,0.111683236571354,0.272144145967248,0.410382652819567,0.681525269494937,1
"Sdhaf4",16.5247555951277,-0.649160982205208,0.535131121155485,-1.21308770232518,0.225096291223581,1
"Fam135a",21.2661290612947,-0.0579915277975385,0.634754716624831,-0.0913605307352354,0.927206122457437,1
"Col9a1",8.58827930306783,0.211381339545731,1.13645677053879,0.186000334571034,0.852444498957467,1
"Col19a1",41.2764693378636,-0.0511262805101722,0.860860137931321,-0.0593897640945841,0.952641665739002,1
"Lmbrd1",1140.27238307831,-0.0312928443798774,0.26659588661923,-0.117379321851923,0.906559469559332,1
"Adgrb3",98.0995199081808,-0.18503278038321,0.84588942605707,-0.218743460650289,0.826849892012016,1
"Phf3",1994.29497341247,0.0454567574207035,0.296081762352216,0.153527718355812,0.877982133329122,1
"Ptp4a1",237.198789336652,0.0624155432384161,0.372410655608262,0.167598704007199,0.866898990831197,1
"4931428L18Rik",29.3485963906277,-0.789092500046145,0.740162729073855,-1.0661067749703,0.286375377359468,1
"Lgsn",2.82216666331674,-1.11742608894709,1.764474883001,-0.633291014631271,0.526543619898561,1
"Khdrbs2",62.0526775339986,-0.432061697843902,0.760436782081357,-0.568175695895884,0.569915672703379,1
"Prim2",3018.09900130394,-0.0117648582540479,0.214306610388412,-0.0548973185321963,0.956220268160673,1
"Rab23",127.117080593261,0.199324726828749,0.262828930630275,0.758381987670688,0.448222337823754,1
"Bag2",109.945036110417,0.0859357868075479,0.300702485054692,0.285783427403062,0.775044002016414,1
"Zfp451",1080.98007966925,-0.127494352079848,0.175260993157749,-0.727454237150717,0.466947739569696,1
"Bend6",10.7139832274749,-0.0936576224045499,0.877200287060083,-0.106768800450854,0.914972399588682,1
"Dst",246.431493567748,0.349201273415131,0.339045548004449,1.02995386746842,0.303031661971445,1
"Ccdc115",51.9513987558391,0.366338549682984,0.373888159273073,0.979807839850379,0.32718098148393,1
"Imp4",359.112358393348,0.0613303740970741,0.22471099675704,0.27293000779746,0.784907019021373,1
"Ptpn18",71.3302482253955,0.0226096491823821,0.313161852071977,0.0721979673858409,0.942444362745383,1
"Prss39",1.57833294312102,1.15578432079174,1.92653383221905,0.599929418036985,0.548553275789354,NA
"Prss40",1.83558515614409,-1.06698854431459,1.56561652512136,-0.681513338160433,0.495546729886302,1
"Arhgef4",145.632359816629,0.476833747183301,0.322166216201173,1.48008612698716,0.13885026337012,1
"Fam168b",1255.05187044594,-0.0490426362508995,0.175471544821181,-0.279490536775508,0.779868399348395,1
"Plekhb2",371.502700021347,-0.0490467373310608,0.202963054797066,-0.241653523495202,0.809048645145782,1
"Hs6st1",741.000424991555,-0.125038709326011,0.271475607142619,-0.46058911385111,0.64509342333219,1
"Uggt1",2326.2400272632,-0.0969460079361842,0.235344542220591,-0.411932254818621,0.680389078470524,1
"Neurl3",316.92045420116,0.130321842194655,0.251646092766965,0.517877471339635,0.604543761376909,1
"Arid5a",2604.27015994331,-0.0716389641471353,0.299343727680053,-0.23932007763231,0.810857397985874,1
"Kansl3",1174.64449849936,0.0442939003111022,0.202836476987775,0.218372459277982,0.827138922047726,1
"Fer1l5",5.74215896098315,-0.258546699490786,1.05144727277147,-0.245896019882475,0.805762724931288,1
"Lman2l",453.515889438027,0.275385777166999,0.185247526134034,1.48658275181363,0.137125046070804,1
"Cnnm4",265.506411260803,0.25023738949362,0.225697401358401,1.10872959984263,0.26754684866678,1
"Cnnm3",362.999836678193,-0.06198529903086,0.282792333477158,-0.219190167812193,0.826501914217903,1
"Ankrd23",112.111365244813,0.497009377054433,0.394204156911789,1.26079182154756,0.20738386117044,1
"Gm42417",194.800878138959,0.330085237970928,0.317052410761971,1.04110622334533,0.297826251553545,1
"Ankrd39",148.935830367435,-0.0812605180642698,0.271323617673706,-0.299496662918574,0.764561117854369,1
"Sema4c",166.827038274408,-0.325205314100733,0.55110253215263,-0.590099473559787,0.55512396176351,1
"Fam178b",17.0278104708186,-0.579493653240473,0.844768126772112,-0.68597954264058,0.492726008830677,1
"Actr1b",562.059792092002,0.22656061987906,0.303433699594182,0.746656090546522,0.455271181146504,1
"4933424G06Rik",14.0711291413628,0.0048483092029455,0.603340049491336,0.00803578215474509,0.993588442487928,1
"Zap70",2802.57726491595,0.209719376936107,0.263575228374484,0.795671802048638,0.426222820604975,1
"Tmem131",3234.43109591246,-0.117508948224162,0.140210698996823,-0.83808831326648,0.401981106020804,1
"Vwa3b",128.875770355015,-2.04078254475488,0.455320172736639,-4.48208242672191,7.3918180702062e-06,0.00300699159095988
"Cnga3",5.10127958063882,-0.176996451934406,1.28763746641051,-0.137458295950188,0.890668554786012,1
"Inpp4a",1289.48800288052,-0.22080222435092,0.188636247866469,-1.17051853420675,0.241792359928197,1
"Coa5",155.20916329017,-0.234477196221084,0.302671899524752,-0.77469099902982,0.438522270966774,1
"Unc50",212.777232580299,-0.0237496075190053,0.241376381295605,-0.0983924251060837,0.921620689384796,1
"Mgat4a",1260.37914058749,-0.48923677734087,0.214994949301141,-2.27557335151907,0.0228715578082866,1
"2010300C02Rik",19.1245620322002,0.312698103605568,0.705933433124478,0.442956926153162,0.65779689079503,1
"Tsga10",68.2516261303809,0.32926614467183,0.410880566634162,0.801367042907629,0.422919188792161,1
"Lipt1",13.8530247876401,0.0669908595524669,0.641443204850878,0.104437710222592,0.91682199786387,1
"Mitd1",171.747055209857,-0.0421248174946592,0.241864433923391,-0.174167060494731,0.861734171773397,1
"Mrpl30",112.738258290519,-0.33734536620138,0.295599787931238,-1.14122330250065,0.253777009574312,1
"Txndc9",325.94365920824,-0.193391797511533,0.192812813650877,-1.00300282875237,0.315859496407308,1
"Eif5b",1341.87068580308,-0.00984020929809657,0.210437891305838,-0.046760634394475,0.962704003894783,1
