wilcoxon,t-test,t-test_overestim_var
Birc5,Nusap1,Birc5
Ube2s,Birc5,Nusap1
Hmgb2,Cdca8,Cdca8
Tubb4b,Tpx2,Top2a
Cdca8,Ccna2,Ccna2
Mki67,Hmmr,Tpx2
Top2a,Kif11,Ube2s
Nusap1,Cenpf,Kif11
Tubb5,Top2a,Mki67
Cks2,Cdk1,Hmmr
Ccna2,Ube2c,Cks2
Tpx2,Mki67,Cdk1
Ube2c,Cdca3,Tubb4b
Kif11,Cenpe,Cdca3
Tuba1b,Ube2s,Ube2c
Hmmr,H2ax,Pclaf
Cdca3,Cks2,Cenpe
Cdk1,Plk1,H2ax
H2ax,Prc1,Cenpf
Cenpf,Tubb4b,Prc1
Pclaf,Pclaf,Tuba1b
Prc1,Aurkb,Cks1b
Cks1b,Kif15,Tubb5
Cenpe,Kif23,Hmgb2
Lmnb1,Cks1b,Plk1
Smc4,Tacc3,Incenp
Smc2,Cdc20,Smc2
Stmn1,Tuba1b,Aurkb
Incenp,Incenp,Spc24
Spc24,Ccnb1,Kif15
Plk1,Kif22,Stmn1
Kif23,Spc24,Lmnb1
Kif15,Knl1,Tacc3
Aurkb,Shcbp1,Kif23
H2az1,Tubb5,Knl1
Tacc3,H1f5,Ccnb2
Knl1,Smc2,Kif22
Tmpo,Hmgb2,Smc4
Cdc20,Kif4,Cdc20
Kif22,Ncapg,Ccnb1
Tuba1c,Dlgap5,H1f5
Anp32e,H2ac8,Tuba1c
Ccnb1,Lmnb1,Shcbp1
Calm2,Tuba1c,Tmpo
Ccnb2,Ccnb2,Ncapg
Jpt1,Ckap2l,Dlgap5
Shcbp1,Bub1b,H2az1
H1f5,Mis18bp1,H2ac8
Nucks1,Stmn1,Kif4
Ncapg,Sgo2a,Rad21
Rad21,Aspm,Cenpa
Ptma,Spc25,Anp32e
Cenpa,Kif20b,Bub1b
Dlgap5,Smc4,Racgap1
Kif4,Nuf2,Rrm2
Hmgb1,Hist1h2ap,Ckap2l
Rrm2,Cep55,Ckap5
Ran,Aurka,Nucks1
Racgap1,Cit,Asf1b
H2ac8,Bub1,Ndc80
Ckap2l,Tmpo,Mis18bp1
Mis18bp1,Rrm2,Kif20b
Bub3,Ckap5,Spc25
Anp32b,Ndc80,Dbf4
Bub1b,Ska1,Cit
Kif20b,Depdc1a,Calm2
Cit,Cenpa,Sgo2a
Spc25,Asf1b,Ptma
Ndc80,Mxd3,Bub1
Ckap5,Rad21,Aspm
Asf1b,Spdl1,Nuf2
Dbf4,Kif20a,Ska1
Aspm,Dbf4,Hist1h2ap
Sgo2a,Kif2c,Jpt1
Arl6ip1,Ect2,Cep55
Ska1,Racgap1,Cdc25b
Hist1h2ap,H2az1,Depdc1a
Nuf2,Cdc25b,Aurka
Bub1,Anp32e,Bub3
Cdc25b,Spag5,Ran
Cep55,Ncapd2,Mxd3
Cdkn2d,Nucks1,Cdkn2d
Depdc1a,Ncaph,Hmgb1
Mxd3,Sgo1,Kif20a
Ncapd2,Esco2,Ncapd2
Aurka,Diaph3,Rrm1
Ezh2,Calm2,Ezh2
Kif20a,Ckap2,Anp32b
Hmgn2,Cdkn3,Mad2l1
Rrm1,Cdkn2d,Spdl1
Mad2l1,Jpt1,Ect2
Ccdc34,Mad2l1,Kif2c
Ppia,Arhgap11a,Hmgn2
Tagln2,Bub3,Arl6ip1
Ncaph,Arhgap19,Ncaph
Cdkn3,Ccdc34,Ccdc34
Tuba1a,Rrm1,Cmc2
Diaph3,Ptma,Cdkn3
Cmc2,Fbxo5,Diaph3
Dek,Nek2,Spag5
Ect2,Reep4,Tuba1a
Hsp90aa1,H3c3,Sgo1
Kif2c,Prr11,Esco2
Fbxo5,Cdca2,Rangap1
Esco2,Kifc1,Reep4
Spag5,H4c4,Arhgap11a
Rangap1,Ezh2,Ckap2
Reep4,Ccnf,Ppia
H3c3,Kif14,Fbxo5
Ckap2,Arl6ip1,Tagln2
Spdl1,Melk,H1f4
Sgo1,Foxm1,Dek
Arhgap11a,Ran,Cdca2
Selenoh,Hmgb1,H4c4
Alyref,Cdca5,H3c3
H1f4,Kif18b,Hsp90aa1
Banf1,Cmc2,Selenoh
Cdca2,Kpna2,Alyref
Snrpd1,Tuba1a,Arhgap19
H2az2,H2ac20,Nek2
Lbr,Anp32b,Banf1
Hjurp,Rangap1,Ubald2
H4c4,Hmgn2,Hjurp
Ubb,H1f4,Kifc1
Ubald2,Cenpl,Prr11
Plk4,Neil3,Plk4
Smc1a,Sapcd2,Lbr
H2ac20,Plk4,H2az2
Lsm3,Ttk,Kif14
H3f3b,Cdc25c,Lsm2
Lsm2,Fzr1,Cdca5
Nek2,Hjurp,H2ac20
Cenpw,Cdkn2c,Ccnf
Knstrn,Hsp90aa1,Snrpd1
Arhgap19,Cip2a,Lsm3
Cenpm,Ppia,Ubb
Tyms,Knstrn,Smc1a
Cdca5,Tagln2,Melk
Fzr1,Cenpm,Cenpw
Cenpl,Dek,Kpna2
Cdkn2c,Espl1,Fzr1
Kifc1,Selenoh,Foxm1
Prr11,Ubald2,Tyms
Hnrnpab,H2ac4,Cenpl
1500009L16Rik,Cenpw,Kif18b
Kif14,Lsm2,Knstrn
H4c9,Alyref,Cenpm
Ccnf,Tyms,Cdkn2c
Neil3,Ubb,1500009L16Rik
Kpna2,Lbr,H3f3b
Tk1,1500009L16Rik,Neil3
Foxm1,H2az2,Cip2a
Med30,Banf1,Tk1
Brd8,Trip13,Pmf1
Clic1,Lsm3,H4c9
Pmf1,Tk1,Brd8
Cip2a,Smc1a,Hnrnpab
Melk,Snrpd1,Sapcd2
Cmtm7,Kif18a,Ttk
Rdm1,Rdm1,Med30
Hsp90b1,H4c9,Rdm1
Ywhah,Pimreg,Lsm5
Srsf3,Ncapg2,Cmtm7
Lsm5,Brd8,Cdc25c
Ybx1,Pmf1,Ncapg2
Clspn,Gpsm2,Trip13
Ncapg2,E2f8,Gmnn
Kif18b,H3f3b,Espl1
Sumo2,Ska3,Hsp90b1
Dbi,Parpbp,Kif18a
Cbx3,Ube2t,Cbx3
Ttk,Clspn,Clspn
Sapcd2,Med30,Srsf3
Gmnn,Poc1a,H2ac4
Rad51,Gtse1,Dbi
Trip13,Cmtm7,Exosc8
Rbbp4,Rad51,Ybx1
Ncapd3,Hnrnpab,Ywhah
Calm3,Nup37,Rbbp4
Odf2,Gmnn,Clic1
Ube2t,Cenph,Rad51
Exosc8,Depdc1b,Ube2t
Kif18a,Odf2,Ncapd3
Hdgf,Ncapd3,Sumo2
Hmgb3,Ska2,Hdgf
Mapre1,Cenpi,Odf2
Cenph,Pbk,Gpsm2
Hnrnpa3,Anln,Fkbp2
Cdc25c,Lsm5,E2f8
Fkbp2,Hsp90b1,Poc1a
Ywhaq,Troap,Nup37
Haus4,Gzma,Calm3
Akirin2,Bora,Mapre1
Hnrnpa2b1,Eme1,Cenph
Espl1,Cenpn,Akirin2
Nsmce1,Hmgb3,Pimreg
Hpf1,Ybx1,Hmgb3
Ddx39,Exosc8,Ywhaq
Ndufa4,Pif1,Ddx39
Atad2,Cbx3,Hpf1
Bora,Gas2l3,Atad2
Poc1a,Rbbp4,Ska3
Tpm3,Dbi,Ssrp1
Ssrp1,Srsf3,Ska2
Nup37,Fkbp2,Haus4
Ska2,Akirin2,Hnrnpa3
Gpsm2,Atad2,Tuba4a
Anp32a,Haus4,Parpbp
Raly,Hdgf,Nudc
E2f8,Ywhah,Dnmt1
Mns1,Tmem97,Hnrnpa2b1
H2ac4,Stil,Nsmce1
Tuba4a,Clic1,Bora
Nudt4,Cenpp,Gzma
Tubg1,Fam83d,Raly
Rad51ap1,Mns1,Sdf2l1
Cox7a2,Nsmce1,Cbx5
Dnmt1,Tuba4a,Dctpp1
Gzma,Sumo2,Rpa3
Nrm,Mapre1,Mns1
Cbx5,Traip,Anapc5
Fos,Hpf1,Nudt4
Rfc5,Ddx39,Gtse1
Sdf2l1,Nudt4,Mrpl51
Mrpl18,Dnmt1,Ranbp1
Nudc,Rnf26,Tpm3
Dctpp1,Ssrp1,Kmt5a
Snrpe,Sdf2l1,Anp32a
Ranbp1,Calm3,Depdc1b
Kmt5a,Tubg1,Rfc5
Ppih,Cbx5,Ppih
Rpa3,Ywhaq,Cenpn
Prdx1,Rad51ap1,Tubg1
Lig1,Rfc5,Rbbp7
Snrpg,Ankle1,Nudt21
Cdc45,Fos,Ctcf
Nudt21,Dctpp1,Mrpl18
Anapc15,Rpa3,Tmem97
Mrpl51,Nudc,Rnaseh2c
D030056L22Rik,Ppih,Pbk
Anapc5,Nrm,Ndufa4
Pimreg,H1f3,Nrm
Ska3,Cdc45,Atpif1
Uhrf1,D030056L22Rik,Anln
Ctcf,Hnrnpa3,U2af1
Tmem97,Kmt5a,Cenpi
Hmgn5,Anp32a,Cenpp
Eif5a,H2bc18,Anapc15
Rhno1,Hnrnpa2b1,Rad51ap1
Mis18a,Rcc1,Troap
Sf3b5,Raly,Lig1
Cenpk,Anapc5,Nasp
Hnrnpu,Mtfr2,Eme1
U2af1,Mrpl51,D030056L22Rik
Tmsb10,Gen1,Cox7a2
H1f3,Mis18a,Mis18a
Rbbp7,Anapc15,Cdc45
Rnaseh2c,Ranbp1,Rnf26
Cd69,Lig1,Sf3b5
Atpif1,Ctcf,Snrpg
Ptges3,Ticrr,Ptges3
Smchd1,Rbbp7,Stil
Ppp1r35,Mrpl18,Hnrnpu
Cenpp,Tpm3,G3bp1
Ccng2,Rnaseh2c,Smc3
G3bp1,Nudt21,Traip
Nasp,U2af1,Smchd1
Cenpn,Fosb,Eif5a
H1f2,Xpo1,Fos
Rbbp8,Ndufa4,Hmgn5
Rfc4,H2ac15,Fkbp4
Xpo1,Ptges3,Xpo1
Fosb,1700025G04Rik,Ncaph2
Smc3,Ncaph2,Srsf2
Pola1,Cd69,Cd69
Fkbp4,Atpif1,H1f3
Klf6,Nasp,Dazap1
Parpbp,Fkbp4,Uchl3
Srsf2,Lrr1,Prdx1
Rnf26,Rbbp8,Ppp1r35
Ilf2,Smc3,Dnajc9
Ncaph2,Zwilch,Gas2l3
Gltp,Uhrf1,Rbbp8
Trim59,Hmgn5,Pif1
Ywhae,H2ac10,Ilf2
Uchl3,Ppp1r35,Snrpe
Hint1,Rhno1,Gltp
Ppp1r15a,G3bp1,Rcc1
Emp3,Sf3b5,Klf6
Eri1,Cox7a2,Tmsb10
Tex30,Uchl3,Uhrf1
H3f3a,Ccng2,Supt16
Atp5b,H2bc11,Rfc4
Hprt,Brip1,Fam83d
Actg1,H1f1,Eri1
Dazap1,H3c6,Rhno1
Supt16,Ilf2,Ywhae
Depdc1b,Snrpg,Tex30
Rcc1,Ccdc18,H1f2
Haus8,Tex30,H3f3a
Lsm4,Hnrnpu,Hnrnpc
Pbk,Eif5a,Emp3
Dut,Eri1,Hint1
Hnrnpf,Smchd1,Fosb
Dnajc9,Pola1,Hprt
Ubc,Dazap1,Dut
Aurkaip1,Mastl,Ticrr
Cox5a,Gcat,Ccng2
Wbp11,Rfc4,Wbp11
Anln,Suv39h1,Pola1
Brd9,Klf6,Rasgrp2
